"Date","P","E","MVI_Q_sim"
2007-11-16,0.07,0.6309774,0.228268389125048
2007-11-17,0,0.5476907,0.137643889641674
2007-11-18,0,0.6117775,0.0918413240455891
2007-11-19,0,0.6262208,0.0659361213380942
2007-11-20,8.54,0.6702339,0.292998109567479
2007-11-21,4.12,0.8734195,0.736877194222581
2007-11-22,7.4,0.9561988,0.980321770614741
2007-11-23,0,1.021733,0.859060529968177
2007-11-24,1.51,0.9140477,0.388282921863399
2007-11-25,0,0.6137285,0.234107775207753
2007-11-26,1.24,0.7302099,0.154484054668639
2007-11-27,2.09,0.7178354,0.153454995064318
2007-11-28,1.41,0.7513988,0.168404188775696
2007-11-29,0,0.6026742,0.135992619288069
2007-11-30,1.29,0.5585133,0.108067593889378
2007-12-01,0.28,0.7762789,0.0952896169038045
2007-12-02,12.38,0.8895213,0.61968665217491
2007-12-03,32.79,0.946073,3.96066575657419
2007-12-04,8.94,0.8325739,4.92692383707449
2007-12-05,4.38,0.7837103,2.13638999713159
2007-12-06,3.72,1.008369,1.16675271229488
2007-12-07,11.21,0.9921537,1.45557944298098
2007-12-08,12.32,0.9966976,2.39498976958183
2007-12-09,8.2,0.7202448,2.41746661486631
2007-12-10,15.1,0.8409903,2.68837060346329
2007-12-11,2.89,0.8034015,2.31532879049548
2007-12-12,1.83,0.7235334,0.961484387166417
2007-12-13,0,0.654707,0.473401965081802
2007-12-14,0,0.7352492,0.234921415306094
2007-12-15,0,0.5655723,0.139797912284101
2007-12-16,0,0.5305481,0.0929958124155344
2007-12-17,0,0.4869337,0.0666252407687273
2007-12-18,0,0.4699497,0.0503028037184593
2007-12-19,0,0.480215,0.0394825329572906
2007-12-20,0,0.4960719,0.0319263151108011
2007-12-21,0,0.4392978,0.0264299510559831
2007-12-22,0,0.384399,0.0222989382857433
2007-12-23,0.14,0.345081,0.0191453062793193
2007-12-24,0,0.3718117,0.0166566983977028
2007-12-25,0,0.407578,0.0146190994594254
2007-12-26,0,0.4069361,0.0129539059154754
2007-12-27,1.87,0.4828996,0.0159640988007814
2007-12-28,0.42,0.6035321,0.0205714689622689
2007-12-29,0.32,0.6235852,0.0196030175203573
2007-12-30,4.16,0.6364212,0.0720661060004352
2007-12-31,1.4,0.6876386,0.178311321654685
2008-01-01,0.03,0.621906,0.148138714015995
2008-01-02,0.03,0.58448,0.098043831809677
2008-01-03,0,0.4672828,0.0698303704244086
2008-01-04,1.14,0.5013281,0.060109863015
2008-01-05,0,0.5589762,0.0541315973783091
2008-01-06,16.79,0.7875598,0.924227351467455
2008-01-07,1.87,0.6959366,1.77693984094873
2008-01-08,3.27,0.788749,0.869495491923545
2008-01-09,0.68,0.7426555,0.565033033408557
2008-01-10,4.06,0.6748454,0.483275683244842
2008-01-11,5.15,0.8309017,0.756255847885596
2008-01-12,13.18,1.036875,1.69111867097409
2008-01-13,0.61,0.7670174,1.71637607478202
2008-01-14,0,0.6155949,0.584076408457452
2008-01-15,3.38,0.6886255,0.401991546309533
2008-01-16,8.38,0.8901357,0.876270332312924
2008-01-17,13.9,0.8797913,2.1677802649745
2008-01-18,8.22,0.8656537,2.6556243727864
2008-01-19,2.91,0.9967545,1.63613938263974
2008-01-20,0.95,1.172118,0.751589198687948
2008-01-21,0.28,1.128609,0.356624662180765
2008-01-22,3.37,1.014853,0.285533487010104
2008-01-23,5.01,0.8115083,0.506875387275147
2008-01-24,0,0.6427591,0.521790541384676
2008-01-25,0.79,0.7812077,0.267762424038597
2008-01-26,0.03,0.6253767,0.169561856985775
2008-01-27,0,0.7022861,0.108757176573765
2008-01-28,0,0.7244935,0.0758307485022989
2008-01-29,0,0.797089,0.0561470011426631
2008-01-30,0,0.6987271,0.0434300265616059
2008-01-31,2.18,0.6267238,0.0466329952247354
2008-02-01,5.25,0.6489212,0.197468404998598
2008-02-02,21.52,0.7490634,2.15016996736979
2008-02-03,0.1,0.6599474,2.80593378233477
2008-02-04,0,0.6299449,0.756439143791386
2008-02-05,9.06,0.8294688,0.886017428091193
2008-02-06,20.58,0.895276,2.97084635723007
2008-02-07,12.38,1.021215,4.17844718045581
2008-02-08,0.03,0.6629166,2.18119316111183
2008-02-09,0,0.70842,0.646942313745593
2008-02-10,0,0.7958283,0.292666776020653
2008-02-11,0,0.8152787,0.165156863636713
2008-02-12,0,0.9415926,0.106227729679111
2008-02-13,0,0.8856408,0.0743777435309788
2008-02-14,0,0.6740624,0.0552357119446408
2008-02-15,0.03,0.6989262,0.0428262227151491
2008-02-16,0,0.7226058,0.0343042098592578
2008-02-17,0,0.6552571,0.028181150542715
2008-02-18,0,0.6777739,0.0236283443162045
2008-02-19,0,0.7049456,0.0201445640264503
2008-02-20,0,0.7162226,0.0174146680538174
2008-02-21,2.6,0.7442772,0.025663072461464
2008-02-22,0,0.9790944,0.0355337768013485
2008-02-23,0,1.192035,0.0290786989735541
2008-02-24,0,1.185586,0.0243048069423484
2008-02-25,0,1.000129,0.0206679631495818
2008-02-26,2.12,1.201867,0.0233947754969513
2008-02-27,4.58,1.285197,0.0955021032926875
2008-02-28,0,1.055688,0.174579726067002
2008-02-29,7.64,1.104381,0.431344343349063
2008-03-01,13.98,1.297897,1.80075973685876
2008-03-02,14.51,1.311042,3.27530903239928
2008-03-03,2.27,1.317964,2.40535824432787
2008-03-04,3.79,1.144552,1.04247526905234
2008-03-05,6.18,0.8297875,1.07638865584941
2008-03-06,0.06,0.8047804,0.88261518959973
2008-03-07,0,0.7896094,0.363562018055503
2008-03-08,0,1.051532,0.194014161010708
2008-03-09,0,1.079973,0.120567273850444
2008-03-10,1.3,1.173151,0.0878946931686683
2008-03-11,8.65,1.125538,0.400732328122397
2008-03-12,25.72,1.241975,3.19262087584068
2008-03-13,7.3,1.291372,4.37163485092825
2008-03-14,3.1,1.175764,1.86338415424529
2008-03-15,4.6,1.423751,1.08088561530905
2008-03-16,1.99,1.509442,0.780083730667093
2008-03-17,13.68,1.393486,1.48559313528825
2008-03-18,1.12,1.11256,1.80517409121907
2008-03-19,0.21,1.005028,0.631246585146375
2008-03-20,1.11,0.9537075,0.31132119224704
2008-03-21,3.96,0.9723478,0.334959050299203
2008-03-22,14.98,1.012238,1.59776624196897
2008-03-23,4.63,0.9656111,2.42917723505698
2008-03-24,0,0.8544,1.077033181906
2008-03-25,4.28,0.8129117,0.64907039731982
2008-03-26,0.83,0.8733795,0.566827512223473
2008-03-27,1.44,1.075798,0.33592491196532
2008-03-28,7.23,1.047708,0.645818418038418
2008-03-29,5.79,1.253853,1.23184605043481
2008-03-30,0,1.425041,0.88781453814399
2008-03-31,3.51,1.584664,0.476220619271588
2008-04-01,2.08,1.558716,0.404293600026038
2008-04-02,0,1.373512,0.263966543326985
2008-04-03,0,1.468333,0.152788590783442
2008-04-04,0,1.390292,0.0998542376575473
2008-04-05,0.03,1.42444,0.070685271791562
2008-04-06,3.9,1.377234,0.0954239910660516
2008-04-07,7.38,1.111414,0.478197589814815
2008-04-08,2.31,0.9883765,0.830676380670739
2008-04-09,0,1.064545,0.471198782264896
2008-04-10,3.14,1.20845,0.331328194931533
2008-04-11,0,1.40786,0.280828126395994
2008-04-12,0.28,1.507517,0.161265697535504
2008-04-13,0.58,1.357282,0.106985892538413
2008-04-14,8.4,1.536396,0.376443399625501
2008-04-15,14.78,1.365623,1.94559854629716
2008-04-16,0.69,1.375489,2.11084870547341
2008-04-17,0,1.221062,0.658360311414311
2008-04-18,0,1.254604,0.296230848333476
2008-04-19,0.03,1.742833,0.166698587599195
2008-04-20,3.74,1.660896,0.155390591424735
2008-04-21,0,1.951244,0.153821219689149
2008-04-22,0.26,2.048953,0.100746583718074
2008-04-23,0,2.174279,0.0715324434513359
2008-04-24,5.04,2.025521,0.117967220202914
2008-04-25,1.65,2.074031,0.18475126536318
2008-04-26,0,1.909961,0.135343547245386
2008-04-27,0.03,2.157325,0.0906255719736104
2008-04-28,0.03,2.335531,0.0652356262711416
2008-04-29,11.5,2.059992,0.483631419186939
2008-04-30,4.31,1.869742,1.12703398650938
2008-05-01,3.17,1.863719,0.800216553386156
2008-05-02,1.36,1.690947,0.503968966612234
2008-05-03,0,2.075866,0.275299572649199
2008-05-04,0,2.265371,0.157725095852934
2008-05-05,0,2.499134,0.102415655004602
2008-05-06,0,2.454337,0.0721708701305372
2008-05-07,0,2.760771,0.0538437848237962
2008-05-08,0,2.772447,0.0418846761790636
2008-05-09,0,2.752635,0.0336338481101313
2008-05-10,0,2.856082,0.0276895463949832
2008-05-11,0.19,3.075909,0.0232729440528914
2008-05-12,0.15,2.946628,0.0198978194729659
2008-05-13,0.04,2.949599,0.0172329329365574
2008-05-14,0,3.09572,0.0150868956298905
2008-05-15,2.7,3.083371,0.017358398316477
2008-05-16,1.65,2.917915,0.022674821792984
2008-05-17,3.85,3.028585,0.0418311293121599
2008-05-18,6.12,2.639001,0.19336356037623
2008-05-19,2.02,2.339387,0.34222442363593
2008-05-20,0,2.383156,0.221661504812194
2008-05-21,0,2.42365,0.133692057017331
2008-05-22,0,2.461305,0.0897099179763928
2008-05-23,0,2.606313,0.0646582301880423
2008-05-24,0,2.867994,0.0490313793348172
2008-05-25,1.17,2.629301,0.0397217803886147
2008-05-26,1.54,3.350946,0.0351706354005767
2008-05-27,1.75,3.523205,0.0333901345410954
2008-05-28,3.7,3.655748,0.0449083683590183
2008-05-29,3.92,3.761087,0.0809829032486121
2008-05-30,44.47,3.50933,4.17286849059265
2008-05-31,5.93,3.697579,6.43653702835042
2008-06-01,0,3.368706,1.54703010221265
2008-06-02,0,3.454565,0.521359068937686
2008-06-03,0.52,3.971857,0.252014920419581
2008-06-04,0.03,3.45583,0.147866726843993
2008-06-05,0,3.141066,0.0972803866297263
2008-06-06,6.47,3.078773,0.16231094673705
2008-06-07,6.19,3.13277,0.421960492752659
2008-06-08,0.92,2.787799,0.444565679806136
2008-06-09,2.18,3.755817,0.246840281624058
2008-06-10,0,4.159685,0.157627540753597
2008-06-11,0,4.07287,0.102365266223803
2008-06-12,0,3.136269,0.0721415591209816
2008-06-13,9.25,2.231893,0.313543229961807
2008-06-14,1.04,2.320891,0.569469122054213
2008-06-15,4.75,2.339798,0.418736188384175
2008-06-16,0,2.462896,0.354762756021538
2008-06-17,0,2.820332,0.190550218342182
2008-06-18,0,3.041625,0.118882471857589
2008-06-19,0,3.119525,0.0815606585187628
2008-06-20,4.62,3.22411,0.0930945498103497
2008-06-21,0,3.121795,0.10556823966966
2008-06-22,0,3.957402,0.0739974364637119
2008-06-23,7.5,3.921468,0.157263428808541
2008-06-24,0,3.118923,0.241350657827095
2008-06-25,0,3.932298,0.142717542743241
2008-06-26,2.13,3.92766,0.0993460413634755
2008-06-27,0,3.264205,0.0750133549089213
2008-06-28,0.95,2.940106,0.0564879167171975
2008-06-29,0.07,3.492742,0.0445054577977478
2008-06-30,0,3.630979,0.0354896353178765
2008-07-01,0,3.509337,0.0290465685930736
2008-07-02,0,3.987754,0.0242806470946082
2008-07-03,16.77,4.305755,0.622119872838317
2008-07-04,11.97,3.173422,2.14886802865199
2008-07-05,1.13,2.994688,1.57591450893355
2008-07-06,0.13,3.229766,0.546419384310229
2008-07-07,0,3.301082,0.260443412072427
2008-07-08,9.3,2.906226,0.441278310485619
2008-07-09,2.43,2.796363,0.631370970658071
2008-07-10,0,3.03377,0.336364808207312
2008-07-11,0,3.840116,0.183205099805822
2008-07-12,2.24,3.249845,0.122355555567691
2008-07-13,0,2.98676,0.0902967913408118
2008-07-14,0,2.936294,0.0650108290233462
2008-07-15,0,3.006315,0.0492599032494427
2008-07-16,0,3.390598,0.0387687531836159
2008-07-17,1.09,3.188794,0.0321193593540333
2008-07-18,0.4,2.974626,0.0274241303871788
2008-07-19,0.21,3.080645,0.0232310792916421
2008-07-20,7.19,3.261246,0.097173772038518
2008-07-21,0.21,2.597297,0.199107291680892
2008-07-22,1.34,2.307831,0.129035558673157
2008-07-23,0.06,2.812069,0.0920819577323634
2008-07-24,0,3.277093,0.066124631504063
2008-07-25,0,3.537541,0.049980010011964
2008-07-26,0,3.927065,0.0392619193127381
2008-07-27,2.42,3.987414,0.0352637907360419
2008-07-28,0.06,3.798034,0.0325786358998266
2008-07-29,1.85,4.33812,0.0285994658766843
2008-07-30,0,3.829969,0.0256780311134174
2008-07-31,0,4.094183,0.0217241317517662
2008-08-01,0,4.489154,0.0186597395104503
2008-08-02,1.8,3.655958,0.0175404839698842
2008-08-03,1.33,3.235747,0.0177866588415375
2008-08-04,0.73,3.530902,0.0169640398492362
2008-08-05,19.38,3.289647,0.889039217316698
2008-08-06,0,3.059017,1.72948684809195
2008-08-07,0,3.816206,0.559269465565783
2008-08-08,1.47,3.372968,0.268100578123199
2008-08-09,12.14,2.922485,0.664824005300663
2008-08-10,0,3.065935,0.934282712667695
2008-08-11,0.59,3.044565,0.377157820627602
2008-08-12,0.17,3.0177,0.20071721296862
2008-08-13,10.38,3.14744,0.449210870972987
2008-08-14,0.12,2.845515,0.641906957309804
2008-08-15,0,2.63938,0.291876703662819
2008-08-16,0,2.581485,0.164822148947225
2008-08-17,0,2.573532,0.106057150680742
2008-08-18,3.53,2.644942,0.0950922792814157
2008-08-19,0,3.151406,0.0900818367476035
2008-08-20,2,3.057616,0.0697777223084108
2008-08-21,2.14,2.546305,0.0652391524991111
2008-08-22,0,2.659502,0.0577004530485073
2008-08-23,17.94,2.472761,0.942951568561648
2008-08-24,0.82,2.336311,1.69280320008449
2008-08-25,4.22,2.28043,0.695802772438298
2008-08-26,0.73,2.543905,0.435741967131747
2008-08-27,0,2.736315,0.22714893830201
2008-08-28,0,2.422829,0.136232955900692
2008-08-29,0,2.708872,0.0910823421630685
2008-08-30,0,2.834149,0.0654819162234778
2008-08-31,0,2.963003,0.049564800987134
2008-09-01,0,3.136793,0.0389777334969507
2008-09-02,0,2.765324,0.0315651560238697
2008-09-03,8.98,2.591131,0.200685296832568
2008-09-04,5.54,2.02723,0.668747333264813
2008-09-05,0,2.087481,0.566166724648564
2008-09-06,22.84,2.234071,1.98254631037018
2008-09-07,2.08,2.491171,2.76465664974551
2008-09-08,5.07,2.183521,1.045465675117
2008-09-09,0,2.223232,0.625085395849816
2008-09-10,0.48,2.357897,0.287237805586273
2008-09-11,0.05,2.711845,0.164198576547137
2008-09-12,1.02,2.571753,0.107253756911327
2008-09-13,19.29,2.192404,1.20340879302693
2008-09-14,17.53,1.801987,3.73245280063156
2008-09-15,0,1.65603,2.6787129034562
2008-09-16,0,1.569091,0.731185118834021
2008-09-17,0,1.723211,0.318387444397797
2008-09-18,0,1.538599,0.175887049988642
2008-09-19,0,1.440773,0.111642587270227
2008-09-20,0,1.624273,0.077477481214993
2008-09-21,0,1.499982,0.0571749425187529
2008-09-22,0,1.462788,0.0441155186707705
2008-09-23,0,1.543511,0.0352037179499546
2008-09-24,1.27,1.557238,0.0305593361060907
2008-09-25,0.03,1.743072,0.0272049874680225
2008-09-26,0,1.777951,0.0229020985870579
2008-09-27,0,1.691646,0.0195802935513366
2008-09-28,0,1.566538,0.0169668219731886
2008-09-29,0,1.479006,0.0148703909584979
2008-09-30,0.09,1.403472,0.0131652386078919
2008-10-01,12.24,1.423459,0.427591017912477
2008-10-02,10.71,1.603801,1.83114418840585
2008-10-03,7.7,1.331589,2.17398201628799
2008-10-04,2.2,1.207945,1.43149079225466
2008-10-05,0.46,1.28195,0.625817299205846
2008-10-06,19.77,1.357242,1.92077344512014
2008-10-07,18.28,1.796667,4.49562422120629
2008-10-08,0.39,1.851831,2.9693132991277
2008-10-09,3.01,1.693426,0.888023067232066
2008-10-10,0,1.541978,0.454813242058972
2008-10-11,0,1.505726,0.228274557477103
2008-10-12,0,1.464269,0.136751680522588
2008-10-13,0,1.640103,0.0913616353822699
2008-10-14,0.03,1.684482,0.0656520884435751
2008-10-15,0,1.723606,0.0496776370469737
2008-10-16,6.44,1.607637,0.156904959504215
2008-10-17,6.29,1.359308,0.622696543744688
2008-10-18,0,1.061353,0.672155865856933
2008-10-19,0,0.9860402,0.300503266865815
2008-10-20,0,1.017413,0.16845993875164
2008-10-21,0,1.192877,0.107905563501152
2008-10-22,8.05,1.485108,0.332139127711325
2008-10-23,0,1.128306,0.534161098424598
2008-10-24,0,1.0494,0.255971102293456
2008-10-25,0.56,1.046068,0.151947586488689
2008-10-26,0.03,1.328017,0.101963295009588
2008-10-27,0.36,1.20419,0.0724203487520141
2008-10-28,16.64,1.214173,1.03727392283591
2008-10-29,0.09,0.8992387,1.79296991436383
2008-10-30,0.03,0.8252401,0.575595787475108
2008-10-31,6.76,0.8487676,0.637021481627214
2008-11-01,6.67,0.9492341,1.24178021572087
2008-11-02,5.93,1.065562,1.50423221202727
2008-11-03,0,1.212667,1.00414613294277
2008-11-04,0,1.21,0.394126507279419
2008-11-05,0,1.229064,0.20581421885639
2008-11-06,0.04,1.220242,0.126281795991215
2008-11-07,0,1.106355,0.0857065378523475
2008-11-08,0.22,1.076346,0.0623529900221479
2008-11-09,0.12,1.066963,0.0476875781728616
2008-11-10,16.72,1.144974,0.999229396485833
2008-11-11,3.07,1.35316,2.00619950496399
2008-11-12,7.76,1.217076,1.44373934457228
2008-11-13,2.81,0.984596,1.35527456582751
2008-11-14,0,0.9072889,0.666616033175436
2008-11-15,0,0.8128485,0.298791996158698
2008-11-16,0,1.049573,0.167741231066769
2008-11-17,1.05,1.131416,0.113097526195167
2008-11-18,0,0.722122,0.0836408441086747
2008-11-19,0.15,0.7668845,0.0612194681214765
2008-11-20,0.06,0.932976,0.0470692367032417
2008-11-21,0.45,1.017081,0.0377689801304823
2008-11-22,3.59,0.8411904,0.0724600567364049
2008-11-23,5.45,0.5957714,0.373684182746579
2008-11-24,6.59,0.5635995,1.0898633493481
2008-11-25,1.93,0.6263418,1.15426612870289
2008-11-26,0.24,0.5752641,0.576681224336851
2008-11-27,0,0.583843,0.279141455792113
2008-11-28,0.11,0.587428,0.16064774695889
2008-11-29,0,0.5019052,0.105088875936372
2008-11-30,0,0.5312045,0.0737206162612123
2008-12-01,9.93,0.603584,0.54065499572729
2008-12-02,8.54,0.5807372,1.7990788943574
2008-12-03,6.06,0.6438079,2.03968314733146
2008-12-04,16.63,0.5693876,3.07911729326866
2008-12-05,12.41,0.5931328,4.27636941430537
2008-12-06,14.54,0.7686026,4.17802783146384
2008-12-07,2.09,0.7174219,2.89284940662769
2008-12-08,0.35,0.6800738,0.956155156635281
2008-12-09,0,0.4742816,0.396275367660778
2008-12-10,1.35,0.5283458,0.244432477420077
2008-12-11,0,0.5824368,0.180895561737449
2008-12-12,0,0.5523222,0.114135642910267
2008-12-13,0,0.5418535,0.0788912695082249
2008-12-14,0,0.4912891,0.0580534313346278
2008-12-15,1.34,0.5968961,0.0528743923364792
2008-12-16,0,0.6298593,0.049939378562203
2008-12-17,0,0.5125397,0.0392341299531863
2008-12-18,3.14,0.4948456,0.0755649706650725
2008-12-19,0.18,0.5711073,0.119590483980496
2008-12-20,0.82,0.6786007,0.0949017137367827
2008-12-21,2.84,0.8044328,0.151602120904495
2008-12-22,0.42,0.9259063,0.19617471963027
2008-12-23,0.46,0.8907094,0.134475938971312
2008-12-24,0,0.7651861,0.0951750580806415
2008-12-25,0,0.6401317,0.0679202893899906
2008-12-26,0,0.6911374,0.0511353939452069
2008-12-27,0,0.5303401,0.0400502882757223
2008-12-28,0,0.4579273,0.0323315385460878
2008-12-29,0,0.4541913,0.0267298464485265
2008-12-30,0,0.4023186,0.0225275162034678
2008-12-31,0,0.3799093,0.0192882860767579
2009-01-01,1.31,0.4981534,0.0196980170298546
2009-01-02,0,0.5284282,0.0203770003492783
2009-01-03,0,0.4171373,0.0175986700809946
2009-01-04,0,0.4748072,0.0153806799025218
2009-01-05,0,0.4247358,0.0135792258499512
2009-01-06,0.8,0.4707253,0.0131653594523026
2009-01-07,0,0.3720257,0.0129149345986604
2009-01-08,0,0.2919532,0.0115413111481705
2009-01-17,0.42,0.5584137,0.0107732702225598
2009-01-18,1.32,0.6813924,0.0134262194360843
2009-01-19,22.13,0.7308494,1.73935828633049
2009-01-20,12.78,0.8144309,4.59896602718624
2009-01-21,1.41,0.6632489,2.66137845037769
2009-01-22,0.06,0.6236257,0.840580539894291
2009-01-23,4.57,0.6471815,0.647534505745784
2009-01-24,33.84,0.7914717,4.67445472020045
2009-01-25,0,0.6569303,5.68123715476533
2009-01-26,0,0.5699618,1.12977861571632
2009-01-27,0,0.5521673,0.425903169805588
2009-01-28,0,0.5509913,0.217726267474132
2009-01-29,0,0.5108741,0.131857316869966
2009-01-30,0,0.5765682,0.0887143727654478
2009-01-31,0,0.5665488,0.0640588033030598
2009-02-01,0,0.5220466,0.04864226141472
2009-02-02,0,0.5541468,0.0383446409406439
2009-02-03,2.77,0.6129549,0.0552774900526341
2009-02-04,2.17,0.6787131,0.121833194657293
2009-02-05,0.51,0.666439,0.149480773939575
2009-02-06,0.96,0.7441937,0.125175360012738
2009-02-07,0.07,0.812506,0.102931019013891
2009-02-08,0.25,0.7806473,0.0744956636158266
2009-02-09,0,0.678167,0.0566639641566465
2009-02-10,15.43,0.6765619,1.10812642588711
2009-02-11,20.33,0.8420598,4.50705599918466
2009-02-12,4.13,0.6997881,4.15583105130796
2009-02-13,0.9,0.6415553,1.45124766641114
2009-02-14,0.18,0.6504734,0.565216194578934
2009-02-15,0.41,0.6711149,0.28126240352006
2009-02-16,0.42,0.552574,0.175283173729357
2009-02-17,2.34,0.7636287,0.179812194407653
2009-02-18,3.1,0.9284083,0.318931573228208
2009-02-19,0,0.6204886,0.327187863144117
2009-02-20,0.2,0.6515353,0.182592489932104
2009-02-21,0.37,0.8463477,0.121250716187372
2009-02-22,0.16,0.9237023,0.0868601397275948
2009-02-23,0.76,0.9415536,0.0671607212810756
2009-02-24,3.07,0.9503117,0.104950108155422
2009-02-25,0,0.9155488,0.137377399850923
2009-02-26,0,0.7839816,0.0916981401683555
2009-02-27,0.03,0.9587813,0.0659123296382511
2009-02-28,0.23,1.007072,0.0502074562007899
2009-03-01,0,1.191543,0.0397159914829135
2009-03-02,0.53,1.088806,0.0326166519193578
2009-03-03,0,1.150314,0.0274669541456821
2009-03-04,0,0.8627117,0.0230877168476083
2009-03-05,12.68,0.9743282,0.66374057592216
2009-03-06,0.84,0.9225834,1.36609216058763
2009-03-07,0.99,0.9523436,0.555787268703358
2009-03-08,0,0.939773,0.294030699158197
2009-03-09,5.36,1.143397,0.399345308149697
2009-03-10,3.37,0.9731626,0.701160830262101
2009-03-11,8.83,1.015949,1.34340772411246
2009-03-12,0.06,1.048857,1.37483914709635
2009-03-13,0.48,1.019982,0.495443888310945
2009-03-14,0.72,1.293924,0.259521693676319
2009-03-15,0.19,1.283224,0.159234367904654
2009-03-16,0,1.359721,0.104013263709963
2009-03-17,0,1.362313,0.0730982868274951
2009-03-18,0,1.166164,0.0544298909244858
2009-03-19,0,1.158998,0.0422791793704684
2009-03-20,0,1.102972,0.0339125600848739
2009-03-21,0,0.983947,0.0278941333332089
2009-03-22,0,1.010108,0.0234113331044813
2009-03-23,0,1.030969,0.0199762104015408
2009-03-24,7.42,1.207847,0.201072097540998
2009-03-25,3.03,1.04511,0.621231040444265
2009-03-26,9.97,0.9790548,1.38447745058359
2009-03-27,8.64,1.175474,2.47136289045589
2009-03-28,6.76,1.249385,2.33674300067067
2009-03-29,7.82,1.244052,2.1693409680921
2009-03-30,0.22,1.239028,1.46275988953572
2009-03-31,0,1.257783,0.510552314186114
2009-04-01,0,1.32152,0.247909537312514
2009-04-02,0,1.635394,0.145669606301239
2009-04-03,0,1.998539,0.0961175031911734
2009-04-04,0,1.927537,0.0684780529814244
2009-04-05,0,1.846024,0.0514928993733125
2009-04-06,0,1.729523,0.0402935150411355
2009-04-07,0,1.879651,0.0325048225282855
2009-04-08,0.04,1.726466,0.0268592697727633
2009-04-09,2.02,1.751832,0.0276793962928909
2009-04-10,0.75,2.091525,0.0302116497784374
2009-04-11,0,2.379295,0.0264701441519394
2009-04-12,0.58,2.365185,0.0226263754156078
2009-04-13,0,2.273704,0.019668147354084
2009-04-14,0,2.278798,0.0170366576253263
2009-04-15,0,2.300572,0.0149269023688978
2009-04-16,0,2.3718,0.0132070682885734
2009-04-17,3.56,1.90995,0.0270781598184558
2009-04-18,15.77,1.691137,1.15148579129135
2009-04-19,5.1,1.740955,2.44791471841934
2009-04-20,0.18,2.139026,1.11334559946083
2009-04-21,0,2.229018,0.424709293885388
2009-04-22,0,2.324557,0.21728490568898
2009-04-23,0,2.078975,0.131650873996503
2009-04-24,0,1.648623,0.0886021141617455
2009-04-25,0,1.794894,0.0639911086204253
2009-04-26,0.46,1.865264,0.0488514261287692
2009-04-27,6.76,2.318762,0.172557910195551
2009-04-28,1.71,1.983741,0.347593421019278
2009-04-29,2.46,1.786177,0.276236624566535
2009-04-30,7.16,1.590243,0.623795646071042
2009-05-01,0,1.930967,0.773290360905911
2009-05-02,0.75,2.3378,0.335378277534506
2009-05-03,0,2.708936,0.186930513760737
2009-05-04,0,2.077851,0.11711170491168
2009-05-05,0,1.902105,0.0805682623984612
2009-05-06,0.44,1.818944,0.0593561808917671
2009-05-07,0,2.122687,0.0458192157242022
2009-05-08,0,2.36927,0.0363927000042413
2009-05-09,1.77,2.434079,0.0328178752277301
2009-05-10,4.72,2.094593,0.0901474570110046
2009-05-11,3.48,2.453522,0.232241215970037
2009-05-12,12.49,2.420822,1.12198358744236
2009-05-13,10.29,2.145917,2.53662981345314
2009-05-14,0,2.610996,1.72482368394534
2009-05-15,18.19,2.775262,2.14954176087882
2009-05-16,4.95,2.446969,2.80836171036795
2009-05-17,0.25,2.197536,1.09547174692436
2009-05-18,1.37,2.456547,0.43328942256588
2009-05-19,0,2.339,0.231489506655536
2009-05-20,0,2.561159,0.138228659882722
2009-05-21,0,2.958158,0.0921552447241547
2009-05-22,4.02,3.057369,0.095685107262015
2009-05-23,0,2.734146,0.101513009048311
2009-05-24,0,2.907868,0.0716452419900995
2009-05-25,0,3.913302,0.0535108435968619
2009-05-26,0,4.20187,0.0416601901358766
2009-05-27,1.01,2.944525,0.0342487692319756
2009-05-28,0,2.174284,0.0289197756361918
2009-05-29,0.68,2.622108,0.02452586792407
2009-05-30,0,2.931649,0.0211849630126726
2009-05-31,0,2.895581,0.0182361464298745
2009-06-01,0,2.892344,0.015893254149161
2009-06-02,0,3.310001,0.01399810187834
2009-06-03,0,3.607307,0.0124413328585934
2009-06-04,0,2.896547,0.0111453246020099
2009-06-05,0,2.329021,0.0100537021980106
2009-06-06,0,2.304042,0.00912469033465524
2009-06-07,1.87,2.10746,0.0103238547326685
2009-06-08,6.38,2.410382,0.103613890964472
2009-06-09,1.94,2.655424,0.277330053049547
2009-06-10,2.03,3.00336,0.207597398604721
2009-06-11,13.09,2.789467,0.923101756777693
2009-06-12,6.23,2.703289,1.80800485524417
2009-06-13,0,2.706008,0.990957846996792
2009-06-14,0,3.054897,0.390690975172543
2009-06-15,2.03,3.646948,0.212233732848984
2009-06-16,26.93,3.054263,2.46342130320939
2009-06-17,1.2,2.916752,3.67115233947403
2009-06-18,0,3.165088,0.909709805638735
2009-06-19,0,3.165592,0.369066726676296
2009-06-20,0,2.899616,0.196165581152352
2009-06-21,0.5,2.424626,0.121992303979475
2009-06-22,5.11,2.306557,0.165812071178675
2009-06-23,0,2.570292,0.206064782329898
2009-06-24,0,3.037999,0.126356550206509
2009-06-25,0,3.666297,0.085706232313836
2009-06-26,0,4.08087,0.0622375260664397
2009-06-27,0,3.896434,0.0474551197631819
2009-06-28,4.36,3.516741,0.0614931046429671
2009-06-29,0.19,3.851752,0.07664578466361
2009-06-30,3.32,4.325484,0.0692570122019383
2009-07-01,0,4.590717,0.0651471372379935
2009-07-02,0,4.611983,0.0493481741430884
