"Date","P","E","MXI_Q_sim"
2007-12-09,8.2,0.7202448,2.21631718800595
2007-12-10,15.1,0.8409903,2.35464188830851
2007-12-11,2.89,0.8034015,2.31538922028808
2007-12-12,1.83,0.7235334,1.86827570697484
2007-12-13,0,0.654707,1.46076328834653
2007-12-14,0,0.7352492,1.11096466388752
2007-12-15,0,0.5655723,0.860603636954595
2007-12-16,0,0.5305481,0.681227489151279
2007-12-17,0,0.4869337,0.552526710381372
2007-12-18,0,0.4699497,0.460004382785308
2007-12-19,0,0.480215,0.393312595717937
2007-12-20,0,0.4960719,0.34506498498502
2007-12-21,0,0.4392978,0.309989127792101
2007-12-22,0,0.384399,0.28432152542783
2007-12-23,0.14,0.345081,0.26952845683571
2007-12-24,0,0.3718117,0.258672986005823
2007-12-25,0,0.407578,0.245872057785743
2007-12-26,0,0.4069361,0.236128483854447
2007-12-27,1.87,0.4828996,0.284049481245276
2007-12-28,0.42,0.6035321,0.334420084220208
2007-12-29,0.32,0.6235852,0.320924125444739
2007-12-30,4.16,0.6364212,0.42177019590268
2007-12-31,1.4,0.6876386,0.534242184207739
2008-01-01,0.03,0.621906,0.485850798756953
2008-01-02,0.03,0.58448,0.407172153112826
2008-01-03,0,0.4672828,0.349547708011552
2008-01-04,1.14,0.5013281,0.340769086457588
2008-01-05,0,0.5589762,0.336561225463985
2008-01-06,16.79,0.7875598,0.800644187153883
2008-01-07,1.87,0.6959366,1.22656764541591
2008-01-08,3.27,0.788749,1.09397952952352
2008-01-09,0.68,0.7426555,0.966776621564614
2008-01-10,4.06,0.6748454,0.894182156142235
2008-01-11,5.15,0.8309017,0.985042089408969
2008-01-12,13.18,1.036875,1.33188505033901
2008-01-13,0.61,0.7670174,1.46212698789616
2008-01-14,0,0.6155949,1.12678057723552
2008-01-15,3.38,0.6886255,0.969976070971421
2008-01-16,8.38,0.8901357,1.12208974221054
2008-01-17,13.9,0.8797913,1.56891695788535
2008-01-18,8.22,0.8656537,1.90098965330158
2008-01-19,2.91,0.9967545,1.78863245022496
2008-01-20,0.95,1.172118,1.4716902387454
2008-01-21,0.28,1.128609,1.15914996480435
2008-01-22,3.37,1.014853,1.00923345105026
2008-01-23,5.01,0.8115083,1.05644106349571
2008-01-24,0,0.6427591,0.989610435169785
2008-01-25,0.79,0.7812077,0.798970372637348
2008-01-26,0.03,0.6253767,0.665059629773133
2008-01-27,0,0.7022861,0.542578705166511
2008-01-28,0,0.7244935,0.453491850713565
2008-01-29,0,0.797089,0.389246466016836
2008-01-30,0,0.6987271,0.342739320325999
2008-01-31,2.18,0.6267238,0.376693344468878
2008-02-01,5.25,0.6489212,0.569266668756179
2008-02-02,21.52,0.7490634,1.32579704916489
2008-02-03,0.1,0.6599474,1.74595332431858
2008-02-04,0,0.6299449,1.31891277937892
2008-02-05,9.06,0.8294688,1.29729271649826
2008-02-06,20.58,0.895276,1.96358892683612
2008-02-07,12.38,1.021215,2.58228777512648
2008-02-08,0.03,0.6629166,2.34932674792492
2008-02-09,0,0.70842,1.75494498047102
2008-02-10,0,0.7958283,1.3288800612473
2008-02-11,0,0.8152787,1.02400192014384
2008-02-12,0,0.9415926,0.805633919294306
2008-02-13,0,0.8856408,0.649023930501082
2008-02-14,0,0.6740624,0.536503904123431
2008-02-15,0.03,0.6989262,0.456427400517675
2008-02-16,0,0.7226058,0.398625932170641
2008-02-17,0,0.6552571,0.355624749868911
2008-02-18,0,0.6777739,0.324226765829718
2008-02-19,0,0.7049456,0.301118071246601
2008-02-20,0,0.7162226,0.283933141410736
2008-02-21,2.6,0.7442772,0.35452717650016
2008-02-22,0,0.9790944,0.410716985066955
2008-02-23,0,1.192035,0.360826024228236
2008-02-24,0,1.185586,0.324544098613532
2008-02-25,0,1.000129,0.297982885127865
2008-02-26,2.12,1.201867,0.346337149171312
2008-02-27,4.58,1.285197,0.532591720734912
2008-02-28,0,1.055688,0.603623472021636
2008-02-29,7.64,1.104381,0.742561927783845
2008-03-01,13.98,1.297897,1.31398202122976
2008-03-02,14.51,1.311042,1.96776431399402
2008-03-03,2.27,1.317964,2.05961638046586
2008-03-04,3.79,1.144552,1.74699221532373
2008-03-05,6.18,0.8297875,1.65647904662574
2008-03-06,0.06,0.8047804,1.47606126151255
2008-03-07,0,0.7896094,1.1294864135459
2008-03-08,0,1.051532,0.879264260533978
2008-03-09,0,1.079973,0.699933375056148
2008-03-10,1.3,1.173151,0.61385056914809
2008-03-11,8.65,1.125538,0.839929814537597
2008-03-12,25.72,1.241975,1.83611617256333
2008-03-13,7.3,1.291372,2.55304735375183
2008-03-14,3.1,1.175764,2.26852027456523
2008-03-15,4.6,1.423751,1.96571281757557
2008-03-16,1.99,1.509442,1.71645312101499
2008-03-17,13.68,1.393486,1.84054388088287
2008-03-18,1.12,1.11256,1.93059140665919
2008-03-19,0.21,1.005028,1.50916781064134
2008-03-20,1.11,0.9537075,1.20510370602751
2008-03-21,3.96,0.9723478,1.11670029555799
2008-03-22,14.98,1.012238,1.5343844660568
2008-03-23,4.63,0.9656111,1.88628591649422
2008-03-24,0,0.8544,1.6021905869163
2008-03-25,4.28,0.8129117,1.37581989413652
2008-03-26,0.83,0.8733795,1.25317583261247
2008-03-27,1.44,1.075798,1.05958617423441
2008-03-28,7.23,1.047708,1.14243911601387
2008-03-29,5.79,1.253853,1.36671151120015
2008-03-30,0,1.425041,1.27577196198189
2008-03-31,3.51,1.584664,1.11767435797292
2008-04-01,2.08,1.558716,1.08501147865591
2008-04-02,0,1.373512,0.9371203590249
2008-04-03,0,1.468333,0.754081610055032
2008-04-04,0,1.390292,0.622585900501615
2008-04-05,0.03,1.42444,0.528919829430754
2008-04-06,3.9,1.377234,0.595395642500691
2008-04-07,7.38,1.111414,0.905896831781969
2008-04-08,2.31,0.9883765,1.08282651121231
2008-04-09,0,1.064545,0.942279652472633
2008-04-10,3.14,1.20845,0.864294067653069
2008-04-11,0,1.40786,0.816208672206908
2008-04-12,0.28,1.507517,0.674791802533753
2008-04-13,0.58,1.357282,0.593763574855813
2008-04-14,8.4,1.536396,0.816819559062762
2008-04-15,14.78,1.365623,1.4911671513398
2008-04-16,0.69,1.375489,1.72505632614118
2008-04-17,0,1.221062,1.34262443881702
2008-04-18,0,1.254604,1.04311573977758
2008-04-19,0.03,1.742833,0.829530010048772
2008-04-20,3.74,1.660896,0.806319893998256
2008-04-21,0,1.951244,0.797893664338042
2008-04-22,0.26,2.048953,0.66108142549819
2008-04-23,0,2.174279,0.563307094151152
2008-04-24,5.04,2.025521,0.657870388796022
2008-04-25,1.65,2.074031,0.795324435850487
2008-04-26,0,1.909961,0.710169963091684
2008-04-27,0.03,2.157325,0.588456759362917
2008-04-28,0.03,2.335531,0.501897672047699
2008-04-29,11.5,2.059992,0.837433065299087
2008-04-30,4.31,1.869742,1.2557584938045
2008-05-01,3.17,1.863719,1.24863189580765
2008-05-02,1.36,1.690947,1.13842159290434
2008-05-03,0,2.075866,0.944764511191775
2008-05-04,0,2.265371,0.755183233165223
2008-05-05,0,2.499134,0.619060611383657
2008-05-06,0,2.454337,0.521104501877797
2008-05-07,0,2.760771,0.450399351106578
2008-05-08,0,2.772447,0.399153600158781
2008-05-09,0,2.752635,0.361805586556699
2008-05-10,0,2.856082,0.334385340305267
2008-05-11,0.19,3.075909,0.320568829849853
2008-05-12,0.15,2.946628,0.315595340752923
2008-05-13,0.04,2.949599,0.306109065691579
2008-05-14,0,3.09572,0.293225779984529
2008-05-15,2.7,3.083371,0.373812288527702
2008-05-16,1.65,2.917915,0.493898923665012
2008-05-17,3.85,3.028585,0.615979968205193
2008-05-18,6.12,2.639001,0.861227728851599
2008-05-19,2.02,2.339387,0.980481849973743
2008-05-20,0,2.383156,0.847077414435854
2008-05-21,0,2.42365,0.677499668153026
2008-05-22,0,2.461305,0.555734261317827
2008-05-23,0,2.606313,0.468104267012748
2008-05-24,0,2.867994,0.404847075300867
2008-05-25,1.17,2.629301,0.398528774127939
2008-05-26,1.54,3.350946,0.448364571978029
2008-05-27,1.75,3.523205,0.503998458498296
2008-05-28,3.7,3.655748,0.616727391179064
2008-05-29,3.92,3.761087,0.775202350052199
2008-05-30,44.47,3.50933,2.29698885385622
2008-05-31,5.93,3.697579,3.56464998518072
2008-06-01,0,3.368706,2.84610644439521
2008-06-02,0,3.454565,2.11369624720396
2008-06-03,0.52,3.971857,1.60791384503932
2008-06-04,0.03,3.45583,1.24849052987689
2008-06-05,0,3.141066,0.972160568315796
2008-06-06,6.47,3.078773,0.994259035154853
2008-06-07,6.19,3.13277,1.23836980739625
2008-06-08,0.92,2.787799,1.22318784620702
2008-06-09,2.18,3.755817,1.06183362331714
2008-06-10,0,4.159685,0.917992393406838
2008-06-11,0,4.07287,0.734892511125335
2008-06-12,0,3.136269,0.603407978420561
2008-06-13,9.25,2.231893,0.823767903844644
2008-06-14,1.04,2.320891,1.04009121528712
2008-06-15,4.75,2.339798,1.02148015302997
2008-06-16,0,2.462896,0.982120055565681
2008-06-17,0,2.820332,0.780232880133832
2008-06-18,0,3.041625,0.635342342594511
2008-06-19,0,3.119525,0.531143557067926
2008-06-20,4.62,3.22411,0.612361411906094
2008-06-21,0,3.121795,0.681694854723661
2008-06-22,0,3.957402,0.563239457598055
2008-06-23,7.5,3.921468,0.73110600886102
2008-06-24,0,3.118923,0.869803987880345
2008-06-25,0,3.932298,0.697350547531366
2008-06-26,2.13,3.92766,0.644998705324603
2008-06-27,0,3.264205,0.61242327039474
2008-06-28,0.95,2.940106,0.543760377752819
2008-06-29,0.07,3.492742,0.49880932003309
2008-06-30,0,3.630979,0.432184213816018
2008-07-01,0,3.509337,0.381399520159152
2008-07-02,0,3.987754,0.344427663455336
2008-07-03,16.77,4.305755,0.877210343848325
2008-07-04,11.97,3.173422,1.70175711123738
2008-07-05,1.13,2.994688,1.75994470532149
2008-07-06,0.13,3.229766,1.37866102523774
2008-07-07,0,3.301082,1.06559040658238
2008-07-08,9.3,2.906226,1.14815847221327
2008-07-09,2.43,2.796363,1.31183435684962
2008-07-10,0,3.03377,1.10121190978201
2008-07-11,0,3.840116,0.863123985954718
2008-07-12,2.24,3.249845,0.767029182488535
2008-07-13,0,2.98676,0.70346564281055
2008-07-14,0,2.936294,0.577564074749244
2008-07-15,0,3.006315,0.486949073154017
2008-07-16,0,3.390598,0.421528886629146
2008-07-17,1.09,3.188794,0.410083559051793
2008-07-18,0.4,2.974626,0.417162176288043
2008-07-19,0.21,3.080645,0.390952695052828
2008-07-20,7.19,3.261246,0.595021676487554
2008-07-21,0.21,2.597297,0.757880252505068
2008-07-22,1.34,2.307831,0.664579248316139
2008-07-23,0.06,2.812069,0.595263671368983
2008-07-24,0,3.277093,0.498094620408775
2008-07-25,0,3.537541,0.425924910995825
2008-07-26,0,3.927065,0.373713475080544
2008-07-27,2.42,3.987414,0.414622633976537
2008-07-28,0.06,3.798034,0.451205038840905
2008-07-29,1.85,4.33812,0.45251743244097
2008-07-30,0,3.829969,0.455347571624988
2008-07-31,0,4.094183,0.392484668795875
2008-08-01,0,4.489154,0.346945385129755
2008-08-02,1.8,3.655958,0.371690820875076
2008-08-03,1.33,3.235747,0.435927148429811
2008-08-04,0.73,3.530902,0.445937141788746
2008-08-05,19.38,3.289647,1.03602328905905
2008-08-06,0,3.059017,1.4801853727994
2008-08-07,0,3.816206,1.12566349593486
2008-08-08,1.47,3.372968,0.919256194499242
2008-08-09,12.14,2.922485,1.16788992673321
2008-08-10,0,3.065935,1.32454573713916
2008-08-11,0.59,3.044565,1.03454190559724
2008-08-12,0.17,3.0177,0.833794319634877
2008-08-13,10.38,3.14744,1.00552123896716
2008-08-14,0.12,2.845515,1.15145686089317
2008-08-15,0,2.63938,0.896374159000632
2008-08-16,0,2.581485,0.709459203351374
2008-08-17,0,2.573532,0.575350527879442
2008-08-18,3.53,2.644942,0.592388013806139
2008-08-19,0,3.151406,0.612668010674851
2008-08-20,2,3.057616,0.569275494276349
2008-08-21,2.14,2.546305,0.611168604786477
2008-08-22,0,2.659502,0.577179230362383
2008-08-23,17.94,2.472761,1.05799807736186
2008-08-24,0.82,2.336311,1.47187392395488
2008-08-25,4.22,2.28043,1.28575141038623
2008-08-26,0.73,2.543905,1.15802532390878
2008-08-27,0,2.736315,0.922329882196511
2008-08-28,0,2.422829,0.728226909091199
2008-08-29,0,2.708872,0.588985071196983
2008-08-30,0,2.834149,0.488909756904682
2008-08-31,0,2.963003,0.41679814340339
2008-09-01,0,3.136793,0.364653630571865
2008-09-02,0,2.765324,0.326768208699289
2008-09-03,8.98,2.591131,0.586173803785386
2008-09-04,5.54,2.02723,0.970421868664072
2008-09-05,0,2.087481,0.950821113999553
2008-09-06,22.84,2.234071,1.48596611749559
2008-09-07,2.08,2.491171,1.99194208592991
2008-09-08,5.07,2.183521,1.73125368623731
2008-09-09,0,2.223232,1.48520880326885
2008-09-10,0.48,2.357897,1.14862831125586
2008-09-11,0.05,2.711845,0.910473473106722
2008-09-12,1.02,2.571753,0.756189663649455
2008-09-13,19.29,2.192404,1.27450298274481
2008-09-14,17.53,1.801987,2.23345806890744
2008-09-15,0,1.65603,2.29008457082672
2008-09-16,0,1.569091,1.71370708316705
2008-09-17,0,1.723211,1.30150820897381
2008-09-18,0,1.538599,1.00650716514196
2008-09-19,0,1.440773,0.79516916793036
2008-09-20,0,1.624273,0.643557138335032
2008-09-21,0,1.499982,0.534584803792837
2008-09-22,0,1.462788,0.456055972459965
2008-09-23,0,1.543511,0.399264974529444
2008-09-24,1.27,1.557238,0.399366704968248
2008-09-25,0.03,1.743072,0.402899633478799
2008-09-26,0,1.777951,0.360547467253935
2008-09-27,0,1.691646,0.328560841540518
2008-09-28,0,1.566538,0.305023854568231
2008-09-29,0,1.479006,0.287525169487579
2008-09-30,0.09,1.403472,0.2772578556474
2008-10-01,12.24,1.423459,0.668298486516698
2008-10-02,10.71,1.603801,1.32533850558762
2008-10-03,7.7,1.331589,1.64752237778852
2008-10-04,2.2,1.207945,1.59369161828534
2008-10-05,0.46,1.28195,1.30463475676047
2008-10-06,19.77,1.357242,1.67807484700797
2008-10-07,18.28,1.796667,2.59147056825318
2008-10-08,0.39,1.851831,2.60112184578559
2008-10-09,3.01,1.693426,2.05386686152992
2008-10-10,0,1.541978,1.65627742669443
2008-10-11,0,1.505726,1.26380523228693
2008-10-12,0,1.464269,0.982852440179401
2008-10-13,0,1.640103,0.781509776603409
2008-10-14,0.03,1.684482,0.638001053792673
2008-10-15,0,1.723606,0.534858778528958
2008-10-16,6.44,1.607637,0.674529042570408
2008-10-17,6.29,1.359308,1.00083307412342
2008-10-18,0,1.061353,1.01928304141204
2008-10-19,0,0.9860402,0.806392004459434
2008-10-20,0,1.017413,0.653650592497967
2008-10-21,0,1.192877,0.543851486878951
2008-10-22,8.05,1.485108,0.734633080810812
2008-10-23,0,1.128306,0.890979464737995
2008-10-24,0,1.0494,0.713215383949849
2008-10-25,0.56,1.046068,0.604308881794097
2008-10-26,0.03,1.328017,0.528271220913864
2008-10-27,0.36,1.20419,0.465314636907627
2008-10-28,16.64,1.214173,0.980560367670781
2008-10-29,0.09,0.8992387,1.38126451125525
2008-10-30,0.03,0.8252401,1.06787855010592
2008-10-31,6.76,0.8487676,1.06870083710238
2008-11-01,6.67,0.9492341,1.31127173316483
2008-11-02,5.93,1.065562,1.45848406115882
2008-11-03,0,1.212667,1.33664869041584
2008-11-04,0,1.21,1.03338674373339
2008-11-05,0,1.229064,0.816134356788026
2008-11-06,0.04,1.220242,0.661638597035366
2008-11-07,0,1.106355,0.55069551410512
2008-11-08,0.22,1.076346,0.476739679797405
2008-11-09,0.12,1.066963,0.42783219333492
2008-11-10,16.72,1.144974,0.954989323577852
2008-11-11,3.07,1.35316,1.47524912853097
2008-11-12,7.76,1.217076,1.50996135842675
2008-11-13,2.81,0.984596,1.53887283131331
2008-11-14,0,0.9072889,1.28186617903207
2008-11-15,0,0.8128485,0.994567012226687
2008-11-16,0,1.049573,0.78870598738746
2008-11-17,1.05,1.131416,0.676933388187537
2008-11-18,0,0.722122,0.599165044035559
2008-11-19,0.15,0.7668845,0.509580988998813
2008-11-20,0.06,0.932976,0.447325355114639
2008-11-21,0.45,1.017081,0.412187341520137
2008-11-22,3.59,0.8411904,0.508239098546856
2008-11-23,5.45,0.5957714,0.756179676046939
2008-11-24,6.59,0.5635995,1.04243777216802
2008-11-25,1.93,0.6263418,1.13012970266231
2008-11-26,0.24,0.5752641,0.962788140872609
2008-11-27,0,0.583843,0.772124983349079
2008-11-28,0.11,0.587428,0.630224874845497
2008-11-29,0,0.5019052,0.528485054675516
2008-11-30,0,0.5312045,0.451076480489912
2008-12-01,9.93,0.603584,0.738435360968411
2008-12-02,8.54,0.5807372,1.26599666726293
2008-12-03,6.06,0.6438079,1.50876327370184
2008-12-04,16.63,0.5693876,1.96473918047689
2008-12-05,12.41,0.5931328,2.54774839180489
2008-12-06,14.54,0.7686026,2.89021984924095
2008-12-07,2.09,0.7174219,2.7794231851062
2008-12-08,0.35,0.6800738,2.16420203286923
2008-12-09,0,0.4742816,1.64553911712951
2008-12-10,1.35,0.5283458,1.30921638724162
2008-12-11,0,0.5824368,1.07202169124237
2008-12-12,0,0.5523222,0.850442311706901
2008-12-13,0,0.5418535,0.691435764797547
2008-12-14,0,0.4912891,0.577101828830237
2008-12-15,1.34,0.5968961,0.542351712545443
2008-12-16,0,0.6298593,0.520424920790911
2008-12-17,0,0.5125397,0.452971684288376
2008-12-18,3.14,0.4948456,0.515837830881283
2008-12-19,0.18,0.5711073,0.574989558626354
2008-12-20,0.82,0.6786007,0.526547557742892
2008-12-21,2.84,0.8044328,0.587803865951589
2008-12-22,0.42,0.9259063,0.622336576804313
2008-12-23,0.46,0.8907094,0.555524840410218
2008-12-24,0,0.7651861,0.492325178205026
2008-12-25,0,0.6401317,0.428921780675167
2008-12-26,0,0.6911374,0.382897252142124
2008-12-27,0,0.5303401,0.349285294169083
2008-12-28,0,0.4579273,0.324540906290898
2008-12-29,0,0.4541913,0.306133605955486
2008-12-30,0,0.4023186,0.29225707043441
2008-12-31,0,0.3799093,0.281621880299039
2009-01-01,1.31,0.4981534,0.319859078721827
2009-01-02,0,0.5284282,0.350045632286691
2009-01-03,0,0.4171373,0.321108727905656
2009-01-04,0,0.4748072,0.299748184347216
2009-01-05,0,0.4247358,0.283802604493181
2009-01-06,0.8,0.4707253,0.300129163165631
2009-01-07,0,0.3720257,0.313299889379596
2009-01-08,0,0.2919532,0.291656359323825
2009-01-17,0.42,0.5584137,0.290435869745558
2009-01-18,1.32,0.6813924,0.336901621105996
2009-01-19,22.13,0.7308494,1.15138027917473
2009-01-20,12.78,0.8144309,2.20511097493491
2009-01-21,1.41,0.6632489,2.19404479856412
2009-01-22,0.06,0.6236257,1.6980555263181
2009-01-23,4.57,0.6471815,1.45434554200862
2009-01-24,33.84,0.7914717,2.53548445612133
2009-01-25,0,0.6569303,3.2261916524741
2009-01-26,0,0.5699618,2.38690275296211
2009-01-27,0,0.5521673,1.78698912921937
2009-01-28,0,0.5509913,1.35794892252953
2009-01-29,0,0.5108741,1.050885681138
2009-01-30,0,0.5765682,0.830897220145594
2009-01-31,0,0.5665488,0.673070410712143
2009-02-01,0,0.5220466,0.559622275585512
2009-02-02,0,0.5541468,0.477859313791894
2009-02-03,2.77,0.6129549,0.520449625180668
2009-02-04,2.17,0.6787131,0.637717079703131
2009-02-05,0.51,0.666439,0.636809919537378
2009-02-06,0.96,0.7441937,0.586858286370428
2009-02-07,0.07,0.812506,0.535710075539795
2009-02-08,0.25,0.7806473,0.470104615226918
2009-02-09,0,0.678167,0.420487901056363
2009-02-10,15.43,0.6765619,0.945051890851839
2009-02-11,20.33,0.8420598,2.12205033946741
2009-02-12,4.13,0.6997881,2.56471301501961
2009-02-13,0.9,0.6415553,2.11390977702083
2009-02-14,0.18,0.6504734,1.63548960972923
2009-02-15,0.41,0.6711149,1.27302353137598
2009-02-16,0.42,0.552574,1.02316483483008
2009-02-17,2.34,0.7636287,0.91635630626556
2009-02-18,3.1,0.9284083,0.945375507755136
2009-02-19,0,0.6204886,0.880699187610441
2009-02-20,0.2,0.6515353,0.717111281601068
2009-02-21,0.37,0.8463477,0.613960234460719
2009-02-22,0.16,0.9237023,0.53859052216582
2009-02-23,0.76,0.9415536,0.498078518768402
2009-02-24,3.07,0.9503117,0.579048108340519
2009-02-25,0,0.9155488,0.614600755725677
2009-02-26,0,0.7839816,0.516395610463049
2009-02-27,0.03,0.9587813,0.446648417049403
2009-02-28,0.23,1.007072,0.404775356755772
2009-03-01,0,1.191543,0.37359981252981
2009-03-02,0.53,1.088806,0.361183615589463
2009-03-03,0,1.150314,0.3531131166482
2009-03-04,0,0.8627117,0.325485521741342
2009-03-05,12.68,0.9743282,0.780064893643592
2009-03-06,0.84,0.9225834,1.17211124323682
2009-03-07,0.99,0.9523436,0.98283511435688
2009-03-08,0,0.939773,0.816217222804072
2009-03-09,5.36,1.143397,0.857936551951381
2009-03-10,3.37,0.9731626,1.02910167805797
2009-03-11,8.83,1.015949,1.27820370156785
2009-03-12,0.06,1.048857,1.34803432316416
2009-03-13,0.48,1.019982,1.05953595721389
2009-03-14,0.72,1.293924,0.878929197868199
2009-03-15,0.19,1.283224,0.739181410819303
2009-03-16,0,1.359721,0.610261859761031
2009-03-17,0,1.362313,0.509856658389609
2009-03-18,0,1.166164,0.437452541300602
2009-03-19,0,1.158998,0.385042773800424
2009-03-20,0,1.102972,0.346912106566622
2009-03-21,0,0.983947,0.318980944664589
2009-03-22,0,1.010108,0.298337217841377
2009-03-23,0,1.030969,0.282902231288037
2009-03-24,7.42,1.207847,0.549531434686212
2009-03-25,3.03,1.04511,0.874503164283
2009-03-26,9.97,0.9790548,1.19295332593895
2009-03-27,8.64,1.175474,1.65404495222661
2009-03-28,6.76,1.249385,1.8623095326196
2009-03-29,7.82,1.244052,1.97813828926016
2009-03-30,0.22,1.239028,1.81726721594362
2009-03-31,0,1.257783,1.38409734142387
2009-04-01,0,1.32152,1.06518361694291
2009-04-02,0,1.635394,0.836779564480284
2009-04-03,0,1.998539,0.672988548196728
2009-04-04,0,1.927537,0.555325571467924
2009-04-05,0,1.846024,0.47059603871951
2009-04-06,0,1.729523,0.409381623563741
2009-04-07,0,1.879651,0.364959487140096
2009-04-08,0.04,1.726466,0.334038088777536
2009-04-09,2.02,1.751832,0.387482417794711
2009-04-10,0.75,2.091525,0.457447389778968
2009-04-11,0,2.379295,0.42749450640403
2009-04-12,0.58,2.365185,0.397003919207078
2009-04-13,0,2.273704,0.376234132700848
2009-04-14,0,2.278798,0.33743605692749
2009-04-15,0,2.300572,0.309060073460064
2009-04-16,0,2.3718,0.28813009419362
2009-04-17,3.56,1.90995,0.405522416632413
2009-04-18,15.77,1.691137,1.09217549806874
2009-04-19,5.1,1.740955,1.67755344627466
2009-04-20,0.18,2.139026,1.4821099132275
2009-04-21,0,2.229018,1.13699379436937
2009-04-22,0,2.324557,0.882698775076764
2009-04-23,0,2.078975,0.700479746512455
2009-04-24,0,1.648623,0.569715263057978
2009-04-25,0,1.794894,0.475685745033238
2009-04-26,0.46,1.865264,0.425070673235649
2009-04-27,6.76,2.318762,0.642661094120698
2009-04-28,1.71,1.983741,0.862539800250971
2009-04-29,2.46,1.786177,0.845267529809462
2009-04-30,7.16,1.590243,1.03965611028739
2009-05-01,0,1.930967,1.10011336134661
2009-05-02,0.75,2.3378,0.883381662458793
2009-05-03,0,2.708936,0.730162747417121
2009-05-04,0,2.077851,0.590082880598552
2009-05-05,0,1.902105,0.489412196405049
2009-05-06,0.44,1.818944,0.433271067303588
2009-05-07,0,2.122687,0.39379977641106
2009-05-08,0,2.36927,0.347435292235605
2009-05-09,1.77,2.434079,0.379407151392742
2009-05-10,4.72,2.094593,0.582129929932072
2009-05-11,3.48,2.453522,0.79891114110465
2009-05-12,12.49,2.420822,1.24207767389842
2009-05-13,10.29,2.145917,1.8415091464553
2009-05-14,0,2.610996,1.79967986884224
2009-05-15,18.19,2.775262,2.0426520623786
2009-05-16,4.95,2.446969,2.45547462387902
2009-05-17,0.25,2.197536,2.03966438138203
2009-05-18,1.37,2.456547,1.59461115097313
2009-05-19,0,2.339,1.27009297519599
2009-05-20,0,2.561159,0.98249812417541
2009-05-21,0,2.958158,0.776462333907638
2009-05-22,4.02,3.057369,0.779431187100558
2009-05-23,0,2.734146,0.79250231564083
2009-05-24,0,2.907868,0.639880451884681
2009-05-25,0,3.913302,0.530204858640685
2009-05-26,0,4.20187,0.451191427170128
2009-05-27,1.01,2.944525,0.431589141162458
2009-05-28,0,2.174284,0.419792458888858
2009-05-29,0.68,2.622108,0.395744464523389
2009-05-30,0,2.931649,0.379830094699836
2009-05-31,0,2.895581,0.340836633160389
2009-06-01,0,2.892344,0.312312927889238
2009-06-02,0,3.310001,0.291269330929181
2009-06-03,0,3.607307,0.275571775082683
2009-06-04,0,2.896547,0.263696904163662
2009-06-05,0,2.329021,0.254557285881863
2009-06-06,0,2.304042,0.247376649447907
2009-06-07,1.87,2.10746,0.309886941960368
2009-06-08,6.38,2.410382,0.59255385450892
2009-06-09,1.94,2.655424,0.809687246912669
2009-06-10,2.03,3.00336,0.794134575543632
2009-06-11,13.09,2.789467,1.19288214849685
2009-06-12,6.23,2.703289,1.6639006241789
2009-06-13,0,2.706008,1.50335321972856
2009-06-14,0,3.054897,1.14312973620255
2009-06-15,2.03,3.646948,0.959602883993316
2009-06-16,26.93,3.054263,1.83097949087498
2009-06-17,1.2,2.916752,2.49454803705429
2009-06-18,0,3.165088,1.90459300461965
2009-06-19,0,3.165592,1.43526946862862
2009-06-20,0,2.899616,1.09951773480181
2009-06-21,0.5,2.424626,0.877484699754947
2009-06-22,5.11,2.306557,0.907635694758531
2009-06-23,0,2.570292,0.923359023805529
2009-06-24,0,3.037999,0.732894990057947
2009-06-25,0,3.666297,0.596211664246788
2009-06-26,0,4.08087,0.497924042769602
2009-06-27,0,3.896434,0.427050296031968
2009-06-28,4.36,3.516741,0.534446420511435
2009-06-29,0.19,3.851752,0.629605410208754
2009-06-30,3.32,4.325484,0.648140700603713
2009-07-01,0,4.590717,0.662629872603926
2009-07-02,0,4.611983,0.543479033245036
2009-07-03,0,4.923543,0.457731558742887
2009-07-04,0.33,4.393494,0.407674142312958
2009-07-05,0,4.346181,0.372176906978504
2009-07-06,0.22,4.249085,0.341354397493879
2009-07-07,9.25,3.612511,0.650338584297021
2009-07-08,4.31,2.889095,1.04181930028184
2009-07-09,7.1,2.987057,1.23329846462507
2009-07-10,3.41,2.577553,1.34638568907647
2009-07-11,0.05,2.505075,1.16534811891627
2009-07-12,0,2.786487,0.904731181475362
2009-07-13,4.19,3.123471,0.865992305105642
2009-07-14,4.31,3.615325,1.00347373457446
2009-07-15,0,3.802904,0.952584762027174
2009-07-16,0,3.788282,0.750678643371762
2009-07-17,0,3.844505,0.605858474183908
2009-07-18,4.98,3.326695,0.678832345875848
2009-07-19,1.22,2.89138,0.787280917737178
2009-07-20,5.51,2.987741,0.873943237076997
2009-07-21,0.16,3.315642,0.909653836008231
2009-07-22,9.65,4.311081,1.06868469042088
2009-07-23,5.99,4.281851,1.41520721705337
2009-07-24,8.85,3.467221,1.62714459566868
2009-07-25,3.42,3.112767,1.6962724557699
2009-07-26,0.59,2.964768,1.4377603903785
2009-07-27,0,3.303321,1.12367429923856
2009-07-28,2.58,3.164488,0.967929768234246
2009-07-29,0,3.047309,0.863130924265433
2009-07-30,9.48,3.582638,1.02671147448188
2009-07-31,0.08,3.123845,1.17172082199266
2009-08-01,0,2.961106,0.91426055914178
2009-08-02,0,3.487834,0.726709201559039
2009-08-03,9.39,3.043829,0.925117882223212
2009-08-04,0.63,2.967963,1.11414043356324
