"Date","P","E","MI_Q_sim"
2007-10-17,0,1.514491,1.45047669256298e-09
2007-10-18,1.71,1.321046,0.0611272354086274
2007-10-19,0,1.195626,0.000930280641201273
2007-10-20,0,0.9941499,1.57624491463264e-05
2007-10-21,0,0.9254265,2.90419728687768e-07
2007-10-22,0.83,0.8711892,0.0109327843001006
2007-10-23,0,0.9185676,0.000253936572441
2007-10-24,0,0.914166,4.98965651741818e-06
2007-10-25,0,0.9609404,8.41536841884904e-08
2007-10-26,0,1.148504,9.48863899424249e-10
2007-10-27,0,1.144724,1.07520900102295e-11
2007-10-28,0,1.122187,1.27301070941705e-13
2007-10-29,0,1.059696,1.71091629175854e-15
2007-10-30,15.28,1.071194,10.8870354913966
2007-10-31,0.77,1.080656,1.33927283120851
2007-11-01,0,0.8699238,0.10779682768643
2007-11-02,0,0.9150839,0.0035031030717953
2007-11-03,0.17,1.325481,0.000228091305368374
2007-11-04,0.06,1.380964,1.05171461583665e-05
2007-11-05,0,1.182654,1.12564068048126e-07
2007-11-06,0,1.052429,1.5411187906923e-09
2007-11-07,4.39,0.9893813,1.67503910217832
2007-11-08,0.33,0.9550949,0.229944065930091
2007-11-09,9.78,1.100047,6.69465835362407
2007-11-10,9.4,0.776849,8.34801168087189
2007-11-11,3.16,0.8975085,3.08860505117812
2007-11-12,2.27,1.04977,1.59330965277717
2007-11-13,0.07,0.7597936,0.193227265256506
2007-11-14,4.77,0.7299483,2.76965460616573
2007-11-15,0.53,0.7116808,0.616766135148668
2007-11-16,0.07,0.6309774,0.0870407452247037
2007-11-17,0,0.5476907,0.00813104905552323
2007-11-18,0,0.6117775,0.000435003036350003
2007-11-19,0,0.6262208,1.88652806105201e-05
2007-11-20,8.54,0.6702339,5.33429732752973
2007-11-21,4.12,0.8734195,3.53450466194629
2007-11-22,7.4,0.9561988,5.93827406174772
2007-11-23,0,1.021733,0.489404341830651
2007-11-24,1.51,0.9140477,0.531118244572544
2007-11-25,0,0.6137285,0.0619994059791597
2007-11-26,1.24,0.7302099,0.221982471827441
2007-11-27,2.09,0.7178354,0.842279116068169
2007-11-28,1.41,0.7513988,0.704800159712567
2007-11-29,0,0.6026742,0.090089416489934
2007-11-30,1.29,0.5585133,0.352931747461957
2007-12-01,0.28,0.7762789,0.0600806168343801
2007-12-02,12.38,0.8895213,8.91259149825471
2007-12-03,32.79,0.946073,30.131876535758
2007-12-04,8.94,0.8325739,9.61905350608023
2007-12-05,4.38,0.7837103,4.31894021785743
2007-12-06,3.72,1.008369,2.94543028850183
2007-12-07,11.21,0.9921537,9.13700307823631
2007-12-08,12.32,0.9966976,11.0439318875999
2007-12-09,8.2,0.7202448,7.8125438083758
2007-12-10,15.1,0.8409903,13.5738853760854
2007-12-11,2.89,0.8034015,3.40561701167879
2007-12-12,1.83,0.7235334,1.57842601983533
2007-12-13,0,0.654707,0.203508861674679
2007-12-14,0,0.7352492,0.0128082912709785
2007-12-15,0,0.5655723,0.000836187073504958
2007-12-16,0,0.5305481,5.0831599525773e-05
2007-12-17,0,0.4869337,3.35064616138816e-06
2007-12-18,0,0.4699497,2.28791122330563e-07
2007-12-19,0,0.480215,1.48937898912083e-08
2007-12-20,0,0.4960719,9.12154803782162e-10
2007-12-21,0,0.4392978,6.88213929626264e-11
2007-12-22,0,0.384399,6.46228058884905e-12
2007-12-23,0.14,0.345081,0.000212129308975909
2007-12-24,0,0.3718117,2.26290730027505e-05
2007-12-25,0,0.407578,1.99789396915051e-06
2007-12-26,0,0.4069361,1.73453293163747e-07
2007-12-27,1.87,0.4828996,0.390679309370216
2007-12-28,0.42,0.6035321,0.143284630666246
2007-12-29,0.32,0.6235852,0.044326167978691
2007-12-30,4.16,0.6364212,2.12497932532984
2007-12-31,1.4,0.6876386,1.06917901854429
2008-01-01,0.03,0.621906,0.150165937675938
2008-01-02,0.03,0.58448,0.0161573176973822
2008-01-03,0,0.4672828,0.00154185728285599
2008-01-04,1.14,0.5013281,0.131659425521946
2008-01-05,0,0.5589762,0.0129377063065427
2008-01-06,16.79,0.7875598,12.799212466271
2008-01-07,1.87,0.6959366,2.61963315421624
2008-01-08,3.27,0.788749,2.47137929666607
2008-01-09,0.68,0.7426555,0.639172990406046
2008-01-10,4.06,0.6748454,2.57927248240334
2008-01-11,5.15,0.8309017,3.94622665440502
2008-01-12,13.18,1.036875,11.0673965427861
2008-01-13,0.61,0.7670174,1.47536985248202
2008-01-14,0,0.6155949,0.203332748948328
2008-01-15,3.38,0.6886255,1.74351613140324
2008-01-16,8.38,0.8901357,6.42815546204333
2008-01-17,13.9,0.8797913,12.2634795036935
2008-01-18,8.22,0.8656537,7.80337660886294
2008-01-19,2.91,0.9967545,2.74776786702916
2008-01-20,0.95,1.172118,0.579655377604872
2008-01-21,0.28,1.128609,0.0434518667013686
2008-01-22,3.37,1.014853,1.24866249588764
2008-01-23,5.01,0.8115083,3.48224172165151
2008-01-24,0,0.6427591,0.455504584709873
2008-01-25,0.79,0.7812077,0.234982726579175
2008-01-26,0.03,0.6253767,0.024361282663907
2008-01-27,0,0.7022861,0.00111083172584213
2008-01-28,0,0.7244935,3.72513736514202e-05
2008-01-29,0,0.797089,9.47908484199041e-07
2008-01-30,0,0.6987271,3.07415310482581e-08
2008-01-31,2.18,0.6267238,0.474420401255054
2008-02-01,5.25,0.6489212,3.46153729604831
2008-02-02,21.52,0.7490634,18.9202763116921
2008-02-03,0.1,0.6599474,1.6893390511518
2008-02-04,0,0.6299449,0.228844967469876
2008-02-05,9.06,0.8294688,6.31759926815934
2008-02-06,20.58,0.895276,18.382644090962
2008-02-07,12.38,1.021215,11.8597170464937
2008-02-08,0.03,0.6629166,1.20172918364434
2008-02-09,0,0.70842,0.133782468631432
2008-02-10,0,0.7958283,0.00632910304414067
2008-02-11,0,0.8152787,0.000182854841745359
2008-02-12,0,0.9415926,3.34788418390594e-06
2008-02-13,0,0.8856408,6.70972584316919e-08
2008-02-14,0,0.6740624,2.32261021651691e-09
2008-02-15,0.03,0.6989262,8.01665784152135e-07
2008-02-16,0,0.7226058,2.43014983015281e-08
2008-02-17,0,0.6552571,8.87984266124095e-10
2008-02-18,0,0.6777739,3.03223269377476e-11
2008-02-19,0,0.7049456,9.57621956103697e-13
2008-02-20,0,0.7162226,2.92983454514987e-14
2008-02-21,2.6,0.7442772,0.641353644063452
2008-02-22,0,0.9790944,0.0301966916816514
2008-02-23,0,1.192035,0.000421877661487894
2008-02-24,0,1.185586,4.70157665246369e-06
2008-02-25,0,1.000129,7.26872790442667e-08
2008-02-26,2.12,1.201867,0.188026280285342
2008-02-27,4.58,1.285197,2.15415448761657
2008-02-28,0,1.055688,0.137865252564584
2008-02-29,7.64,1.104381,4.73196826188939
2008-03-01,13.98,1.297897,11.6775529745218
2008-03-02,14.51,1.311042,12.9841373984954
2008-03-03,2.27,1.317964,2.42830404917013
2008-03-04,3.79,1.144552,2.54138169253512
2008-03-05,6.18,0.8297875,4.80251602118589
2008-03-06,0.06,0.8047804,0.540458866987687
2008-03-07,0,0.7896094,0.0393087391597816
2008-03-08,0,1.051532,0.000768564312338389
2008-03-09,0,1.079973,1.07547749663126e-05
2008-03-10,1.3,1.173151,0.0293778849806292
2008-03-11,8.65,1.125538,5.32543844691618
2008-03-12,25.72,1.241975,22.6886794908037
2008-03-13,7.3,1.291372,7.32759933713984
2008-03-14,3.1,1.175764,2.69656538146128
2008-03-15,4.6,1.423751,3.00641983352433
2008-03-16,1.99,1.509442,1.04412162676135
2008-03-17,13.68,1.393486,10.4034105988212
2008-03-18,1.12,1.11256,1.52747446771437
2008-03-19,0.21,1.005028,0.152079938486976
2008-03-20,1.11,0.9537075,0.166189246383245
2008-03-21,3.96,0.9723478,1.91089821591675
2008-03-22,14.98,1.012238,12.2559532120358
2008-03-23,4.63,0.9656111,4.60255300763308
2008-03-24,0,0.8544,0.460099990419012
2008-03-25,4.28,0.8129117,2.5339041428759
2008-03-26,0.83,0.8733795,0.657376891208858
2008-03-27,1.44,1.075798,0.467563321921508
2008-03-28,7.23,1.047708,4.75210208238466
2008-03-29,5.79,1.253853,4.50084420420906
2008-03-30,0,1.425041,0.198033030288358
2008-03-31,3.51,1.584664,1.15450668265533
2008-04-01,2.08,1.558716,0.693743817971564
2008-04-02,0,1.373512,0.0134375465734427
2008-04-03,0,1.468333,0.000104490966301118
2008-04-04,0,1.390292,7.86635483637451e-07
2008-04-05,0.03,1.42444,3.24462549672974e-07
2008-04-06,3.9,1.377234,1.04588779198218
2008-04-07,7.38,1.111414,5.1206897895687
2008-04-08,2.31,0.9883765,1.97606826205351
2008-04-09,0,1.064545,0.120308636143196
2008-04-10,3.14,1.20845,1.08728370462394
2008-04-11,0,1.40786,0.0237407955806266
2008-04-12,0.28,1.507517,0.0010895870411903
2008-04-13,0.58,1.357282,0.00190610311552127
2008-04-14,8.4,1.536396,4.53354626571076
2008-04-15,14.78,1.365623,12.3057397541557
2008-04-16,0.69,1.375489,1.16845925988838
2008-04-17,0,1.221062,0.0398279537753825
2008-04-18,0,1.254604,0.000507064965910891
2008-04-19,0.03,1.742833,5.09928559385383e-06
2008-04-20,3.74,1.660896,0.760851965951707
2008-04-21,0,1.951244,0.00530860340641316
2008-04-22,0.26,2.048953,0.00018231515388781
2008-04-23,0,2.174279,4.67804360827613e-07
2008-04-24,5.04,2.025521,1.35755865494179
2008-04-25,1.65,2.074031,0.262385871775079
2008-04-26,0,1.909961,0.00148167294870953
2008-04-27,0.03,2.157325,7.13499379953838e-06
2008-04-28,0.03,2.335531,1.95839760963192e-07
2008-04-29,11.5,2.059992,6.59245869683903
2008-04-30,4.31,1.869742,2.9889520310897
2008-05-01,3.17,1.863719,1.60255333384424
2008-05-02,1.36,1.690947,0.340079968302116
2008-05-03,0,2.075866,0.00159687708014445
2008-05-04,0,2.265371,3.82951209888254e-06
2008-05-05,0,2.499134,6.78502082310496e-09
2008-05-06,0,2.454337,1.25027471888176e-11
2008-05-07,0,2.760771,1.71171684411776e-14
2008-05-08,0,2.772447,2.31852879444705e-17
2008-05-09,0,2.752635,3.19786185606959e-20
2008-05-10,0,2.856082,4.01643751585725e-23
2008-05-11,0.19,3.075909,4.26996231928453e-06
2008-05-12,0.15,2.946628,3.28528160450193e-06
2008-05-13,0.04,2.949599,1.42555480877639e-07
2008-05-14,0,3.09572,1.46032991242878e-10
2008-05-15,2.7,3.083371,0.0252099319819999
2008-05-16,1.65,2.917915,0.00890536507527591
2008-05-17,3.85,3.028585,0.247754767586526
2008-05-18,6.12,2.639001,2.29241966401702
2008-05-19,2.02,2.339387,0.442161366811409
2008-05-20,0,2.383156,0.00146741159795679
2008-05-21,0,2.42365,2.95854264898048e-06
2008-05-22,0,2.461305,5.44335106185416e-09
2008-05-23,0,2.606313,8.62439878396145e-12
2008-05-24,0,2.867994,1.07186236515986e-14
2008-05-25,1.17,2.629301,0.00166024615657666
2008-05-26,1.54,3.350946,0.00277899150183262
2008-05-27,1.75,3.523205,0.00382626989717445
2008-05-28,3.7,3.655748,0.0778360936186742
2008-05-29,3.92,3.761087,0.154991291267131
2008-05-30,44.47,3.50933,36.4368165542699
2008-05-31,5.93,3.697579,4.60535560216535
2008-06-01,0,3.368706,0.0105664235996354
2008-06-02,0,3.454565,8.92099326122703e-06
2008-06-03,0.52,3.971857,4.55289064866922e-05
2008-06-04,0.03,3.45583,1.77223741255854e-07
2008-06-05,0,3.141066,1.74928307499608e-10
2008-06-06,6.47,3.078773,1.57570311069492
2008-06-07,6.19,3.13277,2.55145140508034
2008-06-08,0.92,2.787799,0.0496812500991567
2008-06-09,2.18,3.755817,0.0109215438442667
2008-06-10,0,4.159685,5.6163354714701e-06
2008-06-11,0,4.07287,2.8381199058148e-09
2008-06-12,0,3.136269,2.80827088965252e-12
2008-06-13,9.25,2.231893,4.50090418400458
2008-06-14,1.04,2.320891,0.251281487375762
2008-06-15,4.75,2.339798,1.5105289432374
2008-06-16,0,2.462896,0.00639172036892125
2008-06-17,0,2.820332,9.06419666517616e-06
2008-06-18,0,3.041625,9.77356008634094e-09
2008-06-19,0,3.119525,9.80674563242804e-12
2008-06-20,4.62,3.22411,0.365734256251428
2008-06-21,0,3.121795,0.000533202620452596
2008-06-22,0,3.957402,2.9694508753447e-07
2008-06-23,7.5,3.921468,1.67855944783415
2008-06-24,0,3.118923,0.00340544681581166
2008-06-25,0,3.932298,1.97961723292003e-06
2008-06-26,2.13,3.92766,0.00399928108620915
2008-06-27,0,3.264205,3.81562962053452e-06
2008-06-28,0.95,2.940106,0.000631204327330306
2008-06-29,0.07,3.492742,2.21552141123784e-06
2008-06-30,0,3.630979,1.50819263780382e-09
2008-07-01,0,3.509337,1.11715579497546e-12
2008-07-02,0,3.987754,5.9332167149006e-16
2008-07-03,16.77,4.305755,9.12844100336029
2008-07-04,11.97,3.173422,8.64682486927424
2008-07-05,1.13,2.994688,0.265188807378871
2008-07-06,0.13,3.229766,0.000524382768840736
2008-07-07,0,3.301082,4.69335370978801e-07
2008-07-08,9.3,2.906226,3.94896919678351
2008-07-09,2.43,2.796363,0.615877521648276
2008-07-10,0,3.03377,0.00106709782211918
2008-07-11,0,3.840116,6.4834833561235e-07
2008-07-12,2.24,3.249845,0.00934357733595952
2008-07-13,0,2.98676,1.1548668167372e-05
2008-07-14,0,2.936294,1.3637952885583e-08
2008-07-15,0,3.006315,1.50431085173726e-11
2008-07-16,0,3.390598,1.21759017497195e-14
2008-07-17,1.09,3.188794,0.000737169035434168
2008-07-18,0.4,2.974626,8.16748351157894e-05
2008-07-19,0.21,3.080645,1.02796060010345e-05
2008-07-20,7.19,3.261246,1.97982305791045
2008-07-21,0.21,2.597297,0.0122559794412294
2008-07-22,1.34,2.307831,0.00834145894158578
2008-07-23,0.06,2.812069,2.24748162149323e-05
2008-07-24,0,3.277093,2.00630361859519e-08
2008-07-25,0,3.537541,1.45634423773954e-11
2008-07-26,0,3.927065,8.05276407868451e-15
2008-07-27,2.42,3.987414,0.00604303478269837
2008-07-28,0.06,3.798034,7.73530295097046e-06
2008-07-29,1.85,4.33812,0.00176609951419379
2008-07-30,0,3.829969,1.08834709183559e-06
2008-07-31,0,4.094183,5.41265380024467e-10
2008-08-01,0,4.489154,2.10849360173643e-13
2008-08-02,1.8,3.655958,0.00268016499286099
2008-08-03,1.33,3.235747,0.00206031352822571
2008-08-04,0.73,3.530902,0.000278825366657139
2008-08-05,19.38,3.289647,12.5299805525653
2008-08-06,0,3.059017,0.085720070742932
2008-08-07,0,3.816206,6.11324503997433e-05
2008-08-08,1.47,3.372968,0.00187735194048041
2008-08-09,12.14,2.922485,6.47284616090062
2008-08-10,0,3.065935,0.0257808775805275
2008-08-11,0.59,3.044565,0.000568820884342836
2008-08-12,0.17,3.0177,1.18674484542318e-05
2008-08-13,10.38,3.14744,4.65150426638984
2008-08-14,0.12,2.845515,0.0250739271008346
2008-08-15,0,2.63938,4.49665780753037e-05
2008-08-16,0,2.581485,7.41164608652358e-08
2008-08-17,0,2.573532,1.21353303489946e-10
2008-08-18,3.53,2.644942,0.187535510369703
2008-08-19,0,3.151406,0.000244204138295308
2008-08-20,2,3.057616,0.00832009039821957
2008-08-21,2.14,2.546305,0.0301278437742404
2008-08-22,0,2.659502,5.35375545871357e-05
2008-08-23,17.94,2.472761,11.981560969629
2008-08-24,0.82,2.336311,0.599397671064703
2008-08-25,4.22,2.28043,1.39757668714835
2008-08-26,0.73,2.543905,0.0249358264278192
2008-08-27,0,2.736315,4.06214012072189e-05
2008-08-28,0,2.422829,7.85246895364799e-08
2008-08-29,0,2.708872,1.12969812694457e-10
2008-08-30,0,2.834149,1.44715982364675e-13
2008-08-31,0,2.963003,1.65544661419964e-16
2008-09-01,0,3.136793,1.63664934545074e-19
2008-09-02,0,2.765324,2.2312019196253e-22
2008-09-03,8.98,2.591131,3.95557485586037
2008-09-04,5.54,2.02723,3.48229079635129
2008-09-05,0,2.087481,0.0397023694126093
2008-09-06,22.84,2.234071,17.0783691872462
2008-09-07,2.08,2.491171,1.61275592319818
2008-09-08,5.07,2.183521,2.47577247277069
2008-09-09,0,2.223232,0.0184549253003998
2008-09-10,0.48,2.357897,0.000679637364528851
2008-09-11,0.05,2.711845,3.15020682567953e-06
2008-09-12,1.02,2.571753,0.00117092501053679
2008-09-13,19.29,2.192404,13.5612197812328
2008-09-14,17.53,1.801987,15.4426168474837
2008-09-15,0,1.65603,0.71933858088427
2008-09-16,0,1.569091,0.00953750561914408
2008-09-17,0,1.723211,4.87027147060351e-05
2008-09-18,0,1.538599,2.86453702499084e-07
2008-09-19,0,1.440773,1.92591512191763e-09
2008-09-20,0,1.624273,9.73113465896772e-12
2008-09-21,0,1.499982,5.93088644841105e-14
2008-09-22,0,1.462788,3.83369003946767e-16
2008-09-23,0,1.543511,2.18429395700658e-18
2008-09-24,1.27,1.557238,0.0109687606282485
2008-09-25,0.03,1.743072,7.45279002707964e-05
2008-09-26,0,1.777951,3.10993672060922e-07
2008-09-27,0,1.691646,1.43070816386255e-09
2008-09-28,0,1.566538,7.8760161178692e-12
2008-09-29,0,1.479006,4.96133259350601e-14
2008-09-30,0.09,1.403472,3.57365548347681e-06
2008-10-01,12.24,1.423459,7.84636300055375
2008-10-02,10.71,1.603801,8.8712782199683
2008-10-03,7.7,1.331589,6.58611584170099
2008-10-04,2.2,1.207945,1.89352158562723
2008-10-05,0.46,1.28195,0.187639587643459
2008-10-06,19.77,1.357242,15.4054618899311
2008-10-07,18.28,1.796667,16.2910880765767
2008-10-08,0.39,1.851831,0.876347194655005
2008-10-09,3.01,1.693426,1.10724358087492
2008-10-10,0,1.541978,0.0184978580970649
2008-10-11,0,1.505726,0.00013846399206267
2008-10-12,0,1.464269,9.26086216177299e-07
2008-10-13,0,1.640103,4.59548636142046e-09
2008-10-14,0.03,1.684482,1.17532650979916e-07
2008-10-15,0,1.723606,5.16424939212815e-10
2008-10-16,6.44,1.607637,2.74288963834981
2008-10-17,6.29,1.359308,4.46443486151083
2008-10-18,0,1.061353,0.341962195160149
2008-10-19,0,0.9860402,0.0126181320039367
2008-10-20,0,1.017413,0.000235114166506786
2008-10-21,0,1.192877,2.55317086937818e-06
2008-10-22,8.05,1.485108,4.17350595339832
2008-10-23,0,1.128306,0.286788259591511
2008-10-24,0,1.0494,0.00854094653076754
2008-10-25,0.56,1.046068,0.00627986948690542
2008-10-26,0.03,1.328017,8.59167092142033e-05
2008-10-27,0.36,1.20419,0.000451169371505952
2008-10-28,16.64,1.214173,12.0619252626642
2008-10-29,0.09,0.8992387,1.08619978158997
2008-10-30,0.03,0.8252401,0.097836127589096
2008-10-31,6.76,0.8487676,4.15520461800977
2008-11-01,6.67,0.9492341,5.4278823934344
2008-11-02,5.93,1.065562,4.88797624210676
2008-11-03,0,1.212667,0.307947120712955
2008-11-04,0,1.21,0.00643787962029805
2008-11-05,0,1.229064,7.33183762831379e-05
2008-11-06,0.04,1.220242,4.37939249965787e-06
2008-11-07,0,1.106355,5.41879272311641e-08
2008-11-08,0.22,1.076346,9.34775894500267e-05
2008-11-09,0.12,1.066963,4.27657793834485e-05
2008-11-10,16.72,1.144974,12.1559604667485
2008-11-11,3.07,1.35316,2.96786198194719
2008-11-12,7.76,1.217076,5.89546098963191
2008-11-13,2.81,0.984596,2.46245721395521
2008-11-14,0,0.9072889,0.215762062515472
2008-11-15,0,0.8128485,0.0110228858522378
2008-11-16,0,1.049573,0.000188911651528627
2008-11-17,1.05,1.131416,0.0164973216615555
2008-11-18,0,0.722122,0.000675942713976073
2008-11-19,0.15,0.7668845,0.000285915463421789
2008-11-20,0.06,0.932976,2.93135254678425e-05
2008-11-21,0.45,1.017081,0.00115608202345374
2008-11-22,3.59,0.8411904,1.30120712666303
2008-11-23,5.45,0.5957714,4.05338735280124
2008-11-24,6.59,0.5635995,5.69457470950764
2008-11-25,1.93,0.6263418,2.05241122027249
2008-11-26,0.24,0.5752641,0.422426730459365
2008-11-27,0,0.583843,0.0507536170783454
2008-11-28,0.11,0.587428,0.00746591049916327
2008-11-29,0,0.5019052,0.000577475790639393
2008-11-30,0,0.5312045,3.45255010673198e-05
2008-12-01,9.93,0.603584,6.60259408313467
2008-12-02,8.54,0.5807372,7.75970675398156
2008-12-03,6.06,0.6438079,5.67814248284206
2008-12-04,16.63,0.5693876,14.9581051237204
2008-12-05,12.41,0.5931328,12.0486662610973
2008-12-06,14.54,0.7686026,13.5742618394703
2008-12-07,2.09,0.7174219,2.83396558924078
2008-12-08,0.35,0.6800738,0.541871597318076
2008-12-09,0,0.4742816,0.0918412141057676
2008-12-10,1.35,0.5283458,0.400322375552927
2008-12-11,0,0.5824368,0.0476825259882499
2008-12-12,0,0.5523222,0.00391415995019527
2008-12-13,0,0.5418535,0.000249224708132839
2008-12-14,0,0.4912891,1.67138192253435e-05
2008-12-15,1.34,0.5968961,0.131574264591424
2008-12-16,0,0.6298593,0.0102520271653692
2008-12-17,0,0.5125397,0.000786966807635474
2008-12-18,3.14,0.4948456,1.23170314571388
2008-12-19,0.18,0.5711073,0.253839924926106
2008-12-20,0.82,0.6786007,0.209079005940269
2008-12-21,2.84,0.8044328,1.27152808185524
2008-12-22,0.42,0.9259063,0.215605988123678
2008-12-23,0.46,0.8907094,0.0484873409849068
2008-12-24,0,0.7651861,0.00203765973172201
2008-12-25,0,0.6401317,9.02715340174797e-05
2008-12-26,0,0.6911374,3.10760299550185e-06
2008-12-27,0,0.5303401,1.71113444458701e-07
2008-12-28,0,0.4579273,1.20876246295367e-08
2008-12-29,0,0.4541913,8.62926695661806e-10
2008-12-30,0,0.4023186,7.53269824426456e-11
2008-12-31,0,0.3799093,7.20687787546873e-12
2009-01-01,1.31,0.4981534,0.143212427725122
2009-01-02,0,0.5284282,0.0158871119649531
2009-01-03,0,0.4171373,0.00183815297911737
2009-01-04,0,0.4748072,0.000141872703884529
2009-01-05,0,0.4247358,1.2064237848189e-05
2009-01-06,0.8,0.4707253,0.0347473929676708
2009-01-07,0,0.3720257,0.00534091578404166
2009-01-08,0,0.2919532,0.000954964789464373
2009-01-17,0.42,0.5584137,0.00601762652898469
2009-01-18,1.32,0.6813924,0.162383298808418
2009-01-19,22.13,0.7308494,18.1710718396115
2009-01-20,12.78,0.8144309,12.4092362265586
2009-01-21,1.41,0.6632489,2.25803533082028
2009-01-22,0.06,0.6236257,0.338931739197928
2009-01-23,4.57,0.6471815,2.81685096496944
2009-01-24,33.84,0.7914717,30.3155291266414
2009-01-25,0,0.6569303,2.16329797185516
2009-01-26,0,0.5699618,0.322927191211925
2009-01-27,0,0.5521673,0.0399919131592847
2009-01-28,0,0.5509913,0.00320222271546295
2009-01-29,0,0.5108741,0.000224214767224436
2009-01-30,0,0.5765682,1.1181153150567e-05
2009-01-31,0,0.5665488,5.50161404067119e-07
2009-02-01,0,0.5220466,3.09472314022541e-08
2009-02-02,0,0.5541468,1.55316076135312e-09
2009-02-03,2.77,0.6129549,0.83050712482954
2009-02-04,2.17,0.6787131,1.24885395577927
2009-02-05,0.51,0.666439,0.364571571904238
2009-02-06,0.96,0.7441937,0.2886549266196
2009-02-07,0.07,0.812506,0.0212577046063134
2009-02-08,0.25,0.7806473,0.00440026867649097
2009-02-09,0,0.678167,0.000182149934185845
2009-02-10,15.43,0.6765619,11.4613290135683
2009-02-11,20.33,0.8420598,18.7929259219473
2009-02-12,4.13,0.6997881,4.89240295041717
2009-02-13,0.9,0.6415553,1.19049166346774
2009-02-14,0.18,0.6504734,0.214260927329678
2009-02-15,0.41,0.6711149,0.0729053470359289
2009-02-16,0.42,0.552574,0.0459275188919187
2009-02-17,2.34,0.7636287,0.750570421162481
2009-02-18,3.1,0.9284083,1.69318859332486
2009-02-19,0,0.6204886,0.233206304454353
2009-02-20,0.2,0.6515353,0.0426099858573217
2009-02-21,0.37,0.8463477,0.0108509012599088
2009-02-22,0.16,0.9237023,0.00103744295578431
2009-02-23,0.76,0.9415536,0.0108582925428663
2009-02-24,3.07,0.9503117,0.972469507879895
2009-02-25,0,0.9155488,0.0630257522856492
2009-02-26,0,0.7839816,0.00262867846505937
2009-02-27,0.03,0.9587813,8.23040305831054e-05
2009-02-28,0.23,1.007072,0.000210432360407295
2009-03-01,0,1.191543,2.28645415609476e-06
2009-03-02,0.53,1.088806,0.00143470103094996
2009-03-03,0,1.150314,1.77517873738244e-05
2009-03-04,0,0.8627117,3.80081068338125e-07
2009-03-05,12.68,0.9743282,8.65335734050094
2009-03-06,0.84,0.9225834,1.32611038158413
2009-03-07,0.99,0.9523436,0.47663266062044
2009-03-08,0,0.939773,0.0222248918828857
2009-03-09,5.36,1.143397,2.56061720497733
2009-03-10,3.37,0.9731626,2.38402451095987
2009-03-11,8.83,1.015949,6.87803835074264
2009-03-12,0.06,1.048857,0.584860680729809
2009-03-13,0.48,1.019982,0.0952053822624544
2009-03-14,0.72,1.293924,0.0219791520369147
2009-03-15,0.19,1.283224,0.000956855791207418
2009-03-16,0,1.359721,7.91728014091486e-06
2009-03-17,0,1.362313,6.12071002095283e-08
2009-03-18,0,1.166164,6.66712125477673e-10
2009-03-19,0,1.158998,7.34770320286409e-12
2009-03-20,0,1.102972,9.03961780827781e-14
2009-03-21,0,0.983947,1.42825112142754e-15
2009-03-22,0,1.010108,2.13154632214845e-17
2009-03-23,0,1.030969,3.04237075392559e-19
2009-03-24,7.42,1.207847,3.88362616271754
2009-03-25,3.03,1.04511,2.30215767529408
2009-03-26,9.97,0.9790548,7.8946035008543
2009-03-27,8.64,1.175474,7.44719954298023
2009-03-28,6.76,1.249385,5.68915748821926
2009-03-29,7.82,1.244052,6.38581757951167
2009-03-30,0.22,1.239028,0.52396718915421
2009-03-31,0,1.257783,0.0117287220940258
2009-04-01,0,1.32152,0.000116876792538823
2009-04-02,0,1.635394,5.99503467249799e-07
2009-04-03,0,1.998539,1.84353816174058e-09
2009-04-04,0,1.927537,6.16979471541827e-12
2009-04-05,0,1.846024,2.29211988367925e-14
2009-04-06,0,1.729523,9.96371288571515e-17
2009-04-07,0,1.879651,3.5429215529554e-19
2009-04-08,0.04,1.726466,2.18081718149333e-07
2009-04-09,2.02,1.751832,0.0538965903954056
2009-04-10,0.75,2.091525,0.00406194599020543
2009-04-11,0,2.379295,8.81820407747632e-06
2009-04-12,0.58,2.365185,0.000259654495227404
2009-04-13,0,2.273704,5.98148619758562e-07
2009-04-14,0,2.278798,1.33040934598893e-09
2009-04-15,0,2.300572,2.88032276861032e-12
2009-04-16,0,2.3718,5.77754909044613e-15
2009-04-17,3.56,1.90995,0.501850577356347
2009-04-18,15.77,1.691137,11.7137108855857
2009-04-19,5.1,1.740955,4.25796734812803
2009-04-20,0.18,2.139026,0.0728547886984377
2009-04-21,0,2.229018,0.000223004900089245
2009-04-22,0,2.324557,4.85101838263704e-07
2009-04-23,0,2.078975,1.35362015780729e-09
2009-04-24,0,1.648623,6.60106298342153e-12
2009-04-25,0,1.794894,2.62452793039421e-14
2009-04-26,0.46,1.865264,0.000213795560068916
2009-04-27,6.76,2.318762,2.45237465514709
2009-04-28,1.71,1.983741,0.493097020541653
2009-04-29,2.46,1.786177,0.557701523817911
2009-04-30,7.16,1.590243,4.2647078556435
2009-05-01,0,1.930967,0.0736032571199532
2009-05-02,0.75,2.3378,0.00340019857120848
2009-05-03,0,2.708936,5.25569093915951e-06
2009-05-04,0,2.077851,1.47592666864021e-08
2009-05-05,0,1.902105,5.10480238444857e-11
2009-05-06,0.44,1.818944,0.000199562738395048
2009-05-07,0,2.122687,5.44181989089329e-07
2009-05-08,0,2.36927,1.09829578144554e-09
2009-05-09,1.77,2.434079,0.00975224730907203
2009-05-10,4.72,2.094593,1.2632819542
2009-05-11,3.48,2.453522,1.00986764060799
2009-05-12,12.49,2.420822,8.34435646836798
