"Date","P","E","MX_Q_sim"
2007-12-13,0,0.654707,2.21064273392365
2007-12-14,0,0.7352492,1.684468965206
2007-12-15,0,0.5655723,1.30783333871888
2007-12-16,0,0.5305481,1.03794792219167
2007-12-17,0,0.4869337,0.844270746435224
2007-12-18,0,0.4699497,0.705000965858533
2007-12-19,0,0.480215,0.6045771171646
2007-12-20,0,0.4960719,0.531891385768999
2007-12-21,0,0.4392978,0.479014955848884
2007-12-22,0,0.384399,0.440288169972966
2007-12-23,0.14,0.345081,0.417885787204744
2007-12-24,0,0.3718117,0.40141242454378
2007-12-25,0,0.407578,0.38205387172664
2007-12-26,0,0.4069361,0.367289902804085
2007-12-27,1.87,0.4828996,0.438827469564965
2007-12-28,0.42,0.6035321,0.514041998712848
2007-12-29,0.32,0.6235852,0.493698579689867
2007-12-30,4.16,0.6364212,0.644260325300258
2007-12-31,1.4,0.6876386,0.812180058042793
2008-01-01,0.03,0.621906,0.739664357353345
2008-01-02,0.03,0.58448,0.621908317106286
2008-01-03,0,0.4672828,0.535629812346189
2008-01-04,1.14,0.5013281,0.522369328032978
2008-01-05,0,0.5589762,0.515944860114786
2008-01-06,16.79,0.7875598,1.20566735878388
2008-01-07,1.87,0.6959366,1.83869263941038
2008-01-08,3.27,0.788749,1.6410186256146
2008-01-09,0.68,0.7426555,1.45144109140429
2008-01-10,4.06,0.6748454,1.34291419512399
2008-01-11,5.15,0.8309017,1.47672360106717
2008-01-12,13.18,1.036875,1.987339487026
2008-01-13,0.61,0.7670174,2.17765363971842
2008-01-14,0,0.6155949,1.68140889923979
2008-01-15,3.38,0.6886255,1.44888351896112
2008-01-16,8.38,0.8901357,1.67132183316386
2008-01-17,13.9,0.8797913,2.324628042931
2008-01-18,8.22,0.8656537,2.80758180582692
2008-01-19,2.91,0.9967545,2.63995582895122
2008-01-20,0.95,1.172118,2.17421703793763
2008-01-21,0.28,1.128609,1.71566469930016
2008-01-22,3.37,1.014853,1.49510837335609
2008-01-23,5.01,0.8115083,1.56246043061168
2008-01-24,0,0.6427591,1.46369912216484
2008-01-25,0.79,0.7812077,1.18475990625931
2008-01-26,0.03,0.6253767,0.98876592890524
2008-01-27,0,0.7022861,0.809596610191339
2008-01-28,0,0.7244935,0.679236522618724
2008-01-29,0,0.797089,0.585182421733064
2008-01-30,0,0.6987271,0.517053335340979
2008-01-31,2.18,0.6267238,0.566353110438481
2008-02-01,5.25,0.6489212,0.846760795319395
2008-02-02,21.52,0.7490634,1.9422432568131
2008-02-03,0.1,0.6599474,2.54900739047904
2008-02-04,0,0.6299449,1.92981543286795
2008-02-05,9.06,0.8294688,1.89679746975978
2008-02-06,20.58,0.895276,2.85204175902602
2008-02-07,12.38,1.021215,3.73460318028602
2008-02-08,0.03,0.6629166,3.39593258130134
2008-02-09,0,0.70842,2.54168975257362
2008-02-10,0,0.7958283,1.92930237941454
2008-02-11,0,0.8152787,1.49104330870847
2008-02-12,0,0.9415926,1.17708764889361
2008-02-13,0,0.8856408,0.951870467314427
2008-02-14,0,0.6740624,0.79000553767095
2008-02-15,0.03,0.6989262,0.674755251204218
2008-02-16,0,0.7226058,0.591513289368949
2008-02-17,0,0.6552571,0.529543387525832
2008-02-18,0,0.6777739,0.484246791480187
2008-02-19,0,0.7049456,0.450862061589342
2008-02-20,0,0.7162226,0.425990395875039
2008-02-21,2.6,0.7442772,0.52699837615939
2008-02-22,0,0.9790944,0.607362829536013
2008-02-23,0,1.192035,0.535626984338241
2008-02-24,0,1.185586,0.483411279243993
2008-02-25,0,1.000129,0.445138987197553
2008-02-26,2.12,1.201867,0.514389675262999
2008-02-27,4.58,1.285197,0.781355536828019
2008-02-28,0,1.055688,0.882980295725053
2008-02-29,7.64,1.104381,1.08139811596972
2008-03-01,13.98,1.297897,1.89649305686378
2008-03-02,14.51,1.311042,2.82478538253482
2008-03-03,2.27,1.317964,2.95221018582263
2008-03-04,3.79,1.144552,2.50576349064857
2008-03-05,6.18,0.8297875,2.37467269330054
2008-03-06,0.06,0.8047804,2.11669476210526
2008-03-07,0,0.7896094,1.62398173637604
2008-03-08,0,1.051532,1.26820824856236
2008-03-09,0,1.079973,1.01317899188437
2008-03-10,1.3,1.173151,0.890534615036916
2008-03-11,8.65,1.125538,1.20975400129755
2008-03-12,25.72,1.241975,2.60985384972634
2008-03-13,7.3,1.291372,3.61372115725191
2008-03-14,3.1,1.175764,3.21128951418177
2008-03-15,4.6,1.423751,2.78382299337891
2008-03-16,1.99,1.509442,2.43211018571451
2008-03-17,13.68,1.393486,2.60150346966528
2008-03-18,1.12,1.11256,2.72405014429464
2008-03-19,0.21,1.005028,2.13386659557219
2008-03-20,1.11,0.9537075,1.70800279933915
2008-03-21,3.96,0.9723478,1.58329523070951
2008-03-22,14.98,1.012238,2.16163758575594
2008-03-23,4.63,0.9656111,2.64801909085929
2008-03-24,0,0.8544,2.25179800448061
2008-03-25,4.28,0.8129117,1.93604507121373
2008-03-26,0.83,0.8733795,1.76457119560561
2008-03-27,1.44,1.075798,1.49509967219994
2008-03-28,7.23,1.047708,1.60846193876204
2008-03-29,5.79,1.253853,1.91732743337748
2008-03-30,0,1.425041,1.790359268918
2008-03-31,3.51,1.584664,1.57086767672076
2008-04-01,2.08,1.558716,1.52491686844201
2008-04-02,0,1.373512,1.31990965276521
2008-04-03,0,1.468333,1.06646900248767
2008-04-04,0,1.390292,0.884332979839848
2008-04-05,0.03,1.42444,0.754531642719989
2008-04-06,3.9,1.377234,0.846211937954159
2008-04-07,7.38,1.111414,1.27475992164559
2008-04-08,2.31,0.9883765,1.51848816962968
2008-04-09,0,1.064545,1.32401465452202
2008-04-10,3.14,1.20845,1.2159296934961
2008-04-11,0,1.40786,1.14917511192274
2008-04-12,0.28,1.507517,0.953712402150741
2008-04-13,0.58,1.357282,0.841636019058686
2008-04-14,8.4,1.536396,1.1487698258657
2008-04-15,14.78,1.365623,2.07536010875763
2008-04-16,0.69,1.375489,2.39525200548302
2008-04-17,0,1.221062,1.8690118048824
2008-04-18,0,1.254604,1.45687585111124
2008-04-19,0.03,1.742833,1.16291170198982
2008-04-20,3.74,1.660896,1.13068404350313
2008-04-21,0,1.951244,1.11880912159527
2008-04-22,0.26,2.048953,0.930489830199502
2008-04-23,0,2.174279,0.795846995527532
2008-04-24,5.04,2.025521,0.925813878965598
2008-04-25,1.65,2.074031,1.11478917748791
2008-04-26,0,1.909961,0.997463870969935
2008-04-27,0.03,2.157325,0.829816580676187
2008-04-28,0.03,2.335531,0.710537160939681
2008-04-29,11.5,2.059992,1.17168819808737
2008-04-30,4.31,1.869742,1.74655759527069
2008-05-01,3.17,1.863719,1.73628303055147
2008-05-02,1.36,1.690947,1.58441661586874
2008-05-03,0,2.075866,1.31799635677092
2008-05-04,0,2.265371,1.05722359161344
2008-05-05,0,2.499134,0.869931957382202
2008-05-06,0,2.454337,0.735102296218212
2008-05-07,0,2.760771,0.637731098928152
2008-05-08,0,2.772447,0.567108804921046
2008-05-09,0,2.752635,0.51559085914147
2008-05-10,0,2.856082,0.47772049710113
2008-05-11,0.19,3.075909,0.458608095997628
2008-05-12,0.15,2.946628,0.451691591755726
2008-05-13,0.04,2.949599,0.438503740626987
2008-05-14,0,3.09572,0.420586969765112
2008-05-15,2.7,3.083371,0.532305530081021
2008-05-16,1.65,2.917915,0.698829509977149
2008-05-17,3.85,3.028585,0.868134976078693
2008-05-18,6.12,2.639001,1.20801480518255
2008-05-19,2.02,2.339387,1.37305719027735
2008-05-20,0,2.383156,1.187925199897
2008-05-21,0,2.42365,0.952666914785988
2008-05-22,0,2.461305,0.783703396283517
2008-05-23,0,2.606313,0.662071102534147
2008-05-24,0,2.867994,0.574233826718798
2008-05-25,1.17,2.629301,0.56556587019984
2008-05-26,1.54,3.350946,0.635042086764799
2008-05-27,1.75,3.523205,0.712622597688627
2008-05-28,3.7,3.655748,0.869772786287322
2008-05-29,3.92,3.761087,1.09063217275321
2008-05-30,44.47,3.50933,3.18693105257433
2008-05-31,5.93,3.697579,4.93073341491742
2008-06-01,0,3.368706,3.93892185433176
2008-06-02,0,3.454565,2.9286859130681
2008-06-03,0.52,3.971857,2.23103795989569
2008-06-04,0.03,3.45583,1.73523806685255
2008-06-05,0,3.141066,1.35399252283323
2008-06-06,6.47,3.078773,1.38505737335551
2008-06-07,6.19,3.13277,1.7226220461436
2008-06-08,0.92,2.787799,1.70163621043329
2008-06-09,2.18,3.755817,1.47882110892424
2008-06-10,0,4.159685,1.28012692695505
2008-06-11,0,4.07287,1.02705621950445
2008-06-12,0,3.136269,0.845293340879636
2008-06-13,9.25,2.231893,1.15060952468658
2008-06-14,1.04,2.320891,1.4502725952341
2008-06-15,4.75,2.339798,1.42450156659248
2008-06-16,0,2.462896,1.36994569628416
2008-06-17,0,2.820332,1.09039145047191
2008-06-18,0,3.041625,0.88973241588964
2008-06-19,0,3.119525,0.745399520911478
2008-06-20,4.62,3.22411,0.85839257116272
2008-06-21,0,3.121795,0.954795880528724
2008-06-22,0,3.957402,0.790392625228947
2008-06-23,7.5,3.921468,1.02388875728545
2008-06-24,0,3.118923,1.21677204475161
2008-06-25,0,3.932298,0.977098888408759
2008-06-26,2.13,3.92766,0.904597782573314
2008-06-27,0,3.264205,0.859507546761902
2008-06-28,0.95,2.940106,0.764084015076397
2008-06-29,0.07,3.492742,0.701624604210092
2008-06-30,0,3.630979,0.608812298508216
2008-07-01,0,3.509337,0.538036918663289
2008-07-02,0,3.987754,0.486493171886434
2008-07-03,16.77,4.305755,1.23077677630685
2008-07-04,11.97,3.173422,2.38117662793111
2008-07-05,1.13,2.994688,2.46124143388369
2008-07-06,0.13,3.229766,1.92924625090818
2008-07-07,0,3.301082,1.49245639770116
2008-07-08,9.3,2.906226,1.60734334545091
2008-07-09,2.43,2.796363,1.83537804486945
2008-07-10,0,3.03377,1.54158390410472
2008-07-11,0,3.840116,1.20950340111574
2008-07-12,2.24,3.249845,1.07567333925184
2008-07-13,0,2.98676,0.987160718353106
2008-07-14,0,2.936294,0.811411022139238
2008-07-15,0,3.006315,0.68490422193695
2008-07-16,0,3.390598,0.593557286038185
2008-07-17,1.09,3.188794,0.577827028647372
2008-07-18,0.4,2.974626,0.588007995557668
2008-07-19,0.21,3.080645,0.551401377020312
2008-07-20,7.19,3.261246,0.838114718330452
2008-07-21,0.21,2.597297,1.06690433116799
2008-07-22,1.34,2.307831,0.935989428864341
2008-07-23,0.06,2.812069,0.838721056401985
2008-07-24,0,3.277093,0.702242058541132
2008-07-25,0,3.537541,0.600863563259708
2008-07-26,0,3.927065,0.527513680262185
2008-07-27,2.42,3.987414,0.585544668473716
2008-07-28,0.06,3.798034,0.637391064667662
2008-07-29,1.85,4.33812,0.63953510396606
2008-07-30,0,3.829969,0.643745836815309
2008-07-31,0,4.094183,0.554964109484287
2008-08-01,0,4.489154,0.490646796580382
2008-08-02,1.8,3.655958,0.526075269693523
2008-08-03,1.33,3.235747,0.617566151792611
2008-08-04,0.73,3.530902,0.632005959885562
2008-08-05,19.38,3.289647,1.46739727194706
2008-08-06,0,3.059017,2.0960337807499
2008-08-07,0,3.816206,1.59395152856322
2008-08-08,1.47,3.372968,1.3017881571804
2008-08-09,12.14,2.922485,1.65378351713407
2008-08-10,0,3.065935,1.87536929486275
2008-08-11,0.59,3.044565,1.46476284369253
2008-08-12,0.17,3.0177,1.18055243668197
2008-08-13,10.38,3.14744,1.42372940351878
2008-08-14,0.12,2.845515,1.63037056103018
2008-08-15,0,2.63938,1.26915634415141
2008-08-16,0,2.581485,1.00446810718477
2008-08-17,0,2.573532,0.814558806222786
2008-08-18,3.53,2.644942,0.839139986328638
2008-08-19,0,3.151406,0.868218443274114
2008-08-20,2,3.057616,0.806912997539737
2008-08-21,2.14,2.546305,0.866774521162878
2008-08-22,0,2.659502,0.818662635425426
2008-08-23,17.94,2.472761,1.49939961608727
2008-08-24,0.82,2.336311,2.08543198555304
2008-08-25,4.22,2.28043,1.82157629013045
2008-08-26,0.73,2.543905,1.6404946591083
2008-08-27,0,2.736315,1.30653968872402
2008-08-28,0,2.422829,1.03151152803615
2008-08-29,0,2.708872,0.834218070188463
2008-08-30,0,2.834149,0.692421049885216
2008-08-31,0,2.963003,0.590246780635166
2008-09-01,0,3.136793,0.516364589406855
2008-09-02,0,2.765324,0.462686590099729
2008-09-03,8.98,2.591131,0.83189033293741
2008-09-04,5.54,2.02723,1.37839077084266
2008-09-05,0,2.087481,1.35038351602687
2008-09-06,22.84,2.234071,2.10500084915641
2008-09-07,2.08,2.491171,2.81889135172963
2008-09-08,5.07,2.183521,2.44942561589513
2008-09-09,0,2.223232,2.10092413577126
2008-09-10,0.48,2.357897,1.62487877163382
2008-09-11,0.05,2.711845,1.28804236214524
2008-09-12,1.02,2.571753,1.06988096998692
2008-09-13,19.29,2.192404,1.79938925571465
2008-09-14,17.53,1.801987,3.14577828431304
2008-09-15,0,1.65603,3.22210365090425
2008-09-16,0,1.569091,2.41173596674628
2008-09-17,0,1.723211,1.83219140675698
2008-09-18,0,1.538599,1.41741849101838
2008-09-19,0,1.440773,1.12026981204001
2008-09-20,0,1.624273,0.907091619490368
2008-09-21,0,1.499982,0.753861886034969
2008-09-22,0,1.462788,0.643433673187875
2008-09-23,0,1.543511,0.563567456172413
2008-09-24,1.27,1.557238,0.563779351274556
2008-09-25,0.03,1.743072,0.568799337682425
2008-09-26,0,1.777951,0.509190068792902
2008-09-27,0,1.691646,0.464163628297339
2008-09-28,0,1.566538,0.4310267402184
2008-09-29,0,1.479006,0.406386444188091
2008-09-30,0.09,1.403472,0.391936152659952
2008-10-01,12.24,1.423459,0.942369695571886
2008-10-02,10.71,1.603801,1.86589480277518
2008-10-03,7.7,1.331589,2.31673807524284
2008-10-04,2.2,1.207945,2.23984951973051
2008-10-05,0.46,1.28195,1.8337524657578
2008-10-06,19.77,1.357242,2.3513923143799
2008-10-07,18.28,1.796667,3.61827975911641
2008-10-08,0.39,1.851831,3.62691861592677
2008-10-09,3.01,1.693426,2.86435182043225
2008-10-10,0,1.541978,2.31035176320448
2008-10-11,0,1.505726,1.7641223342148
2008-10-12,0,1.464269,1.37308706969498
2008-10-13,0,1.640103,1.09284009421702
2008-10-14,0.03,1.684482,0.89307594003244
2008-10-15,0,1.723606,0.749487647858453
2008-10-16,6.44,1.607637,0.943314175923843
2008-10-17,6.29,1.359308,1.3960779003731
2008-10-18,0,1.061353,1.4212468572053
2008-10-19,0,0.9860402,1.12555862143291
2008-10-20,0,1.017413,0.913397577015425
2008-10-21,0,1.192877,0.760868819955205
2008-10-22,8.05,1.485108,1.02517903847679
2008-10-23,0,1.128306,1.24178876525416
2008-10-24,0,1.0494,0.995165860126554
2008-10-25,0.56,1.046068,0.844062847579223
2008-10-26,0.03,1.328017,0.738549098998846
2008-10-27,0.36,1.20419,0.651182340675339
2008-10-28,16.64,1.214173,1.36324877841978
2008-10-29,0.09,0.8992387,1.9169397432008
2008-10-30,0.03,0.8252401,1.48347031696712
2008-10-31,6.76,0.8487676,1.48405743660929
2008-11-01,6.67,0.9492341,1.81809703665809
2008-11-02,5.93,1.065562,2.0198425579305
2008-11-03,0,1.212667,1.8509644994218
2008-11-04,0,1.21,1.43260743396836
2008-11-05,0,1.229064,1.13288268992339
2008-11-06,0.04,1.220242,0.919717119993149
2008-11-07,0,1.106355,0.766623917571751
2008-11-08,0.22,1.076346,0.664550181960152
2008-11-09,0.12,1.066963,0.597028022408673
2008-11-10,16.72,1.144974,1.3210068126631
2008-11-11,3.07,1.35316,2.03547960782988
2008-11-12,7.76,1.217076,2.0820831130653
2008-11-13,2.81,0.984596,2.12064814110188
2008-11-14,0,0.9072889,1.76754562954119
2008-11-15,0,0.8128485,1.37318908895684
2008-11-16,0,1.049573,1.09059458466584
2008-11-17,1.05,1.131416,0.937085962728742
2008-11-18,0,0.722122,0.830251368760467
2008-11-19,0.15,0.7668845,0.707247448255876
2008-11-20,0.06,0.932976,0.621743300410254
2008-11-21,0.45,1.017081,0.573455898161205
2008-11-22,3.59,0.8411904,0.705091114017303
2008-11-23,5.45,0.5957714,1.04467478056797
2008-11-24,6.59,0.5635995,1.43595560620401
2008-11-25,1.93,0.6263418,1.55525814403663
2008-11-26,0.24,0.5752641,1.32599088563524
2008-11-27,0,0.583843,1.06497629358418
2008-11-28,0.11,0.587428,0.870706517141049
2008-11-29,0,0.5019052,0.731395680502177
2008-11-30,0,0.5312045,0.625386816018772
2008-12-01,9.93,0.603584,1.01712801359281
2008-12-02,8.54,0.5807372,1.73576827068876
2008-12-03,6.06,0.6438079,2.06503787963622
2008-12-04,16.63,0.5693876,2.68024408067798
2008-12-05,12.41,0.5931328,3.46470363411181
2008-12-06,14.54,0.7686026,3.9199843262308
2008-12-07,2.09,0.7174219,3.76502459300075
2008-12-08,0.35,0.6800738,2.93365928575734
2008-12-09,0,0.4742816,2.2333349764252
2008-12-10,1.35,0.5283458,1.77895877593987
2008-12-11,0,0.5824368,1.4584468241419
2008-12-12,0,0.5523222,1.15938415566358
2008-12-13,0,0.5418535,0.944742443425054
2008-12-14,0,0.4912891,0.790371697614681
2008-12-15,1.34,0.5968961,0.743149129088909
2008-12-16,0,0.6298593,0.713274769559932
2008-12-17,0,0.5125397,0.622268804130802
2008-12-18,3.14,0.4948456,0.706474829783899
2008-12-19,0.18,0.5711073,0.785736028073576
2008-12-20,0.82,0.6786007,0.720429660303532
2008-12-21,2.84,0.8044328,0.802521337922998
2008-12-22,0.42,0.9259063,0.848716184362606
2008-12-23,0.46,0.8907094,0.75879138056532
2008-12-24,0,0.7651861,0.673730293350117
2008-12-25,0,0.6401317,0.588399720165495
2008-12-26,0,0.6911374,0.52642667967433
2008-12-27,0,0.5303401,0.481136698139525
2008-12-28,0,0.4579273,0.447765456847264
2008-12-29,0,0.4541913,0.4229120996173
2008-12-30,0,0.4023186,0.404149005741477
2008-12-31,0,0.3799093,0.389743247358907
2009-01-01,1.31,0.4981534,0.441081300145043
2009-01-02,0,0.5284282,0.481588138298799
2009-01-03,0,0.4171373,0.442558516693422
2009-01-04,0,0.4748072,0.413720978479558
2009-01-05,0,0.4247358,0.392168198700227
2009-01-06,0.8,0.4707253,0.414047856085618
2009-01-07,0,0.3720257,0.431679034468626
2009-01-08,0,0.2919532,0.402453928662382
2009-01-17,0.42,0.5584137,0.400720602690751
2009-01-18,1.32,0.6813924,0.463172218026103
2009-01-19,22.13,0.7308494,1.553354743616
2009-01-20,12.78,0.8144309,2.9614121682052
2009-01-21,1.41,0.6632489,2.94456204598088
2009-01-22,0.06,0.6236257,2.28125477499359
2009-01-23,4.57,0.6471815,1.95474803263655
2009-01-24,33.84,0.7914717,3.38059543559344
2009-01-25,0,0.6569303,4.28926666366059
2009-01-26,0,0.5699618,3.17694355365277
2009-01-27,0,0.5521673,2.38182997581585
2009-01-28,0,0.5509913,1.8131506769487
2009-01-29,0,0.5108741,1.40611050943711
2009-01-30,0,0.5765682,1.11445882882154
2009-01-31,0,0.5665488,0.905181988623773
2009-02-01,0,0.5220466,0.754714863025271
2009-02-02,0,0.5541468,0.646236645935838
2009-02-03,2.77,0.6129549,0.702320200141093
2009-02-04,2.17,0.6787131,0.85719547754634
2009-02-05,0.51,0.666439,0.855762011891617
2009-02-06,0.96,0.7441937,0.789501342212466
2009-02-07,0.07,0.812506,0.721678841686715
2009-02-08,0.25,0.7806473,0.634756487469783
2009-02-09,0,0.678167,0.568988577309104
2009-02-10,15.43,0.6765619,1.26019804627907
2009-02-11,20.33,0.8420598,2.80671893983632
2009-02-12,4.13,0.6997881,3.3850418545017
2009-02-13,0.9,0.6415553,2.79181201643849
2009-02-14,0.18,0.6504734,2.16299990274965
2009-02-15,0.41,0.6711149,1.68662973746987
2009-02-16,0.42,0.552574,1.35818570560973
2009-02-17,2.34,0.7636287,1.21746096568268
2009-02-18,3.1,0.9284083,1.2548455822998
2009-02-19,0,0.6204886,1.16956522937321
2009-02-20,0.2,0.6515353,0.954830469999471
2009-02-21,0.37,0.8463477,0.819360760966168
2009-02-22,0.16,0.9237023,0.720345063563609
2009-02-23,0.76,0.9415536,0.667054332224405
2009-02-24,3.07,0.9503117,0.772969417271525
2009-02-25,0,0.9155488,0.819365633841293
2009-02-26,0,0.7839816,0.690503273974321
2009-02-27,0.03,0.9587813,0.598945297903051
2009-02-28,0.23,1.007072,0.543933478417561
2009-03-01,0,1.191543,0.502942635395963
2009-03-02,0.53,1.088806,0.486564415124362
2009-03-03,0,1.150314,0.475878334496511
2009-03-04,0,0.8627117,0.439517873734996
2009-03-05,12.68,0.9743282,1.03456377095075
2009-03-06,0.84,0.9225834,1.54774512731816
2009-03-07,0.99,0.9523436,1.29977022932605
2009-03-08,0,0.939773,1.08146630849536
2009-03-09,5.36,1.143397,1.13578388108664
2009-03-10,3.37,0.9731626,1.3594355100761
2009-03-11,8.83,1.015949,1.68405086782746
2009-03-12,0.06,1.048857,1.77444333856763
2009-03-13,0.48,1.019982,1.3972947660032
2009-03-14,0.72,1.293924,1.16112827410828
2009-03-15,0.19,1.283224,0.978378502114145
2009-03-16,0,1.359721,0.809798793137657
2009-03-17,0,1.362313,0.678479762870423
2009-03-18,0,1.166164,0.583750094712251
2009-03-19,0,1.158998,0.515147625012873
2009-03-20,0,1.102972,0.465204403027104
2009-03-21,0,0.983947,0.428589736930748
2009-03-22,0,1.010108,0.401498503267337
2009-03-23,0,1.030969,0.381214524513143
2009-03-24,7.42,1.207847,0.729904153352272
2009-03-25,3.03,1.04511,1.15484362723399
2009-03-26,9.97,0.9790548,1.56996577346185
2009-03-27,8.64,1.175474,2.17014515904116
2009-03-28,6.76,1.249385,2.43973991945648
2009-03-29,7.82,1.244052,2.58824573407902
2009-03-30,0.22,1.239028,2.37738256056539
2009-03-31,0,1.257783,1.81342992510324
2009-04-01,0,1.32152,1.3982229549791
2009-04-02,0,1.635394,1.10082191722599
2009-04-03,0,1.998539,0.887520490505855
2009-04-04,0,1.927537,0.734259128131304
2009-04-05,0,1.846024,0.623864116021677
2009-04-06,0,1.729523,0.544076822604688
2009-04-07,0,1.879651,0.486146984768875
2009-04-08,0.04,1.726466,0.44579528692374
2009-04-09,2.02,1.751832,0.515498316000743
2009-04-10,0.75,2.091525,0.606754474499454
2009-04-11,0,2.379295,0.567620268642935
2009-04-12,0.58,2.365185,0.527802353908777
2009-04-13,0,2.273704,0.50065444445241
2009-04-14,0,2.278798,0.449919379619791
2009-04-15,0,2.300572,0.412788413220222
2009-04-16,0,2.3718,0.385377076143031
2009-04-17,3.56,1.90995,0.539149736188279
2009-04-18,15.77,1.691137,1.4359984499322
2009-04-19,5.1,1.740955,2.19966223540788
2009-04-20,0.18,2.139026,1.94404542062928
2009-04-21,0,2.229018,1.49333197894663
2009-04-22,0,2.324557,1.16120952990686
2009-04-23,0,2.078975,0.923198363021165
2009-04-24,0,1.648623,0.752372818373796
2009-04-25,0,1.794894,0.629513368280559
2009-04-26,0.46,1.865264,0.563410163989523
2009-04-27,6.76,2.318762,0.848167259369534
2009-04-28,1.71,1.983741,1.13586636289643
2009-04-29,2.46,1.786177,1.1132648819144
2009-04-30,7.16,1.590243,1.36711756655042
2009-05-01,0,1.930967,1.44581320740796
2009-05-02,0.75,2.3378,1.16240533278681
2009-05-03,0,2.708936,0.962030109827828
2009-05-04,0,2.077851,0.778807769868249
2009-05-05,0,1.902105,0.647112237973763
2009-05-06,0.44,1.818944,0.573699391146094
2009-05-07,0,2.122687,0.522069697565988
2009-05-08,0,2.36927,0.461348828498176
2009-05-09,1.77,2.434079,0.503440159242815
2009-05-10,4.72,2.094593,0.769592632699237
2009-05-11,3.48,2.453522,1.05407723821118
2009-05-12,12.49,2.420822,1.6341025128723
2009-05-13,10.29,2.145917,2.41729319613964
2009-05-14,0,2.610996,2.36135046507835
2009-05-15,18.19,2.775262,2.67523673995606
2009-05-16,4.95,2.446969,3.21100123291434
2009-05-17,0.25,2.197536,2.66783370014294
2009-05-18,1.37,2.456547,2.08713577541327
2009-05-19,0,2.339,1.66370446922473
2009-05-20,0,2.561159,1.2885142738817
2009-05-21,0,2.958158,1.01970513421757
2009-05-22,4.02,3.057369,1.02378025649241
2009-05-23,0,2.734146,1.04097616854079
2009-05-24,0,2.907868,0.841701821406576
2009-05-25,0,3.913302,0.698483641853678
2009-05-26,0,4.20187,0.595287817929866
2009-05-27,1.01,2.944525,0.569898406130776
2009-05-28,0,2.174284,0.554643709702536
2009-05-29,0.68,2.622108,0.523277172050016
2009-05-30,0,2.931649,0.502520260771606
2009-05-31,0,2.895581,0.451388426637614
2009-06-01,0,2.892344,0.41397288890821
2009-06-02,0,3.310001,0.386357080448638
2009-06-03,0,3.607307,0.365745280317813
2009-06-04,0,2.896547,0.350141824280099
2009-06-05,0,2.329021,0.33812212646146
2009-06-06,0,2.304042,0.328669235456649
2009-06-07,1.87,2.10746,0.411389803733116
2009-06-08,6.38,2.410382,0.785045380980416
2009-06-09,1.94,2.655424,1.07199932897157
2009-06-10,2.03,3.00336,1.05149337925908
2009-06-11,13.09,2.789467,1.57728957647069
2009-06-12,6.23,2.703289,2.19796333371976
2009-06-13,0,2.706008,1.98569035820759
2009-06-14,0,3.054897,1.51041392129065
2009-06-15,2.03,3.646948,1.26838284621382
2009-06-16,26.93,3.054263,2.41197017434743
2009-06-17,1.2,2.916752,3.28226673471616
2009-06-18,0,3.165088,2.50675257492158
2009-06-19,0,3.165592,1.88983265942472
2009-06-20,0,2.899616,1.44848216923278
2009-06-21,0.5,2.424626,1.15667553412384
2009-06-22,5.11,2.306557,1.19688739864708
2009-06-23,0,2.570292,1.21792892398878
2009-06-24,0,3.037999,0.967241999157509
2009-06-25,0,3.666297,0.787333319300516
2009-06-26,0,4.08087,0.657955483461714
2009-06-27,0,3.896434,0.564655877647528
2009-06-28,4.36,3.516741,0.707214853752951
2009-06-29,0.19,3.851752,0.83347331188159
2009-06-30,3.32,4.325484,0.858445470099197
2009-07-01,0,4.590717,0.877943113445253
2009-07-02,0,4.611983,0.720169688223079
2009-07-03,0,4.923543,0.606625802901456
2009-07-04,0.33,4.393494,0.540443957927622
2009-07-05,0,4.346181,0.493519495547087
2009-07-06,0.22,4.249085,0.452744433250166
2009-07-07,9.25,3.612511,0.865309620685017
2009-07-08,4.31,2.889095,1.38781452938988
2009-07-09,7.1,2.987057,1.64297533021956
2009-07-10,3.41,2.577553,1.7934349627502
2009-07-11,0.05,2.505075,1.55199073887567
2009-07-12,0,2.786487,1.20456976969209
2009-07-13,4.19,3.123471,1.15311771922003
2009-07-14,4.31,3.615325,1.33672075106495
2009-07-15,0,3.802904,1.26893684058045
2009-07-16,0,3.788282,0.999636074191771
2009-07-17,0,3.844505,0.806480662159797
2009-07-18,4.98,3.326695,0.904606237112305
2009-07-19,1.22,2.89138,1.05010862756198
2009-07-20,5.51,2.987741,1.16634401284026
2009-07-21,0.16,3.315642,1.21429983539119
2009-07-22,9.65,4.311081,1.42707217357536
2009-07-23,5.99,4.281851,1.8905391874817
2009-07-24,8.85,3.467221,2.17330161249082
2009-07-25,3.42,3.112767,2.26503032379403
2009-07-26,0.59,2.964768,1.91939597059858
2009-07-27,0,3.303321,1.49966133360768
2009-07-28,2.58,3.164488,1.29168916199297
2009-07-29,0,3.047309,1.15177110675484
2009-07-30,9.48,3.582638,1.37062844678333
2009-07-31,0.08,3.123845,1.56463168771946
2009-08-01,0,2.961106,1.22038802475024
2009-08-02,0,3.487834,0.969619278480484
2009-08-03,9.39,3.043829,1.23552401572047
2009-08-04,0.63,2.967963,1.48881703297749
2009-08-05,0,3.08849,1.19422198086698
2009-08-06,0,3.394183,0.950996186419677
2009-08-07,0,3.823559,0.776406538622642
2009-08-08,0.15,3.863287,0.657903751429938
2009-08-09,0,3.549021,0.57290939313677
