"Date","P","E","MIV_Q_sim"
2007-11-27,2.09,0.7178354,0.445794581097614
2007-11-28,1.41,0.7513988,0.420491021167126
2007-11-29,0,0.6026742,0.215721688309252
2007-11-30,1.29,0.5585133,0.283256671318116
2007-12-01,0.28,0.7762789,0.192725023662892
2007-12-02,12.38,0.8895213,2.4041906071269
2007-12-03,32.79,0.946073,8.47230174824985
2007-12-04,8.94,0.8325739,3.43648952284356
2007-12-05,4.38,0.7837103,1.7475557116522
2007-12-06,3.72,1.008369,1.27418092974238
2007-12-07,11.21,0.9921537,2.82153195073656
2007-12-08,12.32,0.9966976,3.51013954870384
2007-12-09,8.2,0.7202448,2.66086133642615
2007-12-10,15.1,0.8409903,4.21389565887706
2007-12-11,2.89,0.8034015,1.56502127989244
2007-12-12,1.83,0.7235334,0.86481042310714
2007-12-13,0,0.654707,0.356755459831243
2007-12-14,0,0.7352492,0.191337390432428
2007-12-15,0,0.5655723,0.119266170766359
2007-12-16,0,0.5305481,0.0817751702204342
2007-12-17,0,0.4869337,0.0598340811935544
2007-12-18,0,0.4699497,0.0458770779316268
2007-12-19,0,0.480215,0.0364329335419321
2007-12-20,0,0.4960719,0.0297317272826309
2007-12-21,0,0.4392978,0.0247949477403091
2007-12-22,0,0.384399,0.0210459021542222
2007-12-23,0.14,0.345081,0.0242333072558094
2007-12-24,0,0.3718117,0.0206127403832622
2007-12-25,0,0.407578,0.0177850066195723
2007-12-26,0,0.4069361,0.0155307396569505
2007-12-27,1.87,0.4828996,0.159024260163689
2007-12-28,0.42,0.6035321,0.146886698939497
2007-12-29,0.32,0.6235852,0.128734901707697
2007-12-30,4.16,0.6364212,0.702913080002676
2007-12-31,1.4,0.6876386,0.536273019662373
2008-01-01,0.03,0.621906,0.260847968710078
2008-01-02,0.03,0.58448,0.154836397266029
2008-01-03,0,0.4672828,0.100919686282871
2008-01-04,1.14,0.5013281,0.189962516280924
2008-01-05,0,0.5589762,0.11859568118606
2008-01-06,16.79,0.7875598,3.58798935058435
2008-01-07,1.87,0.6959366,1.25556459368084
2008-01-08,3.27,0.788749,1.07984087227595
2008-01-09,0.68,0.7426555,0.528785113676362
2008-01-10,4.06,0.6748454,0.975571121891258
2008-01-11,5.15,0.8309017,1.3963869891273
2008-01-12,13.18,1.036875,3.48217056438516
2008-01-13,0.61,0.7670174,0.97806240717279
2008-01-14,0,0.6155949,0.387312203684352
2008-01-15,3.38,0.6886255,0.772542583538478
2008-01-16,8.38,0.8901357,2.07682526806142
2008-01-17,13.9,0.8797913,3.91116099371961
2008-01-18,8.22,0.8656537,2.8384461569407
2008-01-19,2.91,0.9967545,1.37736820439809
2008-01-20,0.95,1.172118,0.659501437416046
2008-01-21,0.28,1.128609,0.340053499973039
2008-01-22,3.37,1.014853,0.754939837535056
2008-01-23,5.01,0.8115083,1.31392540602434
2008-01-24,0,0.6427591,0.469736539987143
2008-01-25,0.79,0.7812077,0.352994515538357
2008-01-26,0.03,0.6253767,0.193759634087988
2008-01-27,0,0.7022861,0.120443797495063
2008-01-28,0,0.7244935,0.0824323780322114
2008-01-29,0,0.797089,0.0602377819908923
2008-01-30,0,0.6987271,0.0461430623354182
2008-01-31,2.18,0.6267238,0.276383786074493
2008-02-01,5.25,0.6489212,1.10533778222092
2008-02-02,21.52,0.7490634,5.76144430990617
2008-02-03,0.1,0.6599474,1.16077680230326
2008-02-04,0,0.6299449,0.433496612594801
2008-02-05,9.06,0.8294688,2.13471292811048
2008-02-06,20.58,0.895276,5.91984171543532
2008-02-07,12.38,1.021215,4.34239145241544
2008-02-08,0.03,0.6629166,0.976968956113723
2008-02-09,0,0.70842,0.387024806927356
2008-02-10,0,0.7958283,0.203103551247637
2008-02-11,0,0.8152787,0.124944067892428
2008-02-12,0,0.9415926,0.0849280231359494
2008-02-13,0,0.8856408,0.0617638611547882
2008-02-14,0,0.6740624,0.0471451629001368
2008-02-15,0.03,0.6989262,0.0392640135695516
2008-02-16,0,0.7226058,0.0317700761936376
2008-02-17,0,0.6552571,0.0263141584761291
2008-02-18,0,0.6777739,0.0222105792537118
2008-02-19,0,0.7049456,0.019040694473816
2008-02-20,0,0.7162226,0.0165370023912089
2008-02-21,2.6,0.7442772,0.285128800803356
2008-02-22,0,0.9790944,0.161950461761006
2008-02-23,0,1.192035,0.104589399326571
2008-02-24,0,1.185586,0.0734318338068669
2008-02-25,0,1.000129,0.0546402714024185
2008-02-26,2.12,1.201867,0.290842546702682
2008-02-27,4.58,1.285197,1.00199677152201
2008-02-28,0,1.055688,0.393567964387078
2008-02-29,7.64,1.104381,1.79193811665045
2008-03-01,13.98,1.297897,4.04291123460059
2008-03-02,14.51,1.311042,4.70340630523869
2008-03-03,2.27,1.317964,1.54604860318839
2008-03-04,3.79,1.144552,1.34338118097213
2008-03-05,6.18,0.8297875,1.87336267590654
2008-03-06,0.06,0.8047804,0.599701348644731
2008-03-07,0,0.7896094,0.277638695793657
2008-03-08,0,1.051532,0.158735272971105
2008-03-09,0,1.079973,0.102936889644665
2008-03-10,1.3,1.173151,0.229690446991567
2008-03-11,8.65,1.125538,1.95762840311619
2008-03-12,25.72,1.241975,7.63916991366045
2008-03-13,7.3,1.291372,3.24448523773429
2008-03-14,3.1,1.175764,1.54826062162886
2008-03-15,4.6,1.423751,1.56633812768784
2008-03-16,1.99,1.509442,0.947828625181999
2008-03-17,13.68,1.393486,3.83142590640067
2008-03-18,1.12,1.11256,1.16238790974882
2008-03-19,0.21,1.005028,0.473536470373861
2008-03-20,1.11,0.9537075,0.423519250392606
2008-03-21,3.96,0.9723478,0.999294624155228
2008-03-22,14.98,1.012238,4.26334089977188
2008-03-23,4.63,0.9656111,2.12405772146633
2008-03-24,0,0.8544,0.635223080408448
2008-03-25,4.28,0.8129117,1.19386698918862
2008-03-26,0.83,0.8733795,0.606492582430898
2008-03-27,1.44,1.075798,0.545206051511319
2008-03-28,7.23,1.047708,1.90111743501053
2008-03-29,5.79,1.253853,1.99842329305225
2008-03-30,0,1.425041,0.611837614390398
2008-03-31,3.51,1.584664,1.00504254431269
2008-04-01,2.08,1.558716,0.824279851681756
2008-04-02,0,1.373512,0.345403154363564
2008-04-03,0,1.468333,0.186831207136653
2008-04-04,0,1.390292,0.117062974995913
2008-04-05,0.03,1.42444,0.0835619419042861
2008-04-06,3.9,1.377234,0.709593853888093
2008-04-07,7.38,1.111414,2.03175677583917
2008-04-08,2.31,0.9883765,1.14303559302345
2008-04-09,0,1.064545,0.429161976635196
2008-04-10,3.14,1.20845,0.8308178048478
2008-04-11,0,1.40786,0.347250328757989
2008-04-12,0.28,1.507517,0.229209730636708
2008-04-13,0.58,1.357282,0.217962539269149
2008-04-14,8.4,1.536396,1.9888797323167
2008-04-15,14.78,1.365623,4.6173011580176
2008-04-16,0.69,1.375489,1.17142669907154
2008-04-17,0,1.221062,0.436084328583883
2008-04-18,0,1.254604,0.221471257107992
2008-04-19,0.03,1.742833,0.137404693370464
2008-04-20,3.74,1.660896,0.752853219464886
2008-04-21,0,1.951244,0.324799558420773
2008-04-22,0.26,2.048953,0.216649114750349
2008-04-23,0,2.174279,0.131353250966734
2008-04-24,5.04,2.025521,1.04323980352561
2008-04-25,1.65,2.074031,0.742886585246591
2008-04-26,0,1.909961,0.321859966136058
2008-04-27,0.03,2.157325,0.181546295861601
2008-04-28,0.03,2.335531,0.118002721819561
2008-04-29,11.5,2.059992,2.7254772709926
2008-04-30,4.31,1.869742,1.79796556158799
2008-05-01,3.17,1.863719,1.30607918962013
2008-05-02,1.36,1.690947,0.753201621581835
2008-05-03,0,2.075866,0.324902019771158
2008-05-04,0,2.265371,0.178555570004539
2008-05-05,0,2.499134,0.112973536986831
2008-05-06,0,2.454337,0.0782332789259576
2008-05-07,0,2.760771,0.0576450346063126
2008-05-08,0,2.772447,0.0444281540352604
2008-05-09,0,2.752635,0.0354225357388585
2008-05-10,0,2.856082,0.0289977141515737
2008-05-11,0.19,3.075909,0.0357730707493651
2008-05-12,0.15,2.946628,0.0389996943771061
2008-05-13,0.04,2.949599,0.0341313149518903
2008-05-14,0,3.09572,0.0280545136014616
2008-05-15,2.7,3.083371,0.360264528080932
2008-05-16,1.65,2.917915,0.473107676378337
2008-05-17,3.85,3.028585,1.00584685736154
2008-05-18,6.12,2.639001,1.80234846865112
2008-05-19,2.02,2.339387,1.01699590468267
2008-05-20,0,2.383156,0.397454758169901
2008-05-21,0,2.42365,0.207078326823139
2008-05-22,0,2.461305,0.126838519589184
2008-05-23,0,2.606313,0.0859712266599181
2008-05-24,0,2.867994,0.0623985809570143
2008-05-25,1.17,2.629301,0.174294484883305
2008-05-26,1.54,3.350946,0.33438503126419
2008-05-27,1.75,3.523205,0.475106049705218
2008-05-28,3.7,3.655748,0.963773353911371
2008-05-29,3.92,3.761087,1.222962905179
2008-05-30,44.47,3.50933,13.5679220531995
2008-05-31,5.93,3.697579,3.44363028259796
2008-06-01,0,3.368706,0.848492720522821
2008-06-02,0,3.454565,0.35221308813626
2008-06-03,0.52,3.971857,0.269002844796181
2008-06-04,0.03,3.45583,0.158965135251023
2008-06-05,0,3.141066,0.103055358080826
2008-06-06,6.47,3.078773,1.33178708991458
2008-06-07,6.19,3.13277,1.93736754995745
2008-06-08,0.92,2.787799,0.797229254753036
2008-06-09,2.18,3.755817,0.772367770303015
2008-06-10,0,4.159685,0.33050811522951
2008-06-11,0,4.07287,0.180836722169333
2008-06-12,0,3.136269,0.114106478102054
2008-06-13,9.25,2.231893,2.05241250015912
2008-06-14,1.04,2.320891,0.846163756509644
2008-06-15,4.75,2.339798,1.39251498851703
2008-06-16,0,2.462896,0.487582024487785
2008-06-17,0,2.820332,0.239924198681146
2008-06-18,0,3.041625,0.142072003864825
2008-06-19,0,3.119525,0.0942091916852285
2008-06-20,4.62,3.22411,0.869212750443946
2008-06-21,0,3.121795,0.357974596984129
2008-06-22,0,3.957402,0.191818193202691
2008-06-23,7.5,3.921468,1.67783744742923
2008-06-24,0,3.118923,0.548737780419995
2008-06-25,0,3.932298,0.260878148081432
2008-06-26,2.13,3.92766,0.501898665864623
2008-06-27,0,3.264205,0.244918039715647
2008-06-28,0.95,2.940106,0.281143124784126
2008-06-29,0.07,3.492742,0.169471807128767
2008-06-30,0,3.630979,0.108417574790499
2008-07-01,0,3.509337,0.0756361854649277
2008-07-02,0,3.987754,0.0560252101833448
2008-07-03,16.77,4.305755,3.93304404357185
2008-07-04,11.97,3.173422,4.06075636963024
2008-07-05,1.13,2.994688,1.19465254487824
2008-07-06,0.13,3.229766,0.465965963352436
2008-07-07,0,3.301082,0.232274782211033
2008-07-08,9.3,2.906226,2.16598461315094
2008-07-09,2.43,2.796363,1.18282504401041
2008-07-10,0,3.03377,0.438842169527113
2008-07-11,0,3.840116,0.222479949714587
2008-07-12,2.24,3.249845,0.493037041557136
2008-07-13,0,2.98676,0.24183364515341
2008-07-14,0,2.936294,0.14293583026397
2008-07-15,0,3.006315,0.094668648128117
2008-07-16,0,3.390598,0.0676200126646377
2008-07-17,1.09,3.188794,0.165983289786151
2008-07-18,0.4,2.974626,0.153790713893482
2008-07-19,0.21,3.080645,0.123612890020589
2008-07-20,7.19,3.261246,1.4765078652239
2008-07-21,0.21,2.597297,0.546397451080303
2008-07-22,1.34,2.307831,0.490717688262355
2008-07-23,0.06,2.812069,0.250052847215392
2008-07-24,0,3.277093,0.146628620443509
2008-07-25,0,3.537541,0.0966239112791677
2008-07-26,0,3.927065,0.0687771918833694
2008-07-27,2.42,3.987414,0.366769130990496
2008-07-28,0.06,3.798034,0.203556653372454
2008-07-29,1.85,4.33812,0.398421929514348
2008-07-30,0,3.829969,0.207444928598611
2008-07-31,0,4.094183,0.127012664346099
2008-08-01,0,4.489154,0.0860669060440522
2008-08-02,1.8,3.655958,0.283285738572518
2008-08-03,1.33,3.235747,0.357969895067802
2008-08-04,0.73,3.530902,0.298571179639163
2008-08-05,19.38,3.289647,4.85007169256626
2008-08-06,0,3.059017,1.03352563292927
2008-08-07,0,3.816206,0.401708940707281
2008-08-08,1.47,3.372968,0.444711267359169
2008-08-09,12.14,2.922485,2.98811555652926
2008-08-10,0,3.065935,0.780438820617576
2008-08-11,0.59,3.044565,0.433752395809544
2008-08-12,0.17,3.0177,0.245229422193807
2008-08-13,10.38,3.14744,2.36888982567247
2008-08-14,0.12,2.845515,0.703156745068156
2008-08-15,0,2.63938,0.309973736289169
2008-08-16,0,2.581485,0.172411760665979
2008-08-17,0,2.573532,0.109900019049462
2008-08-18,3.53,2.644942,0.617614026021093
2008-08-19,0,3.151406,0.283391891708431
2008-08-20,2,3.057616,0.474135195891944
2008-08-21,2.14,2.546305,0.602792980967802
2008-08-22,0,2.659502,0.278636596048909
2008-08-23,17.94,2.472761,4.41573037141462
2008-08-24,0.82,2.336311,1.16230138378918
2008-08-25,4.22,2.28043,1.31886530755338
2008-08-26,0.73,2.543905,0.608711624420341
2008-08-27,0,2.736315,0.280541212280643
2008-08-28,0,2.422829,0.159984704369981
2008-08-29,0,2.708872,0.103580224546475
2008-08-30,0,2.834149,0.0728472703745397
2008-08-31,0,2.963003,0.0542714216127144
2008-09-01,0,3.136793,0.0421726001576062
2008-09-02,0,2.765324,0.0338373100360872
2008-09-03,8.98,2.591131,1.67072225806025
2008-09-04,5.54,2.02723,1.771177580289
2008-09-05,0,2.087481,0.567662131689603
2008-09-06,22.84,2.234071,6.02661030683038
2008-09-07,2.08,2.491171,1.65751982461051
2008-09-08,5.07,2.183521,1.66886258133102
2008-09-09,0,2.223232,0.546892173966416
2008-09-10,0.48,2.357897,0.336191207529579
2008-09-11,0.05,2.711845,0.189821244466744
2008-09-12,1.02,2.571753,0.25258069913958
2008-09-13,19.29,2.192404,4.81320840986853
2008-09-14,17.53,1.801987,5.71070575037995
2008-09-15,0,1.65603,1.13304980501637
2008-09-16,0,1.569091,0.426708877172647
2008-09-17,0,1.723211,0.218023863277574
2008-09-18,0,1.538599,0.131996438374282
2008-09-19,0,1.440773,0.0887899960418943
2008-09-20,0,1.624273,0.0641043942124345
2008-09-21,0,1.499982,0.0486718843574866
2008-09-22,0,1.462788,0.0383650057037334
2008-09-23,0,1.543511,0.0311256686133047
2008-09-24,1.27,1.557238,0.138433255444591
2008-09-25,0.03,1.743072,0.095306299890423
2008-09-26,0,1.777951,0.0679980442731696
2008-09-27,0,1.691646,0.0511852707585806
2008-09-28,0,1.566538,0.0400842418313141
2008-09-29,0,1.479006,0.0323557396173104
2008-09-30,0.09,1.403472,0.0318668819909695
2008-10-01,12.24,1.423459,2.53238018121355
2008-10-02,10.71,1.603801,3.36395699506998
2008-10-03,7.7,1.331589,2.72970489173709
2008-10-04,2.2,1.207945,1.22854208764747
2008-10-05,0.46,1.28195,0.536191687158292
2008-10-06,19.77,1.357242,5.28153780238928
2008-10-07,18.28,1.796667,6.10371921771967
2008-10-08,0.39,1.851831,1.26847540424536
2008-10-09,3.01,1.693426,1.1010637729116
2008-10-10,0,1.541978,0.418785164444339
2008-10-11,0,1.505726,0.215087847302749
2008-10-12,0,1.464269,0.130621203049559
2008-10-13,0,1.640103,0.0880414708382272
2008-10-14,0.03,1.684482,0.0662840834767528
2008-10-15,0,1.723606,0.050082882839852
2008-10-16,6.44,1.607637,1.1903126702796
2008-10-17,6.29,1.359308,1.8821104755709
2008-10-18,0,1.061353,0.589546246440395
2008-10-19,0,0.9860402,0.274346138469742
2008-10-20,0,1.017413,0.157312501109717
2008-10-21,0,1.192877,0.102202480476122
2008-10-22,8.05,1.485108,1.68938958526619
2008-10-23,0,1.128306,0.551106524427672
2008-10-24,0,1.0494,0.261670631631872
2008-10-25,0.56,1.046068,0.229754536255493
2008-10-26,0.03,1.328017,0.141135500602115
2008-10-27,0.36,1.20419,0.134400858525698
2008-10-28,16.64,1.214173,4.09407574361813
2008-10-29,0.09,0.8992387,0.95855957234872
2008-10-30,0.03,0.8252401,0.387536593370326
2008-10-31,6.76,0.8487676,1.6540640613945
2008-11-01,6.67,0.9492341,2.14107841284348
2008-11-02,5.93,1.065562,2.07239903060826
2008-11-03,0,1.212667,0.625690722581029
2008-11-04,0,1.21,0.285963726045601
2008-11-05,0,1.229064,0.162307044745319
2008-11-06,0.04,1.220242,0.10924771412585
2008-11-07,0,1.106355,0.07611150460518
2008-11-08,0.22,1.076346,0.0760203164438423
2008-11-09,0.12,1.066963,0.0666510499998727
2008-11-10,16.72,1.144974,4.04880333428826
2008-11-11,3.07,1.35316,1.68192875457718
2008-11-12,7.76,1.217076,2.46288270756081
2008-11-13,2.81,0.984596,1.35033071681983
2008-11-14,0,0.9072889,0.478062514982573
2008-11-15,0,0.8128485,0.236572010736876
2008-11-16,0,1.049573,0.140549965618553
2008-11-17,1.05,1.131416,0.23159355016811
2008-11-18,0,0.722122,0.138276345901583
2008-11-19,0.15,0.7668845,0.108646233240374
2008-11-20,0.06,0.932976,0.0816696314420307
2008-11-21,0.45,1.017081,0.104466035851351
2008-11-22,3.59,0.8411904,0.668715244849642
2008-11-23,5.45,0.5957714,1.50147287288844
2008-11-24,6.59,0.5635995,2.10401682610953
2008-11-25,1.93,0.6263418,1.06633226530358
2008-11-26,0.24,0.5752641,0.455582682716889
2008-11-27,0,0.583843,0.228551740513523
2008-11-28,0.11,0.587428,0.151039624470596
2008-11-29,0,0.5019052,0.098940971948992
2008-11-30,0,0.5312045,0.0701409030638764
2008-12-01,9.93,0.603584,2.19546220740962
2008-12-02,8.54,0.5807372,2.84108723571483
2008-12-03,6.06,0.6438079,2.2954296801972
2008-12-04,16.63,0.5693876,5.29622318868304
2008-12-05,12.41,0.5931328,4.58969957903384
2008-12-06,14.54,0.7686026,5.16566756729332
2008-12-07,2.09,0.7174219,1.60727262439663
2008-12-08,0.35,0.6800738,0.608296357325439
2008-12-09,0,0.4742816,0.2804078254537
2008-12-10,1.35,0.5283458,0.384448175988987
2008-12-11,0,0.5824368,0.202115513923127
2008-12-12,0,0.5523222,0.124471334021522
2008-12-13,0,0.5418535,0.0846670322386614
2008-12-14,0,0.4912891,0.0616047732133994
2008-12-15,1.34,0.5968961,0.207375769010098
2008-12-16,0,0.6298593,0.126979819359622
2008-12-17,0,0.5125397,0.086048862969486
2008-12-18,3.14,0.4948456,0.576634071059193
2008-12-19,0.18,0.5711073,0.301060316904338
2008-12-20,0.82,0.6786007,0.299160434476019
2008-12-21,2.84,0.8044328,0.706533470530602
2008-12-22,0.42,0.9259063,0.388102818190839
2008-12-23,0.46,0.8907094,0.277893082284124
2008-12-24,0,0.7651861,0.158844956293868
2008-12-25,0,0.6401317,0.102993425503076
2008-12-26,0,0.6911374,0.0725066938065507
2008-12-27,0,0.5303401,0.0540562137532619
2008-12-28,0,0.4579273,0.0420277602206959
2008-12-29,0,0.4541913,0.0337349904197263
2008-12-30,0,0.4023186,0.0277638216865689
2008-12-31,0,0.3799093,0.0233126936181105
2009-01-01,1.31,0.4981534,0.143305610279979
2009-01-02,0,0.5284282,0.0948650861594265
2009-01-03,0,0.4171373,0.0677365384618075
2009-01-04,0,0.4748072,0.0510174744915586
2009-01-05,0,0.4247358,0.0399699887579423
2009-01-06,0.8,0.4707253,0.106047307382187
2009-01-07,0,0.3720257,0.074273760675534
2009-01-08,0,0.2919532,0.055170340757574
2009-01-17,0.42,0.5584137,0.080505765284911
2009-01-18,1.32,0.6813924,0.225803214925824
2009-01-19,22.13,0.7308494,6.23377659971613
2009-01-20,12.78,0.8144309,4.91413065472863
2009-01-21,1.41,0.6632489,1.40201415696334
2009-01-22,0.06,0.6236257,0.502116849849604
2009-01-23,4.57,0.6471815,1.26098221770812
2009-01-24,33.84,0.7914717,10.9242989727503
2009-01-25,0,0.6569303,1.6118195259099
2009-01-26,0,0.5699618,0.535050529371284
2009-01-27,0,0.5521673,0.256272028196274
2009-01-28,0,0.5509913,0.149395915882742
2009-01-29,0,0.5108741,0.0980798649995629
2009-01-30,0,0.5765682,0.0696350477512061
2009-01-31,0,0.5665488,0.0522324372306304
2009-02-01,0,0.5220466,0.040795595519898
2009-02-02,0,0.5541468,0.032861932866132
2009-02-03,2.77,0.6129549,0.424226980775758
2009-02-04,2.17,0.6787131,0.646165428853218
2009-02-05,0.51,0.666439,0.388104220887294
2009-02-06,0.96,0.7441937,0.372966206901915
2009-02-07,0.07,0.812506,0.208681247703544
2009-02-08,0.25,0.7806473,0.161959957482322
2009-02-09,0,0.678167,0.104594265374717
2009-02-10,15.43,0.6765619,4.12609671582238
2009-02-11,20.33,0.8420598,7.21710302395197
2009-02-12,4.13,0.6997881,2.46619058275271
2009-02-13,0.9,0.6415553,0.913751451265185
2009-02-14,0.18,0.6504734,0.406024214114301
2009-02-15,0.41,0.6711149,0.280393318010711
2009-02-16,0.42,0.552574,0.225566688352635
2009-02-17,2.34,0.7636287,0.570693784866301
2009-02-18,3.1,0.9284083,0.953180123281027
2009-02-19,0,0.6204886,0.380736925892265
2009-02-20,0.2,0.6515353,0.233475518904682
2009-02-21,0.37,0.8463477,0.193839892021445
2009-02-22,0.16,0.9237023,0.142006597799983
2009-02-23,0.76,0.9415536,0.199712042717833
2009-02-24,3.07,0.9503117,0.717566389831784
2009-02-25,0,0.9155488,0.314316469768362
2009-02-26,0,0.7839816,0.174209640678149
2009-02-27,0.03,0.9587813,0.114586490038666
2009-02-28,0.23,1.007072,0.10565539987952
2009-03-01,0,1.191543,0.0740477342427291
2009-03-02,0.53,1.088806,0.112675324294539
2009-03-03,0,1.150314,0.0780641404926863
2009-03-04,0,0.8627117,0.0575399257893528
2009-03-05,12.68,0.9743282,3.22808681418933
2009-03-06,0.84,0.9225834,1.02719527878002
2009-03-07,0.99,0.9523436,0.612979750240357
2009-03-08,0,0.939773,0.281910029359862
2009-03-09,5.36,1.143397,1.37492355882115
2009-03-10,3.37,0.9731626,1.31310187770484
2009-03-11,8.83,1.015949,2.8899300008239
2009-03-12,0.06,1.048857,0.779614592484879
2009-03-13,0.48,1.019982,0.428216810899036
2009-03-14,0.72,1.293924,0.348448831010761
2009-03-15,0.19,1.283224,0.218607815716832
2009-03-16,0,1.359721,0.132269249325572
2009-03-17,0,1.362313,0.0889382254153009
2009-03-18,0,1.166164,0.0641937295992988
2009-03-19,0,1.158998,0.0487299173084009
2009-03-20,0,1.102972,0.0384048944194365
2009-03-21,0,0.983947,0.0311543166695503
2009-03-22,0,1.010108,0.0258569060176773
2009-03-23,0,1.030969,0.0218610948738154
2009-03-24,7.42,1.207847,1.56148034849087
2009-03-25,3.03,1.04511,1.27236920165201
2009-03-26,9.97,0.9790548,3.22999525348219
2009-03-27,8.64,1.175474,3.30933823009614
2009-03-28,6.76,1.249385,2.74705643674282
2009-03-29,7.82,1.244052,2.97224739781356
2009-03-30,0.22,1.239028,0.832249141671489
2009-03-31,0,1.257783,0.34765389398747
2009-04-01,0,1.32152,0.187728834274836
2009-04-02,0,1.635394,0.117503151621002
2009-04-03,0,1.998539,0.0807879870643918
2009-04-04,0,1.927537,0.0592262404893315
2009-04-05,0,1.846024,0.0454758790403816
2009-04-06,0,1.729523,0.0361537686136367
2009-04-07,0,1.879651,0.0295292762107304
2009-04-08,0.04,1.726466,0.0271222619353534
2009-04-09,2.02,1.751832,0.278639877877024
2009-04-10,0.75,2.091525,0.282745356437917
2009-04-11,0,2.379295,0.160930541153489
2009-04-12,0.58,2.365185,0.184916976240846
2009-04-13,0,2.273704,0.116122088755537
2009-04-14,0,2.278798,0.0800118967692439
2009-04-15,0,2.300572,0.0587471459904967
2009-04-16,0,2.3718,0.0451590490417061
2009-04-17,3.56,1.90995,0.634151769250378
2009-04-18,15.77,1.691137,4.79004639066919
2009-04-19,5.1,1.740955,2.46699960283252
2009-04-20,0.18,2.139026,0.738562242698056
2009-04-21,0,2.229018,0.320579371721284
2009-04-22,0,2.324557,0.176787062523914
2009-04-23,0,2.078975,0.112092159699879
2009-04-24,0,1.648623,0.0777330419985225
2009-04-25,0,1.794894,0.0573340154130875
2009-04-26,0.46,1.865264,0.0893016786515078
2009-04-27,6.76,2.318762,1.54241177319138
2009-04-28,1.71,1.983741,0.922573238318398
2009-04-29,2.46,1.786177,0.932091983773137
2009-04-30,7.16,1.590243,2.23802870653252
2009-05-01,0,1.930967,0.655862872425598
2009-05-02,0.75,2.3378,0.442278505026326
2009-05-03,0,2.708936,0.223733431575193
2009-05-04,0,2.077851,0.134653817175259
2009-05-05,0,1.902105,0.0902302499785947
2009-05-06,0.44,1.818944,0.114568370808131
2009-05-07,0,2.122687,0.0791358270393125
2009-05-08,0,2.36927,0.0582050184127899
2009-05-09,1.77,2.434079,0.285293482458513
2009-05-10,4.72,2.094593,1.19445258702746
2009-05-11,3.48,2.453522,1.27996849214749
2009-05-12,12.49,2.420822,3.99084103513783
2009-05-13,10.29,2.145917,3.93843482296853
2009-05-14,0,2.610996,0.917402129795588
2009-05-15,18.19,2.775262,5.7403075306155
2009-05-16,4.95,2.446969,2.55239961548905
2009-05-17,0.25,2.197536,0.770208796668379
2009-05-18,1.37,2.456547,0.619718494195728
2009-05-19,0,2.339,0.284063324182193
2009-05-20,0,2.561159,0.161494889554738
2009-05-21,0,2.958158,0.104355843475584
2009-05-22,4.02,3.057369,0.846812593859941
2009-05-23,0,2.734146,0.351743264099559
2009-05-24,0,2.907868,0.189354365256983
2009-05-25,0,3.913302,0.118298621410802
2009-05-26,0,4.20187,0.0812338914041711
2009-05-27,1.01,2.944525,0.186471406254354
2009-05-28,0,2.174284,0.116886353040233
2009-05-29,0.68,2.622108,0.167742119705976
2009-05-30,0,2.931649,0.107541783160465
2009-05-31,0,2.895581,0.0751336947432275
2009-06-01,0,2.892344,0.0557103311025637
2009-06-02,0,3.310001,0.0431380502031701
2009-06-03,0,3.607307,0.0345177052229643
2009-06-04,0,2.896547,0.0283373784408176
2009-06-05,0,2.329021,0.0237463249467206
2009-06-06,0,2.304042,0.0202360000897938
2009-06-07,1.87,2.10746,0.225260882880957
2009-06-08,6.38,2.410382,1.5634434882402
2009-06-09,1.94,2.655424,0.974427858536357
2009-06-10,2.03,3.00336,0.83075951319788
2009-06-11,13.09,2.789467,3.92884046394387
2009-06-12,6.23,2.703289,2.63246799490655
2009-06-13,0,2.706008,0.723584164938444
2009-06-14,0,3.054897,0.316119286089215
2009-06-15,2.03,3.646948,0.553012859322861
2009-06-16,26.93,3.054263,8.31805321767627
2009-06-17,1.2,2.916752,1.72224653118906
2009-06-18,0,3.165088,0.557802182271927
2009-06-19,0,3.165592,0.263903406405085
2009-06-20,0,2.899616,0.152760889595971
2009-06-21,0.5,2.424626,0.16584150378986
2009-06-22,5.11,2.306557,1.17448177297427
2009-06-23,0,2.570292,0.436824690729622
2009-06-24,0,3.037999,0.221742285718675
2009-06-25,0,3.666297,0.133729608880828
2009-06-26,0,4.08087,0.0897302539217251
2009-06-27,0,3.896434,0.0646704576419579
2009-06-28,4.36,3.516741,0.836132000034844
2009-06-29,0.19,3.851752,0.384877886452495
2009-06-30,3.32,4.325484,0.88474886080566
2009-07-01,0,4.590717,0.36225585550283
2009-07-02,0,4.611983,0.193501923655136
2009-07-03,0,4.923543,0.120318725126545
2009-07-04,0.33,4.393494,0.12037992490723
2009-07-05,0,4.346181,0.0823967768075088
2009-07-06,0.22,4.249085,0.0816826729005187
2009-07-07,9.25,3.612511,2.12238080516282
2009-07-08,4.31,2.889095,1.70650301779121
2009-07-09,7.1,2.987057,2.38050424605089
2009-07-10,3.41,2.577553,1.52359061213673
2009-07-11,0.05,2.505075,0.526744673939402
2009-07-12,0,2.786487,0.253454092435829
2009-07-13,4.19,3.123471,0.992368772570164
2009-07-14,4.31,3.615325,1.39189537271667
2009-07-15,0,3.802904,0.487443169284226
2009-07-16,0,3.788282,0.239875486218489
2009-07-17,0,3.844505,0.142049936818984
2009-07-18,4.98,3.326695,1.07151876439741
