"Date","P","E","MV_Q_sim"
2007-11-29,0,0.6026742,0.319088672478823
2007-11-30,1.29,0.5585133,0.25026460442187
2007-12-01,0.28,0.7762789,0.240757106068253
2007-12-02,12.38,0.8895213,1.11376460558932
2007-12-03,32.79,0.946073,5.31632918058585
2007-12-04,8.94,0.8325739,6.12222727273478
2007-12-05,4.38,0.7837103,2.66438071899436
2007-12-06,3.72,1.008369,1.54285822649585
2007-12-07,11.21,0.9921537,1.99570635047143
2007-12-08,12.32,0.9966976,3.16830694398879
2007-12-09,8.2,0.7202448,3.10853846787244
2007-12-10,15.1,0.8409903,3.39312581183429
2007-12-11,2.89,0.8034015,2.92131718385682
2007-12-12,1.83,0.7235334,1.25275288685346
2007-12-13,0,0.654707,0.622603340570138
2007-12-14,0,0.7352492,0.284982229159969
2007-12-15,0,0.5655723,0.161887826178316
2007-12-16,0,0.5305481,0.104557299827696
2007-12-17,0,0.4869337,0.0734132626686813
2007-12-18,0,0.4699497,0.054628563619271
2007-12-19,0,0.480215,0.0424127087020668
2007-12-20,0,0.4960719,0.0340067893239381
2007-12-21,0,0.4392978,0.0279632385827986
2007-12-22,0,0.384399,0.0234636139399341
2007-12-23,0.14,0.345081,0.0229512748353497
2007-12-24,0,0.3718117,0.0228318653922632
2007-12-25,0,0.407578,0.0195255935241598
2007-12-26,0,0.4069361,0.0169233201606577
2007-12-27,1.87,0.4828996,0.0661133101222866
2007-12-28,0.42,0.6035321,0.160536262414991
2007-12-29,0.32,0.6235852,0.14249151381185
2007-12-30,4.16,0.6364212,0.369261402572994
2007-12-31,1.4,0.6876386,0.646442966624991
2008-01-01,0.03,0.621906,0.407072439749827
2008-01-02,0.03,0.58448,0.214588710642832
2008-01-03,0,0.4672828,0.132070132224678
2008-01-04,1.14,0.5013281,0.143596839411767
2008-01-05,0,0.5589762,0.157521292294582
2008-01-06,16.79,0.7875598,1.53874621522843
2008-01-07,1.87,0.6959366,2.62195383929973
2008-01-08,3.27,0.788749,1.23629995841204
2008-01-09,0.68,0.7426555,0.825014821002632
2008-01-10,4.06,0.6748454,0.746765626115529
2008-01-11,5.15,0.8309017,1.18337435914244
2008-01-12,13.18,1.036875,2.36152750129002
2008-01-13,0.61,0.7670174,2.26091219233322
2008-01-14,0,0.6155949,0.720819393389763
2008-01-15,3.38,0.6886255,0.586419694699145
2008-01-16,8.38,0.8901357,1.38205941137827
2008-01-17,13.9,0.8797913,2.96063503748643
2008-01-18,8.22,0.8656537,3.41694891970975
2008-01-19,2.91,0.9967545,2.13126471652247
2008-01-20,0.95,1.172118,1.03692426563982
2008-01-21,0.28,1.128609,0.512128769529522
2008-01-22,3.37,1.014853,0.535603057390676
2008-01-23,5.01,0.8115083,1.02494932603955
2008-01-24,0,0.6427591,0.897570377333236
2008-01-25,0.79,0.7812077,0.428525072998758
2008-01-26,0.03,0.6253767,0.280085339467039
2008-01-27,0,0.7022861,0.161703179170696
2008-01-28,0,0.7244935,0.104462650443103
2008-01-29,0,0.797089,0.0733584947766448
2008-01-30,0,0.6987271,0.0545940324280961
2008-01-31,2.18,0.6267238,0.137110495436706
2008-02-01,5.25,0.6489212,0.648551999609539
2008-02-02,21.52,0.7490634,3.24095593217876
2008-02-03,0.1,0.6599474,3.56790211428146
2008-02-04,0,0.6299449,0.877185736072706
2008-02-05,9.06,0.8294688,1.22357038411789
2008-02-06,20.58,0.895276,3.9535428731805
2008-02-07,12.38,1.021215,5.22145985648232
2008-02-08,0.03,0.6629166,2.67059511225911
2008-02-09,0,0.70842,0.733074914144641
2008-02-10,0,0.7958283,0.318949830749609
2008-02-11,0,0.8152787,0.176118176931806
2008-02-12,0,0.9415926,0.11175810594278
2008-02-13,0,0.8856408,0.0775431740453791
2008-02-14,0,0.6740624,0.0572158444112709
2008-02-15,0.03,0.6989262,0.0451467377506485
2008-02-16,0,0.7226058,0.0369218310630734
2008-02-17,0,0.6552571,0.0300856378521614
2008-02-18,0,0.6777739,0.0250598764694074
2008-02-19,0,0.7049456,0.0212497361058933
2008-02-20,0,0.7162226,0.0182871105873208
2008-02-21,2.6,0.7442772,0.108783804087961
2008-02-22,0,0.9790944,0.24040182682508
2008-02-23,0,1.192035,0.142288293887099
2008-02-24,0,1.185586,0.0943243077575315
2008-02-25,0,1.000129,0.0674156064799482
2008-02-26,2.12,1.201867,0.151546453349921
2008-02-27,4.58,1.285197,0.61576455164211
2008-02-28,0,1.055688,0.718874372044479
2008-02-29,7.64,1.104381,1.0251959856993
2008-03-01,13.98,1.297897,2.88533789923858
2008-03-02,14.51,1.311042,4.39166112324569
2008-03-03,2.27,1.317964,3.15444926833019
2008-03-04,3.79,1.144552,1.48897842113368
2008-03-05,6.18,0.8297875,1.60344045838321
2008-03-06,0.06,0.8047804,1.23833905421189
2008-03-07,0,0.7896094,0.457882344709379
2008-03-08,0,1.051532,0.229379100400206
2008-03-09,0,1.079973,0.137259881101395
2008-03-10,1.3,1.173151,0.163087414590844
2008-03-11,8.65,1.125538,0.964037138385466
2008-03-12,25.72,1.241975,4.64755884678126
2008-03-13,7.3,1.291372,5.6028012705357
2008-03-14,3.1,1.175764,2.46161187564408
2008-03-15,4.6,1.423751,1.58229685837774
2008-03-16,1.99,1.509442,1.27134515365604
2008-03-17,13.68,1.393486,2.25468677790937
2008-03-18,1.12,1.11256,2.56610847146089
2008-03-19,0.21,1.005028,0.862498101093913
2008-03-20,1.11,0.9537075,0.473254649674183
2008-03-21,3.96,0.9723478,0.694113826462789
2008-03-22,14.98,1.012238,2.4882381703475
2008-03-23,4.63,0.9656111,3.29328559831847
2008-03-24,0,0.8544,1.40252946182785
2008-03-25,4.28,0.8129117,0.925365517408824
2008-03-26,0.83,0.8733795,0.921726427517015
2008-03-27,1.44,1.075798,0.589227075766418
2008-03-28,7.23,1.047708,1.1543459508816
2008-03-29,5.79,1.253853,1.98096097422491
2008-03-30,0,1.425041,1.30808989039291
2008-03-31,3.51,1.584664,0.819771267766345
2008-04-01,2.08,1.558716,0.931769609907043
2008-04-02,0,1.373512,0.587614348364794
2008-04-03,0,1.468333,0.273717178316172
2008-04-04,0,1.390292,0.157040052430178
2008-04-05,0.03,1.42444,0.103651592648554
2008-04-06,3.9,1.377234,0.334266145348556
2008-04-07,7.38,1.111414,1.34444691229506
2008-04-08,2.31,0.9883765,1.63358331121207
2008-04-09,0,1.064545,0.798227451834058
2008-04-10,3.14,1.20845,0.629079378642675
2008-04-11,0,1.40786,0.598991089851559
2008-04-12,0.28,1.507517,0.299648846167146
2008-04-13,0.58,1.357282,0.229774260804217
2008-04-14,8.4,1.536396,0.964299375718751
2008-04-15,14.78,1.365623,3.28956287040001
2008-04-16,0.69,1.375489,2.9455418980349
2008-04-17,0,1.221062,0.855736154102896
2008-04-18,0,1.254604,0.354234048916058
2008-04-19,0.03,1.742833,0.192413631607424
2008-04-20,3.74,1.660896,0.402651813687927
2008-04-21,0,1.951244,0.564973269001412
2008-04-22,0.26,2.048953,0.286760122145086
2008-04-23,0,2.174279,0.181629553083879
2008-04-24,5.04,2.025521,0.510053601256123
2008-04-25,1.65,2.074031,0.942554179366097
2008-04-26,0,1.909961,0.545820812874343
2008-04-27,0.03,2.157325,0.262210816384729
2008-04-28,0.03,2.335531,0.156002665376541
2008-04-29,11.5,2.059992,1.18071765366051
2008-04-30,4.31,1.869742,2.42422018849252
2008-05-01,3.17,1.863719,1.59635588814979
2008-05-02,1.36,1.690947,1.04637537210366
2008-05-03,0,2.075866,0.545001918015368
2008-05-04,0,2.265371,0.259625508917267
2008-05-05,0,2.499134,0.150878707216852
2008-05-06,0,2.454337,0.098856791012128
2008-05-07,0,2.760771,0.0700915004381962
2008-05-08,0,2.772447,0.0525234415161677
2008-05-09,0,2.752635,0.0409927725641603
2008-05-10,0,2.856082,0.033001960797384
2008-05-11,0.19,3.075909,0.0327282579693976
2008-05-12,0.15,2.946628,0.0378389485017748
2008-05-13,0.04,2.949599,0.0370825613947349
2008-05-14,0,3.09572,0.0314957095618897
2008-05-15,2.7,3.083371,0.14791223566791
2008-05-16,1.65,2.917915,0.434160543049615
2008-05-17,3.85,3.028585,0.726435520897614
2008-05-18,6.12,2.639001,1.38797765482201
2008-05-19,2.02,2.339387,1.43029837033281
2008-05-20,0,2.383156,0.713733664889923
2008-05-21,0,2.42365,0.313164957745915
2008-05-22,0,2.461305,0.173733777428818
2008-05-23,0,2.606313,0.110564143066559
2008-05-24,0,2.867994,0.0768633268097024
2008-05-25,1.17,2.629301,0.111864541660609
2008-05-26,1.54,3.350946,0.250763401766061
2008-05-27,1.75,3.523205,0.405001860492699
2008-05-28,3.7,3.655748,0.70113239867354
2008-05-29,3.92,3.761087,1.09445710997732
2008-05-30,44.47,3.50933,6.80509199352339
2008-05-31,5.93,3.697579,8.89265350512797
2008-06-01,0,3.368706,2.26146638781148
2008-06-02,0,3.454565,0.660043310835234
2008-06-03,0.52,3.971857,0.339153000781382
2008-06-04,0.03,3.45583,0.226525249827765
2008-06-05,0,3.141066,0.137916975353835
2008-06-06,6.47,3.078773,0.599479580517291
2008-06-07,6.19,3.13277,1.68966003704084
2008-06-08,0.92,2.787799,1.3943613375827
2008-06-09,2.18,3.755817,0.805940592742916
2008-06-10,0,4.159685,0.556467725892304
2008-06-11,0,4.07287,0.263459267880109
2008-06-12,0,3.136269,0.152565961253782
2008-06-13,9.25,2.231893,0.898772160232636
2008-06-14,1.04,2.320891,1.56140237968045
2008-06-15,4.75,2.339798,1.14327024243919
2008-06-16,0,2.462896,0.954344650089461
2008-06-17,0,2.820332,0.38104632467698
2008-06-18,0,3.041625,0.200807272635538
2008-06-19,0,3.119525,0.123844271025482
2008-06-20,4.62,3.22411,0.407983016778907
2008-06-21,0,3.121795,0.65143197326409
2008-06-22,0,3.957402,0.294071263031294
2008-06-23,7.5,3.921468,0.826135462373979
2008-06-24,0,3.118923,1.17678525205735
2008-06-25,0,3.932298,0.43738233785837
2008-06-26,2.13,3.92766,0.388688543969327
2008-06-27,0,3.264205,0.384972682934596
2008-06-28,0.95,2.940106,0.270531601979268
2008-06-29,0.07,3.492742,0.229946885121077
2008-06-30,0,3.630979,0.142050183637472
2008-07-01,0,3.509337,0.0941975755284784
2008-07-02,0,3.987754,0.0673403293191249
2008-07-03,16.77,4.305755,1.59976402168453
2008-07-04,11.97,3.173422,4.24765675427495
2008-07-05,1.13,2.994688,2.67888505242887
2008-07-06,0.13,3.229766,0.873214747156508
2008-07-07,0,3.301082,0.371001856601694
2008-07-08,9.3,2.906226,1.06346417224727
2008-07-09,2.43,2.796363,1.77234920453909
2008-07-10,0,3.03377,0.834928375066481
2008-07-11,0,3.840116,0.34840850474525
2008-07-12,2.24,3.249845,0.354892337038011
2008-07-13,0,2.98676,0.377160977052281
2008-07-14,0,2.936294,0.199307802008263
2008-07-15,0,3.006315,0.123123961289831
2008-07-16,0,3.390598,0.0839216721168999
2008-07-17,1.09,3.188794,0.112023516866469
2008-07-18,0.4,2.974626,0.163755157065791
2008-07-19,0.21,3.080645,0.141215079071401
2008-07-20,7.19,3.261246,0.671188796123909
2008-07-21,0.21,2.597297,1.07726202982827
2008-07-22,1.34,2.307831,0.552364797765145
2008-07-23,0.06,2.812069,0.382608572533218
2008-07-24,0,3.277093,0.205832821397248
2008-07-25,0,3.537541,0.126246140303619
2008-07-26,0,3.927065,0.0856454881316364
2008-07-27,2.42,3.987414,0.190853153362932
2008-07-28,0.06,3.798034,0.298004322571017
2008-07-29,1.85,4.33812,0.299499042767764
2008-07-30,0,3.829969,0.30967566224398
2008-07-31,0,4.094183,0.172288033859632
2008-08-01,0,4.489154,0.109837785420143
2008-08-02,1.8,3.655958,0.171579044185094
2008-08-03,1.33,3.235747,0.325840682465511
2008-08-04,0.73,3.530902,0.333596881816716
2008-08-05,19.38,3.289647,2.2478103349587
2008-08-06,0,3.059017,3.11894000649984
2008-08-07,0,3.816206,0.800491101694039
2008-08-08,1.47,3.372968,0.459398929788895
2008-08-09,12.14,2.922485,1.57466081415975
2008-08-10,0,3.065935,1.96351660186024
2008-08-11,0.59,3.044565,0.660566027946641
2008-08-12,0.17,3.0177,0.360514748611218
2008-08-13,10.38,3.14744,1.15668663789783
2008-08-14,0.12,2.845515,1.62240632221379
2008-08-15,0,2.63938,0.549193071829475
2008-08-16,0,2.581485,0.261030575371148
2008-08-17,0,2.573532,0.151498054941747
2008-08-18,3.53,2.644942,0.326382614761205
2008-08-19,0,3.151406,0.473433511656249
2008-08-20,2,3.057616,0.385435518610508
2008-08-21,2.14,2.546305,0.544514895969253
2008-08-22,0,2.659502,0.444185339837776
2008-08-23,17.94,2.472761,2.04941865287309
2008-08-24,0.82,2.336311,2.96562631883771
2008-08-25,4.22,2.28043,1.31542529574603
2008-08-26,0.73,2.543905,0.988969408144052
2008-08-27,0,2.736315,0.457692649634963
2008-08-28,0,2.422829,0.229310913441578
2008-08-29,0,2.708872,0.137228531456502
2008-08-30,0,2.834149,0.0916181196739263
2008-08-31,0,2.963003,0.0658026433032316
2008-09-01,0,3.136793,0.0497721088634274
2008-09-02,0,2.765324,0.0391196813221468
2008-09-03,8.98,2.591131,0.642134115700978
2008-09-04,5.54,2.02723,1.84846843034932
2008-09-05,0,2.087481,1.19579891505008
2008-09-06,22.84,2.234071,3.00434144623541
2008-09-07,2.08,2.491171,4.04308428492295
2008-09-08,5.07,2.183521,1.74630532079412
2008-09-09,0,2.223232,1.12365309318921
2008-09-10,0.48,2.357897,0.46537299144217
2008-09-11,0.05,2.711845,0.273269095995566
2008-09-12,1.02,2.571753,0.225583416956814
2008-09-13,19.29,2.192404,2.19583379264549
2008-09-14,17.53,1.801987,5.43977193763175
2008-09-15,0,1.65603,3.45463895656381
2008-09-16,0,1.569091,0.850079008600279
2008-09-17,0,1.723211,0.352656304578158
2008-09-18,0,1.538599,0.189716361977726
2008-09-19,0,1.440773,0.11847547933434
2008-09-20,0,1.624273,0.0813329202835307
2008-09-21,0,1.499982,0.0595619892331206
2008-09-22,0,1.462788,0.0456975928668756
2008-09-23,0,1.543511,0.0363081002275463
2008-09-24,1.27,1.557238,0.0749510167924918
2008-09-25,0.03,1.743072,0.121686910348673
2008-09-26,0,1.777951,0.0846408096062754
2008-09-27,0,1.691646,0.0615887826142789
2008-09-28,0,1.566538,0.0470304668213151
2008-09-29,0,1.479006,0.037232934302215
2008-09-30,0.09,1.403472,0.0328455886027715
2008-10-01,12.24,1.423459,0.979527015510084
2008-10-02,10.71,1.603801,3.12112447750315
2008-10-03,7.7,1.331589,3.10188205878715
2008-10-04,2.2,1.207945,2.00173219597191
2008-10-05,0.46,1.28195,0.900238428239951
2008-10-06,19.77,1.357242,2.63530405537854
2008-10-07,18.28,1.796667,5.82886123377286
2008-10-08,0.39,1.851831,3.71931823034571
2008-10-09,3.01,1.693426,1.26588848273021
2008-10-10,0,1.541978,0.778618525427358
2008-10-11,0,1.505726,0.332323700567822
2008-10-12,0,1.464269,0.181572521301045
2008-10-13,0,1.640103,0.11447098036314
2008-10-14,0.03,1.684482,0.0804587148787781
2008-10-15,0,1.723606,0.060347932268229
2008-10-16,6.44,1.607637,0.481952004917265
2008-10-17,6.29,1.359308,1.59756625709569
2008-10-18,0,1.061353,1.25832019260023
2008-10-19,0,0.9860402,0.456812730212517
2008-10-20,0,1.017413,0.228994479347255
2008-10-21,0,1.192877,0.137083007766933
2008-10-22,8.05,1.485108,0.742197547089616
2008-10-23,0,1.128306,1.20503523365459
2008-10-24,0,1.0494,0.444181663362385
2008-10-25,0.56,1.046068,0.265214325363583
2008-10-26,0.03,1.328017,0.194851030745419
2008-10-27,0.36,1.20419,0.143532937794259
2008-10-28,16.64,1.214173,1.77262230081295
2008-10-29,0.09,0.8992387,2.72633512199861
2008-10-30,0.03,0.8252401,0.752136264137413
2008-10-31,6.76,0.8487676,0.984746136748677
2008-11-01,6.67,0.9492341,1.93699000399675
2008-11-02,5.93,1.065562,2.12373213256681
2008-11-03,0,1.212667,1.34761446373736
2008-11-04,0,1.21,0.477444890576128
2008-11-05,0,1.229064,0.236353630368586
2008-11-06,0.04,1.220242,0.14284637255134
2008-11-07,0,1.106355,0.0968561148110024
2008-11-08,0.22,1.076346,0.0788036022318144
2008-11-09,0.12,1.066963,0.0733998535074015
2008-11-10,16.72,1.144974,1.66541901097368
2008-11-11,3.07,1.35316,3.13124540445163
2008-11-12,7.76,1.217076,2.11816408409192
2008-11-13,2.81,0.984596,1.94128934547881
2008-11-14,0,0.9072889,0.923650215950936
2008-11-15,0,0.8128485,0.372835196294057
2008-11-16,0,1.049573,0.197631637375238
2008-11-17,1.05,1.131416,0.187900568590776
2008-11-18,0,0.722122,0.189517888974784
2008-11-19,0.15,0.7668845,0.126920658493465
2008-11-20,0.06,0.932976,0.0973185872154436
2008-11-21,0.45,1.017081,0.0936399155586234
2008-11-22,3.59,0.8411904,0.334459165628803
2008-11-23,5.45,0.5957714,1.07581535566922
2008-11-24,6.59,0.5635995,1.80702071346242
2008-11-25,1.93,0.6263418,1.60409513110337
2008-11-26,0.24,0.5752641,0.772028949762535
2008-11-27,0,0.583843,0.352605702109807
2008-11-28,0.11,0.587428,0.19726094054274
2008-11-29,0,0.5019052,0.129158780282449
2008-11-30,0,0.5312045,0.0872430855932833
2008-12-01,9.93,0.603584,0.904718662297297
2008-12-02,8.54,0.5807372,2.64377182750665
2008-12-03,6.06,0.6438079,2.61249902570523
2008-12-04,16.63,0.5693876,3.69624204775243
2008-12-05,12.41,0.5931328,4.99062002082475
2008-12-06,14.54,0.7686026,4.86858708308181
2008-12-07,2.09,0.7174219,3.41367137052585
2008-12-08,0.35,0.6800738,1.14971967213107
2008-12-09,0,0.4742816,0.467185644307866
2008-12-10,1.35,0.5283458,0.343069492990514
2008-12-11,0,0.5824368,0.300433626173728
2008-12-12,0,0.5523222,0.168430718714851
2008-12-13,0,0.5418535,0.107890764297374
2008-12-14,0,0.4912891,0.0753340522678236
2008-12-15,1.34,0.5968961,0.123868295456619
2008-12-16,0,0.6298593,0.172287549766606
2008-12-17,0,0.5125397,0.109837541898577
2008-12-18,3.14,0.4948456,0.285376156660145
2008-12-19,0.18,0.5711073,0.461725523544938
2008-12-20,0.82,0.6786007,0.312440901696414
2008-12-21,2.84,0.8044328,0.487901698612244
2008-12-22,0.42,0.9259063,0.559109898803245
2008-12-23,0.46,0.8907094,0.341226102115499
2008-12-24,0,0.7651861,0.221906894124179
2008-12-25,0,0.6401317,0.133806115130675
2008-12-26,0,0.6911374,0.0897716803965986
2008-12-27,0,0.5303401,0.064695364162193
2008-12-28,0,0.4579273,0.0490554590723473
2008-12-29,0,0.4541913,0.0386284837898634
2008-12-30,0,0.4023186,0.0313148019926889
2008-12-31,0,0.3799093,0.0259762182689988
2009-01-01,1.31,0.4981534,0.0687949626786929
2009-01-02,0,0.5284282,0.123878996987796
2009-01-03,0,0.4171373,0.0843396269334482
2009-01-04,0,0.4748072,0.061405035719393
2009-01-05,0,0.4247358,0.0469100173164969
2009-01-06,0.8,0.4707253,0.0689475858187267
2009-01-07,0,0.3720257,0.0925166509854956
2009-01-08,0,0.2919532,0.0663394855476263
2009-01-17,0.42,0.5584137,0.0678601231589062
2009-01-18,1.32,0.6813924,0.143576793804528
2009-01-19,22.13,0.7308494,2.78866555847718
2009-01-20,12.78,0.8144309,5.86497247558307
2009-01-21,1.41,0.6632489,3.21365287552544
2009-01-22,0.06,0.6236257,0.999516797969768
2009-01-23,4.57,0.6471815,0.875856636344272
2009-01-24,33.84,0.7914717,5.6586598651018
2009-01-25,0,0.6569303,6.5133678822374
2009-01-26,0,0.5699618,1.21892150218346
2009-01-27,0,0.5521673,0.447497400612744
2009-01-28,0,0.5509913,0.225630056615475
2009-01-29,0,0.5108741,0.135531671421704
2009-01-30,0,0.5765682,0.0907042783354026
2009-01-31,0,0.5665488,0.0652553201899098
2009-02-01,0,0.5220466,0.0494182029930502
2009-02-02,0,0.5541468,0.0388772849735032
2009-02-03,2.77,0.6129549,0.178303873909999
2009-02-04,2.17,0.6787131,0.554712638977066
2009-02-05,0.51,0.666439,0.532545842268428
2009-02-06,0.96,0.7441937,0.388581299545944
2009-02-07,0.07,0.812506,0.29422304777668
2009-02-08,0.25,0.7806473,0.189024876999126
2009-02-09,0,0.678167,0.135207520272024
2009-02-10,15.43,0.6765619,1.74806141645048
2009-02-11,20.33,0.8420598,5.8124569691276
2009-02-12,4.13,0.6997881,4.94446131737385
2009-02-13,0.9,0.6415553,1.74805744442233
2009-02-14,0.18,0.6504734,0.690116508605323
2009-02-15,0.41,0.6711149,0.360956880648752
2009-02-16,0.42,0.552574,0.261967369576406
2009-02-17,2.34,0.7636287,0.38282198047777
2009-02-18,3.1,0.9284083,0.757466813269585
2009-02-19,0,0.6204886,0.671968340642311
2009-02-20,0.2,0.6515353,0.318091893572005
2009-02-21,0.37,0.8463477,0.220222712654217
2009-02-22,0.16,0.9237023,0.171612207223959
2009-02-23,0.76,0.9415536,0.17075244554468
2009-02-24,3.07,0.9503117,0.424350291252825
2009-02-25,0,0.9155488,0.529226503906921
2009-02-26,0,0.7839816,0.254297935703934
2009-02-27,0.03,0.9587813,0.150544554735558
2009-02-28,0.23,1.007072,0.114058058747066
2009-03-01,0,1.191543,0.0922993910388151
2009-03-02,0.53,1.088806,0.0933279924345845
2009-03-03,0,1.150314,0.0970734011638971
2009-03-04,0,0.8627117,0.069042378950135
2009-03-05,12.68,0.9743282,1.30762316656715
2009-03-06,0.84,0.9225834,2.33613288101941
2009-03-07,0.99,0.9523436,0.892918711117982
2009-03-08,0,0.939773,0.470286092512183
2009-03-09,5.36,1.143397,0.769560833416662
2009-03-10,3.37,0.9731626,1.38902848021989
2009-03-11,8.83,1.015949,2.05289893082955
2009-03-12,0.06,1.048857,1.85179363592536
2009-03-13,0.48,1.019982,0.642949919159033
2009-03-14,0.72,1.293924,0.406451641039896
2009-03-15,0.19,1.283224,0.291594421988624
2009-03-16,0,1.359721,0.179752489288544
2009-03-17,0,1.362313,0.113568538812017
2009-03-18,0,1.166164,0.0785703953711303
2009-03-19,0,1.158998,0.057854373280531
2009-03-20,0,1.102972,0.0445672047330271
2009-03-21,0,0.983947,0.0355197669088701
2009-03-22,0,1.010108,0.0290685019710255
2009-03-23,0,1.030969,0.0242971399422808
2009-03-24,7.42,1.207847,0.576362500772763
2009-03-25,3.03,1.04511,1.55266985839278
2009-03-26,9.97,0.9790548,2.20926646662512
2009-03-27,8.64,1.175474,3.30461931206024
2009-03-28,6.76,1.249385,3.04713690649812
2009-03-29,7.82,1.244052,2.85651163894603
2009-03-30,0.22,1.239028,1.90156119141928
2009-03-31,0,1.257783,0.619858019047692
2009-04-01,0,1.32152,0.284107806853128
2009-04-02,0,1.635394,0.161513921068293
2009-04-03,0,1.998539,0.104365604169269
2009-04-04,0,1.927537,0.073302326651267
2009-04-05,0,1.846024,0.0545586122945736
2009-04-06,0,1.729523,0.0423657051769292
2009-04-07,0,1.879651,0.0339736259791522
2009-04-08,0.04,1.726466,0.0291822793938222
2009-04-09,2.02,1.751832,0.119582298520137
2009-04-10,0.75,2.091525,0.295391258807588
2009-04-11,0,2.379295,0.228824939764276
2009-04-12,0.58,2.365185,0.177056858327968
2009-04-13,0,2.273704,0.153441717388618
2009-04-14,0,2.278798,0.100194501759838
2009-04-15,0,2.300572,0.0708752973805374
2009-04-16,0,2.3718,0.0530221519761599
2009-04-17,3.56,1.90995,0.265829482955251
2009-04-18,15.77,1.691137,2.51742735328879
2009-04-19,5.1,1.740955,3.79211741139471
2009-04-20,0.18,2.139026,1.6365374497315
2009-04-21,0,2.229018,0.56114145150038
2009-04-22,0,2.324557,0.265012937019366
2009-04-23,0,2.078975,0.153247367072948
2009-04-24,0,1.648623,0.100093293898102
2009-04-25,0,1.794894,0.0708160906024628
2009-04-26,0.46,1.865264,0.0741837578813342
2009-04-27,6.76,2.318762,0.665622608091862
2009-04-28,1.71,1.983741,1.32587119447029
2009-04-29,2.46,1.786177,0.956115287678559
2009-04-30,7.16,1.590243,1.5391325816417
2009-05-01,0,1.930967,1.46293154040985
2009-05-02,0.75,2.3378,0.5815630440412
2009-05-03,0,2.708936,0.344576073625381
2009-05-04,0,2.077851,0.186500824312977
2009-05-05,0,1.902105,0.116900797964952
2009-05-06,0.44,1.818944,0.104541202578004
2009-05-07,0,2.122687,0.0991257677280464
2009-05-08,0,2.36927,0.0702493154283007
2009-05-09,1.77,2.434079,0.15040776685025
2009-05-10,4.72,2.094593,0.69041587331298
2009-05-11,3.48,2.453522,1.26820349367018
2009-05-12,12.49,2.420822,2.52791738773258
2009-05-13,10.29,2.145917,4.01226337980408
2009-05-14,0,2.610996,2.43224615508181
2009-05-15,18.19,2.775262,3.13971310609112
2009-05-16,4.95,2.446969,4.31571496255239
2009-05-17,0.25,2.197536,1.70325551634865
2009-05-18,1.37,2.456547,0.73491417621407
2009-05-19,0,2.339,0.463756367928062
2009-05-20,0,2.561159,0.231485204314852
2009-05-21,0,2.958158,0.138226687849773
2009-05-22,4.02,3.057369,0.407601475231927
2009-05-23,0,2.734146,0.633259211542518
2009-05-24,0,2.907868,0.288361463115437
2009-05-25,0,3.913302,0.163329082566771
2009-05-26,0,4.20187,0.105294985358528
2009-05-27,1.01,2.944525,0.131097557059528
2009-05-28,0,2.174284,0.15646797371394
2009-05-29,0.68,2.622108,0.143571313938442
2009-05-30,0,2.931649,0.14023946900233
2009-05-31,0,2.895581,0.0932318486045637
2009-06-01,0,2.892344,0.0667658703240325
2009-06-02,0,3.310001,0.0503933860667925
2009-06-03,0,3.607307,0.0395443915573522
2009-06-04,0,2.896547,0.0319705154399881
2009-06-05,0,2.329021,0.0264626924011351
2009-06-06,0,2.304042,0.0223239121460106
2009-06-07,1.87,2.10746,0.0931858761562283
2009-06-08,6.38,2.410382,0.805242089114708
2009-06-09,1.94,2.655424,1.33504212658871
2009-06-10,2.03,3.00336,0.925791422980804
2009-06-11,13.09,2.789467,2.22594333492961
2009-06-12,6.23,2.703289,3.37746696674883
2009-06-13,0,2.706008,1.69110313893011
2009-06-14,0,3.054897,0.551457231967472
2009-06-15,2.03,3.646948,0.443501016954125
2009-06-16,26.93,3.054263,3.98898742091654
2009-06-17,1.2,2.916752,5.29531817148585
2009-06-18,0,3.165088,1.24963283858656
2009-06-19,0,3.165592,0.454770247933163
2009-06-20,0,2.899616,0.228259063980601
2009-06-21,0.5,2.424626,0.170235938661208
2009-06-22,5.11,2.306557,0.593721293838658
2009-06-23,0,2.570292,0.84724161775927
2009-06-24,0,3.037999,0.351863272727201
2009-06-25,0,3.666297,0.189401965008148
2009-06-26,0,4.08087,0.118321882839613
2009-06-27,0,3.896434,0.0812469185576545
2009-06-28,4.36,3.516741,0.365833971180506
2009-06-29,0.19,3.851752,0.655920357298175
2009-06-30,3.32,4.325484,0.63416966327091
2009-07-01,0,4.590717,0.639387320181947
2009-07-02,0,4.611983,0.290294304693668
2009-07-03,0,4.923543,0.164150816228294
2009-07-04,0.33,4.393494,0.124901364664816
2009-07-05,0,4.346181,0.104297830069388
2009-07-06,0.22,4.249085,0.0839991526280442
2009-07-07,9.25,3.612511,0.888123744181008
2009-07-08,4.31,2.889095,2.050922885025
2009-07-09,7.1,2.987057,2.05520302776115
2009-07-10,3.41,2.577553,1.97644203477885
2009-07-11,0.05,2.505075,1.02916159341696
2009-07-12,0,2.786487,0.405653326878861
2009-07-13,4.19,3.123471,0.585212486533683
2009-07-14,4.31,3.615325,1.20822369969224
2009-07-15,0,3.802904,0.946681768361782
2009-07-16,0,3.788282,0.379007355652638
2009-07-17,0,3.844505,0.200021081721407
2009-07-18,4.98,3.326695,0.531293239024806
2009-07-19,1.22,2.89138,0.91669115915875
2009-07-20,5.51,2.987741,1.09246328146835
