"Date","P","E","MIX_Q_sim"
2007-12-09,8.2,0.7202448,2.17154626427598
2007-12-10,15.1,0.8409903,2.54416542827053
2007-12-11,2.89,0.8034015,2.06303087425613
2007-12-12,1.83,0.7235334,1.65447643132804
2007-12-13,0,0.654707,1.24991922029918
2007-12-14,0,0.7352492,0.96046495793778
2007-12-15,0,0.5655723,0.75317751061998
2007-12-16,0,0.5305481,0.604547122592195
2007-12-17,0,0.4869337,0.497792551976361
2007-12-18,0,0.4699497,0.420935345550118
2007-12-19,0,0.480215,0.365425263292179
2007-12-20,0,0.4960719,0.325159111565538
2007-12-21,0,0.4392978,0.295780389912731
2007-12-22,0,0.384399,0.274179381555506
2007-12-23,0.14,0.345081,0.266728983224903
2007-12-24,0,0.3718117,0.252234781536507
2007-12-25,0,0.407578,0.241276491553076
2007-12-26,0,0.4069361,0.232848185892574
2007-12-27,1.87,0.4828996,0.341021479538595
2007-12-28,0.42,0.6035321,0.329093275333602
2007-12-29,0.32,0.6235852,0.313948476358833
2007-12-30,4.16,0.6364212,0.538849218189535
2007-12-31,1.4,0.6876386,0.530120084367659
2008-01-01,0.03,0.621906,0.43934953401795
2008-01-02,0.03,0.58448,0.373979393448752
2008-01-03,0,0.4672828,0.324901687819322
2008-01-04,1.14,0.5013281,0.359400852096108
2008-01-05,0,0.5589762,0.313636507454441
2008-01-06,16.79,0.7875598,1.3230089815573
2008-01-07,1.87,0.6959366,1.12074697060046
2008-01-08,3.27,0.788749,1.06356277636654
2008-01-09,0.68,0.7426555,0.861769927965284
2008-01-10,4.06,0.6748454,0.928202597663703
2008-01-11,5.15,0.8309017,1.04490149121769
2008-01-12,13.18,1.036875,1.63731630621869
2008-01-13,0.61,0.7670174,1.27087997680985
2008-01-14,0,0.6155949,0.970410488323522
2008-01-15,3.38,0.6886255,0.96853710480718
2008-01-16,8.38,0.8901357,1.28531059524759
2008-01-17,13.9,0.8797913,1.86983319938005
2008-01-18,8.22,0.8656537,1.92950354467621
2008-01-19,2.91,0.9967545,1.63302918120378
2008-01-20,0.95,1.172118,1.29555257570677
2008-01-21,0.28,1.128609,1.0111808081742
2008-01-22,3.37,1.014853,1.00627678708382
2008-01-23,5.01,0.8115083,1.10923388873739
2008-01-24,0,0.6427591,0.860438859670417
2008-01-25,0.79,0.7812077,0.733067890222276
2008-01-26,0.03,0.6253767,0.59271733210559
2008-01-27,0,0.7022861,0.489942692377108
2008-01-28,0,0.7244935,0.415920461959137
2008-01-29,0,0.797089,0.362428149466451
2008-01-30,0,0.6987271,0.323596506433821
2008-01-31,2.18,0.6267238,0.435511706141404
2008-02-01,5.25,0.6489212,0.713810564615616
2008-02-02,21.52,0.7490634,1.98042851630652
2008-02-03,0.1,0.6599474,1.49010297530091
2008-02-04,0,0.6299449,1.13291302078825
2008-02-05,9.06,0.8294688,1.47165690603248
2008-02-06,20.58,0.895276,2.48671904003741
2008-02-07,12.38,1.021215,2.67729680102333
2008-02-08,0.03,0.6629166,1.99077869126815
2008-02-09,0,0.70842,1.49797942510756
2008-02-10,0,0.7958283,1.14545901042253
2008-02-11,0,0.8152787,0.893076661160877
2008-02-12,0,0.9415926,0.712179959878649
2008-02-13,0,0.8856408,0.582316844348975
2008-02-14,0,0.6740624,0.488888635912985
2008-02-15,0.03,0.6989262,0.423471570252483
2008-02-16,0,0.7226058,0.374070414163477
2008-02-17,0,0.6552571,0.338097113100436
2008-02-18,0,0.6777739,0.311715604362955
2008-02-19,0,0.7049456,0.292187651058471
2008-02-20,0,0.7162226,0.277558640933828
2008-02-21,2.6,0.7442772,0.439299472875614
2008-02-22,0,0.9790944,0.381904741725525
2008-02-23,0,1.192035,0.340259952861866
2008-02-24,0,1.185586,0.309864113912776
2008-02-25,0,1.000129,0.287504367039728
2008-02-26,2.12,1.201867,0.411529345796476
2008-02-27,4.58,1.285197,0.663750610788588
2008-02-28,0,1.055688,0.539947528523689
2008-02-29,7.64,1.104381,0.960326891804677
2008-03-01,13.98,1.297897,1.69140471901032
2008-03-02,14.51,1.311042,2.25939920232505
2008-03-03,2.27,1.317964,1.83977658795706
2008-03-04,3.79,1.144552,1.64344997465351
2008-03-05,6.18,0.8297875,1.6669771277311
2008-03-06,0.06,0.8047804,1.26845407643092
2008-03-07,0,0.7896094,0.979189340934784
2008-03-08,0,1.051532,0.771982773117413
2008-03-09,0,1.079973,0.62335625121495
2008-03-10,1.3,1.173151,0.604778388665174
2008-03-11,8.65,1.125538,1.09250235214275
2008-03-12,25.72,1.241975,2.63019956952408
2008-03-13,7.3,1.291372,2.46296970482386
2008-03-14,3.1,1.175764,2.05385969519833
2008-03-15,4.6,1.423751,1.86656767533097
2008-03-16,1.99,1.509442,1.55193079225036
2008-03-17,13.68,1.393486,2.14650959576269
2008-03-18,1.12,1.11256,1.6945980708473
2008-03-19,0.21,1.005028,1.30779343153991
2008-03-20,1.11,0.9537075,1.09390593246749
2008-03-21,3.96,0.9723478,1.1406089688426
2008-03-22,14.98,1.012238,1.95473944414001
2008-03-23,4.63,0.9656111,1.80893522968416
2008-03-24,0,0.8544,1.37767070502506
2008-03-25,4.28,0.8129117,1.37227598200799
2008-03-26,0.83,0.8733795,1.12431769029187
2008-03-27,1.44,1.075798,0.989948714155269
2008-03-28,7.23,1.047708,1.3056344902098
2008-03-29,5.79,1.253853,1.43080578018499
2008-03-30,0,1.425041,1.10828382993261
2008-03-31,3.51,1.584664,1.12739981352387
2008-04-01,2.08,1.558716,1.03929846697836
2008-04-02,0,1.373512,0.827867731152044
2008-04-03,0,1.468333,0.676097493540031
2008-04-04,0,1.390292,0.566921130261922
2008-04-05,0.03,1.42444,0.490287832235843
2008-04-06,3.9,1.377234,0.710074358596746
2008-04-07,7.38,1.111414,1.11658410843859
2008-04-08,2.31,0.9883765,1.04628094868613
2008-04-09,0,1.064545,0.830941481255727
2008-04-10,3.14,1.20845,0.900741833886735
2008-04-11,0,1.40786,0.726304415435867
2008-04-12,0.28,1.507517,0.620938366715834
2008-04-13,0.58,1.357282,0.566369126825415
2008-04-14,8.4,1.536396,1.08646572594664
2008-04-15,14.78,1.365623,1.92346269537193
2008-04-16,0.69,1.375489,1.50892071811427
2008-04-17,0,1.221062,1.16266503934977
2008-04-18,0,1.254604,0.914661394566259
2008-04-19,0.03,1.742833,0.738953535683738
2008-04-20,3.74,1.660896,0.87954146317063
2008-04-21,0,1.951244,0.711170472794195
2008-04-22,0.26,2.048953,0.608818622829051
2008-04-23,0,2.174279,0.516362214792977
2008-04-24,5.04,2.025521,0.811256299634991
2008-04-25,1.65,2.074031,0.779078408644775
2008-04-26,0,1.909961,0.637410935639247
2008-04-27,0.03,2.157325,0.537630921601427
2008-04-28,0.03,2.335531,0.465616802198484
2008-04-29,11.5,2.059992,1.23717541834437
2008-04-30,4.31,1.869742,1.27447393569017
2008-05-01,3.17,1.863719,1.2197044737061
2008-05-02,1.36,1.690947,1.05047304569153
2008-05-03,0,2.075866,0.83144580775408
2008-05-04,0,2.265371,0.67429676714357
2008-05-05,0,2.499134,0.561324154938324
2008-05-06,0,2.454337,0.479892435548043
2008-05-07,0,2.760771,0.420982332540913
2008-05-08,0,2.772447,0.378155842502842
2008-05-09,0,2.752635,0.346817465799547
2008-05-10,0,2.856082,0.323686875854353
2008-05-11,0.19,3.075909,0.3198923739579
2008-05-12,0.15,2.946628,0.313637687087122
2008-05-13,0.04,2.949599,0.300686544158148
2008-05-14,0,3.09572,0.287895094134403
2008-05-15,2.7,3.083371,0.468336726397101
2008-05-16,1.65,2.917915,0.523077712214589
2008-05-17,3.85,3.028585,0.716894602499636
2008-05-18,6.12,2.639001,1.01627196749384
2008-05-19,2.02,2.339387,0.941641609301873
2008-05-20,0,2.383156,0.745727898169881
2008-05-21,0,2.42365,0.60515676309794
2008-05-22,0,2.461305,0.504096166686227
2008-05-23,0,2.606313,0.431245188501156
2008-05-24,0,2.867994,0.378537203133502
2008-05-25,1.17,2.629301,0.42201812290911
2008-05-26,1.54,3.350946,0.478431202576101
2008-05-27,1.75,3.523205,0.532962053233719
2008-05-28,3.7,3.655748,0.707656497659674
2008-05-29,3.92,3.761087,0.848016969939206
2008-05-30,44.47,3.50933,3.84616689369443
2008-05-31,5.93,3.697579,3.25070292647948
2008-06-01,0,3.368706,2.40331734311792
2008-06-02,0,3.454565,1.79763504540142
2008-06-03,0.52,3.971857,1.40136608122518
2008-06-04,0.03,3.45583,1.0830990069238
2008-06-05,0,3.141066,0.853007683593642
2008-06-06,6.47,3.078773,1.14574027050438
2008-06-07,6.19,3.13277,1.33659620162077
2008-06-08,0.92,2.787799,1.1003124721286
2008-06-09,2.18,3.755817,1.02011301648206
2008-06-10,0,4.159685,0.808582237964078
2008-06-11,0,4.07287,0.656795952021036
2008-06-12,0,3.136269,0.547662947081836
2008-06-13,9.25,2.231893,1.12075884997389
2008-06-14,1.04,2.320891,0.953133497876412
2008-06-15,4.75,2.339798,1.09457727589978
2008-06-16,0,2.462896,0.86129649378548
2008-06-17,0,2.820332,0.693989474340518
2008-06-18,0,3.041625,0.573782122607278
2008-06-19,0,3.119525,0.487202102645792
2008-06-20,4.62,3.22411,0.748174957108888
2008-06-21,0,3.121795,0.611459263766998
2008-06-22,0,3.957402,0.513105555875906
2008-06-23,7.5,3.921468,0.9660112029079
2008-06-24,0,3.118923,0.76678785014109
2008-06-25,0,3.932298,0.62381801431182
2008-06-26,2.13,3.92766,0.668959330502087
2008-06-27,0,3.264205,0.553078402953336
2008-06-28,0.95,2.940106,0.53538437295089
2008-06-29,0.07,3.492742,0.461345209675279
2008-06-30,0,3.630979,0.402943682418295
2008-07-01,0,3.509337,0.360527738382568
2008-07-02,0,3.987754,0.329529463808961
2008-07-03,16.77,4.305755,1.46519065409818
2008-07-04,11.97,3.173422,1.95216810637093
2008-07-05,1.13,2.994688,1.54984016339399
2008-07-06,0.13,3.229766,1.19285681497013
2008-07-07,0,3.301082,0.928315963220151
2008-07-08,9.3,2.906226,1.38316066641406
2008-07-09,2.43,2.796363,1.2335653684005
2008-07-10,0,3.03377,0.958368295731345
2008-07-11,0,3.840116,0.761162749337921
2008-07-12,2.24,3.249845,0.774025381267334
2008-07-13,0,2.98676,0.62868375576228
2008-07-14,0,2.936294,0.524185043907343
2008-07-15,0,3.006315,0.448847320897064
2008-07-16,0,3.390598,0.394331998597402
2008-07-17,1.09,3.188794,0.429143033025635
2008-07-18,0.4,2.974626,0.406389840538056
2008-07-19,0.21,3.080645,0.376554815042853
2008-07-20,7.19,3.261246,0.830806061056459
2008-07-21,0.21,2.597297,0.680125276595022
2008-07-22,1.34,2.307831,0.648820320487549
2008-07-23,0.06,2.812069,0.538988073984347
2008-07-24,0,3.277093,0.455818443022166
2008-07-25,0,3.537541,0.39574833394394
2008-07-26,0,3.927065,0.352173547422449
2008-07-27,2.42,3.987414,0.483570238378979
2008-07-28,0.06,3.798034,0.418182655608454
2008-07-29,1.85,4.33812,0.49106876590566
2008-07-30,0,3.829969,0.418656983025444
2008-07-31,0,4.094183,0.366295064096566
2008-08-01,0,4.489154,0.32825134340172
2008-08-02,1.8,3.655958,0.420265395740819
2008-08-03,1.33,3.235747,0.454375795467339
2008-08-04,0.73,3.530902,0.438447411644878
2008-08-05,19.38,3.289647,1.67651275651568
2008-08-06,0,3.059017,1.26649244262631
2008-08-07,0,3.816206,0.973130282871612
2008-08-08,1.47,3.372968,0.860985991662713
2008-08-09,12.14,2.922485,1.49584569695028
2008-08-10,0,3.065935,1.13848308141726
2008-08-11,0.59,3.044565,0.922080244552962
2008-08-12,0.17,3.0177,0.739023365927773
2008-08-13,10.38,3.14744,1.29086943567724
2008-08-14,0.12,2.845515,1.00043056483205
2008-08-15,0,2.63938,0.784430651837407
2008-08-16,0,2.581485,0.629554347278948
2008-08-17,0,2.573532,0.518314740938755
2008-08-18,3.53,2.644942,0.672969440347833
2008-08-19,0,3.151406,0.548893373478325
2008-08-20,2,3.057616,0.592291006770752
2008-08-21,2.14,2.546305,0.632371157853319
2008-08-22,0,2.659502,0.519001757226846
2008-08-23,17.94,2.472761,1.63558585458223
2008-08-24,0.82,2.336311,1.2933102712544
2008-08-25,4.22,2.28043,1.27566826694314
2008-08-26,0.73,2.543905,1.03034776337144
2008-08-27,0,2.736315,0.806028450153459
2008-08-28,0,2.422829,0.645211382564352
2008-08-29,0,2.708872,0.529728899338509
2008-08-30,0,2.834149,0.446612923405886
2008-08-31,0,2.963003,0.386606822096004
2008-09-01,0,3.136793,0.343103178519424
2008-09-02,0,2.765324,0.311385576752309
2008-09-03,8.98,2.591131,0.882158878954707
2008-09-04,5.54,2.02723,1.0644858565682
2008-09-05,0,2.087481,0.8282075459627
2008-09-06,22.84,2.234071,2.18916924930857
2008-09-07,2.08,2.491171,1.77514764070862
2008-09-08,5.07,2.183521,1.68026793369459
2008-09-09,0,2.223232,1.27306802289459
2008-09-10,0.48,2.357897,1.01379922141548
2008-09-11,0.05,2.711845,0.799362682717204
2008-09-12,1.02,2.571753,0.71032674969962
2008-09-13,19.29,2.192404,1.87837909158991
2008-09-14,17.53,1.801987,2.60872288426363
2008-09-15,0,1.65603,1.94194052889282
2008-09-16,0,1.569091,1.46520317018317
2008-09-17,0,1.723211,1.12412704678225
2008-09-18,0,1.538599,0.87989315603995
2008-09-19,0,1.440773,0.70479256252977
2008-09-20,0,1.624273,0.579046655951102
2008-09-21,0,1.499982,0.488537463123632
2008-09-22,0,1.462788,0.423187553183751
2008-09-23,0,1.543511,0.375803619975271
2008-09-24,1.27,1.557238,0.426850566176556
2008-09-25,0.03,1.743072,0.379330725973691
2008-09-26,0,1.777951,0.342680365844182
2008-09-27,0,1.691646,0.315807371484447
2008-09-28,0,1.566538,0.295920475416742
2008-09-29,0,1.479006,0.281027211550529
2008-09-30,0.09,1.403472,0.275735560727023
2008-10-01,12.24,1.423459,1.09051017321327
2008-10-02,10.71,1.603801,1.57535373163006
2008-10-03,7.7,1.331589,1.72154895849765
2008-10-04,2.2,1.207945,1.45326932917241
2008-10-05,0.46,1.28195,1.14320793232908
2008-10-06,19.77,1.357242,2.24879977489772
2008-10-07,18.28,1.796667,2.95194925626418
2008-10-08,0.39,1.851831,2.21718110238675
2008-10-09,3.01,1.693426,1.87370410593049
2008-10-10,0,1.541978,1.41981926828502
2008-10-11,0,1.505726,1.09502228458721
2008-10-12,0,1.464269,0.862375804372724
2008-10-13,0,1.640103,0.695514005270411
2008-10-14,0.03,1.684482,0.577687416923322
2008-10-15,0,1.723606,0.490737307898916
2008-10-16,6.44,1.607637,0.873055023544341
2008-10-17,6.29,1.359308,1.13779261480219
2008-10-18,0,1.061353,0.891772087928777
2008-10-19,0,0.9860402,0.715375163519463
2008-10-20,0,1.017413,0.588683112384352
2008-10-21,0,1.192877,0.497477942942211
2008-10-22,8.05,1.485108,0.990122910564058
2008-10-23,0,1.128306,0.784756056450391
2008-10-24,0,1.0494,0.637393513027335
2008-10-25,0.56,1.046068,0.570229763205959
2008-10-26,0.03,1.328017,0.48497625330508
2008-10-27,0.36,1.20419,0.446204996151303
2008-10-28,16.64,1.214173,1.55392908344434
2008-10-29,0.09,0.8992387,1.19389975650017
2008-10-30,0.03,0.8252401,0.931975835018117
2008-10-31,6.76,0.8487676,1.21486492758605
2008-11-01,6.67,0.9492341,1.41310809756715
2008-11-02,5.93,1.065562,1.50492144292823
2008-11-03,0,1.212667,1.15429220178158
2008-11-04,0,1.21,0.903221365254158
2008-11-05,0,1.229064,0.723222797229418
2008-11-06,0.04,1.220242,0.596767986839193
2008-11-07,0,1.106355,0.502941802582771
2008-11-08,0.22,1.076346,0.450614717670689
2008-11-09,0.12,1.066963,0.405562877857361
2008-11-10,16.72,1.144974,1.544673303716
2008-11-11,3.07,1.35316,1.39832924096607
2008-11-12,7.76,1.217076,1.62729040993891
2008-11-13,2.81,0.984596,1.44135496130135
2008-11-14,0,0.9072889,1.10920534370014
2008-11-15,0,0.8128485,0.871322354754716
2008-11-16,0,1.049573,0.700734412558791
2008-11-17,1.05,1.131416,0.652576633968468
2008-11-18,0,0.722122,0.543342257762581
2008-11-19,0.15,0.7668845,0.475221308774923
2008-11-20,0.06,0.932976,0.419506504396833
2008-11-21,0.45,1.017081,0.406581061608777
2008-11-22,3.59,0.8411904,0.619172694052861
2008-11-23,5.45,0.5957714,0.903958381483988
2008-11-24,6.59,0.5635995,1.19054347152332
2008-11-25,1.93,0.6263418,1.06434740698805
2008-11-26,0.24,0.5752641,0.853575642938993
2008-11-27,0,0.583843,0.685330484242784
2008-11-28,0.11,0.587428,0.572319826792713
2008-11-29,0,0.5019052,0.48310410801105
2008-11-30,0,0.5312045,0.418683730757967
2008-12-01,9.93,0.603584,1.08240627177209
2008-12-02,8.54,0.5807372,1.46149413856421
2008-12-03,6.06,0.6438079,1.55688510690194
2008-12-04,16.63,0.5693876,2.39800912510742
2008-12-05,12.41,0.5931328,2.70145850090807
2008-12-06,14.54,0.7686026,3.08443040570488
2008-12-07,2.09,0.7174219,2.44416484194994
2008-12-08,0.35,0.6800738,1.85861153940148
2008-12-09,0,0.4742816,1.41408043166188
2008-12-10,1.35,0.5283458,1.19542028183506
2008-12-11,0,0.5824368,0.93937622024832
2008-12-12,0,0.5523222,0.755760471401647
2008-12-13,0,0.5418535,0.62385222186609
2008-12-14,0,0.4912891,0.5288609490539
2008-12-15,1.34,0.5968961,0.558904504024741
2008-12-16,0,0.6298593,0.481253290588852
2008-12-17,0,0.5125397,0.425011121387181
2008-12-18,3.14,0.4948456,0.615435172153628
2008-12-19,0.18,0.5711073,0.533378029969789
2008-12-20,0.82,0.6786007,0.521207723974578
2008-12-21,2.84,0.8044328,0.660994641439206
2008-12-22,0.42,0.9259063,0.582361771956889
2008-12-23,0.46,0.8907094,0.528509303308992
2008-12-24,0,0.7651861,0.455524969482679
2008-12-25,0,0.6401317,0.402653929542838
2008-12-26,0,0.6911374,0.36414735840331
2008-12-27,0,0.5303401,0.335901690255471
2008-12-28,0,0.4579273,0.314987739952379
2008-12-29,0,0.4541913,0.299314591609238
2008-12-30,0,0.4023186,0.287389683538104
2008-12-31,0,0.3799093,0.278147557765701
2009-01-01,1.31,0.4981534,0.367150528345569
2009-01-02,0,0.5284282,0.334030683841001
2009-01-03,0,0.4171373,0.309677317697163
2009-01-04,0,0.4748072,0.291588486562488
2009-01-05,0,0.4247358,0.277978242780692
2009-01-06,0.8,0.4707253,0.326336192620155
2009-01-07,0,0.3720257,0.301641931805808
2009-01-08,0,0.2919532,0.283334952878396
2009-01-17,0.42,0.5584137,0.300428997327165
2009-01-18,1.32,0.6813924,0.378190810014695
2009-01-19,22.13,0.7308494,1.97997649742747
2009-01-20,12.78,0.8144309,2.44080335287474
2009-01-21,1.41,0.6632489,1.92328473526992
2009-01-22,0.06,0.6236257,1.45264435374673
2009-01-23,4.57,0.6471815,1.45365682827492
2009-01-24,33.84,0.7914717,3.68966378025656
2009-01-25,0,0.6569303,2.71856809719151
2009-01-26,0,0.5699618,2.02456296076063
2009-01-27,0,0.5521673,1.5283523428718
2009-01-28,0,0.5509913,1.17333495328875
2009-01-29,0,0.5108741,0.919108921458363
2009-01-30,0,0.5765682,0.736835462722374
2009-01-31,0,0.5665488,0.60592948061905
2009-02-01,0,0.5220466,0.511697331195171
2009-02-02,0,0.5541468,0.443650668013041
2009-02-03,2.77,0.6129549,0.604796825314343
2009-02-04,2.17,0.6787131,0.674423824093589
2009-02-05,0.51,0.666439,0.597782176404128
2009-02-06,0.96,0.7441937,0.576680920187111
2009-02-07,0.07,0.812506,0.49347758428506
2009-02-08,0.25,0.7806473,0.447024433871562
2009-02-09,0,0.678167,0.394199223625218
2009-02-10,15.43,0.6765619,1.53628868033531
2009-02-11,20.33,0.8420598,2.74564937354913
2009-02-12,4.13,0.6997881,2.36339991129946
2009-02-13,0.9,0.6415553,1.84106058504292
2009-02-14,0.18,0.6504734,1.41193701655873
2009-02-15,0.41,0.6711149,1.12264369611452
2009-02-16,0.42,0.552574,0.916221827622271
2009-02-17,2.34,0.7636287,0.916815870663943
2009-02-18,3.1,0.9284083,0.976219398053188
2009-02-19,0,0.6204886,0.778620074940762
2009-02-20,0.2,0.6515353,0.652248331714425
2009-02-21,0.37,0.8463477,0.574457030220042
2009-02-22,0.16,0.9237023,0.501992194527721
2009-02-23,0.76,0.9415536,0.495931558392842
2009-02-24,3.07,0.9503117,0.669948906875824
2009-02-25,0,0.9155488,0.556679949271854
2009-02-26,0,0.7839816,0.475051955787809
2009-02-27,0.03,0.9587813,0.418335595713395
2009-02-28,0.23,1.007072,0.392548680524069
2009-03-01,0,1.191543,0.355691422761016
2009-03-02,0.53,1.088806,0.36953315733331
2009-03-03,0,1.150314,0.337940504991617
2009-03-04,0,0.8627117,0.314655368377518
2009-03-05,12.68,0.9743282,1.28021839593335
2009-03-06,0.84,0.9225834,1.05487543720671
2009-03-07,0.99,0.9523436,0.905156486851436
2009-03-08,0,0.939773,0.721126134998914
2009-03-09,5.36,1.143397,1.00500429397774
2009-03-10,3.37,0.9731626,1.0544238038852
2009-03-11,8.83,1.015949,1.51681298909392
2009-03-12,0.06,1.048857,1.16494551549907
2009-03-13,0.48,1.019982,0.945754911205821
2009-03-14,0.72,1.293924,0.807361935956526
2009-03-15,0.19,1.283224,0.666764628286838
2009-03-16,0,1.359721,0.550930736704642
2009-03-17,0,1.362313,0.467506325006508
2009-03-18,0,1.166164,0.40722303197621
2009-03-19,0,1.158998,0.363465063284498
2009-03-20,0,1.102972,0.331510017630516
2009-03-21,0,0.983947,0.307986991278264
2009-03-22,0,1.010108,0.290489775097598
2009-03-23,0,1.030969,0.277300756054069
2009-03-24,7.42,1.207847,0.843124791578125
2009-03-25,3.03,1.04511,0.90810721382804
2009-03-26,9.97,0.9790548,1.49727591524759
2009-03-27,8.64,1.175474,1.81889168210707
2009-03-28,6.76,1.249385,1.90461509216311
2009-03-29,7.82,1.244052,2.05231890644563
2009-03-30,0.22,1.239028,1.56095339676298
2009-03-31,0,1.257783,1.19219508438329
2009-04-01,0,1.32152,0.928204504733726
2009-04-02,0,1.635394,0.739004387309497
2009-04-03,0,1.998539,0.603196992998302
2009-04-04,0,1.927537,0.505508620806644
2009-04-05,0,1.846024,0.435036885951922
2009-04-06,0,1.729523,0.38399963352292
2009-04-07,0,1.879651,0.346841917729963
2009-04-08,0.04,1.726466,0.322717360080768
2009-04-09,2.02,1.751832,0.459167030175959
2009-04-10,0.75,2.091525,0.457425679383052
2009-04-11,0,2.379295,0.397292097190408
2009-04-12,0.58,2.365185,0.398729349001067
2009-04-13,0,2.273704,0.354181941671968
2009-04-14,0,2.278798,0.321695285578644
2009-04-15,0,2.300572,0.29782436983623
2009-04-16,0,2.3718,0.280110091035904
2009-04-17,3.56,1.90995,0.541997946897126
2009-04-18,15.77,1.691137,1.68163307286907
2009-04-19,5.1,1.740955,1.66948053034668
2009-04-20,0.18,2.139026,1.27817217719274
2009-04-21,0,2.229018,0.984182614925549
2009-04-22,0,2.324557,0.773622727620863
2009-04-23,0,2.078975,0.622621672437605
2009-04-24,0,1.648623,0.514140461439909
2009-04-25,0,1.794894,0.43601665982162
2009-04-26,0.46,1.865264,0.415130116084403
2009-04-27,6.76,2.318762,0.887758242942392
2009-04-28,1.71,1.983741,0.835339697765322
2009-04-29,2.46,1.786177,0.855874286403175
2009-04-30,7.16,1.590243,1.23605360105879
2009-05-01,0,1.930967,0.953034399678415
2009-05-02,0.75,2.3378,0.8084210071252
2009-05-03,0,2.708936,0.646632355895854
2009-05-04,0,2.077851,0.530459200035747
2009-05-05,0,1.902105,0.44685303656979
2009-05-06,0.44,1.818944,0.420419032486695
2009-05-07,0,2.122687,0.367099508055733
2009-05-08,0,2.36927,0.328376740702851
2009-05-09,1.77,2.434079,0.436072822401217
2009-05-10,4.72,2.094593,0.739900984704195
2009-05-11,3.48,2.453522,0.862280454734071
2009-05-12,12.49,2.420822,1.64789040762269
2009-05-13,10.29,2.145917,2.04487832179591
2009-05-14,0,2.610996,1.53221667263874
2009-05-15,18.19,2.775262,2.58537568961636
2009-05-16,4.95,2.446969,2.30906687901907
2009-05-17,0.25,2.197536,1.74540352406355
2009-05-18,1.37,2.456547,1.42968420545345
2009-05-19,0,2.339,1.09717292681794
2009-05-20,0,2.561159,0.859068441402131
2009-05-21,0,2.958158,0.688358688712001
2009-05-22,4.02,3.057369,0.877753095409844
2009-05-23,0,2.734146,0.701474165264425
2009-05-24,0,2.907868,0.574904899137704
2009-05-25,0,3.913302,0.483825552488492
2009-05-26,0,4.20187,0.4180860521757
2009-05-27,1.01,2.944525,0.448071087827557
2009-05-28,0,2.174284,0.391444771353693
2009-05-29,0.68,2.622108,0.402446612963706
2009-05-30,0,2.931649,0.357677441537864
2009-05-31,0,2.895581,0.325024152317274
2009-06-01,0,2.892344,0.301026038297018
2009-06-02,0,3.310001,0.283212791418974
2009-06-03,0,3.607307,0.269821047360116
2009-06-04,0,2.896547,0.259592056257536
2009-06-05,0,2.329021,0.251627260823242
2009-06-06,0,2.304042,0.245285208536945
2009-06-07,1.87,2.10746,0.381403456806709
2009-06-08,6.38,2.410382,0.820134003811529
2009-06-09,1.94,2.655424,0.798423532730119
2009-06-10,2.03,3.00336,0.789549611754901
2009-06-11,13.09,2.789467,1.6241516482388
2009-06-12,6.23,2.703289,1.70283504034024
2009-06-13,0,2.706008,1.2862196002324
2009-06-14,0,3.054897,0.988140571989322
2009-06-15,2.03,3.646948,0.9284038181159
2009-06-16,26.93,3.054263,2.79556517143346
2009-06-17,1.2,2.916752,2.16423659426478
2009-06-18,0,3.165088,1.62135994647747
2009-06-19,0,3.165592,1.23309877271855
2009-06-20,0,2.899616,0.955209049393181
2009-06-21,0.5,2.424626,0.794116424422704
2009-06-22,5.11,2.306557,1.02943817466971
2009-06-23,0,2.570292,0.809352011416452
2009-06-24,0,3.037999,0.651517211685205
2009-06-25,0,3.666297,0.538124510885706
2009-06-26,0,4.08087,0.456461650295097
2009-06-27,0,3.896434,0.397454595601902
2009-06-28,4.36,3.516741,0.682992704397635
2009-06-29,0.19,3.851752,0.57334285357005
2009-06-30,3.32,4.325484,0.729391575209857
2009-07-01,0,4.590717,0.591838319390914
2009-07-02,0,4.611983,0.49294828774694
2009-07-03,0,4.923543,0.421662901894658
2009-07-04,0.33,4.393494,0.394587374162571
2009-07-05,0,4.346181,0.350176716901235
2009-07-06,0.22,4.249085,0.334046592518645
2009-07-07,9.25,3.612511,0.990672851893409
2009-07-08,4.31,2.889095,1.09580389497235
2009-07-09,7.1,2.987057,1.37915975325841
2009-07-10,3.41,2.577553,1.30899397763965
2009-07-11,0.05,2.505075,1.00975136708382
2009-07-12,0,2.786487,0.791751487783227
2009-07-13,4.19,3.123471,0.945623512601233
2009-07-14,4.31,3.615325,1.06491292113053
2009-07-15,0,3.802904,0.831565404664303
2009-07-16,0,3.788282,0.664295479424989
2009-07-17,0,3.844505,0.54419849535027
2009-07-18,4.98,3.326695,0.824104648345466
2009-07-19,1.22,2.89138,0.748009500841769
2009-07-20,5.51,2.987741,1.00901408131831
2009-07-21,0.16,3.315642,0.802714885975444
2009-07-22,9.65,4.311081,1.35324550105684
2009-07-23,5.99,4.281851,1.47927001512312
2009-07-24,8.85,3.467221,1.78254924468056
2009-07-25,3.42,3.112767,1.60005835451544
2009-07-26,0.59,2.964768,1.26110983244239
2009-07-27,0,3.303321,0.975112445452072
2009-07-28,2.58,3.164488,0.959887219051407
2009-07-29,0,3.047309,0.759389837249288
2009-07-30,9.48,3.582638,1.31310061291096
2009-07-31,0.08,3.123845,1.0187411571037
2009-08-01,0,2.961106,0.802028268764617
2009-08-02,0,3.487834,0.646598213110288
2009-08-03,9.39,3.043829,1.22398527117284
2009-08-04,0.63,2.967963,0.995273379177624
