"Date","P","E","MII_Q_sim"
2007-11-13,0.07,0.7597936,0.0247485200582792
2007-11-14,4.77,0.7299483,1.33589796012416
2007-11-15,0.53,0.7116808,0.153115538117286
2007-11-16,0.07,0.6309774,0.024800373799848
2007-11-17,0,0.5476907,0.00528137804025591
2007-11-18,0,0.6117775,0.00528034400254665
2007-11-19,0,0.6262208,0.00527928603261225
2007-11-20,8.54,0.6702339,2.39662828662132
2007-11-21,4.12,0.8734195,1.16155395897154
2007-11-22,7.4,0.9561988,2.09123929828626
2007-11-23,0,1.021733,0.00530940483412194
2007-11-24,1.51,0.9140477,0.430862936457545
2007-11-25,0,0.6137285,0.00530952894111702
2007-11-26,1.24,0.7302099,0.354763823061525
2007-11-27,2.09,0.7178354,0.594873521798775
2007-11-28,1.41,0.7513988,0.403244346889355
2007-11-29,0,0.6026742,0.00531328573093391
2007-11-30,1.29,0.5585133,0.369425042629617
2007-12-01,0.28,0.7762789,0.0843213759500587
2007-12-02,12.38,0.8895213,3.52579839915008
2007-12-03,32.79,0.946073,9.52862015619704
2007-12-04,8.94,0.8325739,2.61574940247241
2007-12-05,4.38,0.7837103,1.28733609149662
2007-12-06,3.72,1.008369,1.0961247301914
2007-12-07,11.21,0.9921537,3.3141664764354
2007-12-08,12.32,0.9966976,3.66853488368864
2007-12-09,8.2,0.7202448,2.45531112147835
2007-12-10,15.1,0.8409903,4.55800411374452
2007-12-11,2.89,0.8034015,0.877962669287906
2007-12-12,1.83,0.7235334,0.558348452994411
2007-12-13,0,0.654707,0.00549711923602596
2007-12-14,0,0.7352492,0.0054958393187127
2007-12-15,0,0.5655723,0.00549485174277587
2007-12-16,0,0.5305481,0.00549392459703731
2007-12-17,0,0.4869337,0.00549307264355062
2007-12-18,0,0.4699497,0.00549225002392787
2007-12-19,0,0.480215,0.00549140983683656
2007-12-20,0,0.4960719,0.00549054246784171
2007-12-21,0,0.4392978,0.00548977288096157
2007-12-22,0,0.384399,0.00548909781920299
2007-12-23,0.14,0.345081,0.0476368056440555
2007-12-24,0,0.3718117,0.00548808177371514
2007-12-25,0,0.407578,0.00548736701171297
2007-12-26,0,0.4069361,0.00548665342706511
2007-12-27,1.87,0.4828996,0.568536956295582
2007-12-28,0.42,0.6035321,0.131934049027418
2007-12-29,0.32,0.6235852,0.101808987242305
2007-12-30,4.16,0.6364212,1.26047489848527
2007-12-31,1.4,0.6876386,0.428036493053141
2008-01-01,0.03,0.621906,0.0145456436710082
2008-01-02,0.03,0.58448,0.0145414874281245
2008-01-03,0,0.4672828,0.00549281311302193
2008-01-04,1.14,0.5013281,0.349349478391766
2008-01-05,0,0.5589762,0.00549295085019896
2008-01-06,16.79,0.7875598,5.1194759781045
2008-01-07,1.87,0.6959366,0.5755135637154
2008-01-08,3.27,0.788749,1.00380279736437
2008-01-09,0.68,0.7426555,0.213110671029222
2008-01-10,4.06,0.6748454,1.24756167635723
2008-01-11,5.15,0.8309017,1.58528045111272
2008-01-12,13.18,1.036875,4.07911732124474
2008-01-13,0.61,0.7670174,0.194074413201131
2008-01-14,0,0.6155949,0.00555989715631796
2008-01-15,3.38,0.6886255,1.05144545015166
2008-01-16,8.38,0.8901357,2.61063653149861
2008-01-17,13.9,0.8797913,4.36129455631084
2008-01-18,8.22,0.8656537,2.59299241561602
2008-01-19,2.91,0.9967545,0.922638631159402
2008-01-20,0.95,1.172118,0.304939936440564
2008-01-21,0.28,1.128609,0.0937881273371243
2008-01-22,3.37,1.014853,1.06836645258469
2008-01-23,5.01,0.8115083,1.5895711122179
2008-01-24,0,0.6427591,0.00562349696536012
2008-01-25,0.79,0.7812077,0.255283196112237
2008-01-26,0.03,0.6253767,0.0150995821909541
2008-01-27,0,0.7022861,0.00562116004293676
2008-01-28,0,0.7244935,0.00561987633638545
2008-01-29,0,0.797089,0.00561846568564988
2008-01-30,0,0.6987271,0.00561722759163637
2008-01-31,2.18,0.6267238,0.693667563463416
2008-02-01,5.25,0.6489212,1.66723931626419
2008-02-02,21.52,0.7490634,6.90225797322349
2008-02-03,0.1,0.6599474,0.037697851938224
2008-02-04,0,0.6299449,0.00566075963056708
2008-02-05,9.06,0.8294688,2.92123481871503
2008-02-06,20.58,0.895276,6.705987258654
2008-02-07,12.38,1.021215,4.06317070934097
2008-02-08,0.03,0.6629166,0.0155539086296161
2008-02-09,0,0.70842,0.0057243044102588
2008-02-10,0,0.7958283,0.00572287554162591
2008-02-11,0,0.8152787,0.00572141239251092
2008-02-12,0,0.9415926,0.00571972515730299
2008-02-13,0,0.8856408,0.00571813767598051
2008-02-14,0,0.6740624,0.0057169262268761
2008-02-15,0.03,0.6989262,0.0155102276896708
2008-02-16,0,0.7226058,0.00571442412340595
2008-02-17,0,0.6552571,0.00571324666541968
2008-02-18,0,0.6777739,0.0057120294395542
2008-02-19,0,0.7049456,0.00571076420703489
2008-02-20,0,0.7162226,0.00570947918891637
2008-02-21,2.6,0.7442772,0.85362006552274
2008-02-22,0,0.9790944,0.00571077271714965
2008-02-23,0,1.192035,0.00570864374174497
2008-02-24,0,1.185586,0.00570652681969394
2008-02-25,0,1.000129,0.00570473924558016
2008-02-26,2.12,1.201867,0.695538879096721
2008-02-27,4.58,1.285197,1.49884554039379
2008-02-28,0,1.055688,0.00570970455366181
2008-02-29,7.64,1.104381,2.5043011704058
2008-03-01,13.98,1.297897,4.61157095620645
2008-03-02,14.51,1.311042,4.8227188212204
2008-03-03,2.27,1.317964,0.759719445568778
2008-03-04,3.79,1.144552,1.26643704680286
2008-03-05,6.18,0.8297875,2.06770687533439
2008-03-06,0.06,0.8047804,0.0257860242922686
2008-03-07,0,0.7896094,0.0057752642648275
2008-03-08,0,1.051532,0.0057733679561935
2008-03-09,0,1.079973,0.00577142125921835
2008-03-10,1.3,1.173151,0.438524125585198
2008-03-11,8.65,1.125538,2.89760973648907
2008-03-12,25.72,1.241975,8.72456294637242
2008-03-13,7.3,1.291372,2.48868954167679
2008-03-14,3.1,1.175764,1.06127628593168
2008-03-15,4.6,1.423751,1.57465928576782
2008-03-16,1.99,1.509442,0.684651300416229
2008-03-17,13.68,1.393486,4.70413271813289
2008-03-18,1.12,1.11256,0.390490699367276
2008-03-19,0.21,1.005028,0.0779417544743205
2008-03-20,1.11,0.9537075,0.386871898925581
2008-03-21,3.96,0.9723478,1.36734032187587
2008-03-22,14.98,1.012238,5.19593592920918
2008-03-23,4.63,0.9656111,1.61318331227786
2008-03-24,0,0.8544,0.00589218087878661
2008-03-25,4.28,0.8129117,1.49366336294091
2008-03-26,0.83,0.8733795,0.294388272501802
2008-03-27,1.44,1.075798,0.506476004942467
2008-03-28,7.23,1.047708,2.52763130459285
2008-03-29,5.79,1.253853,2.03025481439032
2008-03-30,0,1.425041,0.00591214451181056
2008-03-31,3.51,1.584664,1.23318456808816
2008-04-01,2.08,1.558716,0.733315370714696
2008-04-02,0,1.373512,0.00591295291785959
2008-04-03,0,1.468333,0.00591026219857871
2008-04-04,0,1.390292,0.0059077145542714
2008-04-05,0.03,1.42444,0.0163599201741793
2008-04-06,3.9,1.377234,1.3667900772629
2008-04-07,7.38,1.111414,2.58980702629667
2008-04-08,2.31,0.9883765,0.815227537598641
2008-04-09,0,1.064545,0.00591890366881286
2008-04-10,3.14,1.20845,1.10636102152739
2008-04-11,0,1.40786,0.00591919902633907
2008-04-12,0.28,1.507517,0.103883072549236
2008-04-13,0.58,1.357282,0.208739152353195
2008-04-14,8.4,1.536396,2.95412467680284
2008-04-15,14.78,1.365623,5.2308747200979
2008-04-16,0.69,1.375489,0.249753989585376
2008-04-17,0,1.221062,0.00594385896841094
2008-04-18,0,1.254604,0.00594154833829267
2008-04-19,0.03,1.742833,0.0165112371381079
2008-04-20,3.74,1.660896,1.32535419188579
2008-04-21,0,1.951244,0.00593780848810134
2008-04-22,0.26,2.048953,0.0974446328220738
2008-04-23,0,2.174279,0.0059304812446589
2008-04-24,5.04,2.025521,1.78009901428451
2008-04-25,1.65,2.074031,0.586539584091856
2008-04-26,0,1.909961,0.00593029116747157
2008-04-27,0.03,2.157325,0.0164564920199472
2008-04-28,0.03,2.335531,0.0164372337792617
2008-04-29,11.5,2.059992,4.05695377007271
2008-04-30,4.31,1.869742,1.52600279199343
2008-05-01,3.17,1.863719,1.12458772226087
2008-05-02,1.36,1.690947,0.485718188677777
2008-05-03,0,2.075866,0.00593752117857768
2008-05-04,0,2.265371,0.00593336539359227
2008-05-05,0,2.499134,0.00592878503930446
2008-05-06,0,2.454337,0.00592428915894597
2008-05-07,0,2.760771,0.0059192371314517
2008-05-08,0,2.772447,0.00591416715997019
2008-05-09,0,2.752635,0.00590913662414675
2008-05-10,0,2.856082,0.0059039211533829
2008-05-11,0.19,3.075909,0.0719655998713988
2008-05-12,0.15,2.946628,0.0579609463831349
2008-05-13,0.04,2.949599,0.0197478211269768
2008-05-14,0,3.09572,0.00588254572784918
2008-05-15,2.7,3.083371,0.939236535112624
2008-05-16,1.65,2.917915,0.575756141673001
2008-05-17,3.85,3.028585,1.33595031425497
2008-05-18,6.12,2.639001,2.12392043251183
2008-05-19,2.02,2.339387,0.704745774591835
2008-05-20,0,2.383156,0.005879425737979
2008-05-21,0,2.42365,0.00587501448294962
2008-05-22,0,2.461305,0.00587053756466913
2008-05-23,0,2.606313,0.00586580071570578
2008-05-24,0,2.867994,0.00586059333054883
2008-05-25,1.17,2.629301,0.407069893206442
2008-05-26,1.54,3.350946,0.533306145106235
2008-05-27,1.75,3.523205,0.604509764618568
2008-05-28,3.7,3.655748,1.27135371972481
2008-05-29,3.92,3.761087,1.34643189032782
2008-05-30,44.47,3.50933,15.5586358808449
2008-05-31,5.93,3.697579,2.08186505479156
2008-06-01,0,3.368706,0.00591239089624496
2008-06-02,0,3.454565,0.00590608384726885
2008-06-03,0.52,3.971857,0.186780175681171
2008-06-04,0.03,3.45583,0.0163067443447026
2008-06-05,0,3.141066,0.00588771636744975
2008-06-06,6.47,3.078773,2.25110700125127
2008-06-07,6.19,3.13277,2.15714436189706
2008-06-08,0.92,2.787799,0.325238003450067
2008-06-09,2.18,3.755817,0.761755282222728
2008-06-10,0,4.159685,0.00588261884338671
2008-06-11,0,4.07287,0.00587521566332324
2008-06-12,0,3.136269,0.00586951583268172
2008-06-13,9.25,2.231893,3.20265285772794
2008-06-14,1.04,2.320891,0.364990329731421
2008-06-15,4.75,2.339798,1.64801658682714
2008-06-16,0,2.462896,0.00587708343983763
2008-06-17,0,2.820332,0.00587195466247266
2008-06-18,0,3.041625,0.005866428646288
2008-06-19,0,3.119525,0.00586076571517745
2008-06-20,4.62,3.22411,1.59270946589259
2008-06-21,0,3.121795,0.00585683151129093
2008-06-22,0,3.957402,0.00584966204345656
2008-06-23,7.5,3.921468,2.57521429872448
2008-06-24,0,3.118923,0.00584922707324036
2008-06-25,0,3.932298,0.0058421101213639
2008-06-26,2.13,3.92766,0.731461726132936
2008-06-27,0,3.264205,0.00583261335214864
2008-06-28,0.95,2.940106,0.328394310694553
2008-06-29,0.07,3.492742,0.029540172919114
2008-06-30,0,3.630979,0.00581612548477354
2008-07-01,0,3.509337,0.00580979973653548
2008-07-02,0,3.987754,0.00580262049254104
2008-07-03,16.77,4.305755,5.68765516026792
2008-07-04,11.97,3.173422,4.08091388591977
2008-07-05,1.13,2.994688,0.390062881547462
2008-07-06,0.13,3.229766,0.0499456299899221
2008-07-07,0,3.301082,0.00582143414707985
2008-07-08,9.3,2.906226,3.16646244328256
2008-07-09,2.43,2.796363,0.831376403557232
2008-07-10,0,3.03377,0.00582499998495582
2008-07-11,0,3.840116,0.00581807171623375
2008-07-12,2.24,3.249845,0.763013787317173
2008-07-13,0,2.98676,0.00581052870576498
2008-07-14,0,2.936294,0.0058052367516894
2008-07-15,0,3.006315,0.00579982287134641
2008-07-16,0,3.390598,0.00579372379918904
2008-07-17,1.09,3.188794,0.370945112747035
2008-07-18,0.4,2.974626,0.139570400773086
2008-07-19,0.21,3.080645,0.0758913661848085
2008-07-20,7.19,3.261246,2.41134031639662
2008-07-21,0.21,2.597297,0.0759364276817936
2008-07-22,1.34,2.307831,0.453136812031622
2008-07-23,0.06,2.812069,0.0257714720517361
2008-07-24,0,3.277093,0.00576898112476861
2008-07-25,0,3.537541,0.0057626448949444
2008-07-26,0,3.927065,0.00575561922756892
2008-07-27,2.42,3.987414,0.806058119428754
2008-07-28,0.06,3.798034,0.0255420252114279
2008-07-29,1.85,4.33812,0.615136823528258
2008-07-30,0,3.829969,0.00573437725257237
2008-07-31,0,4.094183,0.0057270814892085
2008-08-01,0,4.489154,0.00571909196495873
2008-08-02,1.8,3.655958,0.593364506375572
2008-08-03,1.33,3.235747,0.439385032276161
2008-08-04,0.73,3.530902,0.243317553703636
2008-08-05,19.38,3.289647,6.37291103327769
2008-08-06,0,3.059017,0.00572826383027131
2008-08-07,0,3.816206,0.00572146763656202
2008-08-08,1.47,3.372968,0.486020963006064
2008-08-09,12.14,2.922485,3.99339575163614
2008-08-10,0,3.065935,0.00572763540438866
2008-08-11,0.59,3.044565,0.198853201438076
2008-08-12,0.17,3.0177,0.061266791145825
2008-08-13,10.38,3.14744,3.41151259929395
2008-08-14,0.12,2.845515,0.0450313214135212
2008-08-15,0,2.63938,0.00572035980429708
2008-08-16,0,2.581485,0.00571576144421748
2008-08-17,0,2.573532,0.00571118007002708
2008-08-18,3.53,2.644942,1.15686736672485
2008-08-19,0,3.151406,0.00570681523610361
2008-08-20,2,3.057616,0.656167345736349
2008-08-21,2.14,2.546305,0.70147482998344
2008-08-22,0,2.659502,0.00569910990883653
2008-08-23,17.94,2.472761,5.88159574490598
2008-08-24,0.82,2.336311,0.274034323636679
2008-08-25,4.22,2.28043,1.38801293921671
2008-08-26,0.73,2.543905,0.244561634166891
2008-08-27,0,2.736315,0.00571691931280148
2008-08-28,0,2.422829,0.00571260454381305
2008-08-29,0,2.708872,0.00570778522336112
2008-08-30,0,2.834149,0.00570274715275112
2008-08-31,0,2.963003,0.00569748446444525
2008-09-01,0,3.136793,0.00569191818094987
2008-09-02,0,2.765324,0.00568701268869526
2008-09-03,8.98,2.591131,2.91892787503094
2008-09-04,5.54,2.02723,1.80657721304916
2008-09-05,0,2.087481,0.00569960452089142
2008-09-06,22.84,2.234071,7.51028953184281
2008-09-07,2.08,2.491171,0.688932138046534
2008-09-08,5.07,2.183521,1.6737114950048
2008-09-09,0,2.223232,0.00573362964444162
2008-09-10,0.48,2.357897,0.163239044429615
2008-09-11,0.05,2.711845,0.0221054295899933
2008-09-12,1.02,2.571753,0.339538676134575
2008-09-13,19.29,2.192404,6.3815589867655
2008-09-14,17.53,1.801987,5.85233170409385
2008-09-15,0,1.65603,0.00577395821704043
2008-09-16,0,1.569091,0.00577113650775235
2008-09-17,0,1.723211,0.00576804035314965
2008-09-18,0,1.538599,0.00576527538420502
2008-09-19,0,1.440773,0.00576268620414911
2008-09-20,0,1.624273,0.00575977024420381
2008-09-21,0,1.499982,0.00575707729488198
2008-09-22,0,1.462788,0.00575445169634814
2008-09-23,0,1.543511,0.00575168303727893
2008-09-24,1.27,1.557238,0.425523720790162
2008-09-25,0.03,1.743072,0.0156532355015826
2008-09-26,0,1.777951,0.0057447589330732
2008-09-27,0,1.691646,0.00574173002533927
2008-09-28,0,1.566538,0.00573892513057925
2008-09-29,0,1.479006,0.00573627711277231
2008-09-30,0.09,1.403472,0.0353048732691508
2008-10-01,12.24,1.423459,4.0526031574268
2008-10-02,10.71,1.603801,3.56525668896314
2008-10-03,7.7,1.331589,2.5741578077146
2008-10-04,2.2,1.207945,0.739979721695551
2008-10-05,0.46,1.28195,0.159209939590888
2008-10-06,19.77,1.357242,6.66949082539803
2008-10-07,18.28,1.796667,6.22453060842733
2008-10-08,0.39,1.851831,0.138382992651977
2008-10-09,3.01,1.693426,1.0295232954083
2008-10-10,0,1.541978,0.00583081958600421
2008-10-11,0,1.505726,0.00582809049586446
2008-10-12,0,1.464269,0.0058254370825203
2008-10-13,0,1.640103,0.00582246796330526
2008-10-14,0.03,1.684482,0.0159729174048373
2008-10-15,0,1.723606,0.00581635273558128
2008-10-16,6.44,1.607637,2.18889056040376
2008-10-17,6.29,1.359308,2.14385190627674
2008-10-18,0,1.061353,0.00583007063901581
2008-10-19,0,0.9860402,0.0058282783920968
2008-10-20,0,1.017413,0.00582643004047315
2008-10-21,0,1.192877,0.00582426605711713
2008-10-22,8.05,1.485108,2.74476978380517
2008-10-23,0,1.128306,0.00583280053432753
2008-10-24,0,1.0494,0.00583089339530192
2008-10-25,0.56,1.046068,0.196042329856245
2008-10-26,0.03,1.328017,0.0160092606731494
2008-10-27,0.36,1.20419,0.127939705815942
2008-10-28,16.64,1.214173,5.69909383224079
2008-10-29,0.09,0.8992387,0.0366267018532567
2008-10-30,0.03,0.8252401,0.0161020882283515
2008-10-31,6.76,0.8487676,2.3239648010598
2008-11-01,6.67,0.9492341,2.30030867803953
2008-11-02,5.93,1.065562,2.05116609626499
2008-11-03,0,1.212667,0.00587248878467515
2008-11-04,0,1.21,0.00587028050373572
2008-11-05,0,1.229064,0.00586803832596499
2008-11-06,0.04,1.220242,0.0196206794405861
2008-11-07,0,1.106355,0.0058638597214724
2008-11-08,0.22,1.076346,0.0814202441111978
2008-11-09,0.12,1.066963,0.0470493511855563
2008-11-10,16.72,1.144974,5.79441693153761
2008-11-11,3.07,1.35316,1.06965337547848
2008-11-12,7.76,1.217076,2.7042981186999
2008-11-13,2.81,0.984596,0.983947428085837
2008-11-14,0,0.9072889,0.00589981907706036
2008-11-15,0,0.8128485,0.00589832527856441
2008-11-16,0,1.049573,0.00589640122480697
2008-11-17,1.05,1.131416,0.37068389167569
2008-11-18,0,0.722122,0.00589471347841441
2008-11-19,0.15,0.7668845,0.0579620303373105
2008-11-20,0.06,0.932976,0.0267079253066786
2008-11-21,0.45,1.017081,0.161950895568284
2008-11-22,3.59,0.8411904,1.25273260103099
2008-11-23,5.45,0.5957714,1.90373663843215
2008-11-24,6.59,0.5635995,2.30825826699273
2008-11-25,1.93,0.6263418,0.680650108923361
2008-11-26,0.24,0.5752641,0.0897997163023492
2008-11-27,0,0.583843,0.00591280964211575
2008-11-28,0.11,0.587428,0.0443337482311674
2008-11-29,0,0.5019052,0.00591097348860373
2008-11-30,0,0.5312045,0.00590999066072082
2008-12-01,9.93,0.603584,3.48974946632874
2008-12-02,8.54,0.5807372,3.01501239353134
2008-12-03,6.06,0.6438079,2.14738607801283
2008-12-04,16.63,0.5693876,5.93348558526139
2008-12-05,12.41,0.5931328,4.45724034781027
2008-12-06,14.54,0.7686026,5.25926825729719
2008-12-07,2.09,0.7174219,0.761626578740311
2008-12-08,0.35,0.6800738,0.132521806426336
2008-12-09,0,0.4742816,0.00601301141792781
2008-12-10,1.35,0.5283458,0.494017601166201
2008-12-11,0,0.5824368,0.00601308495191522
2008-12-12,0,0.5523222,0.00601205000751713
2008-12-13,0,0.5418535,0.00601103452713328
2008-12-14,0,0.4912891,0.00601011251575076
2008-12-15,1.34,0.5968961,0.489909987334523
2008-12-16,0,0.6298593,0.00600995801947469
2008-12-17,0,0.5125397,0.00600899691464218
2008-12-18,3.14,0.4948456,1.1406598824721
2008-12-19,0.18,0.5711073,0.0710388187880033
2008-12-20,0.82,0.6786007,0.302248337538773
2008-12-21,2.84,0.8044328,1.03303883246329
2008-12-22,0.42,0.9259063,0.157844785261169
2008-12-23,0.46,0.8907094,0.172252701982046
2008-12-24,0,0.7651861,0.0060119641631954
2008-12-25,0,0.6401317,0.00601076726791249
2008-12-26,0,0.6911374,0.00600947641559658
2008-12-27,0,0.5303401,0.00600848251934856
2008-12-28,0,0.4579273,0.00600762237411135
2008-12-29,0,0.4541913,0.00600676921759006
2008-12-30,0,0.4023186,0.00600601185789614
2008-12-31,0,0.3799093,0.00600529591312929
2009-01-01,1.31,0.4981534,0.478335159995575
2009-01-02,0,0.5284282,0.0060054660413324
2009-01-03,0,0.4171373,0.00600468147329589
2009-01-04,0,0.4748072,0.00600379061531245
2009-01-05,0,0.4247358,0.00600299220312825
2009-01-06,0.8,0.4707253,0.294153750512562
2009-01-07,0,0.3720257,0.00600268748918426
2009-01-08,0,0.2919532,0.00600213404911846
2009-01-17,0.42,0.5584137,0.157198664783418
2009-01-18,1.32,0.6813924,0.481325967125623
2009-01-19,22.13,0.7308494,8.06496862518882
2009-01-20,12.78,0.8144309,4.68897879786451
2009-01-21,1.41,0.6632489,0.522885109122248
2009-01-22,0.06,0.6236257,0.0280399297433707
2009-01-23,4.57,0.6471815,1.68390584976554
2009-01-24,33.84,0.7914717,12.6424313132189
2009-01-25,0,0.6569303,0.00611132629789432
2009-01-26,0,0.5699618,0.00611024535476027
2009-01-27,0,0.5521673,0.00610919782060048
2009-01-28,0,0.5509913,0.00610815262267825
2009-01-29,0,0.5108741,0.00610718253151617
2009-01-30,0,0.5765682,0.00610608980889572
2009-01-31,0,0.5665488,0.00610501595540156
2009-02-01,0,0.5220466,0.00610402537759043
2009-02-02,0,0.5541468,0.00610297496766285
2009-02-03,2.77,0.6129549,1.03829263837098
2009-02-04,2.17,0.6787131,0.81527783926305
2009-02-05,0.51,0.666439,0.196252577339536
2009-02-06,0.96,0.7441937,0.364039073630332
2009-02-07,0.07,0.812506,0.0321934661211677
2009-02-08,0.25,0.7806473,0.0992401567077845
2009-02-09,0,0.678167,0.0061041273570436
2009-02-10,15.43,0.6765619,5.79505053485949
2009-02-11,20.33,0.8420598,7.70826823843876
2009-02-12,4.13,0.6997881,1.57341254386234
2009-02-13,0.9,0.6415553,0.347713008685476
2009-02-14,0.18,0.6504734,0.0744500863047438
2009-02-15,0.41,0.6711149,0.161675032573928
2009-02-16,0.42,0.552574,0.165446805657542
2009-02-17,2.34,0.7636287,0.894244268240327
2009-02-18,3.1,0.9284083,1.18384684836013
2009-02-19,0,0.6204886,0.00616420323493425
2009-02-20,0.2,0.6515353,0.0820905837489678
2009-02-21,0.37,0.8463477,0.146580612420875
2009-02-22,0.16,0.9237023,0.0668525219129556
2009-02-23,0.76,0.9415536,0.294389267848055
2009-02-24,3.07,0.9503117,1.17157594754353
2009-02-25,0,0.9155488,0.00616134493610009
2009-02-26,0,0.7839816,0.00615985460539587
2009-02-27,0.03,0.9587813,0.0175280007965668
2009-02-28,0.23,1.007072,0.093281953871941
2009-03-01,0,1.191543,0.00615427484795939
2009-03-02,0.53,1.088806,0.206692418000289
2009-03-03,0,1.150314,0.00615085943316585
2009-03-04,0,0.8627117,0.00614922315615462
2009-03-05,12.68,0.9743282,4.82582654672724
2009-03-06,0.84,0.9225834,0.325403345668009
2009-03-07,0.99,0.9523436,0.38237619958096
2009-03-08,0,0.939773,0.00616451666417463
2009-03-09,5.36,1.143397,2.04589853613916
2009-03-10,3.37,0.9731626,1.29001505811577
2009-03-11,8.83,1.015949,3.38284614259976
2009-03-12,0.06,1.048857,0.029114166843503
2009-03-13,0.48,1.019982,0.189554325153244
2009-03-14,0.72,1.293924,0.281119261559941
2009-03-15,0.19,1.283224,0.0786819252685121
2009-03-16,0,1.359721,0.00617655251930841
2009-03-17,0,1.362313,0.0061739696279723
2009-03-18,0,1.166164,0.0061717570128092
2009-03-19,0,1.158998,0.00616955849975586
2009-03-20,0,1.102972,0.00616746606152937
2009-03-21,0,0.983947,0.00616559819455098
2009-03-22,0,1.010108,0.00616368153206169
2009-03-23,0,1.030969,0.0061617260804284
2009-03-24,7.42,1.207847,2.83007837906394
2009-03-25,3.03,1.04511,1.16034418461427
2009-03-26,9.97,0.9790548,3.82057031264568
2009-03-27,8.64,1.175474,3.32358590692088
2009-03-28,6.76,1.249385,2.60847518731185
2009-03-29,7.82,1.244052,3.02588547737774
2009-03-30,0.22,1.239028,0.0911108434240447
2009-03-31,0,1.257783,0.00621145209244438
2009-04-01,0,1.32152,0.00620893521937014
2009-04-02,0,1.635394,0.00620582544336583
2009-04-03,0,1.998539,0.00620203035230883
2009-04-04,0,1.927537,0.00619837119097159
2009-04-05,0,1.846024,0.00619486763157434
2009-04-06,0,1.729523,0.00619158553292494
2009-04-07,0,1.879651,0.00618802145273576
2009-04-08,0.04,1.726466,0.0214766330233157
2009-04-09,2.02,1.751832,0.778371332894217
2009-04-10,0.75,2.091525,0.292624961693803
2009-04-11,0,2.379295,0.00617730465151479
2009-04-12,0.58,2.365185,0.22711110100635
2009-04-13,0,2.273704,0.00616943147910966
2009-04-14,0,2.278798,0.00616512608215037
2009-04-15,0,2.300572,0.006160782040366
2009-04-16,0,2.3718,0.00615630647211021
2009-04-17,3.56,1.90995,1.35545140124629
2009-04-18,15.77,1.691137,6.0244395297902
2009-04-19,5.1,1.740955,1.95536792892322
2009-04-20,0.18,2.139026,0.0748910122366877
2009-04-21,0,2.229018,0.00617599060291594
2009-04-22,0,2.324557,0.00617159553290714
2009-04-23,0,2.078975,0.00616766507603134
2009-04-24,0,1.648623,0.00616454624851222
2009-04-25,0,1.794894,0.0061611535077713
2009-04-26,0.46,1.865264,0.180511897570331
2009-04-27,6.76,2.318762,2.5734860379049
2009-04-28,1.71,1.983741,0.655358190445869
2009-04-29,2.46,1.786177,0.940225920840497
2009-04-30,7.16,1.590243,2.73195486305674
2009-05-01,0,1.930967,0.00616820976751849
2009-05-02,0.75,2.3378,0.291048100855789
2009-05-03,0,2.708936,0.00615984447638743
2009-05-04,0,2.077851,0.00615592186776727
2009-05-05,0,1.902105,0.00615233134007068
2009-05-06,0.44,1.818944,0.172448176683618
2009-05-07,0,2.122687,0.00614558084817843
2009-05-08,0,2.36927,0.00614111849321841
2009-05-09,1.77,2.434079,0.672875684056817
2009-05-10,4.72,2.094593,1.78607890132531
2009-05-11,3.48,2.453522,1.31881001094984
2009-05-12,12.49,2.420822,4.74019472814175
2009-05-13,10.29,2.145917,3.92141787344087
2009-05-14,0,2.610996,0.00616526628120438
2009-05-15,18.19,2.775262,6.96751587182649
2009-05-16,4.95,2.446969,1.9023970059975
2009-05-17,0.25,2.197536,0.101838390787778
2009-05-18,1.37,2.456547,0.529923034047444
2009-05-19,0,2.339,0.00618034310357889
2009-05-20,0,2.561159,0.00617549991317099
2009-05-21,0,2.958158,0.0061699122585479
2009-05-22,4.02,3.057369,1.53582499536801
2009-05-23,0,2.734146,0.00616520112100669
2009-05-24,0,2.907868,0.00615971515002406
2009-05-25,0,3.913302,0.0061523444189587
2009-05-26,0,4.20187,0.00614443909278109
2009-05-27,1.01,2.944525,0.386740540156926
2009-05-28,0,2.174284,0.00613637714264873
2009-05-29,0.68,2.622108,0.261713542890896
2009-05-30,0,2.931649,0.00612699848648273
2009-05-31,0,2.895581,0.0061215615856009
2009-06-01,0,2.892344,0.00611613443948004
2009-06-02,0,3.310001,0.0061099306491049
2009-06-03,0,3.607307,0.00610317673774344
2009-06-04,0,2.896547,0.00609775426705105
2009-06-05,0,2.329021,0.00609339364051424
2009-06-06,0,2.304042,0.00608908196364005
2009-06-07,1.87,2.10746,0.698785485775749
2009-06-08,6.38,2.410382,2.37370285466113
2009-06-09,1.94,2.655424,0.725569948160431
2009-06-10,2.03,3.00336,0.758346796606877
2009-06-11,13.09,2.789467,4.88130399933528
2009-06-12,6.23,2.703289,2.32996482493008
2009-06-13,0,2.706008,0.00610419987242763
2009-06-14,0,3.054897,0.00609848127330984
2009-06-15,2.03,3.646948,0.75973465757462
2009-06-16,26.93,3.054263,10.1233993736097
2009-06-17,1.2,2.916752,0.456422322325945
2009-06-18,0,3.165088,0.00612159834802637
2009-06-19,0,3.165592,0.00611566028180596
2009-06-20,0,2.899616,0.00611022356403766
2009-06-21,0.5,2.424626,0.192440159008358
2009-06-22,5.11,2.306557,1.91273819587054
2009-06-23,0,2.570292,0.00610532459194249
2009-06-24,0,3.037999,0.00609963671347065
2009-06-25,0,3.666297,0.00609278158135521
