Date,P1,P2,P3,P,E,T,Q
2009-07-08,0,0,0,0,6.1093,24.75,0.0136
2009-07-09,0,0,0,0,3.8974,24.75,0.0134
2009-07-10,0,0,0,0,3.7825,22.25,0.0126
2009-07-11,0,0,0,0,4.0605,22.845,0.0117
2009-07-12,0,0,0,0,3.7471,24.25,0.0117
2009-07-13,0,0,0,0,3.7131,27,0.0137
2009-07-14,15.66666667,20.86848635,18.64923747,14,2.05,23.25,0.0144
2009-07-15,0,0,0,0,5.9171,24.5,0.0133
2009-07-16,0,0,0,0,3.8884,25,0.0123
2009-07-17,7.221658206,8.424317618,6.40087146,7,2.9276,26.5,0.0134
2009-07-18,21.73265651,26.97022333,25.86928105,16,4.5346,26.75,0.0189
2009-07-19,0,0,0.111111111,0,5.3426,24.75,0.0158
2009-07-20,0,0,0.335511983,0,3.3955,25,0.0158
2009-07-21,0,0.243176179,0.433551198,0,3.4612,23.75,0.0252
2009-07-22,0,0,0,0,3.4599,24.75,0.03
2009-07-23,12.29949239,7.923076923,8.111111111,10,2.6553,25.25,0.0284
2009-07-24,14.40778342,6.858560794,9.679738562,20.09,4.3524,26.31,0.0316
2009-07-25,3.654822335,0,0,38.93,4.4412,25.75,0.0458
2009-07-26,0,0,0,0,5.457,26.75,0.0505
2009-07-27,0,0,0,0,4.4611,27.655,0.041
2009-07-28,8.810490694,8.818858561,15.94117647,7,3.3119,26.5,0.0284
2009-07-29,8.446700508,0,2.557734205,19.2,4.151,27,0.0284
2009-07-30,4.159052453,2.136476427,3.034858388,4,3.916,27,0.0379
2009-07-31,0,0,0.063180828,0,5.4818,27.705,0.0379
2009-08-01,9.85786802,8.739454094,8.546840959,13,3.2759,27.75,0.0347
2009-08-02,16.321489,20.69727047,22.76688453,17,3.9659,27.5,0.0394
2009-08-03,43.80203046,37.76923077,41.79956427,47.85,3.9387,26.5,0.0536
2009-08-04,19.37901861,5.220843672,8.165577342,34.13,4.2362,26.5,0.0631
2009-08-05,1.311336717,3.516129032,4.74291939,0,5.8629,27.25,0.0694
2009-08-06,6.252115059,5.05955335,3.88453159,10.54,4.1549,27.155,0.1104
2009-08-07,0,0,0,0,5.7758,25.5,0.1167
2009-08-08,0,0,0,0,5.4933,24.75,0.1357
2009-08-09,0,0,0,0,5.3308,26,0.1672
2009-08-10,0,0,0,0,5.4762,28.25,0.1941
2009-08-11,0,0,0,0,5.629,28.95,0.1972
2009-08-12,21.23519459,12.48387097,15.40305011,25.63,4.1316,28,0.2635
2009-08-13,15.98984772,10.57320099,10.01960784,18.8,3.3203,25.77,0.2934
2009-08-14,11.92554992,10.47890819,11.60566449,14,2.7491,24.155,0.3597
2009-08-15,35.06260575,36.5235732,36.22440087,27.63,3.4345,24.095,0.4228
2009-08-16,0,0,0,0,5.1252,25.5,0.467
2009-08-17,0,0,0,0,5.1725,26,0.4544
2009-08-18,0,0,0,0,5.3879,27,0.4102
2009-08-19,0,0,0,0,5.3828,27.25,0.3755
2009-08-20,0,0,0,0,5.0812,27.75,0.3834
2009-08-21,0,0,0,0,4.7314,28.25,0.4323
2009-08-22,11.23350254,0.977667494,0,10,3.49,27.015,0.4686
2009-08-23,17.80879865,28.38709677,27.35511983,7,4.2053,25.75,0.4765
2009-08-24,8.27072758,13.00992556,11.2832244,0,5.1153,24.5,0.4907
2009-08-25,0,0,0,0,5.0485,24.75,0.4638
2009-08-26,0,0,0,0,4.9428,25.25,0.4118
2009-08-27,0,0,0,0,4.8793,26.25,0.366
2009-08-28,0,0,0,0,4.6424,26.75,0.3424
2009-08-29,6.546531303,10.33498759,8.825708061,13.71,3.2276,26.75,0.3297
2009-08-30,3.473773266,9.478908189,6.021786492,0,4.6641,26.75,0.3076
2009-08-31,24.42808799,24.22580645,23.11982571,25,3.5221,25.25,0.3692
2009-09-01,4.85786802,4.975186104,4.281045752,8,2.8369,21.52,0.4638
2009-09-02,0,0,0,0,4.0676,21,0.5096
2009-09-03,0,0,0,0,3.5512,21,0.5506
2009-09-04,0,0,0,0,3.8545,21.75,0.5695
2009-09-05,0,0,0,0,4.3069,21.5,0.5364
2009-09-06,0,0,0,0,4.2813,23.25,0.4544
2009-09-07,5.241962775,0.275434243,0,12.05,2.776,23.235,0.3897
2009-09-08,8.994923858,3.866004963,3.322440087,14.98,2.1071,22.75,0.3566
2009-09-09,0,0,0.021786492,0,4.2581,22.5,0.3329
2009-09-10,0,0,0,0,3.7687,21.25,0.2934
2009-09-11,0,0,0,0,3.0926,19.905,0.2493
2009-09-12,0,0,0,0,3.9719,21.5,0.2146
2009-09-13,0,0,0,0,4.026,22.5,0.1846
2009-09-14,0,0,0,0,3.9727,21.75,0.1578
2009-09-15,0,0,0,0,3.9125,22,0.1341
2009-09-16,0,0,0,0,3.8702,23.2,0.1136
2009-09-17,0,0.258064516,1.183006536,0,3.3825,23.25,0.0994
2009-09-18,0,0.161290323,0.331154684,0,2.8385,22.5,0.0884
2009-09-19,0,0,0,0,3.1605,22.405,0.0852
2009-09-20,0,0,0,0,3.3055,22.5,0.0694
2009-09-21,0,0,0,0,3.2823,22,0.0568
2009-09-22,25.30287648,17.58560794,15.41830065,31.83,2.3947,22.75,0.0694
2009-09-23,14.55499154,6.905707196,8.287581699,19.29,2.0978,23.75,0.082
2009-09-24,3.783417936,5.729528536,7.40087146,3,3.1275,24.5,0.1972
2009-09-25,0,0,0.198257081,0,3.9969,25.25,0.2225
2009-09-26,17.12521151,23.34491315,16.52723312,10,2.6937,23.27,0.3676
2009-09-27,15.91539763,24.77667494,19.50544662,15,2.2266,21.75,0.609
2009-09-28,0.296108291,0,0,0,3.794,21.5,0.6468
2009-09-29,0,0,0,0,3.4433,19.25,0.62
2009-09-30,0,0,0,0,3.0309,16.25,0.5475
2009-10-01,0,0,0,0,2.9105,15.75,0.4134
2009-10-02,0,0,0,0,2.95,17.5,0.2887
2009-10-03,0.005076142,0,0,0,2.9171,18.75,0.2114
2009-10-04,0,0,0,0,2.944,20,0.1688
2009-10-05,2.609137056,1.652605459,1.978213508,4,1.8287,18.25,0.1515
2009-10-06,5.487309645,5.344913151,5.880174292,6,1.3675,17.015,0.1546
2009-10-07,0.490693739,0.868486352,0.797385621,0,2.7078,20,0.1735
2009-10-08,0,0,0,0,2.9213,18.52,0.1672
2009-10-09,0,0,0,0,2.7124,18.5,0.1546
2009-10-10,0,0,0.008714597,0,2.7778,22,0.142
2009-10-11,2.724196277,4.334987593,3.705882353,2,2.3,20.25,0.1294
2009-10-12,0.829103215,1.089330025,1.032679739,0,1.6654,16.5,0.1183
2009-10-13,3.236886633,2.637717122,2.877995643,3,1.8737,18.5,0.1136
2009-10-14,0,0.096774194,0.531590414,0,2.1383,16.5,0.1152
2009-10-15,9.475465313,8.146401985,8.187363834,11,1.1729,12.5,0.1309
2009-10-16,1.839255499,1.598014888,1.649237473,1,1.5971,12.655,0.172
2009-10-17,0,0,0.130718954,0,1.7476,11.75,0.1783
2009-10-18,0,0,0,0,1.6744,9.5,0.1688
2009-10-19,0,0,0,0,1.443,8,0.153
2009-10-20,0,0,0,0,1.773,9.5,0.1373
2009-10-21,0,0,0,0,1.8241,11.75,0.1231
2009-10-22,0,0,0,0,1.8863,14.25,0.1136
2009-10-23,0,0,0,0,2.0238,17.5,0.1041
2009-10-24,0,0,0,0,2.085,21,0.0947
2009-10-25,0,0,0,0,1.9436,19.75,0.0852
2009-10-26,1.676818951,0.044665012,0,2,1.4681,15.75,0.0757
2009-10-27,5.296108291,3.870967742,3.912854031,5,1.0594,15,0.0678
2009-10-28,2.159052453,2.111662531,2.527233115,2,2.0357,19.52,0.0678
2009-10-29,0,0,0,0,2.1876,19,0.0678
2009-10-30,0.023688663,0,0.289760349,0,1.6379,16.5,0.0694
2009-10-31,0.901861252,1.58560794,0.864923747,1,1.5753,18.515,0.071
2009-11-01,1.768189509,2.419354839,1.479302832,2,1.8523,20,0.0726
2009-11-02,1.959390863,3.769230769,2.544662309,0,1.5334,14.485,0.0726
2009-11-03,0,0,0,0,1.4885,12.5,0.0757
2009-11-04,0,0,0,0,1.4833,13.25,0.0789
2009-11-05,0,0,0,0,1.3971,13,0.0789
2009-11-06,0,0,0,0,1.1825,9.265,0.0805
2009-11-07,0,0,0,0,1.1169,8.5,0.0805
2009-11-08,0,0,0,0,1.2437,12.43,0.0773
2009-11-09,0,0,0,0,1.2806,14.5,0.0742
2009-11-10,0,0,0,0,1.2494,16.25,0.0789
2009-11-11,58.48054146,55.15880893,53.16339869,59.2,0.9097,17.02,0.1262
2009-11-12,62.74619289,60.56079404,52.0043573,65.7,1.0034,14,0.7888
2009-11-13,12.25549915,9.655086849,7.991285403,12.93,0.8896,11.5,4.5595
2009-11-14,4.458544839,3.325062035,1.215686275,1.07,0.9799,12,5.585
2009-11-15,0,0,0,0,1.3631,13.515,5.8532
2009-11-16,0,0,0,0,1.3915,14,5.2537
2009-11-17,0,0,0,0,1.3521,14,4.2597
2009-11-18,3.876480541,0,0,0,1.286,14.77,3.4393
2009-11-19,12.25380711,18.66501241,11.41830065,10,1.1348,18,2.9187
2009-11-20,2.272419628,4.518610422,1.960784314,0,1.4303,18.25,2.4612
2009-11-21,0,0,0,0,1.2329,12.955,2.1141
2009-11-22,0,0,0,0,1.0986,9.5,1.8301
2009-11-23,12.17935702,11.47146402,11.08278867,12,0.98,11.75,1.7828
2009-11-24,0.859560068,2.084367246,1.65795207,0,1.0134,13.52,1.8932
2009-11-25,0,0,0,0,0.8875,11.655,1.8617
2009-11-26,0,0,0.150326797,0,1.0243,10.25,1.767
2009-11-27,0,0,0,0,1.0443,9.75,1.6092
2009-11-28,0,0,0,0,0.9207,6.75,1.3947
2009-11-29,0,0,0,0,0.9465,8.705,1.199
2009-11-30,0,0,0,0,1.1088,13.25,1.057
2009-12-01,5.379018613,3.290322581,3.647058824,4,0.8758,9.5,0.9592
2009-12-02,16.29610829,11.99255583,11.18082789,29,0.9327,10.5,0.9624
2009-12-03,53.35194585,45.48387097,40.46623094,54.93,1.0209,13.655,2.2561
2009-12-04,0,0,0,0,0.9908,11.155,3.3447
2009-12-05,14.29780034,16.52109181,13.79084967,16,0.8426,8.5,3.7075
2009-12-06,3.724196277,2.947890819,2.849673203,4,0.7428,4.75,4.1177
2009-12-07,0,0,0,0,0.7699,4.25,4.3702
2009-12-08,0,0,0,0,0.8524,7.25,4.1651
2009-12-09,19.25549915,30.7369727,27.21350763,11,0.9998,14.32,3.8338
2009-12-10,3.65143824,11.71960298,11.30936819,0,1.1473,15.75,3.9442
2009-12-11,0,0,0,0,0.7886,6.5,4.4648
2009-12-12,0,0,0,0,0.6641,1.5,4.8593
2009-12-13,1.871404399,1.141439206,0.60130719,2,0.807,8.25,4.7488
2009-12-14,3.153976311,3.168734491,2.82788671,3,0.9039,11.95,4.2755
2009-12-15,0.284263959,0,0,1,0.9438,11.955,3.7549
2009-12-16,0,0,0,0,0.8543,8.5,3.2027
2009-12-17,0,0,0,0,0.7002,3.135,2.5874
2009-12-18,0,0,0,0,0.7054,3.5,2.051
2009-12-19,17.99492386,17.53598015,18.03921569,19,0.6724,4,1.9879
2009-12-20,0,0,0,0,0.6618,1.75,2.193
2009-12-21,0,0,0,0,0.6735,2.5,2.3192
2009-12-22,0,0,0,0,0.6758,2.75,2.3192
2009-12-23,0,0,0,0,0.681,3.25,2.1299
2009-12-24,0,0,0,0,0.7197,4.84,1.8617
2009-12-25,0,0,0,40,0.7658,7.5,1.7828
2009-12-26,30.14551607,24.36228288,18.51198257,33.83,0.8606,10.52,3.6287
2009-12-27,0,0,0,0,0.7914,7.015,5.1432
2009-12-28,0,0,0,0,0.8249,7.64,5.585
2009-12-29,0,0,0,0,0.7293,3.75,5.1432
2009-12-30,0,0,0,0,0.6745,1.25,4.1493
2009-12-31,18.15905245,18.6898263,17.51198257,18,0.6973,3.75,3.3131
2010-01-01,4.028764805,4.186104218,4.483660131,4,0.7787,7.405,3.2027
2010-01-02,0,0,0,0,0.6955,1.905,3.2342
2010-01-03,0,0,0,0,0.5726,-2.5,3.1396
2010-01-04,0,0,0,0,0.5856,-2.845,2.8872
2010-01-05,0,0,0,0,0.6015,-2.5,2.477
2010-01-06,0,0,0,0,0.6307,-1.25,2.0825
2010-01-07,0,0,0,0,0.6719,0,1.8459
2010-01-08,0,0,0,0,0.7124,1.25,1.6723
2010-01-09,0,0,0,0,0.6455,-1.25,1.5083
2010-01-10,0,0,0,0,0.624,-2.545,1.3395
2010-01-11,0,0,0,0,0.6508,-2.25,1.1848
2010-01-12,0,0,0,0,0.7198,0.405,1.0823
2010-01-13,0,0,0,0,0.723,0.25,1.0397
2010-01-14,0,0,0,0,0.7613,1.5,1.0097
2010-01-15,0,0,0,0,0.8564,4.5,0.945
2010-01-16,0,0,0,0,0.9128,6.75,0.8961
2010-01-17,22.65820643,21.83126551,19.65577342,23.15,1.0126,11.5,1.0555
2010-01-18,12.79864636,15.05210918,14.47058824,6,1.1217,13.25,1.5445
2010-01-19,0,0,0,0,1.1094,9.5,1.7828
2010-01-20,0,0,0,0,1.2001,11.5,1.8774
2010-01-21,0,0,0,0,1.1843,10.5,1.7986
2010-01-22,25.46362098,25.43920596,25.49237473,24,0.7528,6.25,2.1456
2010-01-23,4.003384095,2.426799007,2.516339869,5,0.8313,4.115,2.7767
2010-01-24,0,0,0,0,1.2089,9.75,3.0291
2010-01-25,30.73604061,30.04466501,26.34204793,29,1.1805,14,3.4551
2010-01-26,5.534686971,7.70471464,7.82788671,0,1.2067,8.57,4.4333
2010-01-27,0,0,0,0,1.0602,4.25,5.4903
2010-01-28,0,0,0,0,1.1458,6,5.6796
2010-01-29,0,0,0,0,1.1169,5.365,5.2537
2010-01-30,7.764805415,9.786600496,9.82788671,14,0.7476,0.27,4.6226
2010-01-31,2.922165821,5.694789082,5.908496732,0,0.8034,-2.5,4.0862
2010-02-01,0,0,0,0,0.9063,-1.05,3.5813
2010-02-02,0,0,0,0,1.0899,2.75,3.2185
2010-02-03,9.89001692,10.24317618,12.04575163,11,0.9811,4.75,3.0923
2010-02-04,0,0,0,0,1.1757,4.25,2.9976
2010-02-05,18.72588832,0,0,33.07,1.0683,5.5,2.9503
2010-02-06,49.94247039,61.75186104,56.34204793,0,1.379,7.455,4.4333
2010-02-07,0,0,0,0,1.0459,1.25,7.5413
2010-02-08,0,0,0,0,1.1477,1,8.7403
2010-02-09,0,0,0,0,1.2443,3.25,8.7561
2010-02-10,3.624365482,5.967741935,8.4291939,0,1.1542,4.25,8.1566
2010-02-11,0,0,0,0,1.1661,2.905,7.0522
2010-02-12,0,0,0,0,1.2051,2.5,5.6008
2010-02-13,10.63620981,10.31265509,8.877995643,10,0.9371,0.75,4.2913
2010-02-14,0,0,0,0,1.1823,0,3.4078
2010-02-15,0,0,0,0,1.4636,3.25,2.9976
2010-02-16,4.018612521,1.431761787,1.910675381,0,1.5607,4.5,2.8083
2010-02-17,0,0,0,0,1.4582,2,2.6347
2010-02-18,0,0,0,0,1.5359,3.265,2.4454
2010-02-19,0,0,0,0,1.6271,4.5,2.2245
2010-02-20,0,0,0,0,1.7018,5,2.0037
2010-02-21,0,0,0,0,1.798,6.25,1.7986
2010-02-22,0,0,0,0,1.972,9.5,1.6408
2010-02-23,14.42639594,12.35980149,12.2962963,15,1.6078,10.5,1.7512
2010-02-24,0.807106599,2.280397022,2.684095861,0,1.6761,8.75,1.8459
2010-02-25,5.598984772,4.985111663,5.054466231,5,1.3002,5.75,1.909
2010-02-26,0.145516074,1.950372208,2.551198257,0,1.5142,2.75,1.909
2010-02-27,0,0,0,0,1.7886,4,1.7986
2010-02-28,0,0,0,0,1.9056,4.75,1.6566
2010-03-01,0,0,0,0,1.8894,4.5,1.5146
2010-03-02,0,0,0,0,1.786,4.25,1.4373
2010-03-03,30.66328257,32.4044665,38.44662309,29.93,1.0488,2.905,2.2561
2010-03-04,0,0,0,0,1.5618,4.155,2.9976
2010-03-05,0,0,0,0,1.9636,3.905,3.1554
2010-03-06,0,0,0,0,2.0501,4.5,3.1711
2010-03-07,0,0,0,0,2.2275,5.5,3.108
2010-03-08,0,0,0,0,2.4231,8,3.108
2010-03-09,0,0,0,0,2.6103,10.25,2.966
2010-03-10,0,0,0,0,2.8839,14.25,2.5243
2010-03-11,5.41962775,3.129032258,3.198257081,6,2.1177,16.25,2.051
2010-03-12,16.08121827,15.42431762,13.07625272,15,1.8063,16,2.0037
2010-03-13,12.97800338,15.77171216,12.87145969,4,2.0691,15.54,2.0352
2010-03-14,0,0,0,0,2.7857,13.45,1.9879
2010-03-15,0,0,0,0,2.6224,11.25,1.9248
2010-03-16,0,0,0,0,2.5503,10.25,1.7828
2010-03-17,0,0,0,0,2.3718,7,1.5935
2010-03-18,0.27072758,0,0,0,2.649,9.25,1.4104
2010-03-19,0.504230118,0,0,0,2.7877,11.435,1.2779
2010-03-20,0,0,0,0,3.1846,13.25,1.1896
2010-03-21,0,0,0,0,3.2588,14.25,1.1075
2010-03-22,3.172588832,4.848635236,5.069716776,4,2.4236,13.75,1.0334
2010-03-23,0.020304569,4.540942928,3.851851852,0,3.0269,11.5,0.9734
2010-03-24,0,0,0,0,3.1485,11.75,0.9103
2010-03-25,0,0,0,0,3.3783,14.75,0.8661
2010-03-26,1.045685279,1.459057072,0,1,3.2436,14.75,0.8346
2010-03-27,0,0,0,0,3.0568,11.5,0.7857
2010-03-28,0,0,0,0,2.8062,10.25,0.7431
2010-03-29,15.51099831,19.74441687,21.92156863,10,2.3958,14.25,0.7715
2010-03-30,13.87648054,9.831265509,7.40087146,15.07,2.5635,15,1.0476
2010-03-31,0,0,0,0,3.6672,15,1.158
2010-04-01,0,0,0,0,3.7828,15.75,1.2038
2010-04-02,0,0,0,0,3.8688,17.75,1.1517
2010-04-03,0,0,0,0,3.8735,18.75,1.0728
2010-04-04,0,0,0,0,3.6491,19.25,1.0918
2010-04-05,0,0,0,0,3.7068,21.75,1.0854
2010-04-06,0,0,0,0,3.8565,23,0.9687
2010-04-07,0,0,0,0,3.9,23.25,0.8346
2010-04-08,0,0,0,0,3.7625,22,0.7352
2010-04-09,10.23857868,13.91315136,12.24836601,2,3.2369,19.5,0.6547
2010-04-10,0,0.047146402,0,0,3.3102,12.25,0.5932
2010-04-11,0,0,0,0,3.2883,12.75,0.5443
2010-04-12,0,0,0,0,3.3541,14.5,0.508
2010-04-13,0,0,0,0,3.4083,16.235,0.497
2010-04-14,0,0,0,0,3.0992,14.75,0.4843
2010-04-15,0,0,0,0,2.7426,10.25,0.4575
2010-04-16,0,0,0,0,3.3235,15,0.4228
2010-04-17,0,0,0,0,3.5609,19.25,0.3881
2010-04-18,0,0,0,0,3.2438,17.25,0.3455
2010-04-19,0,0,0,0,3.0377,13.75,0.3029
2010-04-20,0,0,0,0,2.8224,12.75,0.2729
2010-04-21,2.155668359,0.074441687,3.078431373,0,2.8052,14.405,0.2729
2010-04-22,9.47715736,10.76923077,8.642701525,7,2.0624,14.655,0.2509
2010-04-23,0,0,0,0,4.4059,16.25,0.2461
2010-04-24,0,0,0,0,3.1602,17.75,0.2367
2010-04-25,2.934010152,3.434243176,3.311546841,2.37,2.2573,19.75,0.2335
2010-04-26,0.138747885,0,0,0,3.3453,20.955,0.2335
2010-04-27,0,0,0,0,3.1143,19.25,0.2225
2010-04-28,0.030456853,0,0,0,2.7812,14.25,0.2035
2010-04-29,0,0,0,0,2.9143,12.5,0.1893
2010-04-30,0,0,0,0,3.1279,15.905,0.1751
2010-05-01,0,0,0,0,3.2578,20.635,0.1625
2010-05-02,0,0,0,0,2.9403,25,0.1483
2010-05-03,0,0,0,0,2.8298,26.5,0.1325
2010-05-04,3.067681895,4.133995037,3.603485839,2,2.4167,25,0.1215
2010-05-05,6.9357022,6.272952854,5.880174292,6,2.2465,22.25,0.1152
2010-05-06,0,0,0,0,5.1365,23.75,0.1152
2010-05-07,0,0,0,0,3.3956,24.5,0.1073
2010-05-08,0,0,0,0,3.3862,24.5,0.0994
2010-05-09,0,0,0,0,3.3693,21.25,0.0884
2010-05-10,0,0,0,0,2.6062,14,0.0789
2010-05-11,0,0,0,0,2.4037,15.5,0.0726
2010-05-12,0,0,0,0,2.1847,19.5,0.0663
2010-05-13,0,0,0,0,2.7181,23.25,0.0615
2010-05-14,0,0,0,0,2.8099,23.55,0.0584
2010-05-15,0,0,0,0,3.1145,25.25,0.0536
2010-05-16,0,0,0,0,3.0882,25.25,0.0505
2010-05-17,15.83248731,18.1439206,18.00217865,12,2.0942,24.5,0.0489
2010-05-18,15.4534687,24.08684864,23.85620915,10,2.849,20.5,0.0505
2010-05-19,5.357021997,5.960297767,5.566448802,4,3.0766,18.5,0.0726
2010-05-20,3.035532995,0.369727047,0,0,5.2557,20.25,0.1152
2010-05-21,0,0,0,0,3.2096,20,0.1325
2010-05-22,0,0,0,0,3.1869,21,0.1278
2010-05-23,0,0,0,0,2.9109,22,0.1278
2010-05-24,20.75803723,23.28784119,31.50544662,22.3,1.8434,21.75,0.153
2010-05-25,11.07952623,9.05707196,15.2962963,11,3.5078,22.25,0.1893
2010-05-26,0,0,0.047930283,0,4.5571,21.905,0.2635
2010-05-27,0,0,0,0,3.4772,22.015,0.407
2010-05-28,0,0,0,0,3.7086,24.5,0.4559
2010-05-29,1.111675127,7.29280397,9.091503268,0,3.2913,23.5,0.5222
2010-05-30,0,0,0,0,3.3104,23.25,0.5822
2010-05-31,0,0,0,0,3.4168,24.5,0.5538
2010-06-01,0,0,0,0,2.7546,25,0.4449
2010-06-02,10.16920474,4.580645161,5.368191721,15.2,2.0396,24.25,0.3424
2010-06-03,4.199661591,0,0.030501089,21,4.3711,25.25,0.2824
2010-06-04,0,0,0,0,5.1099,25.5,0.243
2010-06-05,0,0,0,0,3.4241,27.655,0.2098
2010-06-06,0,0,0,0,3.3943,28,0.1767
2010-06-07,0,0.037220844,0.080610022,0,3.7787,26,0.142
2010-06-08,0,0,0,0,3.6398,22.5,0.1136
2010-06-09,0,0,0,0,3.5985,23.75,0.0931
2010-06-10,0,0,0,0,3.5102,25.25,0.0789
2010-06-11,0,0,0,0,3.6015,26.655,0.0694
2010-06-12,0,0,0,0,3.5762,26.25,0.0615
2010-06-13,17.08121827,12.27295285,18.18518519,19,2.6502,27.75,0.0584
2010-06-14,1.954314721,0,3.087145969,0,6.4065,28,0.0521
2010-06-15,0,0,0,0,3.7239,28.25,0.0521
2010-06-16,1.565143824,0,0,20.37,2.7376,28.25,0.0521
2010-06-17,33.13028765,36.19354839,23.16993464,0,6.4727,27.29,0.2824
2010-06-18,0,0,0,0,3.6903,27,0.4938
2010-06-19,0,0,0,0,3.1357,26.55,0.5822
2010-06-20,1.835871404,0,0,16,2.4297,26.5,0.5049
2010-06-21,0.16751269,8.76674938,6.590413943,0,6.3738,27.5,0.3613
2010-06-22,0,0,0,0,3.6699,28.25,0.2635
2010-06-23,0.519458545,0.297766749,4.736383442,0,3.5247,29.29,0.2051
2010-06-24,0,2.818858561,6.128540305,0,3.5631,30,0.1593
2010-06-25,0,0,0,0,3.3961,29.75,0.1499
2010-06-26,0,0,0,0,3.435,28.25,0.112
2010-06-27,0,0,0,0,3.0592,27.75,0.0805
2010-06-28,0,0,0,0,3.2548,28.905,0.0615
2010-06-29,0,0,0,0,3.1499,28.75,0.0521
2010-06-30,21.01353638,22.87096774,18.13507625,17.63,2.4211,27.5,0.0489
2010-07-01,8.851099831,4.550868486,3.239651416,12,3.9401,24.75,0.0458
2010-07-02,0,0,0,0,5.799,22.155,0.041
2010-07-03,0,0,0,0,3.3434,20.5,0.0379
2010-07-04,0,0,0,0,3.398,21.5,0.0347
2010-07-05,0,0,0,0,3.4509,23,0.0316
2010-07-06,0,0,0,0,3.4067,24.75,0.0268
2010-07-07,0,0,0,0,3.4157,27.015,0.0237
2010-07-08,0,0,0,0,3.2677,28.655,0.0205
2010-07-09,2.375634518,0.042183623,0,4.2,2.1585,27.5,0.0189
2010-07-10,2.891708968,2.535980149,4.163398693,7,4.098,27.5,0.0174
2010-07-11,11.97461929,16.26550868,15.9869281,15.91,4.716,27,0.0647
2010-07-12,0,0,0,0,6.0133,26.5,0.0442
2010-07-13,0.362098139,0,0.137254902,0,3.0152,26.5,0.0284
2010-07-14,12.11167513,12.4044665,10.92592593,13,2.1323,27.5,0.0663
2010-07-15,10.15566836,0,0,22.87,4.1176,27.25,0.0694
2010-07-16,21.20812183,21.78163772,23.10893246,0,5.4081,28.155,0.0757
2010-07-17,2.140439932,0,0,10,2.5256,28.75,0.0647
2010-07-18,9.859560068,10.99007444,11.21786492,8,4.312,27.52,0.0505
2010-07-19,6.301184433,2.397022333,1.873638344,8,4.27,27.5,0.0521
2010-07-20,0,0,0,0,5.3702,28.75,0.0757
2010-07-21,4.043993232,5.399503722,4.1416122,0,3.4692,29.25,0.0584
2010-07-22,9.934010152,13.54094293,12.64052288,0,3.5987,28.5,0.0694
2010-07-23,0,0,0,0,3.4555,29.25,0.1309
2010-07-24,5.177664975,32.22580645,29.96296296,0,3.2296,29.75,0.1041
2010-07-25,0,0,0,0,3.2589,30,0.0742
2010-07-26,0,0,0,0,3.2943,29.75,0.0615
2010-07-27,0,0,0,0,2.8485,27.39,0.0663
2010-07-28,0,0,0.692810458,0,2.6331,26,0.0568
2010-07-29,0,0,0,0,2.9022,27.25,0.0552
2010-07-30,7.23857868,21.85111663,16.53812636,0,2.8336,26.77,0.1657
2010-07-31,0,0,0,0,2.8927,25.04,0.2808
2010-08-01,2.265651438,6.054590571,8.509803922,3,1.8747,23.52,0.2651
2010-08-02,0,2.2382134,0.991285403,0,3.7371,24.25,0.2382
2010-08-03,0,0,0,0,2.8869,26.25,0.2051
2010-08-04,0,0,0,0,2.799,27.25,0.1451
2010-08-05,9.949238579,17.07692308,17.52505447,7,2.1579,27.75,0.1136
2010-08-06,0.001692047,1.032258065,0.710239651,0,5.6806,27.75,0.1641
2010-08-07,0,0.143920596,2.666666667,0,2.6043,27,0.1814
2010-08-08,0,0,0,0,2.5072,27,0.1388
2010-08-09,0,0,0,0,2.6518,27.25,0.1057
2010-08-10,0,0,0,0,2.6604,28,0.082
2010-08-11,0,0,0,0,2.5908,29.25,0.0647
2010-08-12,0,0,0,0,2.4942,30,0.0536
2010-08-13,0,0,0,0,2.4528,29.2,0.0458
2010-08-14,0,0,0,0,2.3073,27.54,0.041
2010-08-15,0,0,0,0,2.2823,26.25,0.0347
2010-08-16,0,0,0,0,2.3452,26.405,0.0284
2010-08-17,0,0,0,0,2.3081,27.5,0.0237
2010-08-18,0,0,0,0,2.2059,28.5,0.0205
2010-08-19,29.3857868,19.62531017,24.72331155,37.37,1.5929,28,0.041
2010-08-20,14.35532995,22.01736973,20.59477124,14,3.9246,26.5,0.0316
2010-08-21,0,0,0,0,5.4212,25.5,0.0505
2010-08-22,7.61928934,7.215880893,7.422657952,8.93,2.0517,27.25,0.1136
2010-08-23,21.23181049,16.37220844,17.8496732,24,4.016,27.25,0.1625
2010-08-24,4.512690355,0,0,10,3.5861,25.5,0.1294
2010-08-25,18.01353638,19.28784119,20.12418301,9,3.5168,24,0.1688
2010-08-26,0,0,0,0,4.9951,24.5,0.2035
2010-08-27,0,0,0,0,3.2143,25.75,0.1862
2010-08-28,0,0,0,0,3.0526,25.75,0.1783
2010-08-29,0,0,0,0,3.0367,24.5,0.1499
2010-08-30,0,0,0,0,2.9873,24,0.1089
2010-08-31,0,0,0,0,3.0694,25.5,0.0773
2010-09-01,0,0,0,0,2.9545,25.5,0.06
2010-09-02,0,0,0,0,2.6892,24.45,0.0473
2010-09-03,0.240270728,0,0,0,2.5049,25,0.041
2010-09-04,0,0,0,0,2.6893,26,0.0347
2010-09-05,0,0,0,0,2.5216,22.25,0.0284
2010-09-06,0,0,0,0,2.4484,22.75,0.0237
