"Date","P","E","MVII_Q_sim"
2007-12-08,12.32,0.9966976,3.68812440881878
2007-12-09,8.2,0.7202448,3.6642656840468
2007-12-10,15.1,0.8409903,4.08614509060915
2007-12-11,2.89,0.8034015,3.54096589678913
2007-12-12,1.83,0.7235334,2.30742021996154
2007-12-13,0,0.654707,1.61480131459314
2007-12-14,0,0.7352492,1.16133952928854
2007-12-15,0,0.5655723,0.885597958807889
2007-12-16,0,0.5305481,0.691959310222434
2007-12-17,0,0.4869337,0.547223070017921
2007-12-18,0,0.4699497,0.43576499962117
2007-12-19,0,0.480215,0.348574068678015
2007-12-20,0,0.4960719,0.279747102888813
2007-12-21,0,0.4392978,0.225109845953759
2007-12-22,0,0.384399,0.181573606310438
2007-12-23,0.14,0.345081,0.15407240159568
2007-12-24,0,0.3718117,0.126614343329796
2007-12-25,0,0.407578,0.102765133892258
2007-12-26,0,0.4069361,0.0836470702562923
2007-12-27,1.87,0.4828996,0.168294034677354
2007-12-28,0.42,0.6035321,0.203821256143153
2007-12-29,0.32,0.6235852,0.188549862464318
2007-12-30,4.16,0.6364212,0.444517314368128
2007-12-31,1.4,0.6876386,0.606274233651134
2008-01-01,0.03,0.621906,0.45604413557277
2008-01-02,0.03,0.58448,0.315723957996793
2008-01-03,0,0.4672828,0.23276293638273
2008-01-04,1.14,0.5013281,0.252181074314869
2008-01-05,0,0.5589762,0.225691337568973
2008-01-06,16.79,0.7875598,1.58861882344121
2008-01-07,1.87,0.6959366,2.19791228748947
2008-01-08,3.27,0.788749,1.48310592701268
2008-01-09,0.68,0.7426555,1.12019076945458
2008-01-10,4.06,0.6748454,1.10195426900366
2008-01-11,5.15,0.8309017,1.40993610069416
2008-01-12,13.18,1.036875,2.46420171556427
2008-01-13,0.61,0.7670174,2.269878766082
2008-01-14,0,0.6155949,1.23498180767083
2008-01-15,3.38,0.6886255,1.11076693872153
2008-01-16,8.38,0.8901357,1.71655503802327
2008-01-17,13.9,0.8797913,3.0006100360887
2008-01-18,8.22,0.8656537,3.40778629763699
2008-01-19,2.91,0.9967545,2.55147980377033
2008-01-20,0.95,1.172118,1.70194405445709
2008-01-21,0.28,1.128609,1.18197686721737
2008-01-22,3.37,1.014853,1.1387220690528
2008-01-23,5.01,0.8115083,1.4338784801582
2008-01-24,0,0.6427591,1.21425871376132
2008-01-25,0.79,0.7812077,0.85864527860142
2008-01-26,0.03,0.6253767,0.652387846285803
2008-01-27,0,0.7022861,0.486961456840192
2008-01-28,0,0.7244935,0.375156975443905
2008-01-29,0,0.797089,0.294427039976262
2008-01-30,0,0.6987271,0.233655556533628
2008-01-31,2.18,0.6267238,0.32336085574368
2008-02-01,5.25,0.6489212,0.741684232016416
2008-02-02,21.52,0.7490634,2.97342611429589
2008-02-03,0.1,0.6599474,3.07948645404938
2008-02-04,0,0.6299449,1.40021601207764
2008-02-05,9.06,0.8294688,1.74115398151755
2008-02-06,20.58,0.895276,3.90033224900262
2008-02-07,12.38,1.021215,4.91112295823754
2008-02-08,0.03,0.6629166,3.13852826520974
2008-02-09,0,0.70842,1.6955350148672
2008-02-10,0,0.7958283,1.17513833235295
2008-02-11,0,0.8152787,0.883010269587498
2008-02-12,0,0.9415926,0.685142463459211
2008-02-13,0,0.8856408,0.539821058225925
2008-02-14,0,0.6740624,0.428952825971731
2008-02-15,0.03,0.6989262,0.34447500560252
2008-02-16,0,0.7226058,0.276784779540605
2008-02-17,0,0.6552571,0.222560541176484
2008-02-18,0,0.6777739,0.179446493007341
2008-02-19,0,0.7049456,0.145050186648763
2008-02-20,0,0.7162226,0.117539771486475
2008-02-21,2.6,0.7442772,0.245378290198093
2008-02-22,0,0.9790944,0.273209692054775
2008-02-23,0,1.192035,0.203474956491598
2008-02-24,0,1.185586,0.15666281968035
2008-02-25,0,1.000129,0.12315671831178
2008-02-26,2.12,1.201867,0.232642784851731
2008-02-27,4.58,1.285197,0.618231092025559
2008-02-28,0,1.055688,0.642702958410342
2008-02-29,7.64,1.104381,1.08380987672058
2008-03-01,13.98,1.297897,2.60299494887724
2008-03-02,14.51,1.311042,3.9505777421914
2008-03-03,2.27,1.317964,3.1321960587856
2008-03-04,3.79,1.144552,2.07860353798126
2008-03-05,6.18,0.8297875,2.12121404956799
2008-03-06,0.06,0.8047804,1.68442403931071
2008-03-07,0,0.7896094,1.0558747411479
2008-03-08,0,1.051532,0.758978955113768
2008-03-09,0,1.079973,0.576513081243019
2008-03-10,1.3,1.173151,0.540535284917506
2008-03-11,8.65,1.125538,1.21315850733313
2008-03-12,25.72,1.241975,4.21075948555994
2008-03-13,7.3,1.291372,4.92136039710416
2008-03-14,3.1,1.175764,2.97318888761711
2008-03-15,4.6,1.423751,2.31475321802905
2008-03-16,1.99,1.509442,1.92190392482115
2008-03-17,13.68,1.393486,2.77508905391245
2008-03-18,1.12,1.11256,2.74230170012948
2008-03-19,0.21,1.005028,1.56772637250331
2008-03-20,1.11,0.9537075,1.15971600842579
2008-03-21,3.96,0.9723478,1.24854968919268
2008-03-22,14.98,1.012238,2.66991489741431
2008-03-23,4.63,0.9656111,3.14469051360943
2008-03-24,0,0.8544,1.87887887462623
2008-03-25,4.28,0.8129117,1.54870105085239
2008-03-26,0.83,0.8733795,1.36574042157529
2008-03-27,1.44,1.075798,1.07392112413047
2008-03-28,7.23,1.047708,1.51801618588713
2008-03-29,5.79,1.253853,2.05864922363978
2008-03-30,0,1.425041,1.54353816374948
2008-03-31,3.51,1.584664,1.25687216352349
2008-04-01,2.08,1.558716,1.23844205328575
2008-04-02,0,1.373512,0.914974608831092
2008-04-03,0,1.468333,0.625425959260662
2008-04-04,0,1.390292,0.463217726766394
2008-04-05,0.03,1.42444,0.358086470859508
2008-04-06,3.9,1.377234,0.573111435447874
2008-04-07,7.38,1.111414,1.32975867528618
2008-04-08,2.31,0.9883765,1.52157960230997
2008-04-09,0,1.064545,0.978690704680586
2008-04-10,3.14,1.20845,0.901833502405631
2008-04-11,0,1.40786,0.77499896385872
2008-04-12,0.28,1.507517,0.538856635204095
2008-04-13,0.58,1.357282,0.447364387135011
2008-04-14,8.4,1.536396,1.10467510915483
2008-04-15,14.78,1.365623,2.90950811169254
2008-04-16,0.69,1.375489,2.65083785151212
2008-04-17,0,1.221062,1.30630399788789
2008-04-18,0,1.254604,0.834868457145743
2008-04-19,0.03,1.742833,0.605518386105278
2008-04-20,3.74,1.660896,0.763127563300923
2008-04-21,0,1.951244,0.744252944666419
2008-04-22,0.26,2.048953,0.52980830038969
2008-04-23,0,2.174279,0.399461937089384
2008-04-24,5.04,2.025521,0.710858449707604
2008-04-25,1.65,2.074031,0.932875458745639
2008-04-26,0,1.909961,0.665913907506959
2008-04-27,0.03,2.157325,0.445528347275089
2008-04-28,0.03,2.335531,0.327232071515298
2008-04-29,11.5,2.059992,1.27647800048914
2008-04-30,4.31,1.869742,2.06186543217165
2008-05-01,3.17,1.863719,1.65986831905222
2008-05-02,1.36,1.690947,1.26568497891715
2008-05-03,0,2.075866,0.850400020660939
2008-05-04,0,2.265371,0.57693466141597
2008-05-05,0,2.499134,0.425317034760562
2008-05-06,0,2.454337,0.325970041043074
2008-05-07,0,2.760771,0.255095352747004
2008-05-08,0,2.772447,0.202172145847078
2008-05-09,0,2.752635,0.161607865979325
2008-05-10,0,2.856082,0.130016229955014
2008-05-11,0.19,3.075909,0.115891666840392
2008-05-12,0.15,2.946628,0.105917866943452
2008-05-13,0.04,2.949599,0.0908823594866602
2008-05-14,0,3.09572,0.0745828065046437
2008-05-15,2.7,3.083371,0.22737572178051
2008-05-16,1.65,2.917915,0.40592350890223
2008-05-17,3.85,3.028585,0.692895171048779
2008-05-18,6.12,2.639001,1.2621811494472
2008-05-19,2.02,2.339387,1.31867331487115
2008-05-20,0,2.383156,0.848414084653206
2008-05-21,0,2.42365,0.535428546218114
2008-05-22,0,2.461305,0.380656918848128
2008-05-23,0,2.606313,0.286059133636414
2008-05-24,0,2.867994,0.221381284142077
2008-05-25,1.17,2.629301,0.251149122262453
2008-05-26,1.54,3.350946,0.345959049939711
2008-05-27,1.75,3.523205,0.456962361054218
2008-05-28,3.7,3.655748,0.721864350814006
2008-05-29,3.92,3.761087,1.04437327689955
2008-05-30,44.47,3.50933,6.02180985241422
2008-05-31,5.93,3.697579,7.30083362302464
2008-06-01,0,3.368706,3.11062947335536
2008-06-02,0,3.454565,1.76004270659648
2008-06-03,0.52,3.971857,1.28734736475713
2008-06-04,0.03,3.45583,0.993433700056225
2008-06-05,0,3.141066,0.765902088863056
2008-06-06,6.47,3.078773,1.1275047187926
2008-06-07,6.19,3.13277,1.82001404051426
2008-06-08,0.92,2.787799,1.5794666265905
2008-06-09,2.18,3.755817,1.2021572384675
2008-06-10,0,4.159685,0.913711982473079
2008-06-11,0,4.07287,0.630953659889409
2008-06-12,0,3.136269,0.469595113550626
2008-06-13,9.25,2.231893,1.15216230166003
2008-06-14,1.04,2.320891,1.45454662932357
2008-06-15,4.75,2.339798,1.34326468208142
2008-06-16,0,2.462896,1.11106589624144
2008-06-17,0,2.820332,0.686895388847324
2008-06-18,0,3.041625,0.486633068857069
2008-06-19,0,3.119525,0.365726302706737
2008-06-20,4.62,3.22411,0.638046671625882
2008-06-21,0,3.121795,0.690915933105028
2008-06-22,0,3.957402,0.451640079950792
2008-06-23,7.5,3.921468,0.972986773710404
2008-06-24,0,3.118923,1.08427403952142
2008-06-25,0,3.932298,0.625456660317397
2008-06-26,2.13,3.92766,0.603323415251666
2008-06-27,0,3.264205,0.523543053038757
2008-06-28,0.95,2.940106,0.44056542097891
2008-06-29,0.07,3.492742,0.364241582400156
2008-06-30,0,3.630979,0.27119532232993
2008-07-01,0,3.509337,0.207245712230024
2008-07-02,0,3.987754,0.162022396996752
2008-07-03,16.77,4.305755,1.60202914290098
2008-07-04,11.97,3.173422,3.51659974833685
2008-07-05,1.13,2.994688,2.5812890679917
2008-07-06,0.13,3.229766,1.36218066925007
2008-07-07,0,3.301082,0.881731874185917
2008-07-08,9.3,2.906226,1.48114442207626
2008-07-09,2.43,2.796363,1.81181618813605
2008-07-10,0,3.03377,1.16969819346542
2008-07-11,0,3.840116,0.756928212586611
2008-07-12,2.24,3.249845,0.729546457570532
2008-07-13,0,2.98676,0.633722447130713
2008-07-14,0,2.936294,0.456134292112467
2008-07-15,0,3.006315,0.345401814857943
2008-07-16,0,3.390598,0.268474434766992
2008-07-17,1.09,3.188794,0.282671254936802
2008-07-18,0.4,2.974626,0.281760455824302
2008-07-19,0.21,3.080645,0.242574850416905
2008-07-20,7.19,3.261246,0.764248444863581
2008-07-21,0.21,2.597297,0.936953822284148
2008-07-22,1.34,2.307831,0.675449027219942
2008-07-23,0.06,2.812069,0.515712721591178
2008-07-24,0,3.277093,0.360025011728884
2008-07-25,0,3.537541,0.266330759122592
2008-07-26,0,3.927065,0.204267242484318
2008-07-27,2.42,3.987414,0.324046670925732
2008-07-28,0.06,3.798034,0.33932856667822
2008-07-29,1.85,4.33812,0.384423165649802
2008-07-30,0,3.829969,0.351107954120467
2008-07-31,0,4.094183,0.24901970288928
2008-08-01,0,4.489154,0.186420934701141
2008-08-02,1.8,3.655958,0.264985137834805
2008-08-03,1.33,3.235747,0.363471019640675
2008-08-04,0.73,3.530902,0.367207287099246
2008-08-05,19.38,3.289647,2.13387394552429
2008-08-06,0,3.059017,2.55723066603718
2008-08-07,0,3.816206,1.16205394624189
2008-08-08,1.47,3.372968,0.864664068011037
2008-08-09,12.14,2.922485,1.82402538663395
2008-08-10,0,3.065935,1.89343110551809
2008-08-11,0.59,3.044565,1.07024025503031
2008-08-12,0.17,3.0177,0.758768673671681
2008-08-13,10.38,3.14744,1.48232422397322
2008-08-14,0.12,2.845515,1.60533530835165
2008-08-15,0,2.63938,0.909059266112917
2008-08-16,0,2.581485,0.621196803235972
2008-08-17,0,2.573532,0.45997912503866
2008-08-18,3.53,2.644942,0.615750366209972
2008-08-19,0,3.151406,0.60865623471007
2008-08-20,2,3.057616,0.581486635284167
2008-08-21,2.14,2.546305,0.680788276405553
2008-08-22,0,2.659502,0.562926734728405
2008-08-23,17.94,2.472761,2.08580666492828
2008-08-24,0.82,2.336311,2.53024853313157
2008-08-25,4.22,2.28043,1.66474689604001
2008-08-26,0.73,2.543905,1.31647210181661
2008-08-27,0,2.736315,0.86707231441393
2008-08-28,0,2.422829,0.611011205654432
2008-08-29,0,2.708872,0.458955440066105
2008-08-30,0,2.834149,0.355314355987644
2008-08-31,0,2.963003,0.279641336723608
2008-09-01,0,3.136793,0.222327864044769
2008-09-02,0,2.765324,0.178001169054664
2008-09-03,8.98,2.591131,0.806591305119636
2008-09-04,5.54,2.02723,1.61192245218213
2008-09-05,0,2.087481,1.21269966701657
2008-09-06,22.84,2.234071,3.03883173430037
2008-09-07,2.08,2.491171,3.53472893315595
2008-09-08,5.07,2.183521,2.24803280123885
2008-09-09,0,2.223232,1.62630882042082
2008-09-10,0.48,2.357897,1.06974143248618
2008-09-11,0.05,2.711845,0.792288857500227
2008-09-12,1.02,2.571753,0.673537336670536
2008-09-13,19.29,2.192404,2.39164024552609
2008-09-14,17.53,1.801987,4.80496542195178
2008-09-15,0,1.65603,3.4688583387757
2008-09-16,0,1.569091,1.69199372804286
2008-09-17,0,1.723211,1.13304307783171
2008-09-18,0,1.538599,0.839451531033249
2008-09-19,0,1.440773,0.646956144196802
2008-09-20,0,1.624273,0.50791062465058
2008-09-21,0,1.499982,0.402793898920552
2008-09-22,0,1.462788,0.321441494610989
2008-09-23,0,1.543511,0.257646477467253
2008-09-24,1.27,1.557238,0.282455062448052
2008-09-25,0.03,1.743072,0.25997603005794
2008-09-26,0,1.777951,0.204702633298279
2008-09-27,0,1.691646,0.162493626946383
2008-09-28,0,1.566538,0.130155217935862
2008-09-29,0,1.479006,0.104981474797609
2008-09-30,0.09,1.403472,0.0901086260766876
2008-10-01,12.24,1.423459,1.02994141658552
2008-10-02,10.71,1.603801,2.59458153017971
2008-10-03,7.7,1.331589,2.85326976000656
2008-10-04,2.2,1.207945,2.14959021741465
2008-10-05,0.46,1.28195,1.34675214965542
2008-10-06,19.77,1.357242,2.91740671232575
2008-10-07,18.28,1.796667,5.2639515430028
2008-10-08,0.39,1.851831,3.80477812809512
2008-10-09,3.01,1.693426,2.19047369402808
2008-10-10,0,1.541978,1.58773338785167
2008-10-11,0,1.505726,1.09574555975686
2008-10-12,0,1.464269,0.821183594005435
2008-10-13,0,1.640103,0.63619864183568
2008-10-14,0.03,1.684482,0.502825733097619
2008-10-15,0,1.723606,0.400048019180424
2008-10-16,6.44,1.607637,0.798385132165333
2008-10-17,6.29,1.359308,1.5513537945856
2008-10-18,0,1.061353,1.29995700238851
2008-10-19,0,0.9860402,0.761081991502226
2008-10-20,0,1.017413,0.527720461879515
2008-10-21,0,1.192877,0.392714482253431
2008-10-22,8.05,1.485108,0.965107583094021
2008-10-23,0,1.128306,1.1254520358933
2008-10-24,0,1.0494,0.655129802542104
2008-10-25,0.56,1.046068,0.495354170189197
2008-10-26,0.03,1.328017,0.386388834578796
2008-10-27,0.36,1.20419,0.316446573898611
2008-10-28,16.64,1.214173,1.7929274894496
2008-10-29,0.09,0.8992387,2.25197015727305
2008-10-30,0.03,0.8252401,1.0729378227303
2008-10-31,6.76,0.8487676,1.32075320661817
2008-11-01,6.67,0.9492341,1.96451011439963
2008-11-02,5.93,1.065562,2.17646580632817
2008-11-03,0,1.212667,1.57954936465688
2008-11-04,0,1.21,0.931518468070792
2008-11-05,0,1.229064,0.652462490006451
2008-11-06,0.04,1.220242,0.491986378174763
2008-11-07,0,1.106355,0.381548806062911
2008-11-08,0.22,1.076346,0.314173857626682
2008-11-09,0.12,1.066963,0.262161359754205
2008-11-10,16.72,1.144974,1.71392418728066
2008-11-11,3.07,1.35316,2.58615411869296
2008-11-12,7.76,1.217076,2.25341090450752
2008-11-13,2.81,0.984596,2.06891580641082
2008-11-14,0,0.9072889,1.31717079574277
2008-11-15,0,0.8128485,0.840090813550368
2008-11-16,0,1.049573,0.60645639228906
2008-11-17,1.05,1.131416,0.53923444607088
2008-11-18,0,0.722122,0.451837210490395
2008-11-19,0.15,0.7668845,0.35547753773019
2008-11-20,0.06,0.932976,0.285358324083286
2008-11-21,0.45,1.017081,0.255552132496908
2008-11-22,3.59,0.8411904,0.479043678063378
2008-11-23,5.45,0.5957714,1.03071643322019
2008-11-24,6.59,0.5635995,1.6527000131386
2008-11-25,1.93,0.6263418,1.5475679286636
2008-11-26,0.24,0.5752641,0.989761928683969
2008-11-27,0,0.583843,0.640829789342515
2008-11-28,0.11,0.587428,0.463846254215939
2008-11-29,0,0.5019052,0.352090271776474
2008-11-30,0,0.5312045,0.271549667042016
2008-12-01,9.93,0.603584,1.04526874156264
2008-12-02,8.54,0.5807372,2.27063896275952
2008-12-03,6.06,0.6438079,2.43816663121916
2008-12-04,16.63,0.5693876,3.57411912900181
2008-12-05,12.41,0.5931328,4.59137842327242
2008-12-06,14.54,0.7686026,4.83170005319378
2008-12-07,2.09,0.7174219,3.71000213262804
2008-12-08,0.35,0.6800738,2.07931878355673
2008-12-09,0,0.4742816,1.3769795821433
2008-12-10,1.35,0.5283458,1.12235854381844
2008-12-11,0,0.5824368,0.906969463472281
2008-12-12,0,0.5523222,0.68596008534004
2008-12-13,0,0.5418535,0.533465915322513
2008-12-14,0,0.4912891,0.420816901680038
2008-12-15,1.34,0.5968961,0.424669328389517
2008-12-16,0,0.6298593,0.379427126553855
2008-12-17,0,0.5125397,0.293181375635213
2008-12-18,3.14,0.4948456,0.460414729673575
2008-12-19,0.18,0.5711073,0.503377699036294
2008-12-20,0.82,0.6786007,0.422499812266248
2008-12-21,2.84,0.8044328,0.580647552262779
2008-12-22,0.42,0.9259063,0.583952612815264
2008-12-23,0.46,0.8907094,0.443927947434516
2008-12-24,0,0.7651861,0.331806850632438
2008-12-25,0,0.6401317,0.243257534103148
2008-12-26,0,0.6911374,0.185589211374254
2008-12-27,0,0.5303401,0.144992500880026
2008-12-28,0,0.4579273,0.115061266349324
2008-12-29,0,0.4541913,0.0923480427834705
2008-12-30,0,0.4023186,0.0747829188258489
2008-12-31,0,0.3799093,0.0610200715234197
2009-01-01,1.31,0.4981534,0.12663491688218
2009-01-02,0,0.5284282,0.136549761978289
2009-01-03,0,0.4171373,0.105734822432916
2009-01-04,0,0.4748072,0.0836174430587061
2009-01-05,0,0.4247358,0.0671551813049275
2009-01-06,0.8,0.4707253,0.102348018070214
2009-01-07,0,0.3720257,0.101866104337277
2009-01-08,0,0.2919532,0.0802888815504036
2009-01-17,0.42,0.5584137,0.089858757977116
2009-01-18,1.32,0.6813924,0.168956668694534
2009-01-19,22.13,0.7308494,2.43527784554825
2009-01-20,12.78,0.8144309,4.69914675681641
2009-01-21,1.41,0.6632489,3.10828410594095
2009-01-22,0.06,0.6236257,1.58737598453465
2009-01-23,4.57,0.6471815,1.46145375492839
2009-01-24,33.84,0.7914717,5.32891106323638
2009-01-25,0,0.6569303,5.58942018622052
2009-01-26,0,0.5699618,2.23162315218507
2009-01-27,0,0.5521673,1.42364563076337
2009-01-28,0,0.5509913,1.0404537746343
2009-01-29,0,0.5108741,0.798072534287748
2009-01-30,0,0.5765682,0.625216763428521
2009-01-31,0,0.5665488,0.495162143314557
2009-02-01,0,0.5220466,0.394698849081947
2009-02-02,0,0.5541468,0.315981340253551
2009-02-03,2.77,0.6129549,0.440347559601142
2009-02-04,2.17,0.6787131,0.650782606085666
2009-02-05,0.51,0.666439,0.611038428711033
2009-02-06,0.96,0.7441937,0.523210829381902
2009-02-07,0.07,0.812506,0.4194414307143
2009-02-08,0.25,0.7806473,0.324573817345734
2009-02-09,0,0.678167,0.252489407097432
2009-02-10,15.43,0.6765619,1.68363199204715
2009-02-11,20.33,0.8420598,4.76202957266314
2009-02-12,4.13,0.6997881,4.32033043177871
2009-02-13,0.9,0.6415553,2.25811020147426
2009-02-14,0.18,0.6504734,1.3748477220743
2009-02-15,0.41,0.6711149,0.986694945594654
2009-02-16,0.42,0.552574,0.781677739108143
2009-02-17,2.34,0.7636287,0.808528413828284
2009-02-18,3.1,0.9284083,1.01403057076449
2009-02-19,0,0.6204886,0.868220803890168
2009-02-20,0.2,0.6515353,0.596747218016017
2009-02-21,0.37,0.8463477,0.473488776837265
2009-02-22,0.16,0.9237023,0.382878852808515
2009-02-23,0.76,0.9415536,0.355090617572332
2009-02-24,3.07,0.9503117,0.556287147681692
2009-02-25,0,0.9155488,0.557173207713238
2009-02-26,0,0.7839816,0.371880499822567
2009-02-27,0.03,0.9587813,0.272504379061108
2009-02-28,0.23,1.007072,0.224260756941239
2009-03-01,0,1.191543,0.180752285451276
2009-03-02,0.53,1.088806,0.176963551489731
2009-03-03,0,1.150314,0.154671878841358
2009-03-04,0,0.8627117,0.12095830537057
2009-03-05,12.68,0.9743282,1.2439028708103
2009-03-06,0.84,0.9225834,1.81469123409824
2009-03-07,0.99,0.9523436,1.02292497494464
2009-03-08,0,0.939773,0.677400063423534
2009-03-09,5.36,1.143397,0.962361182018398
2009-03-10,3.37,0.9731626,1.338406409929
2009-03-11,8.83,1.015949,1.9838147323999
2009-03-12,0.06,1.048857,1.75667482750569
2009-03-13,0.48,1.019982,0.976946718005906
2009-03-14,0.72,1.293924,0.737256105392428
2009-03-15,0.19,1.283224,0.573256729887062
2009-03-16,0,1.359721,0.427323786127823
2009-03-17,0,1.362313,0.324151143459011
2009-03-18,0,1.166164,0.252198438205518
2009-03-19,0,1.158998,0.199186009879584
2009-03-20,0,1.102972,0.158889581682206
2009-03-21,0,0.983947,0.127674350199549
2009-03-22,0,1.010108,0.103197337336055
2009-03-23,0,1.030969,0.0838432112925274
2009-03-24,7.42,1.207847,0.636792546615659
2009-03-25,3.03,1.04511,1.24103476349105
2009-03-26,9.97,0.9790548,1.99944754964326
2009-03-27,8.64,1.175474,2.88132073767377
2009-03-28,6.76,1.249385,2.87503961801539
2009-03-29,7.82,1.244052,2.88245746065921
2009-03-30,0.22,1.239028,2.11873287373768
2009-03-31,0,1.257783,1.1844679511694
2009-04-01,0,1.32152,0.809809199192178
2009-04-02,0,1.635394,0.601978873208729
2009-04-03,0,1.998539,0.463958146248634
2009-04-04,0,1.927537,0.364186608946818
2009-04-05,0,1.846024,0.288918785877508
2009-04-06,0,1.729523,0.230801521071232
2009-04-07,0,1.879651,0.185310099542704
2009-04-08,0.04,1.726466,0.151720788882332
2009-04-09,2.02,1.751832,0.252239900463369
2009-04-10,0.75,2.091525,0.332879109720275
2009-04-11,0,2.379295,0.274008530465721
2009-04-12,0.58,2.365185,0.245509342506051
2009-04-13,0,2.273704,0.206274131665429
2009-04-14,0,2.278798,0.156352098366955
2009-04-15,0,2.300572,0.121739776589489
2009-04-16,0,2.3718,0.096510333259318
2009-04-17,3.56,1.90995,0.330564847949827
2009-04-18,15.77,1.691137,2.13373484766731
2009-04-19,5.1,1.740955,3.05274643563551
2009-04-20,0.18,2.139026,1.74316263355552
2009-04-21,0,2.229018,0.959277414316448
2009-04-22,0,2.324557,0.645909162041481
2009-04-23,0,2.078975,0.475269688938185
2009-04-24,0,1.648623,0.364059707033125
2009-04-25,0,1.794894,0.284803678342519
2009-04-26,0.46,1.865264,0.25604384977104
2009-04-27,6.76,2.318762,0.784875747356556
2009-04-28,1.71,1.983741,1.14990735382229
2009-04-29,2.46,1.786177,1.0111410081154
2009-04-30,7.16,1.590243,1.53564388337269
2009-05-01,0,1.930967,1.39485795842248
2009-05-02,0.75,2.3378,0.839884131149405
2009-05-03,0,2.708936,0.597734603144026
2009-05-04,0,2.077851,0.424608348843141
2009-05-05,0,1.902105,0.319204144820293
2009-05-06,0.44,1.818944,0.278154548255738
2009-05-07,0,2.122687,0.231271595110143
2009-05-08,0,2.36927,0.180970574350048
2009-05-09,1.77,2.434079,0.26483183567236
2009-05-10,4.72,2.094593,0.691403329768183
2009-05-11,3.48,2.453522,1.10622789364278
2009-05-12,12.49,2.420822,2.27418178842859
2009-05-13,10.29,2.145917,3.44757674637444
2009-05-14,0,2.610996,2.3946881480027
2009-05-15,18.19,2.775262,3.32389014017568
2009-05-16,4.95,2.446969,3.93761782545717
2009-05-17,0.25,2.197536,2.21334130833451
2009-05-18,1.37,2.456547,1.44431292111876
2009-05-19,0,2.339,1.06779002995169
2009-05-20,0,2.561159,0.769236419379676
2009-05-21,0,2.958158,0.584955062822002
2009-05-22,4.02,3.057369,0.784499804555611
2009-05-23,0,2.734146,0.798665685400571
2009-05-24,0,2.907868,0.540523012486723
2009-05-25,0,3.913302,0.397643825459143
2009-05-26,0,4.20187,0.304350177801877
2009-05-27,1.01,2.944525,0.309133265282531
2009-05-28,0,2.174284,0.275890034412824
2009-05-29,0.68,2.622108,0.26009898763413
2009-05-30,0,2.931649,0.223871829327843
2009-05-31,0,2.895581,0.172096250867719
2009-06-01,0,2.892344,0.135105081100918
2009-06-02,0,3.310001,0.107585038128484
2009-06-03,0,3.607307,0.086580015492092
2009-06-04,0,2.896547,0.0702717187626818
2009-06-05,0,2.329021,0.0574573200786545
2009-06-06,0,2.304042,0.0472985598871851
2009-06-07,1.87,2.10746,0.150279654102406
2009-06-08,6.38,2.410382,0.735800190735044
2009-06-09,1.94,2.655424,1.08178731676717
2009-06-10,2.03,3.00336,0.92229279292102
2009-06-11,13.09,2.789467,2.09670264748796
2009-06-12,6.23,2.703289,2.90001835063301
2009-06-13,0,2.706008,1.8136912082123
2009-06-14,0,3.054897,0.991174877346656
2009-06-15,2.03,3.646948,0.857099580907905
2009-06-16,26.93,3.054263,3.78486938551708
2009-06-17,1.2,2.916752,4.43502894990674
2009-06-18,0,3.165088,1.90769324278901
2009-06-19,0,3.165592,1.17162402494309
2009-06-20,0,2.899616,0.840040082774929
2009-06-21,0.5,2.424626,0.677139197562511
2009-06-22,5.11,2.306557,0.986561325896878
2009-06-23,0,2.570292,1.00350455006345
2009-06-24,0,3.037999,0.649545152517625
2009-06-25,0,3.666297,0.469359192438661
2009-06-26,0,4.08087,0.356191363522632
2009-06-27,0,3.896434,0.277200427676651
2009-06-28,4.36,3.516741,0.551000966242262
2009-06-29,0.19,3.851752,0.648439034060881
2009-06-30,3.32,4.325484,0.732140062077584
2009-07-01,0,4.590717,0.672456892594135
2009-07-02,0,4.611983,0.432153670445465
2009-07-03,0,4.923543,0.308624459152416
2009-07-04,0.33,4.393494,0.255917945249226
2009-07-05,0,4.346181,0.207369164864505
2009-07-06,0.22,4.249085,0.175664261800247
2009-07-07,9.25,3.612511,0.929272170720339
2009-07-08,4.31,2.889095,1.68988654849118
2009-07-09,7.1,2.987057,1.94532321719642
2009-07-10,3.41,2.577553,1.91895996060056
2009-07-11,0.05,2.505075,1.25136756019836
2009-07-12,0,2.786487,0.762176718985445
2009-07-13,4.19,3.123471,0.908904021903633
2009-07-14,4.31,3.615325,1.30461282769494
2009-07-15,0,3.802904,1.06534191960966
2009-07-16,0,3.788282,0.657027823832229
2009-07-17,0,3.844505,0.464394566871708
2009-07-18,4.98,3.326695,0.764661883708539
2009-07-19,1.22,2.89138,0.934614996113306
2009-07-20,5.51,2.987741,1.18911191024584
2009-07-21,0.16,3.315642,1.09701042057213
2009-07-22,9.65,4.311081,1.6370602788227
2009-07-23,5.99,4.281851,2.32753665712297
2009-07-24,8.85,3.467221,2.61994349427905
2009-07-25,3.42,3.112767,2.40800112738116
2009-07-26,0.59,2.964768,1.56574776161091
2009-07-27,0,3.303321,0.997015020815791
2009-07-28,2.58,3.164488,0.92694584346264
2009-07-29,0,3.047309,0.797389486444317
2009-07-30,9.48,3.582638,1.46567542982593
2009-07-31,0.08,3.123845,1.58517944543117
2009-08-01,0,2.961106,0.884230034352205
2009-08-02,0,3.487834,0.600594320856679
