"Date","P","E","MXII_Q_sim"
2007-11-27,2.09,0.7178354,0.272381553227454
2007-11-28,1.41,0.7513988,0.259335584815116
2007-11-29,0,0.6026742,0.227335182770796
2007-11-30,1.29,0.5585133,0.199055720997451
2007-12-01,0.28,0.7762789,0.181077368319433
2007-12-02,12.38,0.8895213,0.400028616445308
2007-12-03,32.79,0.946073,1.34931663667447
2007-12-04,8.94,0.8325739,2.0262049898845
2007-12-05,4.38,0.7837103,1.78488225150586
2007-12-06,3.72,1.008369,1.47401222583784
2007-12-07,11.21,0.9921537,1.41054107525623
2007-12-08,12.32,0.9966976,1.59387541383613
2007-12-09,8.2,0.7202448,1.66784625933832
2007-12-10,15.1,0.8409903,1.79482437433269
2007-12-11,2.89,0.8034015,1.76887098506161
2007-12-12,1.83,0.7235334,1.39797397090326
2007-12-13,0,0.654707,1.07407285755516
2007-12-14,0,0.7352492,0.808822166366536
2007-12-15,0,0.5655723,0.61906981943832
2007-12-16,0,0.5305481,0.483212040876683
2007-12-17,0,0.4869337,0.385828095451109
2007-12-18,0,0.4699497,0.315910679600108
2007-12-19,0,0.480215,0.265602781156046
2007-12-20,0,0.4960719,0.229296054544472
2007-12-21,0,0.4392978,0.202987244374967
2007-12-22,0,0.384399,0.183818803007222
2007-12-23,0.14,0.345081,0.169804567805407
2007-12-24,0,0.3718117,0.159423773552834
2007-12-25,0,0.407578,0.151578847575397
2007-12-26,0,0.4069361,0.14560504544665
2007-12-27,1.87,0.4828996,0.148966314288895
2007-12-28,0.42,0.6035321,0.153245600092263
2007-12-29,0.32,0.6235852,0.148548488584991
2007-12-30,4.16,0.6364212,0.198539350367219
2007-12-31,1.4,0.6876386,0.255606491044177
2008-01-01,0.03,0.621906,0.238466328159818
2008-01-02,0.03,0.58448,0.20620746215537
2008-01-03,0,0.4672828,0.182586617708469
2008-01-04,1.14,0.5013281,0.171864316105259
2008-01-05,0,0.5589762,0.164380819205898
2008-01-06,16.79,0.7875598,0.519853506772978
2008-01-07,1.87,0.6959366,0.836082468987082
2008-01-08,3.27,0.788749,0.732981032351371
2008-01-09,0.68,0.7426555,0.636047573346691
2008-01-10,4.06,0.6748454,0.577649958989918
2008-01-11,5.15,0.8309017,0.641332154977781
2008-01-12,13.18,1.036875,0.927394980653015
2008-01-13,0.61,0.7670174,1.04774206334673
2008-01-14,0,0.6155949,0.796827306820574
2008-01-15,3.38,0.6886255,0.661454216098351
2008-01-16,8.38,0.8901357,0.756948307216961
2008-01-17,13.9,0.8797913,1.12658330007344
2008-01-18,8.22,0.8656537,1.41254053187549
2008-01-19,2.91,0.9967545,1.31933242877057
2008-01-20,0.95,1.172118,1.0564561539141
2008-01-21,0.28,1.128609,0.810756016704731
2008-01-22,3.37,1.014853,0.665886150047767
2008-01-23,5.01,0.8115083,0.663527976641751
2008-01-24,0,0.6427591,0.624116034224321
2008-01-25,0.79,0.7812077,0.49594330707343
2008-01-26,0.03,0.6253767,0.404752457882414
2008-01-27,0,0.7022861,0.331554581121679
2008-01-28,0,0.7244935,0.278705308703997
2008-01-29,0,0.797089,0.240565388978888
2008-01-30,0,0.6987271,0.212929072360436
2008-01-31,2.18,0.6267238,0.204832148713248
2008-02-01,5.25,0.6489212,0.291715394496392
2008-02-02,21.52,0.7490634,0.90616301926582
2008-02-03,0.1,0.6599474,1.2905387042269
2008-02-04,0,0.6299449,0.967371146419185
2008-02-05,9.06,0.8294688,0.932856790886135
2008-02-06,20.58,0.895276,1.46668592623172
2008-02-07,12.38,1.021215,1.99630122946939
2008-02-08,0.03,0.6629166,1.81781481834159
2008-02-09,0,0.70842,1.34920639634452
2008-02-10,0,0.7958283,1.01377496353127
2008-02-11,0,0.8152787,0.773843070611616
2008-02-12,0,0.9415926,0.602083364218842
2008-02-13,0,0.8856408,0.478989632648724
2008-02-14,0,0.6740624,0.390638366305271
2008-02-15,0.03,0.6989262,0.327096911762704
2008-02-16,0,0.7226058,0.281263903529677
2008-02-17,0,0.6552571,0.248069033026414
2008-02-18,0,0.6777739,0.223906257333836
2008-02-19,0,0.7049456,0.206195195175824
2008-02-20,0,0.7162226,0.193093934137386
2008-02-21,2.6,0.7442772,0.198598832244654
2008-02-22,0,0.9790944,0.20326503686883
2008-02-23,0,1.192035,0.189778616739079
2008-02-24,0,1.185586,0.179709553885125
2008-02-25,0,1.000129,0.172084169536966
2008-02-26,2.12,1.201867,0.174282650413397
2008-02-27,4.58,1.285197,0.235747861240552
2008-02-28,0,1.055688,0.275189820434493
2008-02-29,7.64,1.104381,0.386736455765725
2008-03-01,13.98,1.297897,0.827822431241479
2008-03-02,14.51,1.311042,1.38596192577331
2008-03-03,2.27,1.317964,1.47671075560984
2008-03-04,3.79,1.144552,1.2155044452218
2008-03-05,6.18,0.8297875,1.1395376609025
2008-03-06,0.06,0.8047804,1.0200780879156
2008-03-07,0,0.7896094,0.777725523267935
2008-03-08,0,1.051532,0.603512088526967
2008-03-09,0,1.079973,0.478680188788742
2008-03-10,1.3,1.173151,0.392902366807295
2008-03-11,8.65,1.125538,0.496498801611793
2008-03-12,25.72,1.241975,1.2832265382122
2008-03-13,7.3,1.291372,1.90040166952505
2008-03-14,3.1,1.175764,1.66247953912294
2008-03-15,4.6,1.423751,1.39895333590897
2008-03-16,1.99,1.509442,1.17875663829168
2008-03-17,13.68,1.393486,1.26933611567288
2008-03-18,1.12,1.11256,1.34775483887775
2008-03-19,0.21,1.005028,1.03733914910232
2008-03-20,1.11,0.9537075,0.806052619917439
2008-03-21,3.96,0.9723478,0.704337333888139
2008-03-22,14.98,1.012238,1.03047680972306
2008-03-23,4.63,0.9656111,1.33646380876573
2008-03-24,0,0.8544,1.13187711858558
2008-03-25,4.28,0.8129117,0.951042902645643
2008-03-26,0.83,0.8733795,0.839323432722396
2008-03-27,1.44,1.075798,0.685617803046558
2008-03-28,7.23,1.047708,0.730140701749594
2008-03-29,5.79,1.253853,0.891396507735984
2008-03-30,0,1.425041,0.839410192865611
2008-03-31,3.51,1.584664,0.700528460337139
2008-04-01,2.08,1.558716,0.627127399848917
2008-04-02,0,1.373512,0.52927181883606
2008-04-03,0,1.468333,0.434352101678882
2008-04-04,0,1.390292,0.366038709636379
2008-04-05,0.03,1.42444,0.316729341316037
2008-04-06,3.9,1.377234,0.313263983989091
2008-04-07,7.38,1.111414,0.47222443505023
2008-04-08,2.31,0.9883765,0.606741421580513
2008-04-09,0,1.064545,0.535087522992697
2008-04-10,3.14,1.20845,0.479210542141843
2008-04-11,0,1.40786,0.442085451594881
2008-04-12,0.28,1.507517,0.370139725725736
2008-04-13,0.58,1.357282,0.319372271953497
2008-04-14,8.4,1.536396,0.431713678122123
2008-04-15,14.78,1.365623,0.919906525399706
2008-04-16,0.69,1.375489,1.14659219047638
2008-04-17,0,1.221062,0.882850677225678
2008-04-18,0,1.254604,0.685558665984238
2008-04-19,0.03,1.742833,0.544202887134703
2008-04-20,3.74,1.660896,0.471102086770238
2008-04-21,0,1.951244,0.420562151337371
2008-04-22,0.26,2.048953,0.353884130108863
2008-04-23,0,2.174279,0.305778268181805
2008-04-24,5.04,2.025521,0.316874185511109
2008-04-25,1.65,2.074031,0.338273001845578
2008-04-26,0,1.909961,0.304435404717378
2008-04-27,0.03,2.157325,0.268648587353083
2008-04-28,0.03,2.335531,0.242601774855645
2008-04-29,11.5,2.059992,0.436282183598341
2008-04-30,4.31,1.869742,0.66667535833964
2008-05-01,3.17,1.863719,0.655967819978287
2008-05-02,1.36,1.690947,0.582129060968386
2008-05-03,0,2.075866,0.479645235999028
2008-05-04,0,2.265371,0.393053560922658
2008-05-05,0,2.499134,0.330742870830674
2008-05-06,0,2.454337,0.285768826428157
2008-05-07,0,2.760771,0.253174535131477
2008-05-08,0,2.772447,0.229421736861801
2008-05-09,0,2.752635,0.211984786590458
2008-05-10,0,2.856082,0.199060840595979
2008-05-11,0.19,3.075909,0.189385333884795
2008-05-12,0.15,2.946628,0.182030903762278
2008-05-13,0.04,2.949599,0.176297446448886
2008-05-14,0,3.09572,0.17172665097655
2008-05-15,2.7,3.083371,0.174882221291009
2008-05-16,1.65,2.917915,0.181062379822426
2008-05-17,3.85,3.028585,0.200482693489616
2008-05-18,6.12,2.639001,0.293728532560664
2008-05-19,2.02,2.339387,0.358248302953372
2008-05-20,0,2.383156,0.317231649885681
2008-05-21,0,2.42365,0.270309415428921
2008-05-22,0,2.461305,0.236382094776391
2008-05-23,0,2.606313,0.211734796384162
2008-05-24,0,2.867994,0.193715801991229
2008-05-25,1.17,2.629301,0.181572561870193
2008-05-26,1.54,3.350946,0.174736738880505
2008-05-27,1.75,3.523205,0.171315406045525
2008-05-28,3.7,3.655748,0.181928272565116
2008-05-29,3.92,3.761087,0.208921578160872
2008-05-30,44.47,3.50933,1.41117474547935
2008-05-31,5.93,3.697579,2.42698138028424
2008-06-01,0,3.368706,1.8772034953111
2008-06-02,0,3.454565,1.38976732195596
2008-06-03,0.52,3.971857,1.04152454090249
2008-06-04,0.03,3.45583,0.792478132222732
2008-06-05,0,3.141066,0.614033044246868
2008-06-06,6.47,3.078773,0.54470053341386
2008-06-07,6.19,3.13277,0.582747051058186
2008-06-08,0.92,2.787799,0.55710174245038
2008-06-09,2.18,3.755817,0.455579184730026
2008-06-10,0,4.159685,0.379090691774514
2008-06-11,0,4.07287,0.317381707649386
2008-06-12,0,3.136269,0.272870771110216
2008-06-13,9.25,2.231893,0.382671888427554
2008-06-14,1.04,2.320891,0.477607846237401
2008-06-15,4.75,2.339798,0.449055883507886
2008-06-16,0,2.462896,0.426104222096841
2008-06-17,0,2.820332,0.349887931059827
2008-06-18,0,3.041625,0.295032148651996
2008-06-19,0,3.119525,0.255427901680846
2008-06-20,4.62,3.22411,0.251605249426157
2008-06-21,0,3.121795,0.250366670723827
2008-06-22,0,3.957402,0.222432990053239
2008-06-23,7.5,3.921468,0.269458479600063
2008-06-24,0,3.118923,0.307821231624148
2008-06-25,0,3.932298,0.262715265980018
2008-06-26,2.13,3.92766,0.233280676970426
2008-06-27,0,3.264205,0.212095981260985
2008-06-28,0.95,2.940106,0.193881030442697
2008-06-29,0.07,3.492742,0.180535360723252
2008-06-30,0,3.630979,0.169817899341677
2008-07-01,0,3.509337,0.161748770801464
2008-07-02,0,3.987754,0.155587697042173
2008-07-03,16.77,4.305755,0.445108079649019
2008-07-04,11.97,3.173422,0.92823001413362
2008-07-05,1.13,2.994688,0.983724903013476
2008-07-06,0.13,3.229766,0.751901120534346
2008-07-07,0,3.301082,0.579554991259706
2008-07-08,9.3,2.906226,0.583820925752962
2008-07-09,2.43,2.796363,0.615006017244783
2008-07-10,0,3.03377,0.501584541274839
2008-07-11,0,3.840116,0.400265610520924
2008-07-12,2.24,3.249845,0.331835265402231
2008-07-13,0,2.98676,0.282909897741996
2008-07-14,0,2.936294,0.242969818431023
2008-07-15,0,3.006315,0.214054464039127
2008-07-16,0,3.390598,0.193012539918773
2008-07-17,1.09,3.188794,0.178401152761769
2008-07-18,0.4,2.974626,0.16781400001907
2008-07-19,0.21,3.080645,0.159064330038197
2008-07-20,7.19,3.261246,0.222102732566949
2008-07-21,0.21,2.597297,0.272564331817419
2008-07-22,1.34,2.307831,0.236587242442006
2008-07-23,0.06,2.812069,0.210277405202909
2008-07-24,0,3.277093,0.187876740980992
2008-07-25,0,3.537541,0.171479089666429
2008-07-26,0,3.927065,0.159404437889996
2008-07-27,2.42,3.987414,0.154313965563045
2008-07-28,0.06,3.798034,0.150637784157062
2008-07-29,1.85,4.33812,0.145548111312739
2008-07-30,0,3.829969,0.141699122208178
2008-07-31,0,4.094183,0.136400242054254
2008-08-01,0,4.489154,0.132268818327189
2008-08-02,1.8,3.655958,0.131088584154301
2008-08-03,1.33,3.235747,0.131748358628422
2008-08-04,0.73,3.530902,0.130262997596554
2008-08-05,19.38,3.289647,0.51798959182042
2008-08-06,0,3.059017,0.824168085087853
2008-08-07,0,3.816206,0.624439308364966
2008-08-08,1.47,3.372968,0.483170076219273
2008-08-09,12.14,2.922485,0.586178134955267
2008-08-10,0,3.065935,0.673405082574178
2008-08-11,0.59,3.044565,0.517699229601574
2008-08-12,0.17,3.0177,0.406295491977789
2008-08-13,10.38,3.14744,0.472332141517031
2008-08-14,0.12,2.845515,0.53072657537219
2008-08-15,0,2.63938,0.415401310122732
2008-08-16,0,2.581485,0.33239245113517
2008-08-17,0,2.573532,0.272785750728736
2008-08-18,3.53,2.644942,0.244620716988624
2008-08-19,0,3.151406,0.225310527144494
2008-08-20,2,3.057616,0.199276969828136
2008-08-21,2.14,2.546305,0.187258477931063
2008-08-22,0,2.659502,0.174737306887293
2008-08-23,17.94,2.472761,0.530202619784877
2008-08-24,0.82,2.336311,0.817383690330211
2008-08-25,4.22,2.28043,0.669142780001
2008-08-26,0.73,2.543905,0.563593001424807
2008-08-27,0,2.736315,0.440756534637002
2008-08-28,0,2.422829,0.350054630556246
2008-08-29,0,2.708872,0.284960983455912
2008-08-30,0,2.834149,0.238149889528304
2008-08-31,0,2.963003,0.204392254425621
2008-09-01,0,3.136793,0.179955536119378
2008-09-02,0,2.765324,0.162175426357896
2008-09-03,8.98,2.591131,0.268612793321634
2008-09-04,5.54,2.02723,0.446619595940306
2008-09-05,0,2.087481,0.452834635663996
2008-09-06,22.84,2.234071,0.898879050018514
2008-09-07,2.08,2.491171,1.27915767068402
2008-09-08,5.07,2.183521,1.04569647002672
2008-09-09,0,2.223232,0.862667372482613
2008-09-10,0.48,2.357897,0.654388325086743
2008-09-11,0.05,2.711845,0.505409693738772
2008-09-12,1.02,2.571753,0.398964184007598
2008-09-13,19.29,2.192404,0.747136585164675
2008-09-14,17.53,1.801987,1.48268691960654
2008-09-15,0,1.65603,1.58880874562396
2008-09-16,0,1.569091,1.17712197395195
2008-09-17,0,1.723211,0.88283535533
2008-09-18,0,1.538599,0.672352745826876
2008-09-19,0,1.440773,0.521693301972882
2008-09-20,0,1.624273,0.41373954616255
2008-09-21,0,1.499982,0.336273046043741
2008-09-22,0,1.462788,0.28057228981989
2008-09-23,0,1.543511,0.240411854889087
2008-09-24,1.27,1.557238,0.213391539817619
2008-09-25,0.03,1.743072,0.193885794766693
2008-09-26,0,1.777951,0.177389261225437
2008-09-27,0,1.691646,0.165210648659759
2008-09-28,0,1.566538,0.156135475471471
2008-09-29,0,1.479006,0.149279309473548
2008-09-30,0.09,1.403472,0.144019380973353
2008-10-01,12.24,1.423459,0.378623273657027
2008-10-02,10.71,1.603801,0.823293177612189
2008-10-03,7.7,1.331589,1.09110327781476
2008-10-04,2.2,1.207945,1.05762280072023
2008-10-05,0.46,1.28195,0.84122232555922
2008-10-06,19.77,1.357242,1.1576180375609
2008-10-07,18.28,1.796667,1.91130597948822
2008-10-08,0.39,1.851831,1.94256699152696
2008-10-09,3.01,1.693426,1.47030054420341
2008-10-10,0,1.541978,1.13208840838589
2008-10-11,0,1.505726,0.855649445600361
2008-10-12,0,1.464269,0.657857323334884
2008-10-13,0,1.640103,0.516207685303915
2008-10-14,0.03,1.684482,0.414639286056049
2008-10-15,0,1.723606,0.341683151444675
2008-10-16,6.44,1.607637,0.371341934525406
2008-10-17,6.29,1.359308,0.530453446486343
2008-10-18,0,1.061353,0.565935721908654
2008-10-19,0,0.9860402,0.449656512435296
2008-10-20,0,1.017413,0.366204390938835
2008-10-21,0,1.192877,0.306188602084837
2008-10-22,8.05,1.485108,0.395398826584966
2008-10-23,0,1.128306,0.468908713898487
2008-10-24,0,1.0494,0.379276860597332
2008-10-25,0.56,1.046068,0.316338562189758
2008-10-26,0.03,1.328017,0.271123644791709
2008-10-27,0.36,1.20419,0.237189169999613
2008-10-28,16.64,1.214173,0.604403633137415
2008-10-29,0.09,0.8992387,0.897083045225413
2008-10-30,0.03,0.8252401,0.686818324202304
2008-10-31,6.76,0.8487676,0.675317992104034
2008-11-01,6.67,0.9492341,0.845054062923552
2008-11-02,5.93,1.065562,0.976770629079019
2008-11-03,0,1.212667,0.902466965499845
2008-11-04,0,1.21,0.690966172748094
2008-11-05,0,1.229064,0.539534399960225
2008-11-06,0.04,1.220242,0.431010667823366
2008-11-07,0,1.106355,0.353094712349873
2008-11-08,0.22,1.076346,0.297094713511934
2008-11-09,0.12,1.066963,0.256726607799547
2008-11-10,16.72,1.144974,0.623426504059431
2008-11-11,3.07,1.35316,0.974114439460374
2008-11-12,7.76,1.217076,0.997894336615216
2008-11-13,2.81,0.984596,1.02668165383704
2008-11-14,0,0.9072889,0.845255997937187
2008-11-15,0,0.8128485,0.651010528757031
2008-11-16,0,1.049573,0.511886814397756
2008-11-17,1.05,1.131416,0.415605339722918
2008-11-18,0,0.722122,0.346687955733336
2008-11-19,0.15,0.7668845,0.293501878106031
2008-11-20,0.06,0.932976,0.255143621758911
2008-11-21,0.45,1.017081,0.227591334999653
2008-11-22,3.59,0.8411904,0.245183605961208
2008-11-23,5.45,0.5957714,0.384642211881816
2008-11-24,6.59,0.5635995,0.63432332756045
2008-11-25,1.93,0.6263418,0.737355554229076
2008-11-26,0.24,0.5752641,0.623771474254363
2008-11-27,0,0.583843,0.494633751132058
2008-11-28,0.11,0.587428,0.398834996702112
2008-11-29,0,0.5019052,0.330060597993482
2008-11-30,0,0.5312045,0.279798981945859
2008-12-01,9.93,0.603584,0.472211506758208
2008-12-02,8.54,0.5807372,0.869625060449458
2008-12-03,6.06,0.6438079,1.0970311601194
2008-12-04,16.63,0.5693876,1.51980382657468
2008-12-05,12.41,0.5931328,2.05616432548631
2008-12-06,14.54,0.7686026,2.36843888763728
2008-12-07,2.09,0.7174219,2.27209134563383
2008-12-08,0.35,0.6800738,1.73821454576637
2008-12-09,0,0.4742816,1.30305040922374
2008-12-10,1.35,0.5283458,1.0041229931275
2008-12-11,0,0.5824368,0.791580999537494
2008-12-12,0,0.5523222,0.62018887955046
2008-12-13,0,0.5418535,0.497303621049539
2008-12-14,0,0.4912891,0.409047787073822
2008-12-15,1.34,0.5968961,0.353038451955116
2008-12-16,0,0.6298593,0.313112240481175
2008-12-17,0,0.5125397,0.276044415016749
2008-12-18,3.14,0.4948456,0.288433192502746
2008-12-19,0.18,0.5711073,0.301396149666269
2008-12-20,0.82,0.6786007,0.275397433759023
2008-12-21,2.84,0.8044328,0.301032904678776
2008-12-22,0.42,0.9259063,0.318720491638291
2008-12-23,0.46,0.8907094,0.28525708721698
2008-12-24,0,0.7651861,0.256762039654695
2008-12-25,0,0.6401317,0.232611814896235
2008-12-26,0,0.6911374,0.214884951477728
2008-12-27,0,0.5303401,0.201747896661725
2008-12-28,0,0.4579273,0.191891819473583
2008-12-29,0,0.4541913,0.184382433841628
2008-12-30,0,0.4023186,0.178552802912484
2008-12-31,0,0.3799093,0.173926823168252
2009-01-01,1.31,0.4981534,0.174760690496861
2009-01-02,0,0.5284282,0.175256548057373
2009-01-03,0,0.4171373,0.170244981279276
2009-01-04,0,0.4748072,0.166220694784102
2009-01-05,0,0.4247358,0.162905551917137
2009-01-06,0.8,0.4707253,0.162142897349872
2009-01-07,0,0.3720257,0.161322911299295
2009-01-08,0,0.2919532,0.158124677314426
2009-01-17,0.42,0.5584137,0.156228348202574
2009-01-18,1.32,0.6813924,0.161038344975147
2009-01-19,22.13,0.7308494,0.803324547432446
2009-01-20,12.78,0.8144309,1.69374065004606
2009-01-21,1.41,0.6632489,1.70767611400135
2009-01-22,0.06,0.6236257,1.30373881359857
2009-01-23,4.57,0.6471815,1.08919946621799
2009-01-24,33.84,0.7914717,2.04022665874208
2009-01-25,0,0.6569303,2.68714468093707
2009-01-26,0,0.5699618,1.97539709185156
2009-01-27,0,0.5521673,1.46678671606519
2009-01-28,0,0.5509913,1.1031805426598
2009-01-29,0,0.5108741,0.843083390554665
2009-01-30,0,0.5765682,0.656876099832717
2009-01-31,0,0.5665488,0.523416570541544
2009-02-01,0,0.5220466,0.427613596916625
2009-02-02,0,0.5541468,0.35869507933297
2009-02-03,2.77,0.6129549,0.332857837182424
2009-02-04,2.17,0.6787131,0.347776609977411
2009-02-05,0.51,0.666439,0.340643344335586
2009-02-06,0.96,0.7441937,0.311786557121606
2009-02-07,0.07,0.812506,0.285727517523941
2009-02-08,0.25,0.7806473,0.256421613923923
2009-02-09,0,0.678167,0.234621995748113
2009-02-10,15.43,0.6765619,0.640667080117759
2009-02-11,20.33,0.8420598,1.62050703712782
2009-02-12,4.13,0.6997881,2.03730689845824
2009-02-13,0.9,0.6415553,1.65928449874427
2009-02-14,0.18,0.6504734,1.26498617757473
2009-02-15,0.41,0.6711149,0.9668668131895
2009-02-16,0.42,0.552574,0.754824949017606
2009-02-17,2.34,0.7636287,0.633579619190064
2009-02-18,3.1,0.9284083,0.608295943107331
2009-02-19,0,0.6204886,0.557495157093502
2009-02-20,0.2,0.6515353,0.455030277934999
2009-02-21,0.37,0.8463477,0.383537868150572
2009-02-22,0.16,0.9237023,0.330942363334925
2009-02-23,0.76,0.9415536,0.293482783859773
2009-02-24,3.07,0.9503117,0.303328165241381
2009-02-25,0,0.9155488,0.309740328420104
2009-02-26,0,0.7839816,0.273739279072631
2009-02-27,0.03,0.9587813,0.247569647112624
2009-02-28,0.23,1.007072,0.228654325807691
2009-03-01,0,1.191543,0.214610557250097
2009-03-02,0.53,1.088806,0.204378309959593
2009-03-03,0,1.150314,0.19661962738587
2009-03-04,0,0.8627117,0.189950216315255
2009-03-05,12.68,0.9743282,0.494620184423697
2009-03-06,0.84,0.9225834,0.748895221971219
2009-03-07,0.99,0.9523436,0.611828134650299
2009-03-08,0,0.939773,0.500257435265564
2009-03-09,5.36,1.143397,0.510866695683403
2009-03-10,3.37,0.9731626,0.602272056063017
2009-03-11,8.83,1.015949,0.821253442019871
2009-03-12,0.06,1.048857,0.916325556279963
2009-03-13,0.48,1.019982,0.709995170101046
2009-03-14,0.72,1.293924,0.5654503462993
2009-03-15,0.19,1.283224,0.458708762521534
2009-03-16,0,1.359721,0.378073079548504
2009-03-17,0,1.362313,0.319506142129262
2009-03-18,0,1.166164,0.277209758226861
2009-03-19,0,1.158998,0.246532101520227
2009-03-20,0,1.102972,0.224152667613844
2009-03-21,0,0.983947,0.207701245192732
2009-03-22,0,1.010108,0.19548593905548
2009-03-23,0,1.030969,0.186299033969371
2009-03-24,7.42,1.207847,0.311495311301851
2009-03-25,3.03,1.04511,0.473321443788735
2009-03-26,9.97,0.9790548,0.748829815692456
2009-03-27,8.64,1.175474,1.15812754428817
2009-03-28,6.76,1.249385,1.34368876805879
2009-03-29,7.82,1.244052,1.44251958045598
2009-03-30,0.22,1.239028,1.32788266744269
2009-03-31,0,1.257783,1.00311465961354
2009-04-01,0,1.32152,0.768153339788023
2009-04-02,0,1.635394,0.599922602500225
2009-04-03,0,1.998539,0.479329016717903
2009-04-04,0,1.927537,0.392743712278799
2009-04-05,0,1.846024,0.330438402600587
2009-04-06,0,1.729523,0.285469023544926
2009-04-07,0,1.879651,0.252878879015604
2009-04-08,0.04,1.726466,0.229131561619573
2009-04-09,2.02,1.751832,0.218265444644068
2009-04-10,0.75,2.091525,0.212067500179148
2009-04-11,0,2.379295,0.200269173058207
2009-04-12,0.58,2.365185,0.190155531131508
2009-04-13,0,2.273704,0.182504831294195
2009-04-14,0,2.278798,0.176147241978236
2009-04-15,0,2.300572,0.171154956423084
2009-04-16,0,2.3718,0.167141717663543
2009-04-17,3.56,1.90995,0.187271611864139
2009-04-18,15.77,1.691137,0.637273296587937
2009-04-19,5.1,1.740955,1.08666933647166
2009-04-20,0.18,2.139026,0.95298723484657
2009-04-21,0,2.229018,0.728844252237064
2009-04-22,0,2.324557,0.567311678403746
2009-04-23,0,2.078975,0.451544292751064
2009-04-24,0,1.648623,0.368448541690477
2009-04-25,0,1.794894,0.308678250024341
2009-04-26,0.46,1.865264,0.265794990897153
2009-04-27,6.76,2.318762,0.325611841421957
2009-04-28,1.71,1.983741,0.389740229694874
2009-04-29,2.46,1.786177,0.364070662510872
2009-04-30,7.16,1.590243,0.493515324748386
2009-05-01,0,1.930967,0.571359056410522
2009-05-02,0.75,2.3378,0.454747002640189
2009-05-03,0,2.708936,0.371211741790352
2009-05-04,0,2.077851,0.309106712572463
2009-05-05,0,1.902105,0.264339330925172
2009-05-06,0.44,1.818944,0.232173709226082
2009-05-07,0,2.122687,0.208802777790018
2009-05-08,0,2.36927,0.191459254410727
2009-05-09,1.77,2.434079,0.182260378374714
2009-05-10,4.72,2.094593,0.226937588316223
2009-05-11,3.48,2.453522,0.298629792384619
2009-05-12,12.49,2.420822,0.613518680829476
2009-05-13,10.29,2.145917,1.09611415501922
2009-05-14,0,2.610996,1.12378967697973
2009-05-15,18.19,2.775262,1.31988227855302
2009-05-16,4.95,2.446969,1.59295685720642
2009-05-17,0.25,2.197536,1.29094228518952
2009-05-18,1.37,2.456547,0.97608532085685
2009-05-19,0,2.339,0.749901662344609
2009-05-20,0,2.561159,0.582914420706358
2009-05-21,0,2.958158,0.463247849271871
2009-05-22,4.02,3.057369,0.398782084334988
2009-05-23,0,2.734146,0.353964684708197
2009-05-24,0,2.907868,0.298614259435271
2009-05-25,0,3.913302,0.258650282743084
2009-05-26,0,4.20187,0.229673601302021
2009-05-27,1.01,2.944525,0.209401316636267
2009-05-28,0,2.174284,0.194555824975186
2009-05-29,0.68,2.622108,0.183055060837765
2009-05-30,0,2.931649,0.174447694574782
2009-05-31,0,2.895581,0.167394098766
2009-06-01,0,2.892344,0.161934731962305
2009-06-02,0,3.310001,0.157617523594525
2009-06-03,0,3.607307,0.154119745758536
2009-06-04,0,2.896547,0.151210995272176
2009-06-05,0,2.329021,0.148726770402064
2009-06-06,0,2.304042,0.146549610026143
2009-06-07,1.87,2.10746,0.14914047471708
2009-06-08,6.38,2.410382,0.238842369187327
2009-06-09,1.94,2.655424,0.318509591393054
2009-06-10,2.03,3.00336,0.291668047320965
2009-06-11,13.09,2.789467,0.552904527699407
2009-06-12,6.23,2.703289,0.875301452338953
2009-06-13,0,2.706008,0.79909625374441
2009-06-14,0,3.054897,0.61205444497544
2009-06-15,2.03,3.646948,0.481895064129215
2009-06-16,26.93,3.054263,1.12412065468695
2009-06-17,1.2,2.916752,1.64341445743489
2009-06-18,0,3.165088,1.22816082516874
2009-06-19,0,3.165592,0.922416780083725
2009-06-20,0,2.899616,0.703724710483719
2009-06-21,0.5,2.424626,0.547405431070306
2009-06-22,5.11,2.306557,0.485045078637131
2009-06-23,0,2.570292,0.44369444560753
2009-06-24,0,3.037999,0.360658955902856
2009-06-25,0,3.666297,0.300953328157049
2009-06-26,0,4.08087,0.257904777878848
2009-06-27,0,3.896434,0.226750253823201
2009-06-28,4.36,3.516741,0.226141837166824
2009-06-29,0.19,3.851752,0.227176006686756
2009-06-30,3.32,4.325484,0.21397918240491
2009-07-01,0,4.590717,0.204736783450443
2009-07-02,0,4.611983,0.186991836512007
2009-07-03,0,4.923543,0.173921050041353
2009-07-04,0.33,4.393494,0.164247036464632
2009-07-05,0,4.346181,0.156949593069537
2009-07-06,0.22,4.249085,0.151313877187771
2009-07-07,9.25,3.612511,0.270878585932106
2009-07-08,4.31,2.889095,0.420145629880064
2009-07-09,7.1,2.987057,0.523841689621755
2009-07-10,3.41,2.577553,0.592540436436368
2009-07-11,0.05,2.505075,0.510160320027153
2009-07-12,0,2.786487,0.40411243267711
2009-07-13,4.19,3.123471,0.351759491998369
2009-07-14,4.31,3.615325,0.349026931180792
2009-07-15,0,3.802904,0.323723571985832
2009-07-16,0,3.788282,0.269804490743938
2009-07-17,0,3.844505,0.230933731601716
2009-07-18,4.98,3.326695,0.23474491028161
2009-07-19,1.22,2.89138,0.243249140575237
2009-07-20,5.51,2.987741,0.272383598577977
2009-07-21,0.16,3.315642,0.293607601221259
2009-07-22,9.65,4.311081,0.377174345610963
