Date,P,E,T,Q
1987-12-29,0.1,0.7183,12.845,0.1482
1987-12-30,0,0.5999,6.315,0.139
1987-12-31,0,0.677,10.2,0.1297
1988-01-01,0.5,0.7499,14.095,0.1204
1988-01-02,1.81,0.7929,14.35,0.1204
1988-01-03,6.65,0.8019,10.79,0.139
1988-01-04,0,0.8,7.92,0.1853
1988-01-05,0,0.9012,6.185,0.2502
1988-01-06,0,0.803,5.925,0.278
1988-01-07,3.59,0.6912,7.435,0.2594
1988-01-08,11.31,0.7699,5.045,0.2594
1988-01-09,7.12,0.6528,3.265,0.2687
1988-01-10,0,0.8504,3.5,0.3428
1988-01-11,0,0.945,5.33,0.3984
1988-01-12,0,0.8488,5.82,0.3891
1988-01-13,0,0.8387,8.305,0.3613
1988-01-14,0,0.7368,6.065,0.3335
1988-01-15,0,0.7013,5.7,0.2965
1988-01-16,0,0.7312,6.89,0.2687
1988-01-17,3.73,0.7188,11.56,0.2409
1988-01-18,5.53,1.1858,16.04,0.2409
1988-01-19,9.69,1.2443,18.405,0.2965
1988-01-20,18.63,1.3021,18.99,0.4355
1988-01-21,9.18,1.3064,14.38,1.0747
1988-01-22,0,1.3525,7.34,1.2322
1988-01-23,0,1.0106,4.825,1.2322
1988-01-24,2,0.9579,7.265,1.1581
1988-01-25,6.02,1.0299,9.5,1.1674
1988-01-26,0,1.3222,5.05,1.2693
1988-01-27,0,1.0275,3.65,1.223
1988-01-28,0,0.9175,3.34,1.1211
1988-01-29,0,0.9741,6.445,1.0006
1988-01-30,0,1.0744,10.705,0.8894
1988-01-31,0,1.1679,15.895,0.7875
1988-02-01,0,1.2313,17.27,0.6949
1988-02-02,0,1.2569,18.595,0.6208
1988-02-03,0,1.2429,19.445,0.5559
1988-02-04,0,1.2806,19.145,0.491
1988-02-05,4.7,1.0159,14.375,0.4633
1988-02-06,6.71,1.1616,5.795,0.5003
1988-02-07,0,1.3941,1.685,0.5374
1988-02-08,0,1.2293,7.465,0.5188
1988-02-09,0,1.1305,7.285,0.4725
1988-02-10,0,1.1072,8.465,0.4262
1988-02-11,0,1.1481,10.14,0.3799
1988-02-12,0.28,1.1395,9.65,0.3428
1988-02-13,0,1.0081,4.275,0.315
1988-02-14,0,1.114,7.535,0.278
1988-02-15,14.68,0.9811,11.125,0.278
1988-02-16,3.19,1.7473,8.35,0.3799
1988-02-17,0,1.8547,6.635,0.3984
1988-02-18,47.17,1.0248,9.44,0.6022
1988-02-19,95.61,1.4316,13.475,7.4769
1988-02-20,28.31,1.5545,15.105,12.4151
1988-02-21,8.36,1.4269,10.66,14.3608
1988-02-22,0,2.0764,9.16,13.1563
1988-02-23,0,1.8768,11.495,10.5621
1988-02-24,0,1.8028,13.77,7.9308
1988-02-25,0,1.5858,8.12,6.1612
1988-02-26,0,1.5673,8.11,4.929
1988-02-27,0,1.6949,10.485,3.9098
1988-02-28,0,1.8626,14.92,3.1501
1988-02-29,0,1.8828,13.565,2.5571
1988-03-01,0,1.8983,15.44,2.1032
1988-03-02,0,1.9177,14.22,1.7233
1988-03-03,16.63,1.6396,16.32,1.4268
1988-03-04,78.78,1.4082,17.36,4.0766
1988-03-05,0.49,1.906,15.495,11.4886
1988-03-06,0,2.3374,14.575,16.955
1988-03-07,0,2.0848,15.06,14.824
1988-03-08,0,2.137,16.1,10.7474
1988-03-09,18.01,1.4476,17.495,8.3756
1988-03-10,8.28,2.17,12.965,7.8289
1988-03-11,0,2.5738,10.2,6.5874
1988-03-12,0,2.2986,15.075,5.1421
1988-03-13,0.67,2.0412,19.265,4.1137
1988-03-14,0,2.5707,15.09,3.2983
1988-03-15,0,1.808,7.015,2.6405
1988-03-16,0,1.8011,6.415,2.0939
1988-03-17,0,1.9414,8.195,1.677
1988-03-18,6.31,1.7033,12.41,1.4361
1988-03-19,5.72,1.9648,11.335,1.4083
1988-03-20,0,2.9233,8.75,1.26
1988-03-21,0,2.3639,13.185,1.084
1988-03-22,0,2.429,14.99,0.9172
1988-03-23,0,2.5034,16.82,0.7783
1988-03-24,0,2.3761,18.28,0.6671
1988-03-25,6.57,1.957,20.065,0.5744
1988-03-26,12.37,2.5779,19.525,0.6949
1988-03-27,11.51,2.7462,18.545,1.2045
1988-03-28,0,3.919,16.265,1.5195
1988-03-29,0,2.8139,19.14,1.4453
1988-03-30,0,2.6989,19.64,1.2322
1988-03-31,0,2.5764,20.385,1.0469
1988-04-01,0,2.2458,20.88,0.8802
1988-04-02,0,2.2128,20.325,0.7505
1988-04-03,0,1.9436,21.28,0.6393
1988-04-04,0,2.3232,22.345,0.5466
1988-04-05,0,2.7605,22.295,0.4633
1988-04-06,0,2.8853,22.04,0.3984
1988-04-07,0,2.6659,17.07,0.3428
1988-04-08,0,2.5483,16.53,0.278
1988-04-09,0,2.5785,17.75,0.2224
1988-04-10,0,2.5889,19.105,0.1853
1988-04-11,3.45,2.3262,18.25,0.1668
1988-04-12,5.23,3.109,13.705,0.1668
1988-04-13,5.07,2.66,11.315,0.2131
1988-04-14,0,4.0966,16.245,0.3521
1988-04-15,0,2.6026,19.255,0.3521
1988-04-16,0,2.5121,20.205,0.315
1988-04-17,0,2.6639,19.645,0.2687
1988-04-18,0,2.4762,21.435,0.2316
1988-04-19,39.79,1.8145,21.27,0.8616
1988-04-20,0,4.544,17.835,1.6121
1988-04-21,0,3.2988,18.6,1.7326
1988-04-22,0,2.9905,21.06,1.5658
1988-04-23,0,2.4659,23.685,1.2971
1988-04-24,0,1.8336,25.085,1.0655
1988-04-25,1,1.9724,25.055,0.8802
1988-04-26,0.9,2.6158,25.12,0.7227
1988-04-27,0,3.4036,21.96,0.5744
1988-04-28,0,2.949,20.42,0.4447
1988-04-29,0,2.7674,17.435,0.3335
1988-04-30,7.8,1.8571,17.39,0.2502
1988-05-01,17.1,2.9017,16.95,0.2872
1988-05-02,0,4.8074,16.84,0.3428
1988-05-03,0,3.0399,18.59,0.3428
1988-05-04,0,2.9347,19.4,0.2872
1988-05-05,0,2.7005,21.015,0.2224
1988-05-06,0,2.8419,18.71,0.176
1988-05-07,0,2.8769,19.205,0.139
1988-05-08,0,2.8979,19.715,0.1112
1988-05-09,0,2.7292,21.12,0.0927
1988-05-10,0,2.6677,21.985,0.0778
1988-05-11,2.36,2.6377,22.75,0.0667
1988-05-12,0,4.0257,21.065,0.0565
1988-05-13,1.08,2.648,22.465,0.051
1988-05-14,1.07,2.9473,20.43,0.0463
1988-05-15,0,3.3088,21.565,0.0408
1988-05-16,0,2.8962,23.73,0.0371
1988-05-17,0,2.9299,24.725,0.0361
1988-05-18,0,2.9741,24.465,0.2224
1988-05-19,0,2.9295,23.01,0.278
1988-05-20,0,2.8547,22.765,0.139
1988-05-21,0,2.7943,23.245,0.0908
1988-05-22,0,2.6457,24.83,0.0667
1988-05-23,0,2.2954,25.32,0.0537
1988-05-24,0,2.6083,24.945,0.0445
1988-05-25,6.96,1.9659,24.5,0.0435
1988-05-26,0,4.7088,22.52,0.0454
1988-05-27,0,2.6454,18.98,0.038
1988-05-28,0,2.5636,19.495,0.0352
1988-05-29,0,2.6336,21.665,0.0315
1988-05-30,0,2.664,22.97,0.0287
1988-05-31,0,2.5744,23.81,0.0259
1988-06-01,0,2.5312,24.055,0.0241
1988-06-02,0,2.5986,25.255,0.0222
1988-06-03,0,2.4651,26.95,0.0213
1988-06-04,0,2.2527,25.815,0.0204
1988-06-05,14.59,1.0836,21.445,0.0241
1988-06-06,17.41,2.8373,22.74,0.0334
1988-06-07,16.83,3.5794,24.965,0.0435
1988-06-08,10.85,3.6737,24.725,0.0519
1988-06-09,2.55,4.0385,26.055,0.0435
1988-06-10,0,3.6603,26.025,0.0361
1988-06-11,0,2.6722,22.265,0.0334
1988-06-12,0,2.4751,23.205,0.0287
1988-06-13,0,2.6649,22.555,0.0259
1988-06-14,0,2.6618,23.525,0.0241
1988-06-15,0,2.6357,24.035,0.0222
1988-06-16,0,2.666,23.65,0.0213
1988-06-17,0,2.6805,24.865,0.0195
1988-06-18,0,2.6911,25.235,0.0185
1988-06-19,0,2.567,26.195,0.0185
1988-06-20,12.34,1.892,26.04,0.0185
1988-06-21,0,5.341,26.37,0.0204
1988-06-22,0,2.4973,26.985,0.0204
1988-06-23,0,2.267,27.215,0.0204
1988-06-24,0,2.393,27.95,0.0204
1988-06-25,0,2.6253,29.225,0.0222
1988-06-26,15.07,2.0641,28.6,0.0232
1988-06-27,1.71,5.554,28.01,0.0195
1988-06-28,0,3.5509,28.945,0.0213
1988-06-29,0,2.1505,28.17,0.0296
1988-06-30,0,2.0831,28.465,0.025
1988-07-01,12.12,1.6198,26.965,0.0241
1988-07-02,10.93,3.4121,25.985,0.0269
1988-07-03,15.81,3.9122,26.325,0.0269
1988-07-04,3.98,4.0449,25.99,0.0408
1988-07-05,0,4.5606,26.505,0.0343
1988-07-06,0,2.5703,25.905,0.0315
1988-07-07,0,2.4138,25.75,0.0269
1988-07-08,0,2.7372,24.02,0.0222
1988-07-09,0,2.6917,25.35,0.0195
1988-07-10,0,2.5864,27.03,0.0176
1988-07-11,6.86,1.7189,27.9,0.0259
1988-07-12,6.41,3.6767,27.445,0.0296
1988-07-13,0,5.1094,27.49,0.0213
1988-07-14,0,2.5678,28.265,0.0195
1988-07-15,0,2.5679,29.025,0.0232
1988-07-16,22.99,1.8707,27.425,0.0222
1988-07-17,21.22,4.0136,27.005,0.0185
1988-07-18,0,5.4353,27.435,0.0204
1988-07-19,0,2.8116,27.66,0.025
1988-07-20,1.23,2.7023,27.18,0.0204
1988-07-21,0,3.3663,27.14,0.0195
1988-07-22,16.8,2.0582,26.685,0.051
1988-07-23,8.13,3.6398,25.87,0.0778
1988-07-24,8.04,3.8532,26.37,0.1019
1988-07-25,0,5.5132,26.48,0.1668
1988-07-26,0,2.818,26.73,0.1668
1988-07-27,0,2.7323,26.52,0.1204
1988-07-28,3.59,2.5309,26.245,0.0927
1988-07-29,0,4.5348,27.345,0.076
1988-07-30,3.1,2.3958,27.645,0.088
1988-07-31,11.76,3.7497,27.14,0.0927
1988-08-01,12.41,4.4425,27.705,0.1112
1988-08-02,6.51,4.3301,27.435,0.3984
1988-08-03,16.42,3.8049,26.715,0.3057
1988-08-04,0,5.1636,26.525,0.2224
1988-08-05,0,2.935,27.15,0.176
1988-08-06,0,2.6117,27.195,0.1482
1988-08-07,0,2.6527,27.355,0.1204
1988-08-08,0,2.6491,27.68,0.1019
1988-08-09,9.96,2.0677,27.645,0.0862
1988-08-10,4.96,4.039,27.635,0.3057
1988-08-11,3.12,4.3389,28.005,1.3249
1988-08-12,11.92,3.4907,27.7,1.7789
1988-08-13,0,4.9576,27.445,1.2045
1988-08-14,17.16,2.0584,27.195,0.8894
1988-08-15,43.63,3.249,26.06,2.307
1988-08-16,11.06,2.5303,25.15,7.4213
1988-08-17,3.77,3.3264,26.555,9.0148
1988-08-18,0,4.3592,26.735,7.236
1988-08-19,0,3.1694,27.285,5.1235
1988-08-20,0,3.1361,27.245,3.7894
1988-08-21,4,2.2157,27.95,3.3725
1988-08-22,0.12,4.4198,26.425,4.4287
1988-08-23,0,3.1868,28.23,4.6696
1988-08-24,10.62,2.2972,28.29,3.845
1988-08-25,7.63,3.861,27.18,3.1686
1988-08-26,0,4.4824,26.7,2.6498
1988-08-27,0.52,2.5677,26.335,2.2329
1988-08-28,5.02,2.5989,25.695,2.0754
1988-08-29,0,4.8884,27.015,1.9827
1988-08-30,0,2.8334,27.255,1.6399
1988-08-31,29.08,2.1939,26.93,1.8437
1988-09-01,20.01,3.2199,26.47,3.113
1988-09-02,0,3.3045,25.915,3.2057
1988-09-03,10.63,2.2254,26.785,2.7888
1988-09-04,29.81,3.3698,27.03,2.3904
1988-09-05,62.39,3.2382,26.075,5.8555
1988-09-06,0,4.036,24.31,9.265
1988-09-07,0,3.9676,23.145,8.5609
1988-09-08,3.06,2.1348,22.085,6.5596
1988-09-09,21.3,2.2268,20.775,5.5868
1988-09-10,60.91,2.6093,24.295,6.8746
1988-09-11,0,4.0511,26.98,7.3842
1988-09-12,0,4.0392,27.995,6.5318
1988-09-13,0,3.3918,27.51,5.2903
1988-09-14,0,3.439,26.22,4.0859
1988-09-15,0,3.1288,27.215,3.1501
1988-09-16,15.97,2.0682,27.38,2.4552
1988-09-17,7.24,2.8681,27.38,1.9734
1988-09-18,1.84,3.7256,27.33,1.6955
1988-09-19,0,3.6314,27.11,1.6584
1988-09-20,0,3.0933,26.75,3.1408
1988-09-21,0,3.1035,27.915,3.0389
1988-09-22,0,3.1228,27.44,2.761
1988-09-23,0,3.0446,25.76,2.1587
1988-09-24,0,2.9271,26.505,1.6399
1988-09-25,0,2.6926,27.53,1.2508
1988-09-26,1.58,2.5028,26.905,0.9636
1988-09-27,0.63,3.0567,26.5,1.5009
1988-09-28,0,2.4483,24.27,1.6121
1988-09-29,0,2.5328,23.845,1.4453
1988-09-30,0,2.4359,25.13,1.2137
1988-10-01,0,2.2956,25.01,1.0469
1988-10-02,0,2.2265,25.02,0.9172
1988-10-03,28.83,1.7815,24.74,3.4003
1988-10-04,11.57,2.8396,22.14,7.903
1988-10-05,0,3.2567,20.015,9.6356
1988-10-06,0,2.2508,19.875,8.3941
1988-10-07,0,2.118,17.73,6.3836
1988-10-08,0,1.9709,16.27,4.7807
1988-10-09,0,1.8873,14.715,3.5022
1988-10-10,0,1.8977,16.655,2.622
1988-10-11,0,1.8802,17.81,1.992
1988-10-12,0,1.876,18.45,1.5102
1988-10-13,0,1.7847,16.155,1.1303
1988-10-14,0,1.6192,13.265,0.8246
1988-10-15,0,1.6486,14.85,0.6022
1988-10-16,0,1.7207,18.12,0.454
1988-10-17,0,1.7268,18.71,0.3428
1988-10-18,0,1.6978,18.8,0.2687
1988-10-19,0,1.7005,20.185,0.2038
1988-10-20,0,1.5559,20.425,0.176
1988-10-21,0,1.4575,20.435,0.1482
1988-10-22,0,1.5603,18.39,0.1204
1988-10-23,0,1.4156,15.77,0.1112
1988-10-24,0,1.4664,19.47,0.0927
1988-10-25,0,1.3779,16.12,0.0852
1988-10-26,0,1.3339,15.755,0.076
1988-10-27,0,1.3732,17.655,0.0686
1988-10-28,0,1.3336,20.99,0.076
1988-10-29,0,1.3338,21.675,0.0862
1988-10-30,0,1.196,21.995,0.1297
1988-10-31,1.23,1.0117,19.195,0.2965
1988-11-01,0,1.4068,15.405,0.2224
1988-11-02,0,1.2179,15.105,0.1853
1988-11-03,0,1.1857,16.68,0.1668
1988-11-04,1.42,1.0552,20.23,0.1482
1988-11-05,19.9,1.348,21.495,0.4169
1988-11-06,0,1.8961,16,0.945
1988-11-07,0,1.2157,13.185,0.7597
1988-11-08,0,1.1472,15.735,0.6763
1988-11-09,0,1.1694,19.045,0.5837
1988-11-10,0,1.1386,18.74,0.5003
1988-11-11,0,1.0838,19.225,0.4169
1988-11-12,0,1.016,16.87,0.3521
1988-11-13,0,0.9546,19.58,0.2965
1988-11-14,0,0.9826,20.99,0.2594
1988-11-15,0,0.9888,20.75,0.2316
1988-11-16,0,1.0149,22.16,0.2038
1988-11-17,7.48,0.7996,21.275,0.1853
1988-11-18,0,1.6136,18.225,0.1668
1988-11-19,0,1.1824,20.91,0.1482
1988-11-20,0,1.0518,22.28,0.1482
1988-11-21,10.86,0.8224,16.735,0.2594
1988-11-22,2.8,1.2195,14.69,0.3706
1988-11-23,2.32,1.148,14.245,0.3984
1988-11-24,0,1.4153,15.33,0.3799
1988-11-25,0,1.1859,15.735,0.3335
1988-11-26,0,1.0272,18.05,0.2872
1988-11-27,26.44,0.8654,20.875,0.2687
1988-11-28,2.44,1.545,17.545,0.9728
1988-11-29,0,1.1931,8.15,1.7604
1988-11-30,0,1.0553,11.01,1.7604
1988-12-01,0,0.9637,12.845,1.5009
1988-12-02,0,0.7566,8.24,1.2137
1988-12-03,0,0.6825,6.29,0.9914
1988-12-04,0,0.7408,10.08,0.8153
1988-12-05,0,0.7838,12.37,0.6949
1988-12-06,0,0.7202,10.535,0.5837
1988-12-07,0,0.7542,12.215,0.491
1988-12-08,0,0.7897,14.12,0.4169
1988-12-09,0,0.7716,15.195,0.3613
1988-12-10,0,0.7282,12.025,0.315
1988-12-11,14.7,0.5887,10.915,0.315
1988-12-12,11,0.7285,5.995,0.5652
1988-12-13,0,0.9337,3.545,0.7597
1988-12-14,0,0.8774,6.45,0.7968
1988-12-15,0,0.8368,9.035,0.7412
1988-12-16,1.04,0.8461,12.875,0.6856
1988-12-17,0,0.781,5.12,0.63
1988-12-18,0,0.6734,3.655,0.5559
1988-12-19,0,0.6444,4.355,0.4818
1988-12-20,0,0.7262,9.58,0.4169
1988-12-21,0,0.8243,14.59,0.3706
1988-12-22,0,0.8678,17.07,0.3335
1988-12-23,0,0.8561,17.66,0.2965
1988-12-24,0,0.8464,18.325,0.2687
1988-12-25,0,0.8584,18.035,0.2502
1988-12-26,0,0.7564,14.02,0.2224
1988-12-27,0,0.7895,15.485,0.2038
1988-12-28,0,0.846,17.48,0.1853
1988-12-29,3.51,0.6896,15.18,0.1853
1988-12-30,0,1.2036,13.89,0.176
1988-12-31,1.75,0.9572,14.535,0.176
1989-01-01,1.73,1.3582,21.735,0.1853
1989-01-02,0,1.525,19.41,0.2131
1989-01-03,0,1.0893,17.945,0.2131
1989-01-04,0,0.8999,14.34,0.2038
1989-01-05,0,0.7121,8.94,0.1853
1989-01-06,0,0.7297,10.695,0.1668
1989-01-07,0,0.881,18.725,0.1482
1989-01-08,0,0.8896,19.9,0.139
1989-01-09,0,0.8953,20.7,0.1297
1989-01-10,0,0.7245,16.19,0.1204
1989-01-11,0,0.7074,15.85,0.1112
1989-01-12,0,0.6962,16.12,0.1019
1989-01-13,0,0.809,18.82,0.1019
1989-01-14,0.54,0.8856,19.54,0.0927
1989-01-15,0,1.0439,20.16,0.0899
1989-01-16,0,0.9688,16.585,0.0825
1989-01-17,0,0.7671,10.325,0.075
1989-01-18,0,0.7801,10.91,0.0676
1989-01-19,0,0.8457,13.305,0.0611
1989-01-20,0,0.8998,16.08,0.0574
1989-01-21,5.2,0.5834,10.78,0.0593
1989-01-22,2.4,1.142,9.835,0.0686
1989-01-23,0,1.4871,10.775,0.0806
1989-01-24,0,1.1534,11.865,0.0815
1989-01-25,0,1.0203,13.225,0.0732
1989-01-26,0,0.9936,14.685,0.0667
1989-01-27,0,1.0416,17.31,0.0602
1989-01-28,0,0.9671,14.595,0.0556
1989-01-29,0,1.0181,16.175,0.05
1989-01-30,0,1.0581,19.38,0.0454
1989-01-31,0,1,15.555,0.0417
1989-02-01,0,1.0463,17.51,0.038
1989-02-02,0,1.0376,22.285,0.0361
1989-02-03,0,1.1619,20.445,0.0324
1989-02-04,0,1.1128,20.78,0.0306
1989-02-05,0,1.0266,19.465,0.0296
1989-02-06,0,1.0479,21.71,0.0278
1989-02-07,4.48,0.8198,20.06,0.0278
1989-02-08,2.92,1.8535,12.3,0.0259
1989-02-09,0,1.5925,7.76,0.025
1989-02-10,0,1.1003,5.135,0.025
1989-02-11,0,0.9526,5.93,0.0232
1989-02-12,0,1.016,9.86,0.0232
1989-02-13,0,1.0749,12.345,0.0213
1989-02-14,0,1.1954,16.92,0.0213
1989-02-15,0,1.2394,19.145,0.0204
1989-02-16,0,1.2777,19.72,0.0195
1989-02-17,0,1.2619,19.96,0.0185
1989-02-18,0,0.9284,12.295,0.0176
1989-02-19,0,0.8366,11.395,0.0167
1989-02-20,0,1.0165,14.45,0.0167
1989-02-21,27.34,0.8313,16.8,0.0676
1989-02-22,35.19,1.7456,14.145,0.6763
1989-02-23,0,1.9648,6.83,0.9636
1989-02-24,0,1.0454,0.72,0.9543
1989-02-25,0,1.1961,3.185,0.8246
1989-02-26,0,1.2631,7.22,0.6949
1989-02-27,0,1.4542,15.47,0.6115
1989-02-28,0,1.3988,19.51,0.5281
1989-03-01,0,1.5495,18.995,0.454
1989-03-02,16.38,0.9228,14.37,0.4077
1989-03-03,19.11,1.389,14.835,0.6022
1989-03-04,0.02,2.7278,19.04,0.7597
1989-03-05,0,2.1723,22.17,0.8061
1989-03-06,0,1.9254,19.605,0.7505
1989-03-07,0,1.2704,8.925,0.6578
1989-03-08,0,0.7327,6.12,0.5559
1989-03-09,0,0.9526,6.59,0.4725
1989-03-10,0,1.546,10.12,0.3984
1989-03-11,0,1.7377,12.095,0.3428
1989-03-12,0,1.9202,16.985,0.2872
1989-03-13,0,2.0368,19.505,0.2409
1989-03-14,0,1.9224,20.83,0.2038
1989-03-15,0,1.8561,22.01,0.176
1989-03-16,0,1.9316,20.675,0.1482
1989-03-17,0,2.0283,19.7,0.1297
1989-03-18,0,2.1534,20.815,0.1112
1989-03-19,0,2.1408,21.32,0.1019
1989-03-20,0,2.0446,21.82,0.0908
1989-03-21,0,1.8771,22.01,0.1297
1989-03-22,35.69,1.519,20.84,0.8802
1989-03-23,42.3,2.3853,17.34,2.6776
1989-03-24,11.19,2.7708,15.43,4.3823
1989-03-25,0,3.05,13.75,5.2255
1989-03-26,0,2.4236,15.175,4.7993
1989-03-27,0,2.5983,19.5,4.0581
1989-03-28,0,2.6859,21.35,3.391
1989-03-29,0,2.6357,21.825,2.798
1989-03-30,9.32,1.9248,22.71,2.3904
1989-03-31,0,4.1425,21.27,2.2143
1989-04-01,0,2.588,15.435,1.992
1989-04-02,0,2.255,12.57,1.6399
1989-04-03,0,2.4438,17.16,1.2878
1989-04-04,0,2.5391,19.83,1.0006
1989-04-05,3.79,1.9211,20.8,0.769
1989-04-06,11.31,3.1006,14.64,0.6208
1989-04-07,0,3.8136,14.95,0.5096
1989-04-08,0,2.6166,15.175,0.3984
1989-04-09,10.64,2.0113,19.305,0.315
1989-04-10,2.18,4.2682,19.24,0.2502
1989-04-11,2.28,2.7029,12.48,0.2224
1989-04-12,0,3.0756,11.07,0.1853
1989-04-13,0,2.3318,15.11,0.1575
1989-04-14,0,2.3799,17.545,0.1297
1989-04-15,12.36,1.8086,19.845,0.1204
1989-04-16,0.53,3.835,19.65,0.176
1989-04-17,0,3.0421,19.435,0.2316
1989-04-18,0,2.7133,20.92,0.2224
1989-04-19,0,2.762,22.06,0.1853
1989-04-20,0,2.626,21.89,0.2038
1989-04-21,0,2.4291,19.96,0.176
1989-04-22,0,2.5703,18.99,0.139
1989-04-23,0,2.7012,20.265,0.1204
1989-04-24,0,2.7449,20.66,0.1019
1989-04-25,0,2.756,21.5,0.0788
1989-04-26,0,2.6902,22.785,0.0639
1989-04-27,0,2.7151,24.07,0.0528
1989-04-28,0,2.7185,24.18,0.0426
1989-04-29,0,2.6542,22.71,0.0343
1989-04-30,5.66,1.8919,23.995,0.0306
1989-05-01,16.37,3.36,23.75,0.0473
1989-05-02,11.18,3.6195,21.12,0.1204
1989-05-03,0,4.8989,19.72,0.0927
1989-05-04,0,2.591,20.725,0.0825
1989-05-05,0,2.4971,23.335,0.0649
1989-05-06,0,2.5233,24.22,0.051
1989-05-07,0,2.8432,20.115,0.0371
1989-05-08,0,2.5945,17.165,0.0278
1989-05-09,0,2.6168,20.12,0.0232
1989-05-10,14.64,1.952,21.25,0.0296
1989-05-11,30.79,3.8679,17.315,0.038
1989-05-12,0,4.8712,17.01,0.0296
1989-05-13,0,2.9244,18.28,0.0222
1989-05-14,0,2.77,19.63,0.0195
1989-05-15,0,2.8367,21.58,0.0176
1989-05-16,0,2.7929,23.91,0.0158
1989-05-17,0,2.8138,23.915,0.0139
1989-05-18,0,2.8725,24.75,0.0111
1989-05-19,0,2.4331,24.305,0.0102
1989-05-20,0,2.5255,23.885,0.0093
1989-05-21,25.96,1.874,23.695,0.0269
1989-05-22,12.66,3.1614,21.655,0.0473
1989-05-23,24.04,3.9707,25,0.0408
1989-05-24,41.58,3.993,24.44,0.1575
1989-05-25,0,4.7025,25.63,0.2131
1989-05-26,0,3.433,27.255,0.1297
1989-05-27,0,3.4758,27.79,0.1019
1989-05-28,0,3.6188,28.1,0.0769
1989-05-29,0,3.3931,26.715,0.0537
1989-05-30,0,3.017,26,0.038
1989-05-31,0,3.1418,26.495,0.0269
1989-06-01,0,3.36,26.7,0.0195
1989-06-02,0,3.3818,27.185,0.0176
1989-06-03,0,3.4337,27.2,0.0139
1989-06-04,0,3.2965,26.015,0.0111
1989-06-05,0,3.0991,26.655,0.0093
1989-06-06,23.44,2.1839,25.5,0.0195
1989-06-07,10.85,4,24.88,0.0602
1989-06-08,27.95,3.9769,24.8,0.945
1989-06-09,82.81,3.0434,24.495,3.3725
1989-06-10,16.58,3.2253,26.36,5.6331
1989-06-11,3.96,3.7999,27.48,7.4583
1989-06-12,0,5.4066,25.925,9.0334
1989-06-13,0,3.9497,27.095,8.7276
1989-06-14,0,3.7803,27.2,7.097
1989-06-15,0,3.7003,27.5,5.5405
1989-06-16,30.52,2.7018,25.715,5.4108
1989-06-17,20.34,3.2615,24.375,7.1804
1989-06-18,19.52,4.3889,26.5,6.7635
1989-06-19,27.39,4.6199,26.675,5.7536
1989-06-20,4.08,4.4829,25.75,4.8178
1989-06-21,11.92,3.9345,25.915,4.475
1989-06-22,8.63,4.1589,26,4.3731
1989-06-23,8.4,4.2942,26.25,3.8728
1989-06-24,0,5.5382,25.865,3.9932
1989-06-25,0,4.3377,26.2,4.3175
1989-06-26,0,4.2081,27.46,4.2619
1989-06-27,2.01,4.0322,27.395,4.5213
1989-06-28,2.88,3.8497,27.5,3.5578
1989-06-29,4.93,4.0517,27.74,2.9185
1989-06-30,30.7,4.2009,27,3.1872
1989-07-01,13.13,4.0946,26.745,3.9469
1989-07-02,11.44,4.1395,26.715,5.0216
1989-07-03,11.24,4.2058,26.425,6.2631
1989-07-04,7.89,3.9519,26.86,8.5053
1989-07-05,15.8,4.081,26.79,8.2736
1989-07-06,3.64,4.166,26.57,9.543
1989-07-07,0,5.07,27.07,11.9519
1989-07-08,0,4.2616,27.39,10.6548
1989-07-09,0,4.2741,27.63,9.265
1989-07-10,0,4.2861,28,7.6622
1989-07-11,0,4.2442,28.92,5.7721
1989-07-12,0,4.2035,29.045,4.3268
1989-07-13,8.99,3.0667,27.75,3.3354
1989-07-14,21.15,4.3244,26.8,2.7146
1989-07-15,10.11,3.7717,26.71,2.307
1989-07-16,14.83,3.649,26.5,2.2885
1989-07-17,0,4.893,26.84,2.2699
1989-07-18,0,3.7918,27.235,1.9734
1989-07-19,0,3.7309,27.34,1.7511
1989-07-20,17.22,2.6001,27.365,1.8437
1989-07-21,21.32,4.0609,26.75,2.2699
1989-07-22,20.02,3.4423,25.6,3.1501
1989-07-23,16.82,3.6594,25.25,6.0223
1989-07-24,6.41,3.6143,25.425,7.3842
1989-07-25,5.11,4.2321,27,6.7912
1989-07-26,0,5.311,27.64,5.6424
1989-07-27,0,4.174,26.515,4.2526
1989-07-28,0,4.2013,27.25,3.1964
1989-07-29,0,3.9299,28.56,2.3904
1989-07-30,0,3.9671,28.38,1.8252
1989-07-31,0,3.9211,28.26,1.5287
1989-08-01,1.41,3.7251,28.215,1.3249
1989-08-02,0,4.2844,27.75,1.223
1989-08-03,0,3.7459,28.38,1.0284
1989-08-04,0,3.722,28.695,0.7597
1989-08-05,0,3.7142,28.43,0.5374
1989-08-06,0,3.6933,29.415,0.3891
1989-08-07,0,3.3268,29.985,0.278
1989-08-08,7.54,2.6104,27.505,0.2038
1989-08-09,0,3.9285,24.37,0.1668
1989-08-10,0,2.4986,24.085,0.139
1989-08-11,0,2.6802,23.535,0.1112
1989-08-12,0,2.998,24.155,0.1019
1989-08-13,9.72,2.0866,24,0.1019
1989-08-14,4.2,3.3232,24.25,0.1019
1989-08-15,6.33,3.8135,25.25,0.1112
1989-08-16,0,5.2658,25.74,0.0927
1989-08-17,4.37,2.661,27.03,0.1019
1989-08-18,0,4.9815,27.24,0.1112
