"Date","P","E","MIII_Q_sim"
2007-11-30,1.29,0.5585133,0.372375369298666
2007-12-01,0.28,0.7762789,0.242915789620076
2007-12-02,12.38,0.8895213,3.36615073460902
2007-12-03,32.79,0.946073,11.353687251578
2007-12-04,8.94,0.8325739,4.37560733924881
2007-12-05,4.38,0.7837103,2.19275980094524
2007-12-06,3.72,1.008369,1.61689917519092
2007-12-07,11.21,0.9921537,3.74380717443161
2007-12-08,12.32,0.9966976,4.59795645845215
2007-12-09,8.2,0.7202448,3.42124123193285
2007-12-10,15.1,0.8409903,5.49397614745517
2007-12-11,2.89,0.8034015,1.92411965845175
2007-12-12,1.83,0.7235334,1.05356694617651
2007-12-13,0,0.654707,0.406826642729951
2007-12-14,0,0.7352492,0.210616817144445
2007-12-15,0,0.5655723,0.128515318791943
2007-12-16,0,0.5305481,0.0868910065358359
2007-12-17,0,0.4869337,0.0629566666211787
2007-12-18,0,0.4699497,0.0479247488016053
2007-12-19,0,0.480215,0.0378506389061209
2007-12-20,0,0.4960719,0.0307557815010006
2007-12-21,0,0.4392978,0.0255601905536567
2007-12-22,0,0.384399,0.0216338258857493
2007-12-23,0.14,0.345081,0.0267580849519211
2007-12-24,0,0.3718117,0.0225490196484578
2007-12-25,0,0.407578,0.019305067209173
2007-12-26,0,0.4069361,0.0167477810865882
2007-12-27,1.87,0.4828996,0.230249589353154
2007-12-28,0.42,0.6035321,0.201642590583651
2007-12-29,0.32,0.6235852,0.170378979877632
2007-12-30,4.16,0.6364212,0.982538672920443
2007-12-31,1.4,0.6876386,0.702140440418912
2008-01-01,0.03,0.621906,0.315388860251382
2008-01-02,0.03,0.58448,0.179320792252922
2008-01-03,0,0.4672828,0.113354077395364
2008-01-04,1.14,0.5013281,0.24407425145571
2008-01-05,0,0.5589762,0.143946593718691
2008-01-06,16.79,0.7875598,4.84614513646894
2008-01-07,1.87,0.6959366,1.54886328075814
2008-01-08,3.27,0.788749,1.35876000937763
2008-01-09,0.68,0.7426555,0.635014313019896
2008-01-10,4.06,0.6748454,1.26720551771455
2008-01-11,5.15,0.8309017,1.82059037199083
2008-01-12,13.18,1.036875,4.55107769096006
2008-01-13,0.61,0.7670174,1.1607850621509
2008-01-14,0,0.6155949,0.433498623713429
2008-01-15,3.38,0.6886255,0.987123299825719
2008-01-16,8.38,0.8901357,2.72442468480032
2008-01-17,13.9,0.8797913,5.05527860450373
2008-01-18,8.22,0.8656537,3.57543145312122
2008-01-19,2.91,0.9967545,1.68087978391394
2008-01-20,0.95,1.172118,0.780195811440868
2008-01-21,0.28,1.128609,0.390132047508322
2008-01-22,3.37,1.014853,0.969092544627865
2008-01-23,5.01,0.8115083,1.70319056253037
2008-01-24,0,0.6427591,0.553926363520693
2008-01-25,0.79,0.7812077,0.421252205727508
2008-01-26,0.03,0.6253767,0.221196790642869
2008-01-27,0,0.7022861,0.13347594350415
2008-01-28,0,0.7244935,0.0895928521636769
2008-01-29,0,0.797089,0.0645878284795973
2008-01-30,0,0.6987271,0.048985718707382
2008-01-31,2.18,0.6267238,0.371800954182076
2008-02-01,5.25,0.6489212,1.48399169400269
2008-02-02,21.52,0.7490634,7.45386032723711
2008-02-03,0.1,0.6599474,1.34121858262402
2008-02-04,0,0.6299449,0.475988323607086
2008-02-05,9.06,0.8294688,2.74595789578942
2008-02-06,20.58,0.895276,7.53329228983825
2008-02-07,12.38,1.021215,5.39154942994284
2008-02-08,0.03,0.6629166,1.10551509616918
2008-02-09,0,0.70842,0.419893983560127
2008-02-10,0,0.7958283,0.215499959092021
2008-02-11,0,0.8152787,0.130814599820925
2008-02-12,0,0.9415926,0.0881468664556326
2008-02-13,0,0.8856408,0.063716368546682
2008-02-14,0,0.6740624,0.0484196166883569
2008-02-15,0.03,0.6989262,0.0406644663762503
2008-02-16,0,0.7226058,0.0327687423142756
2008-02-17,0,0.6552571,0.0270527253395547
2008-02-18,0,0.6777739,0.0227731850764199
2008-02-19,0,0.7049456,0.0194798734143259
2008-02-20,0,0.7162226,0.0168869478876864
2008-02-21,2.6,0.7442772,0.392175836310299
2008-02-22,0,0.9790944,0.20507148361309
2008-02-23,0,1.192035,0.125883477005554
2008-02-24,0,1.185586,0.0854458590137407
2008-02-25,0,1.000129,0.0620791628254285
2008-02-26,2.12,1.201867,0.388919363745504
2008-02-27,4.58,1.285197,1.32591484294408
2008-02-28,0,1.055688,0.472490113596022
2008-02-29,7.64,1.104381,2.31455569843859
2008-03-01,13.98,1.297897,5.12784084757363
2008-03-02,14.51,1.311042,5.86492341560468
2008-03-03,2.27,1.317964,1.82551127646805
2008-03-04,3.79,1.144552,1.63273773184077
2008-03-05,6.18,0.8297875,2.33302147928062
2008-03-06,0.06,0.8047804,0.687867163033129
2008-03-07,0,0.7896094,0.305325063333581
2008-03-08,0,1.051532,0.170477352225764
2008-03-09,0,1.079973,0.108925476911059
2008-03-10,1.3,1.173151,0.282572416988894
2008-03-11,8.65,1.125538,2.53432446271831
2008-03-12,25.72,1.241975,9.57109406059236
2008-03-13,7.3,1.291372,3.9061119717124
2008-03-14,3.1,1.175764,1.83241448679527
2008-03-15,4.6,1.423751,1.90461519036338
2008-03-16,1.99,1.509442,1.13077055801813
2008-03-17,13.68,1.393486,4.78342818707107
2008-03-18,1.12,1.11256,1.3518647043944
2008-03-19,0.21,1.005028,0.528344660062539
2008-03-20,1.11,0.9537075,0.493611868359012
2008-03-21,3.96,0.9723478,1.24599108467966
2008-03-22,14.98,1.012238,5.32080100559431
2008-03-23,4.63,0.9656111,2.54476738456442
2008-03-24,0,0.8544,0.708985110263317
2008-03-25,4.28,0.8129117,1.45571203204951
2008-03-26,0.83,0.8733795,0.710240969520249
2008-03-27,1.44,1.075798,0.649281519905911
2008-03-28,7.23,1.047708,2.37270446615345
2008-03-29,5.79,1.253853,2.44359954356804
2008-03-30,0,1.425041,0.691831390508768
2008-03-31,3.51,1.584664,1.22040255250911
2008-04-01,2.08,1.558716,0.991495322817309
2008-04-02,0,1.373512,0.390831379360308
2008-04-03,0,1.468333,0.204558769525449
2008-04-04,0,1.390292,0.125639004871414
2008-04-05,0.03,1.42444,0.0890850789957399
2008-04-06,3.9,1.377234,0.904461340654619
2008-04-07,7.38,1.111414,2.54472391760289
2008-04-08,2.31,0.9883765,1.36843698993314
2008-04-09,0,1.064545,0.482165015527129
2008-04-10,3.14,1.20845,1.01329062850056
2008-04-11,0,1.40786,0.396496961169693
2008-04-12,0.28,1.507517,0.259315240964993
2008-04-13,0.58,1.357282,0.253574754267073
2008-04-14,8.4,1.536396,2.50635341693932
2008-04-15,14.78,1.365623,5.67673775460254
2008-04-16,0.69,1.375489,1.33536588608963
2008-04-17,0,1.221062,0.474652659071744
2008-04-18,0,1.254604,0.235364980539617
2008-04-19,0.03,1.742833,0.14469122580553
2008-04-20,3.74,1.660896,0.939127578868207
2008-04-21,0,1.951244,0.376990230195682
2008-04-22,0.26,2.048953,0.247515408439648
2008-04-23,0,2.174279,0.145492954339072
2008-04-24,5.04,2.025521,1.31875824397942
2008-04-25,1.65,2.074031,0.899751112177516
2008-04-26,0,1.909961,0.366359228642909
2008-04-27,0.03,2.157325,0.200430846820708
2008-04-28,0.03,2.335531,0.128106653513644
2008-04-29,11.5,2.059992,3.42648568630266
2008-04-30,4.31,1.869742,2.16724234709867
2008-05-01,3.17,1.863719,1.55855174672774
2008-05-02,1.36,1.690947,0.880872341486455
2008-05-03,0,2.075866,0.361190673242977
2008-05-04,0,2.265371,0.193083691527334
2008-05-05,0,2.499134,0.120115637415879
2008-05-06,0,2.454337,0.0822494142258617
2008-05-07,0,2.760771,0.0601254703857555
2008-05-08,0,2.772447,0.046069101965695
2008-05-09,0,2.752635,0.0365663856137452
2008-05-10,0,2.856082,0.0298284131043625
2008-05-11,0.19,3.075909,0.0393590936872246
2008-05-12,0.15,2.946628,0.0443777001261266
2008-05-13,0.04,2.949599,0.0386905034623044
2008-05-14,0,3.09572,0.0313592887954326
2008-05-15,2.7,3.083371,0.477787997718248
2008-05-16,1.65,2.917915,0.603562819427407
2008-05-17,3.85,3.028585,1.27178792810136
2008-05-18,6.12,2.639001,2.24541495596356
2008-05-19,2.02,2.339387,1.21677006544968
2008-05-20,0,2.383156,0.446984810114136
2008-05-21,0,2.42365,0.225444149274098
2008-05-22,0,2.461305,0.135445730478438
2008-05-23,0,2.606313,0.0906579096330624
2008-05-24,0,2.867994,0.065227512709911
2008-05-25,1.17,2.629301,0.214479589030908
2008-05-26,1.54,3.350946,0.425057171187712
2008-05-27,1.75,3.523205,0.600104155914914
2008-05-28,3.7,3.655748,1.21893177787334
2008-05-29,3.92,3.761087,1.52114374316753
2008-05-30,44.47,3.50933,16.7183454487875
2008-05-31,5.93,3.697579,4.03093952102499
2008-06-01,0,3.368706,0.929781151048471
2008-06-02,0,3.454565,0.374484705106406
2008-06-03,0.52,3.971857,0.297369942808104
2008-06-04,0.03,3.45583,0.172121692774676
2008-06-05,0,3.141066,0.109754095859394
2008-06-06,6.47,3.078773,1.69285384572812
2008-06-07,6.19,3.13277,2.39821007657585
2008-06-08,0.92,2.787799,0.931821512437833
2008-06-09,2.18,3.755817,0.924879680627381
2008-06-10,0,4.159685,0.373166361558356
2008-06-11,0,4.07287,0.197760210350147
2008-06-12,0,3.136269,0.122378744169758
2008-06-13,9.25,2.231893,2.60451616089708
2008-06-14,1.04,2.320891,1.00216440049343
2008-06-15,4.75,2.339798,1.71133693267934
2008-06-16,0,2.462896,0.555585766488559
2008-06-17,0,2.820332,0.263165497498318
2008-06-18,0,3.041625,0.152436966924484
2008-06-19,0,3.119525,0.0996708740617557
2008-06-20,4.62,3.22411,1.11025913919572
2008-06-21,0,3.121795,0.42107352159346
2008-06-22,0,3.957402,0.21593790414376
2008-06-23,7.5,3.921468,2.13095562179786
2008-06-24,0,3.118923,0.636487366225082
2008-06-25,0,3.932298,0.289380591913616
2008-06-26,2.13,3.92766,0.615072046357513
2008-06-27,0,3.264205,0.282579627282457
2008-06-28,0.95,2.940106,0.337949162945806
2008-06-29,0.07,3.492742,0.195787997194668
2008-06-30,0,3.630979,0.121426397636875
2008-07-01,0,3.509337,0.0829794163926334
2008-07-02,0,3.987754,0.0605732266882624
2008-07-03,16.77,4.305755,5.02539843510726
2008-07-04,11.97,3.173422,5.0026771801824
2008-07-05,1.13,2.994688,1.37972695611714
2008-07-06,0.13,3.229766,0.515269680186615
2008-07-07,0,3.301082,0.249531908730616
2008-07-08,9.3,2.906226,2.73747780095164
2008-07-09,2.43,2.796363,1.42596597773329
2008-07-10,0,3.03377,0.495036438621111
2008-07-11,0,3.840116,0.242531438707945
2008-07-12,2.24,3.249845,0.607131983952577
2008-07-13,0,2.98676,0.280033622889107
2008-07-14,0,2.936294,0.159766526849601
2008-07-15,0,3.006315,0.103467991681733
2008-07-16,0,3.390598,0.072782169174975
2008-07-17,1.09,3.188794,0.205980631649064
2008-07-18,0.4,2.974626,0.189020170738899
2008-07-19,0.21,3.080645,0.148963988776271
2008-07-20,7.19,3.261246,1.9217594098716
2008-07-21,0.21,2.597297,0.649075177846241
2008-07-22,1.34,2.307831,0.591490410555485
2008-07-23,0.06,2.812069,0.286640013086184
2008-07-24,0,3.277093,0.162595612085502
2008-07-25,0,3.537541,0.104919812098413
2008-07-26,0,3.927065,0.0736229083896801
2008-07-27,2.42,3.987414,0.475494642646371
2008-07-28,0.06,3.798034,0.246655497446085
2008-07-29,1.85,4.33812,0.508734194817817
2008-07-30,0,3.829969,0.247282688635514
2008-07-31,0,4.094183,0.145388603259126
2008-08-01,0,4.489154,0.0959689380059214
2008-08-02,1.8,3.655958,0.365191476831298
2008-08-03,1.33,3.235747,0.458648339721649
2008-08-04,0.73,3.530902,0.372010086526331
2008-08-05,19.38,3.289647,6.22383694281478
2008-08-06,0,3.059017,1.18863353839751
2008-08-07,0,3.816206,0.440242922400707
2008-08-08,1.47,3.372968,0.52847275301721
2008-08-09,12.14,2.922485,3.82195476445962
2008-08-10,0,3.065935,0.901599683996105
2008-08-11,0.59,3.044565,0.496571100009139
2008-08-12,0.17,3.0177,0.274786060961907
2008-08-13,10.38,3.14744,3.04473799412619
2008-08-14,0.12,2.845515,0.820329110016315
2008-08-15,0,2.63938,0.344283907270061
2008-08-16,0,2.581485,0.186384048057184
2008-08-17,0,2.573532,0.116843454061145
2008-08-18,3.53,2.644942,0.79894016790444
2008-08-19,0,3.151406,0.338183986292062
2008-08-20,2,3.057616,0.598495693453219
2008-08-21,2.14,2.546305,0.763223431219464
2008-08-22,0,2.659502,0.327840819496767
2008-08-23,17.94,2.472761,5.66339366110831
2008-08-24,0.82,2.336311,1.36110093945982
2008-08-25,4.22,2.28043,1.61972021625406
2008-08-26,0.73,2.543905,0.714455416919045
2008-08-27,0,2.736315,0.313381999586024
2008-08-28,0,2.422829,0.173823517393669
2008-08-29,0,2.708872,0.110609169014121
2008-08-30,0,2.834149,0.0768889997308861
2008-08-31,0,2.963003,0.0568081802401234
2008-09-01,0,3.136793,0.0438712336953982
2008-09-02,0,2.765324,0.0350325387474043
2008-09-03,8.98,2.591131,2.21368399491141
2008-09-04,5.54,2.02723,2.23835243568142
2008-09-05,0,2.087481,0.655920759352752
2008-09-06,22.84,2.234071,7.64394122711292
2008-09-07,2.08,2.491171,1.95354331433131
2008-09-08,5.07,2.183521,2.04175494528149
2008-09-09,0,2.223232,0.619981630707382
2008-09-10,0.48,2.357897,0.381590081565547
2008-09-11,0.05,2.711845,0.209607616057753
2008-09-12,1.02,2.571753,0.303231843057304
2008-09-13,19.29,2.192404,6.1494773135201
2008-09-14,17.53,1.801987,7.07771458151299
2008-09-15,0,1.65603,1.2759512546818
2008-09-16,0,1.569091,0.460938304131035
2008-09-17,0,1.723211,0.230476089692395
2008-09-18,0,1.538599,0.137763814861585
2008-09-19,0,1.440773,0.0919057338429119
2008-09-20,0,1.624273,0.065974624030902
2008-09-21,0,1.499982,0.0498831808785807
2008-09-22,0,1.462788,0.0391956869699184
2008-09-23,0,1.543511,0.031721191866896
2008-09-24,1.27,1.557238,0.177059927612489
2008-09-25,0.03,1.743072,0.11632335625278
2008-09-26,0,1.777951,0.0801251525228511
2008-09-27,0,1.691646,0.0588171287092933
2008-09-28,0,1.566538,0.0452053629387141
2008-09-29,0,1.479006,0.0359652743613319
2008-09-30,0.09,1.403472,0.03610658327997
2008-10-01,12.24,1.423459,3.30817289396638
2008-10-02,10.71,1.603801,4.20675372308369
2008-10-03,7.7,1.331589,3.34921423562127
2008-10-04,2.2,1.207945,1.45504009646968
2008-10-05,0.46,1.28195,0.611305952643941
2008-10-06,19.77,1.357242,6.62510218143641
2008-10-07,18.28,1.796667,7.48888051726661
2008-10-08,0.39,1.851831,1.43158367452494
2008-10-09,3.01,1.693426,1.30441655625031
2008-10-10,0,1.541978,0.467544475166983
2008-10-11,0,1.505726,0.232837964391286
2008-10-12,0,1.464269,0.138846152022798
2008-10-13,0,1.640103,0.0924863242061518
2008-10-14,0.03,1.684482,0.0696080846428324
2008-10-15,0,1.723606,0.0522152340193511
2008-10-16,6.44,1.607637,1.54071260556248
2008-10-17,6.29,1.359308,2.35304442501746
2008-10-18,0,1.061353,0.676177683934411
2008-10-19,0,0.9860402,0.301741967947875
2008-10-20,0,1.017413,0.168979281005824
2008-10-21,0,1.192877,0.108168468733296
2008-10-22,8.05,1.485108,2.1544737434763
2008-10-23,0,1.128306,0.640783017013116
2008-10-24,0,1.0494,0.290733453243118
2008-10-25,0.56,1.046068,0.263572977994064
2008-10-26,0.03,1.328017,0.157337191674434
2008-10-27,0.36,1.20419,0.15439591337473
2008-10-28,16.64,1.214173,5.16939453296549
2008-10-29,0.09,0.8992387,1.09702739590833
2008-10-30,0.03,0.8252401,0.424499568340483
2008-10-31,6.76,0.8487676,2.05529048944049
2008-11-01,6.67,0.9492341,2.62996684815238
2008-11-02,5.93,1.065562,2.51880924565157
2008-11-03,0,1.212667,0.704616358246982
2008-11-04,0,1.21,0.310415309324813
2008-11-05,0,1.229064,0.17259497502612
2008-11-06,0.04,1.220242,0.115552954284634
2008-11-07,0,1.106355,0.0796913532864846
2008-11-08,0.22,1.076346,0.0832538381201729
2008-11-09,0.12,1.066963,0.073923046986183
2008-11-10,16.72,1.144974,5.09969918673949
2008-11-11,3.07,1.35316,1.99749880048697
2008-11-12,7.76,1.217076,2.99625949188985
2008-11-13,2.81,0.984596,1.59814576293391
2008-11-14,0,0.9072889,0.532182785589072
2008-11-15,0,0.8128485,0.25530105637134
2008-11-16,0,1.049573,0.148965368692647
2008-11-17,1.05,1.131416,0.272996184296943
2008-11-18,0,0.722122,0.156727473523831
2008-11-19,0.15,0.7668845,0.122817184810186
2008-11-20,0.06,0.932976,0.091248232939627
2008-11-21,0.45,1.017081,0.123048216771647
2008-11-22,3.59,0.8411904,0.857023566973083
2008-11-23,5.45,0.5957714,1.87666192355594
2008-11-24,6.59,0.5635995,2.57853904478275
2008-11-25,1.93,0.6263418,1.2566654467462
2008-11-26,0.24,0.5752641,0.513180573231541
2008-11-27,0,0.583843,0.248814156913695
2008-11-28,0.11,0.587428,0.163675722574507
2008-11-29,0,0.5019052,0.105472118838696
2008-11-30,0,0.5312045,0.0739419552828523
2008-12-01,9.93,0.603584,2.76424190919684
2008-12-02,8.54,0.5807372,3.46328180691335
2008-12-03,6.06,0.6438079,2.75112236889664
2008-12-04,16.63,0.5693876,6.41654619750246
2008-12-05,12.41,0.5931328,5.48040616936013
2008-12-06,14.54,0.7686026,6.16655199328293
2008-12-07,2.09,0.7174219,1.83502825598406
2008-12-08,0.35,0.6800738,0.670832342480695
2008-12-09,0,0.4742816,0.300094958045329
2008-12-10,1.35,0.5283458,0.445906605138008
2008-12-11,0,0.5824368,0.225052837449415
2008-12-12,0,0.5523222,0.135264760073476
2008-12-13,0,0.5418535,0.0905602415655206
2008-12-14,0,0.4912891,0.0651689293771032
2008-12-15,1.34,0.5968961,0.25276590891493
2008-12-16,0,0.6298593,0.147838634120292
2008-12-17,0,0.5125397,0.0972615014859886
2008-12-18,3.14,0.4948456,0.72366153338992
2008-12-19,0.18,0.5711073,0.355000008722857
2008-12-20,0.82,0.6786007,0.354447962561125
2008-12-21,2.84,0.8044328,0.866574580039476
2008-12-22,0.42,0.9259063,0.453358074125055
2008-12-23,0.46,0.8907094,0.320399320670905
2008-12-24,0,0.7651861,0.176713215550251
2008-12-25,0,0.6401317,0.112055298067579
2008-12-26,0,0.6911374,0.0777120980953925
2008-12-27,0,0.5303401,0.0573209835326762
2008-12-28,0,0.4579273,0.0442127002347545
2008-12-29,0,0.4541913,0.0352717675037236
2008-12-30,0,0.4023186,0.0288878843320137
2008-12-31,0,0.3799093,0.0241612666273958
2009-01-01,1.31,0.4981534,0.180065062382603
2009-01-02,0,0.5284282,0.113723722737443
2009-01-03,0,0.4171373,0.0786582424556103
2009-01-04,0,0.4748072,0.0579088890992126
2009-01-05,0,0.4247358,0.0446033990501563
2009-01-06,0.8,0.4707253,0.130803222398791
2009-01-07,0,0.3720257,0.088140667290105
2009-01-08,0,0.2919532,0.0637126249959675
2009-01-17,0.42,0.5584137,0.0969717992685846
2009-01-18,1.32,0.6813924,0.285325371129594
2009-01-19,22.13,0.7308494,7.62091412419685
2009-01-20,12.78,0.8144309,5.82564403954711
2009-01-21,1.41,0.6632489,1.58199120850472
2009-01-22,0.06,0.6236257,0.543801423541897
2009-01-23,4.57,0.6471815,1.5036074682983
2009-01-24,33.84,0.7914717,13.0394958074132
2009-01-25,0,0.6569303,1.76878022327625
2009-01-26,0,0.5699618,0.567182087074952
2009-01-27,0,0.5521673,0.267013354264458
2009-01-28,0,0.5509913,0.154122713652048
2009-01-29,0,0.5108741,0.100548835472786
2009-01-30,0,0.5765682,0.0710824634478787
2009-01-31,0,0.5665488,0.0531537593393614
2009-02-01,0,0.5220466,0.041419112788464
2009-02-02,0,0.5541468,0.033304317620261
2009-02-03,2.77,0.6129549,0.52703875671256
2009-02-04,2.17,0.6787131,0.785819966945944
2009-02-05,0.51,0.666439,0.452175454979642
2009-02-06,0.96,0.7441937,0.435945460951107
2009-02-07,0.07,0.812506,0.234925598488026
2009-02-08,0.25,0.7806473,0.181973542312973
2009-02-09,0,0.678167,0.114669448584571
2009-02-10,15.43,0.6765619,4.99342772500368
2009-02-11,20.33,0.8420598,8.51671942560568
2009-02-12,4.13,0.6997881,2.8108187618327
2009-02-13,0.9,0.6415553,1.01277621131954
2009-02-14,0.18,0.6504734,0.439221405438017
2009-02-15,0.41,0.6711149,0.306689725357197
2009-02-16,0.42,0.552574,0.250324532825996
2009-02-17,2.34,0.7636287,0.679044315933379
2009-02-18,3.1,0.9284083,1.1362172493564
2009-02-19,0,0.6204886,0.427488036840992
2009-02-20,0.2,0.6515353,0.257917933211419
2009-02-21,0.37,0.8463477,0.216437016621201
2009-02-22,0.16,0.9237023,0.15740811258
2009-02-23,0.76,0.9415536,0.231786963195618
2009-02-24,3.07,0.9503117,0.869581435237789
2009-02-25,0,0.9155488,0.358076575879962
2009-02-26,0,0.7839816,0.191858384526094
2009-02-27,0.03,0.9587813,0.124092300631908
2009-02-28,0.23,1.007072,0.116619982934753
2009-03-01,0,1.191543,0.0802919725850896
2009-03-02,0.53,1.088806,0.129850945096001
2009-03-03,0,1.150314,0.0876212719877224
2009-03-04,0,0.8627117,0.0633987447569611
2009-03-05,12.68,0.9743282,3.90800227599707
2009-03-06,0.84,0.9225834,1.16527040149853
2009-03-07,0.99,0.9523436,0.690338735074119
2009-03-08,0,0.939773,0.30607941358894
2009-03-09,5.36,1.143397,1.64179313939534
2009-03-10,3.37,0.9731626,1.53993236071833
2009-03-11,8.83,1.015949,3.41422011960597
2009-03-12,0.06,1.048857,0.86155359295589
2009-03-13,0.48,1.019982,0.470065469084328
2009-03-14,0.72,1.293924,0.389872355947009
2009-03-15,0.19,1.283224,0.241031727658518
2009-03-16,0,1.359721,0.142573321972003
2009-03-17,0,1.362313,0.0944759321075333
2009-03-18,0,1.166164,0.0675056361065516
2009-03-19,0,1.158998,0.0508691960933527
2009-03-20,0,1.102972,0.0398689636803964
2009-03-21,0,0.983947,0.0322022337665577
2009-03-22,0,1.010108,0.0266342178885491
2009-03-23,0,1.030969,0.0224546704826596
2009-03-24,7.42,1.207847,1.91519779701336
2009-03-25,3.03,1.04511,1.49769978076265
2009-03-26,9.97,0.9790548,3.82064410454208
2009-03-27,8.64,1.175474,3.86197591581785
2009-03-28,6.76,1.249385,3.18304121044749
2009-03-29,7.82,1.244052,3.45361240350463
2009-03-30,0.22,1.239028,0.91426670807378
2009-03-31,0,1.257783,0.370301327487117
2009-04-01,0,1.32152,0.196646483842726
2009-04-02,0,1.635394,0.121841313591852
2009-04-03,0,1.998539,0.0832100498897061
2009-04-04,0,1.927537,0.0607144936354603
2009-04-05,0,1.846024,0.0464566670857159
2009-04-06,0,1.729523,0.0368354135933196
2009-04-07,0,1.879651,0.0300231395858716
2009-04-08,0.04,1.726466,0.0279361661625551
2009-04-09,2.02,1.751832,0.34291252024403
2009-04-10,0.75,2.091525,0.338861494327473
2009-04-11,0,2.379295,0.184210221608898
2009-04-12,0.58,2.365185,0.215233400534611
2009-04-13,0,2.273704,0.130689522202152
2009-04-14,0,2.278798,0.0880787077377488
2009-04-15,0,2.300572,0.0636752053547324
2009-04-16,0,2.3718,0.0483928357777004
2009-04-17,3.56,1.90995,0.782210029334151
2009-04-18,15.77,1.691137,5.72237066661741
2009-04-19,5.1,1.740955,2.84784385306739
2009-04-20,0.18,2.139026,0.809317839800276
2009-04-21,0,2.229018,0.341152187564745
2009-04-22,0,2.324557,0.18513007163867
2009-04-23,0,2.078975,0.116226977953466
2009-04-24,0,1.648623,0.0800709257849782
2009-04-25,0,1.794894,0.058783623958762
2009-04-26,0.46,1.865264,0.0997257589650214
2009-04-27,6.76,2.318762,1.87934221317012
2009-04-28,1.71,1.983741,1.07468501554724
2009-04-29,2.46,1.786177,1.08793276652406
2009-04-30,7.16,1.590243,2.65407271615113
2009-05-01,0,1.930967,0.727143374213583
2009-05-02,0.75,2.3378,0.493530883712445
2009-05-03,0,2.708936,0.242006099579803
2009-05-04,0,2.077851,0.143013736518803
2009-05-05,0,1.902105,0.0947100462851258
2009-05-06,0.44,1.818944,0.127754726635125
2009-05-07,0,2.122687,0.0864742091453532
2009-05-08,0,2.36927,0.0627039483851636
2009-05-09,1.77,2.434079,0.348071102676472
2009-05-10,4.72,2.094593,1.45602859248045
2009-05-11,3.48,2.453522,1.51770414990768
2009-05-12,12.49,2.420822,4.74095244932492
2009-05-13,10.29,2.145917,4.6066978003433
2009-05-14,0,2.610996,1.003724737973
2009-05-15,18.19,2.775262,6.77215237106351
2009-05-16,4.95,2.446969,2.92442404337014
2009-05-17,0.25,2.197536,0.84171992662903
2009-05-18,1.37,2.456547,0.696823918288624
2009-05-19,0,2.339,0.3080534442199
2009-05-20,0,2.561159,0.171613934177416
2009-05-21,0,2.958158,0.109498481071051
2009-05-22,4.02,3.057369,1.0221366085724
2009-05-23,0,2.734146,0.398781055241704
2009-05-24,0,2.907868,0.207580968950255
2009-05-25,0,3.913302,0.127077261900078
2009-05-26,0,4.20187,0.0861023883375867
2009-05-27,1.01,2.944525,0.218799655069104
2009-05-28,0,2.174284,0.132358821502295
2009-05-29,0.68,2.622108,0.197300016212728
2009-05-30,0,2.931649,0.122156792196508
2009-05-31,0,2.895581,0.0833852678406655
2009-06-01,0,2.892344,0.0608217552449715
2009-06-02,0,3.310001,0.0465271572288638
2009-06-03,0,3.607307,0.0368842983705406
2009-06-04,0,2.896547,0.0300584968075851
2009-06-05,0,2.329021,0.0250395767500207
2009-06-06,0,2.304042,0.0212341287178325
2009-06-07,1.87,2.10746,0.284377322231829
2009-06-08,6.38,2.410382,1.92862688613793
2009-06-09,1.94,2.655424,1.14687706976818
2009-06-10,2.03,3.00336,0.972320681273281
2009-06-11,13.09,2.789467,4.71135628792604
2009-06-12,6.23,2.703289,3.07897519984365
2009-06-13,0,2.706008,0.794411184777416
2009-06-14,0,3.054897,0.336883472005101
2009-06-15,2.03,3.646948,0.644737296482822
2009-06-16,26.93,3.054263,9.93051581947699
2009-06-17,1.2,2.916752,1.92478042697335
2009-06-18,0,3.165088,0.597798857370935
2009-06-19,0,3.165592,0.277023584165705
2009-06-20,0,2.899616,0.158469913827298
2009-06-21,0.5,2.424626,0.182523990001417
2009-06-22,5.11,2.306557,1.42782572369905
2009-06-23,0,2.570292,0.495448487365064
2009-06-24,0,3.037999,0.24267510772615
2009-06-25,0,3.666297,0.143315786740855
2009-06-26,0,4.08087,0.0948704901455895
2009-06-27,0,3.896434,0.0677397432204916
2009-06-28,4.36,3.516741,1.03249689064477
2009-06-29,0.19,3.851752,0.446000095886608
2009-06-30,3.32,4.325484,1.06740773644447
2009-07-01,0,4.590717,0.410335778682211
2009-07-02,0,4.611983,0.211933868060288
2009-07-03,0,4.923543,0.129137133654552
2009-07-04,0.33,4.393494,0.133995353598532
2009-07-05,0,4.346181,0.0898741204616852
2009-07-06,0.22,4.249085,0.091398233000563
2009-07-07,9.25,3.612511,2.62990033102864
2009-07-08,4.31,2.889095,2.03470883291912
2009-07-09,7.1,2.987057,2.84565006760312
2009-07-10,3.41,2.577553,1.78499852155603
2009-07-11,0.05,2.505075,0.583104899101368
2009-07-12,0,2.786487,0.272245800587875
2009-07-13,4.19,3.123471,1.20138659202181
2009-07-14,4.31,3.615325,1.67552714180472
2009-07-15,0,3.802904,0.548263132199269
2009-07-16,0,3.788282,0.260719186668435
2009-07-17,0,3.844505,0.151360893393143
2009-07-18,4.98,3.326695,1.3191143155021
2009-07-19,1.22,2.89138,0.784057840680951
2009-07-20,5.51,2.987741,1.89890256743658
2009-07-21,0.16,3.315642,0.633786358249858
